0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	67962	49164	85314	83868	83868	4193	16103	14910	7427	75192	30349	3615	78084	7708	14910	79530	13440	17000	13570	3615	14460	7171	4691	15777	2892	62178	62178	13117	63624	62178	67962	27474	5253	59286	14171	11595	53502	11412	8065	54948	9379	6485	40488	8715	9399	41934	9838	63624	16037	56394	33258	27474	44826	15906	62178	14460	13014	69408	57840	59286
2	187980	167736	205332	203886	203886	12045	24523	23583	16158	195210	32311	12218	198102	17162	23759	199548	22688	25119	22673	12045	2892	16303	13829	24313	5920	166290	166290	15596	166290	164844	172074	122910	7306	161952	14026	14198	157614	13900	10358	157614	11768	8961	144600	11434	11786	144600	12309	166290	18796	160506	128694	117126	148938	70854	166290	17956	57840	172074	161952	161952
3	306552	286308	322458	322458	321012	18490	30631	29888	22983	313782	37151	19047	61954	11588	30026	61954	29187	14895	29177	8961	12220	23175	20624	30465	7791	61664	62644	7134	286308	62020	62677	62776	2892	61954	5784	6485	59786	5253	2892	57326	3615	4193	62710	2892	14059	60218	5474	62743	7797	279078	57326	62119	62776	39440	284862	7797	30199	61954	60732	62211
4	423678	403434	439584	438138	438138	23637	35643	35008	28408	430908	41424	24756	64141	17128	35126	64237	34472	20348	34463	14073	17565	28783	26146	35560	10755	1446	65162	10695	407772	64717	65194	65447	5543	64429	8961	9642	62477	7867	1446	2892	6606	7224	65416	5920	17504	4338	8272	65416	11328	400542	17352	64813	65447	43151	406326	10951	33894	64397	4338	64646
5	542250	522006	558156	558156	558156	28138	40080	18073	32946	549480	45338	13258	66721	9055	18073	66814	39041	24865	38982	18446	22090	33394	30885	40005	14422	13014	67732	14083	527790	67310	67762	68002	8813	67062	11977	12824	65160	11377	5136	18798	3615	10150	32777	9050	20977	27474	11837	67972	14424	92057	31861	67403	68032	46831	526344	14424	37663	67031	30706	67272
6	662268	642024	679620	678174	678174	32586	44160	22586	37539	669498	48976	17715	69235	13369	22586	69325	43221	29531	43167	23069	26543	38096	35571	44092	16958	31573	70205	16917	649254	69802	70234	70466	11510	69505	14657	15490	67670	13869	7513	30934	6606	12557	35571	11691	23595	32925	14539	70437	16960	63241	34609	69860	70466	49619	647808	17083	40526	69505	33612	69766
7	780840	760596	796746	796746	796746	36435	47804	26412	41523	788070	52285	21639	71600	17205	26491	71687	46939	33548	46889	27055	30549	42124	39600	47785	19047	33980	72483	18899	769272	72122	72539	72763	13367	71803	16909	17753	70000	15974	10150	33076	8318	15268	37777	14129	26109	35121	16558	72707	19158	65574	36985	72150	72735	52017	769272	19589	42910	71832	36055	72086
8	899412	879168	915318	913872	913872	39860	51188	29886	45015	906642	55426	25032	73914	20423	30024	73998	50380	37073	50375	30520	34083	45617	43153	51170	21417	36340	50638	20992	890736	48196	35427	56749	15539	49832	19113	19757	47577	18060	12045	35262	10356	17203	39964	16069	18557	37299	18580	74911	21321	67735	26183	59082	74938	32276	889290	21516	30909	63747	26442	45972
9	1019430	999186	1035336	1033890	1033890	43489	54394	15858	23499	62677	28029	29319	37915	11030	15726	37029	26269	19718	26269	16119	18187	23499	22672	26506	11606	18864	37915	11423	62677	38780	38833	38565	18826	17886	9636	23069	17244	21440	15268	17532	13677	20421	20190	19265	14769	40649	9414	37832	11423	34276	8575	18188	37447	1446	62178	24842	23127	38511	20445	38727
10	1139448	1119204	1156800	1155354	1155354	47273	57492	20859	28756	65354	33313	34583	42207	15863	20759	41464	31587	24944	31521	21255	23401	28756	28012	31784	14785	22678	41764	14785	65226	42697	42841	42501	22555	21491	12655	26824	20758	25357	18603	21198	17444	24160	23967	23192	18192	44400	12983	41640	14499	38063	11871	21836	41190	8676	64490	28797	26952	42550	24608	42793
