0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	28920	18798	47718	47718	41934	27474	27474	39042	34704	34704	40488	21690	33258	41934	33258	39042	31812	40488	36150	13014	33258	18798	27474	40488	13014	34704	28920	31812	27474	31812	40488	18798	18798	27474	18798	27474	27474	27474	20244	26028	27474	20244	23136	27474	18798	20244	21690	31812	27474	27474	18798	18798	23136	13014	27474	34704	8676	37596	30366	28920
2	144600	124356	163398	163398	157614	21147	144600	23082	28060	25944	156168	15195	24099	36738	150384	25043	28060	157614	22403	11249	24185	15730	141708	30760	11486	25708	16613	18753	13014	141708	148938	104112	14678	14338	101220	135924	14191	14338	12023	14820	20600	13893	17412	21260	111342	18852	114234	23533	128694	19731	14043	98328	15321	69408	16487	144600	67962	146046	140262	138816
3	264618	244374	283416	283416	277632	25764	264618	27975	33027	30850	276186	20158	28889	41105	270402	30097	33216	277632	27267	16276	29247	20561	261726	35754	13960	28619	19181	21740	2892	255942	264618	218346	17415	17005	215454	250158	16758	17005	14548	17415	23351	16633	20291	24022	225576	21440	228468	26291	244374	22403	16633	212562	18188	183642	19072	258834	180750	261726	254496	253050
4	381744	361500	401988	400542	394758	29736	381744	32126	37222	34952	393312	24370	32923	44999	387528	34291	37555	394758	31445	20173	33548	24705	378852	39972	16692	31123	21730	24018	7519	373068	380298	334026	19561	19305	331134	367284	19197	19305	17307	19561	25727	18757	22440	26337	342702	23746	345594	28639	360054	24704	18645	329688	20250	300768	21440	375960	297876	377406	371622	368730
5	500316	480072	519114	519114	513330	33234	500316	35850	40885	38562	511884	28024	36566	48625	506100	38020	41338	513330	35125	23603	37185	28390	497424	43640	18699	33190	23658	26095	9729	488748	497424	451152	21687	21357	448260	482964	21161	21357	19357	21687	27901	20863	24567	28390	459828	25764	462720	30808	477180	26649	20662	445368	22401	417894	23481	491640	415002	494532	488748	485856
6	618888	598644	637686	637686	631902	36392	618888	39167	44289	41811	630456	31448	39771	51952	624672	41359	44708	631902	38450	26824	40545	31710	615996	46973	20711	35133	25602	28018	11512	88498	109372	87655	23441	23137	89936	120209	23137	20244	21404	23441	29775	22682	26445	22348	89791	27634	104906	32705	92955	28608	22498	119249	24105	122736	23136	610212	532128	94521	605874	119722
7	737460	717216	756258	756258	750474	39350	737460	42172	47272	44867	749028	34472	42783	55044	743244	44403	47837	750474	41458	30040	43646	34650	736014	50043	22726	17171	27784	12938	13831	62878	63562	63208	26049	25452	63818	63370	25370	11048	23359	11113	14096	11301	28780	14678	63142	13741	63594	35092	62178	13588	10660	63370	26491	63555	12298	61954	653592	62317	727338	62904
8	856032	837234	876276	876276	870492	42096	856032	44975	50157	47642	869046	37416	45548	57928	861816	47246	50731	870492	44308	32879	46493	37524	854586	52892	25408	19875	30495	15582	16330	65512	66191	65822	28853	28169	66408	66005	28021	13450	26055	13656	16680	13809	31471	17295	65760	15993	66191	37823	2892	15993	13134	65974	29111	66184	14776	64653	775056	65005	847356	65598
9	976050	955806	994848	994848	989064	44673	976050	47699	52805	50299	987618	40089	48151	60603	981834	49969	53468	989064	46937	35549	49171	40087	973158	55557	27907	22347	33045	18066	18492	68005	68662	68305	31006	30575	68812	68422	30575	15877	28642	15921	18910	15921	33947	19561	68185	18192	68602	40215	8676	18192	15204	68422	31510	68595	17377	67155	895074	67525	968820	68088
10	1094622	1074378	1113420	1113420	1107636	47106	1094622	50231	55326	52823	1106190	42693	50621	63171	1100406	52470	55992	1107636	49468	37865	51671	42739	1091730	58067	30128	24567	35233	20142	20727	70353	71017	70614	33517	32741	71046	70698	32741	17741	30811	17783	21102	18247	36138	21783	70440	20357	70843	42566	30502	20357	17142	70698	33800	70865	19420	69475	1016538	69889	1090284	70491
11	1214640	1194396	1233438	1233438	1227654	49462	1214640	52524	57735	55159	1226208	45096	53013	65570	1220424	54932	58480	1227654	51874	40407	54131	45048	1211748	60496	32131	26524	37294	22115	22832	72570	73239	72794	35618	34830	73127	72847	34830	19957	32834	19784	23173	20202	38310	23881	72570	22405	72931	44701	32545	22405	19211	72847	35942	72980	21461	71629	1138002	72122	1210302	72703
12	1333212	1312968	1353456	1352010	1346226	51668	1333212	54870	60081	57428	1346226	47467	55228	67911	1338996	57210	60795	1346226	54133	42505	56449	47377	1331766	62803	34197	28635	39350	24100	24758	74642	75343	74860	37656	36855	75127	74884	36855	21757	34859	21790	25237	22169	40263	25808	74586	24280	74965	46737	34465	24366	21273	74884	37852	75012	23500	73690	1258020	74222	1331766	74853
13	1453230	1432986	1472028	1472028	1466244	53786	1453230	57080	62268	59652	1464798	49638	57423	70117	1459014	59405	63027	1466244	56377	44781	58632	49594	1450338	65028	36144	30532	41301	26090	26464	76615	77341	76858	39537	38721	77017	76855	38774	23683	36938	23713	27068	24062	42171	27751	76480	26098	76882	48647	36340	26098	23329	76855	39826	76956	25538	75670	1379484	76237	1453230	76851
14	1571802	1553004	1592046	1590600	1584816	55854	1571802	59208	64350	61723	1584816	51796	59507	72258	1577586	61556	65182	1584816	58459	46858	60738	51714	1570356	67115	17486	15457	19666	12610	29013	38037	38037	38199	19518	41058	37817	38037	18852	11486	39013	25815	29282	26294	44606	30053	78544	28390	78931	23678	38664	28463	10922	37557	19303	37927	11775	37392	1499502	78310	1573248	38037
15	1693266	1673022	1712064	1712064	1706280	57960	1693266	28997	66489	63853	61954	53983	61619	74414	1697604	63691	31945	1706280	60570	49057	62906	25497	61954	69256	8065	18416	22810	6548	14820	41276	41276	41376	22496	44073	18852	41176	21730	14257	42079	28787	14961	13724	47698	15184	80692	31446	81064	11668	41756	31512	13960	40683	22122	41026	6368	40581	61954	80467	1694712	41376
16	1814730	1794486	1833528	1833528	1827744	60123	1813284	31207	68740	66070	64141	56305	63816	76638	1819068	65944	34206	1826298	62809	51362	65192	27687	64013	71504	11141	21353	25483	9685	17654	44324	44418	44418	25451	47069	21537	44183	24776	17186	45118	31806	17889	16620	50681	17957	82792	34229	83164	14548	44586	34350	16566	43632	24956	43995	8880	43679	64525	82567	1816176	44604
17	1934748	1914504	1953546	1953546	1947762	62309	1934748	33331	33568	68275	46365	58496	66003	78826	1940532	68183	36438	1947762	65034	53491	67429	29855	31289	44382	13679	24018	28197	12358	20191	47172	47260	47216	11568	49720	24095	21066	27331	19784	47790	34379	20499	19187	24919	20455	84818	36967	85175	17186	47287	36967	19140	46346	27646	27168	11560	46481	42356	84602	1936194	47480
18	2056212	2035968	2075010	2075010	2069226	64677	2056212	35734	35899	70672	33221	60980	68390	80963	2060550	70583	38915	2069226	67462	55941	69826	32200	33779	36906	16201	26725	30872	14824	22902	50064	50146	50064	14627	52469	26793	23675	30152	22449	50563	37106	23352	21926	27687	23223	86810	39671	87166	19784	50048	39723	21790	49159	30370	23410	14019	49327	34385	86594	2057658	50433
19	2176230	2157432	2196474	2196474	2189244	67023	2176230	38149	38356	73018	35574	63468	70754	83063	2182014	72932	41342	2189244	69857	58327	72201	34683	36210	39301	18379	29324	33579	17419	25401	52794	52911	52716	17249	55082	29243	26181	32666	24912	53152	39698	25727	24358	30201	25774	88755	42152	89098	22263	52624	42446	24234	51739	32929	25941	16614	51979	37000	88548	2177676	53145
20	2297694	2277450	2316492	2316492	2310708	69287	2297694	40468	40613	75319	37889	65852	73041	85078	2303478	75209	43681	2310708	72175	60680	74497	36942	38486	41605	21125	32033	35850	19565	27901	55243	55391	55132	19520	57461	31500	28611	35115	27380	55544	42030	28197	26642	32648	28166	90664	44496	91003	24490	54968	44634	26373	54119	35420	28319	18852	54423	39390	90457	2299140	55724
21	2419158	2398914	2437956	2437956	2432172	71447	2419158	42662	42847	77504	40018	68124	75233	87070	2423496	77450	45943	2432172	74387	62949	76718	39123	40736	43835	23194	34105	38257	22164	30122	57582	57762	57438	21744	59754	33730	30780	37294	29430	57839	44238	30465	28818	34803	30369	92501	46629	92829	26765	57244	46937	28423	56437	37633	30508	20849	56692	41740	92303	2420604	58086
