0	0	0	0	0	0	0
1	0	59	351	0	0	0
2	0	0	829	0	0	1
3	3	342	0	0	0	1
4	1	448	489	0	0	3
5	0	529	581	1	0	12
6	0	529	719	0	0	6
7	0	582	830	0	0	4
8	0	0	521	0	0	10
9	3	680	553	0	0	0
10	0	684	632	0	0	11
11	4	724	702	0	0	10
12	0	694	781	0	0	4
13	4	710	778	0	0	5
14	0	736	830	0	0	8
15	0	785	0	0	0	7
16	2	569	668	0	0	3
17	2	559	734	0	0	6
18	0	575	727	0	0	0
19	6	595	784	1	0	6
20	0	652	829	0	0	4
21	1	716	564	0	0	13
22	0	639	535	1	0	0
23	0	655	623	0	0	4
24	0	712	699	0	0	7
25	0	739	749	2	0	0
26	1	776	809	1	0	7
27	2	776	711	0	1	0
28	0	582	493	0	0	8
29	2	508	470	1	0	4
30	5	511	534	0	0	3
31	0	577	620	0	0	9
32	0	579	0	0	0	6
33	6	0	0	1	0	6
34	0	622	728	0	0	0
35	0	643	787	0	0	3
36	0	693	826	0	0	4
37	0	518	507	0	0	4
38	1	450	524	0	0	5
39	1	457	565	0	0	12
40	1	472	612	0	0	8
41	0	540	625	0	0	10
42	0	612	0	0	0	0
43	2	674	0	0	0	0
44	0	725	822	0	0	2
45	0	776	640	1	0	5
46	2	687	562	0	0	4
47	4	697	641	0	0	8
48	0	747	705	0	0	9
49	2	773	752	0	0	4
50	2	821	815	0	0	10
51	2	726	827	1	0	3
52	1	675	540	0	1	0
53	0	628	542	1	0	2
54	0	0	627	0	0	11
55	2	624	688	0	0	3
56	1	618	694	0	0	0
57	1	0	724	0	0	3
58	4	703	788	0	0	2
59	1	755	0	0	0	3
60	1	802	585	0	0	7
61	1	602	607	0	0	0
62	0	590	675	1	0	7
63	0	631	651	0	0	2
64	1	689	727	1	0	4
65	0	743	795	0	0	8
66	2	793	816	1	0	7
67	4	832	582	0	0	4
68	3	567	671	0	0	0
69	1	569	746	0	1	5
70	0	631	824	0	0	4
71	0	688	614	0	0	4
72	4	355	529	0	0	10
73	0	233	0	0	0	11
74	1	239	0	0	0	9
75	1	289	590	0	0	9
76	0	344	649	1	0	3
77	1	420	0	0	0	8
78	1	465	793	0	0	8
79	0	492	802	0	0	2
80	1	519	0	0	0	5
81	2	0	430	0	0	2
82	2	330	485	0	0	0
83	3	298	489	0	0	3
84	1	361	580	0	0	3
85	0	448	650	2	0	11
86	2	527	672	0	0	4
87	3	597	737	0	0	4
88	1	652	802	1	0	9
89	0	614	742	0	0	0
90	0	343	556	2	0	1
91	0	306	504	0	0	2
92	2	368	564	0	0	2
93	5	452	644	0	0	4
94	0	0	711	0	0	6
95	4	581	774	0	0	8
96	0	550	828	0	0	8
97	0	524	660	1	0	9
98	2	411	684	0	0	4
99	0	343	713	0	0	4
100	0	277	751	0	0	3
101	2	316	741	0	0	2
102	0	396	794	1	0	10
103	0	447	825	1	0	3
104	0	522	538	0	0	5
105	2	0	477	0	0	6
106	3	299	543	0	0	5
107	1	312	577	0	0	8
108	2	366	605	1	0	7
109	1	448	669	0	0	9
110	2	471	732	0	1	3
111	2	523	0	0	0	10
112	4	473	0	0	0	5
113	3	415	0	0	0	2
114	0	443	0	0	0	3
115	1	517	673	0	0	9
116	0	582	736	0	0	9
117	1	585	743	0	0	1
118	0	640	811	1	0	5
119	0	0	758	0	0	1
120	0	485	0	0	0	1
121	0	0	573	0	0	7
122	0	308	626	0	0	0
123	0	308	663	0	0	0
124	0	0	642	1	0	7
125	1	463	721	0	1	3
126	0	536	792	0	0	13
127	1	494	831	1	0	4
128	1	516	567	0	0	12
129	1	416	0	0	0	4
130	0	486	584	2	0	6
131	1	0	667	0	0	9
132	0	0	0	0	0	10
133	0	637	765	1	0	7
134	2	670	822	0	0	4
135	0	644	607	0	0	0
136	0	0	617	1	0	13
137	1	326	638	0	0	0
138	0	337	636	0	0	0
139	0	411	707	1	0	0
140	2	495	742	0	0	8
141	1	561	766	0	0	4
142	2	626	827	1	0	5
143	1	642	519	0	0	11
144	0	309	417	0	0	8
145	0	0	0	0	0	7
146	0	275	0	0	0	0
147	3	0	527	0	0	1
148	0	402	614	0	0	0
149	0	484	680	0	0	6
150	0	552	0	0	0	8
151	2	566	788	0	0	3
152	3	585	830	0	0	14
153	4	310	382	0	0	1
154	0	285	0	0	0	2
155	1	0	490	0	0	0
156	1	403	555	0	0	9
157	0	0	622	0	0	12
158	1	473	0	0	0	0
159	0	0	723	0	0	10
160	0	0	709	0	0	1
161	1	594	772	0	0	0
162	0	652	825	0	0	0
163	0	646	497	0	0	9
164	1	0	489	0	0	6
165	1	454	0	0	0	6
166	0	0	0	0	0	12
167	0	541	612	0	0	6
168	0	0	687	0	0	9
169	0	665	748	0	0	11
170	0	684	781	0	0	5
171	4	0	832	0	0	5
172	0	779	604	0	0	8
173	1	832	0	1	0	0
174	0	486	754	0	0	1
175	0	499	813	0	0	11
176	2	0	784	0	0	3
177	0	539	821	1	0	2
178	1	0	618	0	0	0
179	0	494	695	0	0	10
180	2	530	711	0	0	3
181	0	590	779	0	0	0
182	3	0	814	0	0	8
183	0	684	544	0	0	5
184	1	305	455	0	0	0
185	3	215	510	0	0	11
186	0	239	0	0	0	3
187	0	322	0	0	0	10
188	3	375	649	0	0	11
189	0	393	685	0	0	5
190	0	453	728	1	0	7
191	3	496	796	1	0	8
192	4	526	818	0	0	2
193	1	557	612	0	0	0
194	0	418	512	1	0	13
195	0	239	0	0	0	13
196	1	266	556	0	0	0
197	1	244	622	0	0	3
198	1	327	596	0	0	3
199	0	425	616	0	0	4
200	0	506	693	0	0	3
201	0	0	768	0	0	6
202	3	643	830	1	0	2
203	1	682	0	0	1	0
204	0	655	0	0	0	3
205	4	702	551	0	0	3
206	5	753	627	0	0	4
207	1	802	699	0	0	6
208	1	827	760	0	0	11
209	2	0	766	1	0	4
210	0	0	829	0	0	8
211	0	628	656	0	0	12
212	3	404	609	0	0	11
213	0	318	570	0	0	4
214	0	391	583	0	0	7
215	2	481	656	1	0	10
216	0	537	712	0	0	0
217	0	602	767	0	0	10
218	6	657	816	1	0	7
219	0	720	627	0	0	4
220	1	772	0	0	0	7
221	4	0	0	0	0	2
222	4	768	719	1	0	5
223	1	812	785	0	0	14
224	0	770	790	0	0	3
225	2	786	826	1	0	2
226	0	672	393	0	0	5
227	5	533	463	0	0	2
228	1	589	0	0	0	3
229	0	649	630	1	0	4
230	0	705	695	0	0	9
231	0	0	0	0	0	3
232	0	705	789	1	0	6
233	3	0	828	1	0	7
234	0	708	0	0	0	11
235	0	590	648	0	0	6
236	0	526	696	0	0	0
237	0	0	710	0	0	7
238	3	476	727	1	0	0
239	4	544	790	0	0	10
240	0	612	0	0	0	0
241	0	672	664	0	0	0
242	0	611	599	0	0	8
243	0	537	0	0	0	7
244	0	533	674	0	0	10
245	0	0	709	1	0	2
246	1	549	0	0	0	9
247	0	599	773	0	0	7
248	2	653	830	0	0	5
249	1	709	568	0	0	3
