0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.109665	0.0357451	0.0563362	0.0602693	0.0409507	0.0846778
2	0.683669	0.229162	0.28758	0.314881	0.209381	0.466653
3	0.774825	0.243391	0.335125	0.372605	0.263635	0.532591
4	0.696856	0.27555	0.334662	0.373299	0.270923	0.54867
5	0.744516	0.269303	0.326912	0.359996	0.264792	0.550058
6	0.780724	0.284341	0.329919	0.366937	0.265833	0.580945
7	0.772395	0.268378	0.330729	0.360227	0.268031	0.560932
8	0.782807	0.287002	0.330035	0.364623	0.266411	0.574698
9	0.78593	0.291282	0.330498	0.365202	0.264676	0.577012
10	0.785467	0.291167	0.331308	0.364855	0.264792	0.578978
11	0.782575	0.290472	0.331655	0.367168	0.265254	0.5784
12	0.775634	0.289663	0.332233	0.370523	0.262478	0.578169
13	0.783616	0.290588	0.332233	0.367978	0.262825	0.579441
14	0.770891	0.289778	0.331655	0.374572	0.260396	0.57678
15	0.782575	0.290588	0.331308	0.373762	0.259355	0.576896
16	0.782228	0.290704	0.33096	0.373299	0.262131	0.576549
17	0.781765	0.290588	0.332464	0.376885	0.259355	0.5784
18	0.768462	0.29001	0.332811	0.375266	0.2619	0.577822
19	0.716059	0.283532	0.334084	0.374572	0.256347	0.567642
20	0.769619	0.287233	0.335588	0.371564	0.25947	0.57493
21	0.771239	0.289084	0.334547	0.361963	0.257272	0.577475
22	0.778179	0.290357	0.335009	0.36497	0.255537	0.579441
23	0.780724	0.290125	0.334547	0.368556	0.252645	0.57921
24	0.784426	0.290935	0.335356	0.367747	0.252645	0.580251
25	0.779567	0.289547	0.334778	0.369482	0.253686	0.578978
26	0.777832	0.290588	0.334894	0.371911	0.250563	0.578169
27	0.781303	0.290472	0.334431	0.367053	0.24744	0.578284
28	0.781881	0.290588	0.334547	0.369366	0.250332	0.578169
29	0.780956	0.290472	0.335009	0.368904	0.245936	0.578169
30	0.781534	0.290125	0.334662	0.37006	0.249869	0.578516
31	0.717563	0.289316	0.335009	0.366127	0.240614	0.572385
32	0.780956	0.2892	0.335819	0.369251	0.234599	0.572269
33	0.782344	0.29001	0.335703	0.370639	0.236797	0.573657
34	0.781881	0.290472	0.337092	0.372374	0.237375	0.575045
35	0.781187	0.29001	0.337786	0.373646	0.239111	0.576433
36	0.782344	0.290125	0.338248	0.373415	0.238879	0.577012
37	0.780146	0.290357	0.338595	0.37249	0.239805	0.578169
38	0.780146	0.290125	0.339637	0.376191	0.240499	0.578516
39	0.763835	0.287928	0.338595	0.373646	0.238995	0.574467
40	0.774362	0.287812	0.33848	0.379083	0.23726	0.574583
41	0.778411	0.29001	0.339405	0.377232	0.238301	0.578747
42	0.73237	0.28839	0.33767	0.377001	0.242812	0.57678
43	0.717563	0.283185	0.329919	0.362425	0.251257	0.567757
44	0.775981	0.288622	0.332811	0.360922	0.253802	0.577706
45	0.779452	0.290357	0.33258	0.360575	0.250679	0.580135
46	0.778758	0.288969	0.332464	0.359765	0.254727	0.577012
47	0.783038	0.290357	0.332464	0.3615	0.255074	0.579557
48	0.77494	0.289547	0.332349	0.360575	0.252414	0.578284
49	0.782112	0.290125	0.332696	0.361847	0.250563	0.578863
50	0.779336	0.290241	0.332811	0.363004	0.251951	0.578631
51	0.765223	0.287812	0.331655	0.3556	0.246977	0.573773
52	0.781303	0.290125	0.332349	0.353749	0.246167	0.57759
53	0.781071	0.290125	0.33258	0.354559	0.247555	0.578747
54	0.782228	0.290125	0.332464	0.355716	0.246051	0.579672
55	0.770545	0.288622	0.332811	0.358955	0.247208	0.576896
56	0.778064	0.289431	0.332233	0.363467	0.244085	0.57759
57	0.778873	0.289894	0.333158	0.366127	0.248365	0.579441
58	0.762794	0.289431	0.330613	0.361616	0.245704	0.574814
59	0.778642	0.289547	0.331308	0.362194	0.247902	0.57412
60	0.782112	0.290357	0.332002	0.36069	0.24663	0.575855
61	0.738964	0.29001	0.337207	0.369829	0.254496	0.577012
62	0.667589	0.272079	0.335009	0.367053	0.245704	0.5511
63	0.783616	0.290125	0.333505	0.373878	0.243506	0.575392
64	0.785814	0.290588	0.3342	0.374225	0.243622	0.578284
65	0.785236	0.290935	0.335125	0.376885	0.245473	0.578516
66	0.779452	0.290588	0.336397	0.374688	0.247208	0.579672
67	0.780146	0.289431	0.335819	0.369135	0.253339	0.579557
68	0.777138	0.289894	0.33605	0.369251	0.252876	0.577937
69	0.782459	0.29001	0.336513	0.370407	0.251373	0.577937
70	0.762331	0.28758	0.336282	0.370176	0.252529	0.573657
71	0.778873	0.289084	0.335356	0.368094	0.256231	0.575277
72	0.774246	0.289084	0.336397	0.369598	0.257157	0.577243
73	0.778989	0.289316	0.336744	0.370523	0.256116	0.578284
74	0.77494	0.289431	0.337092	0.372143	0.256925	0.578747
75	0.775866	0.289894	0.336282	0.373878	0.255537	0.577822
76	0.778873	0.289778	0.336397	0.37249	0.256463	0.577937
77	0.776329	0.290241	0.336976	0.376654	0.255306	0.578747
78	0.722075	0.285383	0.344148	0.387412	0.269766	0.572616
79	0.72647	0.282259	0.340793	0.379662	0.253686	0.561511
80	0.771817	0.286655	0.340793	0.385793	0.258776	0.580482
81	0.758167	0.273699	0.340331	0.380819	0.264907	0.565907
82	0.766149	0.276128	0.340446	0.373762	0.268609	0.567295
83	0.773668	0.288969	0.340446	0.37758	0.268725	0.579325
84	0.771007	0.29001	0.337323	0.369251	0.266874	0.576433
85	0.786393	0.291282	0.338248	0.371796	0.267105	0.579672
86	0.786277	0.291167	0.338248	0.371564	0.266411	0.580367
87	0.782575	0.290357	0.33848	0.372605	0.264907	0.57921
88	0.780262	0.290357	0.339058	0.372605	0.264907	0.578863
89	0.77737	0.288737	0.339405	0.380819	0.264213	0.578169
90	0.778064	0.289778	0.339405	0.38024	0.26375	0.578516
91	0.777485	0.290357	0.339289	0.382669	0.265486	0.578863
92	0.771123	0.290704	0.336744	0.375497	0.257619	0.575161
93	0.781881	0.290588	0.33686	0.375844	0.257735	0.576549
94	0.782807	0.290357	0.337439	0.374456	0.256347	0.575855
95	0.761984	0.290588	0.337786	0.377117	0.256	0.576433
96	0.684132	0.285845	0.339289	0.384058	0.251026	0.567642
97	0.774709	0.286308	0.334315	0.382207	0.238301	0.56556
98	0.785583	0.290588	0.335472	0.382785	0.237954	0.575508
99	0.786855	0.290704	0.336166	0.384173	0.239689	0.576433
100	0.784657	0.290588	0.337092	0.382785	0.239458	0.577128
101	0.783501	0.290472	0.337554	0.384289	0.24073	0.577243
102	0.783848	0.290588	0.337554	0.383248	0.240383	0.578284
103	0.781997	0.290241	0.338595	0.384405	0.242697	0.578516
104	0.776329	0.289547	0.338364	0.38105	0.241887	0.577822
105	0.773899	0.287696	0.338827	0.376307	0.242465	0.576896
106	0.764413	0.288506	0.338017	0.377811	0.243391	0.57678
107	0.778411	0.2892	0.337323	0.382901	0.240614	0.576202
108	0.782112	0.290472	0.33767	0.382091	0.242234	0.5784
109	0.780956	0.290241	0.33767	0.382669	0.242928	0.578747
110	0.771701	0.288622	0.338017	0.379083	0.241308	0.576433
111	0.776907	0.289431	0.337901	0.378042	0.243159	0.5784
112	0.753424	0.290241	0.337207	0.376654	0.239226	0.5784
113	0.763257	0.289547	0.33848	0.376307	0.235756	0.578053
