0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.69408	0.740352	2.10538	0.670944	0.451152	2.46398	0.428016	0.40488
2	5.86498	4.43054	10.8045	3.32002	2.9267	15.05	2.47555	3.08866
3	9.56674	5.77243	14.0551	1.79304	4.81229	19.5384	1.90872	5.08992
4	9.67085	7.64645	19.0525	1.00642	2.61437	10.1336	1.20307	2.24419
5	9.69398	8.12074	20.3134	1.83931	2.54496	18.2427	2.26733	4.52309
6	9.65928	7.79683	19.5268	2.51026	3.95626	21.9098	3.10022	5.77243
7	9.68242	8.45621	20.4638	2.78789	4.3727	22.789	3.40099	5.784
8	9.68242	8.47934	20.753	2.75318	4.81229	22.3725	3.40099	5.71459
9	9.56674	8.36366	20.8108	2.75318	4.74288	22.0602	3.38942	5.62205
10	9.49733	8.25955	20.8571	2.91514	4.60406	21.9792	3.42413	5.65675
11	9.5089	8.16701	20.9149	2.91514	4.67347	21.7941	3.48197	5.66832
12	9.5436	8.14387	20.9034	3.16963	4.6272	21.6553	3.5051	5.59891
13	9.5436	8.08603	20.9959	3.20434	4.61563	21.771	3.52824	5.48323
14	9.5436	8.0629	20.9381	3.07709	4.54622	21.9561	3.56294	5.41382
15	9.55517	8.07446	21.0075	3.41256	4.45368	21.6784	3.57451	5.39069
16	9.56674	8.0629	20.9612	3.25061	4.53466	21.8982	3.63235	5.2403
17	9.60144	7.50763	19.8854	3.57451	4.3727	21.0538	3.37786	5.32128
18	9.68242	7.66958	20.9149	3.51667	4.58093	21.6784	3.29688	5.26344
19	9.68242	7.97035	19.9085	3.44726	4.47682	20.4869	3.4704	4.99738
20	9.67085	7.24157	18.879	3.82901	4.93954	15.6284	3.89842	2.0244
21	9.67085	5.55264	18.9252	4.41898	5.36755	18.5782	4.75445	3.81744
22	9.68242	7.42666	17.9535	4.11821	5.44853	18.9947	4.19918	4.06037
23	9.67085	8.36366	20.3828	4.47682	5.47166	19.9664	4.41898	4.32643
