0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.150384	0.17352	0.46272	0.150384	0.104112	0.728784	0.092544	0.104112
2	0.902304	0.902304	2.37144	0.832896	0.5784	2.93827	0.543696	0.485856
3	3.13493	2.97298	8.65286	2.61437	1.89715	10.5732	1.83931	1.90872
4	8.16701	3.25061	8.52562	2.25576	3.87528	14.2286	2.62594	3.87528
5	9.65928	4.49995	10.55	2.53339	5.61048	17.3636	3.86371	5.69146
6	9.68242	5.42539	12.9562	2.73005	5.71459	19.8044	4.9511	5.76086
7	9.69398	5.63362	14.1245	2.64907	5.70302	19.5615	5.02051	5.72616
8	9.65928	5.94595	15.4664	2.82259	5.72616	19.4921	4.9511	5.70302
9	9.67085	6.21202	16.2762	2.3483	4.16448	12.586	3.5051	2.97298
10	9.70555	6.54749	17.2016	3.20434	4.9164	18.9368	4.73131	3.97939
11	9.65928	6.73258	17.9998	3.40099	5.26344	20.325	5.21717	4.51152
12	9.68242	7.03334	18.8674	3.59765	5.00894	20.6836	4.8817	4.40741
13	9.68242	7.38038	19.4227	3.53981	5.18246	20.5795	4.9511	4.39584
14	9.67085	7.62331	19.2607	3.57451	5.19403	19.9201	4.41898	4.63877
15	9.65928	7.70429	19.9432	3.42413	5.07835	20.1515	3.93312	4.41898
16	9.70555	6.91766	18.5782	2.83416	5.32128	18.6708	2.37144	4.83542
17	9.67085	7.29941	19.5152	3.34315	5.36755	21.4239	3.59765	4.96267
18	9.65928	7.61174	20.1168	3.41256	5.39069	21.1926	3.64392	5.02051
19	9.68242	7.72742	20.5679	3.42413	5.35598	21.4818	3.51667	4.8817
20	9.69398	7.87781	21.1463	3.55138	5.34442	21.1579	3.63235	4.93954
21	9.65928	7.85467	21.1579	3.45883	5.34442	21.2157	3.70176	4.8817
22	9.5436	7.87781	21.1463	3.53981	5.30971	21.3198	3.67862	4.82386
23	9.61301	7.92408	20.1283	3.22747	5.30971	20.4522	3.65549	4.87013
24	9.67085	8.08603	20.9844	3.44726	5.30971	21.1579	3.7943	4.9164
25	9.5783	8.07446	20.9959	3.48197	5.34442	21.1579	3.78274	4.92797
26	9.58987	8.01662	20.8918	3.45883	5.34442	21.2157	3.33158	4.87013
27	9.5436	8.03976	21.0306	3.60922	5.33285	21.3777	3.37786	4.8817
28	9.56674	8.08603	20.9496	3.62078	5.30971	21.4586	3.40099	4.8817
29	9.58987	7.97035	21.0191	3.63235	5.33285	21.3545	3.40099	4.85856
30	9.58987	8.07446	20.9381	3.73646	5.32128	21.4239	3.38942	4.83542
31	9.60144	7.95878	20.2209	3.69019	5.29814	21.4355	3.34315	4.83542
32	9.67085	8.19014	20.5795	3.66706	5.32128	21.4239	3.42413	4.83542
33	9.65928	8.29426	20.7646	3.60922	5.28658	21.3545	3.62078	4.78915
34	9.60144	8.16701	20.834	3.87528	5.25187	20.4522	3.4704	4.29173
35	9.60144	7.41509	20.1052	1.96656	2.52182	13.1065	3.62078	2.37144
36	9.64771	5.35598	14.1592	3.16963	4.55779	14.6104	4.73131	4.58093
37	9.67085	7.27627	20.0242	3.88685	4.85856	19.2029	5.34442	4.96267
38	9.65928	7.61174	20.406	4.00253	4.90483	19.1219	5.41382	5.06678
39	9.69398	7.71586	21.1	4.07194	4.8817	19.2607	5.41382	4.99738
40	9.68242	7.8084	21.2851	4.0835	4.87013	19.388	5.39069	4.93954
41	9.65928	7.8431	20.5795	4.17605	4.82386	19.388	5.30971	4.9164
42	9.68242	8.00506	21.0191	4.21075	4.80072	18.4394	5.32128	4.92797
43	9.68242	8.05133	21.0422	4.34957	4.84699	18.9947	5.48323	4.96267
44	9.67085	7.14902	21.181	3.95626	4.85856	18.7749	4.6619	4.92797
45	9.67085	7.17216	21.7131	4.45368	4.8817	19.3417	4.81229	5.11306
46	9.68242	7.28784	21.8057	4.17605	4.97424	19.7813	4.75445	4.98581
47	9.68242	7.38038	21.262	4.28016	4.93954	19.0062	4.77758	5.06678
48	9.65928	7.43822	19.5152	4.48838	4.85856	19.1682	4.81229	4.98581
49	9.68242	7.88938	18.7633	4.28016	4.93954	19.2144	4.87013	4.98581
50	9.69398	8.56032	19.0178	3.78274	5.00894	19.2376	4.90483	5.10149
51	9.65928	8.79168	20.1399	4.0141	4.87013	19.6887	4.96267	5.04365
52	9.65928	8.81482	20.3481	3.41256	4.9511	19.0525	4.89326	5.02051
53	9.70555	8.79168	20.4291	3.51667	5.06678	19.7234	5.10149	5.1709
54	9.67085	8.73384	20.406	3.59765	5.04365	19.7928	5.06678	5.08992
55	9.65928	8.676	20.4407	3.64392	4.97424	19.2839	5.06678	5.05522
56	9.69398	8.69914	20.4407	3.70176	4.9511	18.717	5.12462	5.13619
57	9.68242	8.57189	20.4869	3.77117	5.00894	19.4921	5.18246	5.14776
58	9.65928	8.68757	20.3481	3.81744	4.99738	19.5731	5.13619	5.08992
59	9.67085	8.56032	20.4869	3.82901	4.98581	19.5846	5.10149	5.06678
60	9.68242	8.57189	20.4522	3.81744	4.99738	19.654	5.08992	5.05522
61	9.68242	8.56032	20.5216	4.00253	4.98581	19.6078	4.99738	5.03208
62	9.67085	8.58346	20.4869	3.97939	4.90483	19.6887	5.02051	4.99738
63	9.64771	8.47934	20.4869	3.81744	4.89326	19.816	5.04365	5.00894
64	9.55517	8.46778	20.5563	3.89842	4.8817	19.7581	5.02051	4.96267
65	9.58987	8.4215	20.6257	4.15291	4.92797	16.8661	3.52824	4.24546
66	9.60144	8.44464	20.5332	4.22232	5.35598	16.8314	4.338	3.01925
67	9.65928	6.37397	17.699	3.1812	5.67989	16.7042	3.65549	3.77117
68	9.65928	7.38038	18.9368	4.34957	5.80714	19.3301	4.28016	4.338
69	9.65928	7.75056	20.8108	4.43054	5.784	19.7234	4.53466	4.31486
70	9.68242	8.20171	20.8687	4.52309	5.784	19.8507	4.28016	4.29173
71	9.69398	7.98192	21.2157	4.48838	5.784	19.7697	4.47682	4.22232
72	9.65928	8.08603	21.1116	4.55779	5.7493	19.6193	4.51152	4.29173
73	9.67085	8.01662	21.1232	4.31486	5.77243	19.9779	4.36114	4.23389
74	9.69398	8.05133	19.1913	4.47682	5.76086	19.6425	4.39584	4.14134
75	9.67085	8.36366	19.9664	4.54622	5.76086	19.4689	4.53466	4.25702
76	9.65928	7.57704	19.3417	4.52309	5.71459	19.1797	4.38427	4.31486
77	9.68242	7.88938	16.9818	4.68504	5.76086	18.1039	3.94469	4.39584
78	9.69398	8.7107	20.1515	4.98581	5.784	19.226	4.15291	4.36114
79	9.65928	7.93565	19.1566	4.74288	5.784	17.0165	4.22232	4.39584
80	9.67085	8.20171	20.7877	4.85856	5.79557	18.7517	4.34957	4.61563
81	9.68242	8.24798	20.9612	4.89326	5.80714	18.9368	4.46525	4.69661
82	9.68242	8.30582	20.8918	4.89326	5.79557	19.0178	4.43054	4.58093
83	9.65928	8.19014	20.9265	4.92797	5.77243	18.9831	4.46525	4.60406
84	9.70555	8.19014	21.0191	4.89326	5.7493	18.9947	4.47682	4.52309
85	9.67085	8.31739	20.8224	4.87013	5.7493	18.9484	4.52309	4.54622
86	9.65928	8.14387	21.0191	4.82386	5.7493	19.1103	4.45368	4.54622
87	9.67085	8.27112	20.834	4.84699	5.76086	19.0872	4.3727	4.58093
88	9.70555	8.12074	21.0191	4.87013	5.76086	19.1335	4.45368	4.46525
89	9.65928	8.17858	20.9149	4.89326	5.72616	19.1682	4.34957	4.45368
90	9.65928	8.19014	20.9034	4.6619	4.74288	19.1219	4.41898	3.93312
91	9.70555	4.40741	10.4343	2.03597	0.890736	9.16186	2.11694	2.40614
92	9.67085	4.77758	13.095	4.03723	4.8817	18.4394	3.90998	4.5925
93	9.65928	6.31613	15.9638	4.38427	5.03208	19.9317	4.48838	4.65034
94	9.68242	6.62846	16.5654	4.49995	4.96267	19.9779	4.52309	4.65034
95	9.69398	6.80198	17.3404	4.46525	4.89326	20.0358	4.52309	4.63877
96	9.65928	7.10275	18.3121	4.53466	4.89326	20.0589	4.48838	4.56936
97	9.65928	7.43822	19.0988	4.60406	4.77758	20.2324	4.41898	4.60406
98	9.68242	7.68115	19.7003	4.63877	4.67347	20.4407	4.3033	4.54622
99	9.69398	7.5539	19.9201	4.26859	4.74288	19.1335	4.56936	4.58093
100	9.65928	7.5539	18.0229	4.61563	4.87013	19.2839	4.5925	4.71974
101	9.67085	7.69272	19.1913	4.51152	4.8817	19.7928	4.75445	4.61563
102	9.69398	7.90094	19.8738	4.63877	4.82386	19.6772	4.69661	4.70818
103	9.67085	8.03976	19.307	4.26859	4.81229	19.0062	4.61563	4.58093
104	9.65928	8.16701	17.6759	2.5681	5.1709	18.4278	5.04365	4.89326
