0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.453813	0.15559	0.190756	0.21262	0.135577	0.310485
2	0.803398	0.292092	0.330845	0.376654	0.250447	0.56984
3	0.805711	0.292323	0.331886	0.374572	0.252298	0.569377
4	0.800506	0.292323	0.331076	0.373299	0.252067	0.567873
5	0.797382	0.291629	0.331423	0.373299	0.253339	0.56822
6	0.718257	0.291051	0.337786	0.372027	0.24929	0.558966
7	0.781765	0.288969	0.347156	0.382785	0.246861	0.580135
8	0.773552	0.289547	0.344379	0.385561	0.248249	0.578747
9	0.795878	0.291051	0.339289	0.383364	0.251026	0.580945
10	0.788938	0.291398	0.339637	0.385214	0.251141	0.574814
11	0.786624	0.291282	0.337786	0.382669	0.249406	0.574814
12	0.786508	0.291398	0.338248	0.383248	0.249522	0.574583
13	0.775056	0.291167	0.339058	0.383248	0.250563	0.57678
14	0.719298	0.289431	0.338017	0.382322	0.250447	0.572153
15	0.751573	0.281218	0.338364	0.39551	0.241887	0.562667
16	0.763604	0.287465	0.33848	0.393543	0.241424	0.574351
17	0.783616	0.290125	0.337554	0.393428	0.238995	0.578284
18	0.780956	0.29082	0.337901	0.392387	0.23992	0.581523
19	0.786393	0.291051	0.337207	0.391345	0.237028	0.580598
20	0.782344	0.291051	0.336976	0.390073	0.237491	0.581292
21	0.782922	0.291167	0.336976	0.387181	0.234946	0.579441
22	0.78593	0.29082	0.336282	0.385446	0.234252	0.578978
23	0.783269	0.29082	0.33686	0.387297	0.23564	0.579325
24	0.768115	0.29082	0.336744	0.385677	0.236681	0.579557
25	0.717447	0.287118	0.339289	0.378274	0.244085	0.571459
26	0.776444	0.287002	0.340099	0.367862	0.246514	0.574467
27	0.768231	0.286655	0.340678	0.372027	0.246514	0.574467
28	0.7621	0.287928	0.340678	0.372952	0.247208	0.578169
29	0.773899	0.287233	0.337901	0.377117	0.238995	0.571575
30	0.783154	0.290935	0.33848	0.379199	0.241077	0.580714
31	0.783385	0.290241	0.338017	0.377811	0.24744	0.579672
32	0.780262	0.290935	0.338364	0.379546	0.247555	0.579904
33	0.785467	0.29082	0.338017	0.381628	0.251488	0.58002
34	0.780377	0.290704	0.338248	0.380472	0.252761	0.579441
35	0.777717	0.289547	0.337786	0.372605	0.255768	0.576549
36	0.74764	0.290357	0.338711	0.373993	0.256231	0.57759
37	0.714787	0.280177	0.344495	0.375729	0.260627	0.565675
38	0.763951	0.287349	0.340215	0.382554	0.255074	0.575277
39	0.788128	0.290588	0.338827	0.38533	0.247555	0.580945
40	0.77575	0.29001	0.337439	0.380934	0.246398	0.5784
41	0.788938	0.291514	0.337554	0.38105	0.246514	0.580251
42	0.786161	0.291051	0.338364	0.381281	0.247208	0.579904
43	0.778064	0.29001	0.338017	0.376307	0.247787	0.578516
44	0.784426	0.290588	0.337901	0.373531	0.248596	0.578516
45	0.775866	0.288622	0.338711	0.377001	0.24929	0.577359
46	0.776213	0.289663	0.338942	0.379777	0.249984	0.579441
47	0.767421	0.289084	0.33605	0.375613	0.244663	0.574004
48	0.782922	0.290241	0.336166	0.37677	0.244548	0.575971
49	0.777138	0.290704	0.336976	0.376307	0.246167	0.57678
50	0.69755	0.282722	0.340331	0.38452	0.253455	0.566485
51	0.751226	0.2833	0.340678	0.375266	0.261321	0.572616
52	0.764645	0.286539	0.338942	0.374456	0.266989	0.574467
53	0.781187	0.290704	0.337786	0.378736	0.262941	0.580829
54	0.78431	0.290241	0.337207	0.380124	0.257735	0.582796
55	0.772048	0.289084	0.335703	0.381513	0.255537	0.574583
56	0.788822	0.291282	0.336513	0.381513	0.25519	0.579904
57	0.78431	0.291167	0.336282	0.383364	0.255884	0.579441
58	0.782807	0.291167	0.336744	0.380009	0.25519	0.578863
59	0.786508	0.290704	0.336513	0.380009	0.255768	0.5784
60	0.778179	0.290588	0.33686	0.379893	0.255768	0.57921
61	0.782575	0.29082	0.336166	0.378505	0.25172	0.57759
62	0.763025	0.290704	0.336282	0.378389	0.251488	0.577475
63	0.756084	0.290125	0.338827	0.386024	0.244895	0.577012
64	0.76985	0.285845	0.338595	0.396551	0.243159	0.574351
65	0.76476	0.286424	0.338942	0.395741	0.242928	0.573194
66	0.777485	0.288506	0.339868	0.397129	0.243969	0.577706
67	0.761637	0.288159	0.336397	0.395047	0.233211	0.574814
68	0.78512	0.290704	0.337092	0.395857	0.234021	0.579672
69	0.786393	0.29082	0.337786	0.395047	0.235177	0.580135
70	0.779799	0.289778	0.338017	0.394006	0.235177	0.579904
71	0.71953	0.289547	0.344264	0.395163	0.23726	0.575277
72	0.73746	0.279599	0.344264	0.374225	0.234599	0.563709
73	0.777832	0.288622	0.344032	0.384867	0.235062	0.580367
74	0.770313	0.28839	0.34276	0.400253	0.230203	0.57759
75	0.785699	0.291282	0.341834	0.405343	0.227311	0.580945
76	0.78512	0.291282	0.341025	0.395626	0.226039	0.57921
77	0.785814	0.291167	0.342181	0.397014	0.227543	0.578631
78	0.781881	0.290241	0.341487	0.395741	0.231823	0.578284
79	0.784079	0.29082	0.342066	0.396667	0.235409	0.578516
80	0.777717	0.289894	0.341834	0.386371	0.237491	0.577822
81	0.781765	0.290588	0.34195	0.38533	0.240383	0.578516
82	0.774593	0.289778	0.340562	0.388106	0.239689	0.575508
83	0.766496	0.290588	0.340215	0.3888	0.241193	0.576549
84	0.732601	0.284341	0.338595	0.38024	0.237954	0.56903
85	0.776444	0.287465	0.337901	0.382785	0.238879	0.574814
86	0.760827	0.288969	0.335241	0.389842	0.236566	0.573657
87	0.786277	0.29082	0.335125	0.39389	0.236797	0.577243
88	0.78593	0.291051	0.334894	0.392155	0.235177	0.578284
89	0.785467	0.290935	0.335703	0.391577	0.237144	0.577937
90	0.784657	0.290704	0.336282	0.390998	0.238532	0.578631
91	0.779452	0.29082	0.336976	0.390883	0.238301	0.578747
92	0.684016	0.283994	0.347387	0.399443	0.244895	0.565328
93	0.772974	0.285151	0.338827	0.388338	0.246977	0.567526
94	0.788243	0.291051	0.339174	0.387412	0.252182	0.578747
95	0.787665	0.291051	0.340793	0.389032	0.2501	0.579904
96	0.780493	0.29082	0.341834	0.389032	0.251604	0.579788
97	0.779799	0.289778	0.340331	0.38695	0.244663	0.576086
98	0.785467	0.290704	0.340446	0.38614	0.245704	0.5784
99	0.780262	0.290588	0.341603	0.385446	0.245704	0.578053
100	0.778295	0.289431	0.340678	0.391461	0.242928	0.57678
101	0.783269	0.290357	0.341025	0.391577	0.243044	0.578863
102	0.773205	0.290125	0.341603	0.39123	0.243969	0.578053
103	0.72138	0.287465	0.339058	0.392965	0.24501	0.575392
104	0.76129	0.285383	0.335125	0.376654	0.255306	0.570071
105	0.76638	0.287812	0.335935	0.374225	0.256578	0.575739
106	0.778758	0.288159	0.335935	0.3674	0.252298	0.575277
107	0.779915	0.290588	0.335819	0.369829	0.25091	0.580829
108	0.772742	0.28839	0.334778	0.361616	0.247787	0.575392
109	0.785004	0.29082	0.335356	0.363235	0.249059	0.579557
110	0.784542	0.290704	0.335356	0.363929	0.248943	0.579441
111	0.783501	0.290588	0.335125	0.364855	0.247555	0.578516
112	0.771701	0.288622	0.334778	0.366474	0.249753	0.575508
113	0.779799	0.290472	0.335009	0.366359	0.250563	0.578516
114	0.758514	0.290588	0.335935	0.376885	0.248249	0.574004
115	0.782575	0.290472	0.340215	0.379315	0.255537	0.578978
116	0.76638	0.28758	0.339521	0.370754	0.254727	0.57331
