0	0	0	0	0	0	0
1	0	0	0	0	0	0
2	0	0	0	0	0	96
3	0	0	23	0	0	15
4	0	0	201	0	0	0
5	0	0	0	0	0	8
6	0	0	0	0	0	9
7	0	0	0	0	0	0
8	0	0	0	0	0	0
9	0	0	0	0	0	0
10	0	0	0	0	0	0
11	0	0	0	0	0	0
12	0	0	0	0	0	0
13	0	0	0	0	0	0
14	0	0	0	0	0	0
15	0	0	0	0	0	0
16	0	0	0	0	0	0
17	0	0	0	0	0	6
18	0	0	0	0	0	2
19	0	0	14	0	0	1
20	0	0	0	0	0	17
21	0	0	0	0	0	2
22	0	0	0	0	0	11
23	0	0	0	0	0	0
24	0	0	0	0	0	6
25	0	0	0	0	0	8
26	0	0	0	0	0	1
27	0	0	0	0	0	0
28	0	0	0	0	0	0
29	0	0	0	0	0	0
30	0	0	0	0	0	0
31	0	0	0	0	0	3
32	0	0	0	0	0	0
33	0	0	0	0	0	0
34	0	0	0	0	0	0
35	0	0	20	0	0	0
36	0	0	0	0	0	0
37	0	0	0	0	0	8
38	0	0	0	0	0	0
39	0	0	0	0	0	0
40	0	0	0	0	0	0
41	0	0	0	0	0	0
42	0	0	0	0	0	0
43	0	0	0	0	0	0
44	0	0	2	0	0	5
45	0	0	0	0	0	8
46	0	0	0	0	0	1
47	0	0	0	0	0	1
48	0	0	0	0	0	1
49	0	0	0	0	0	5
50	0	0	0	0	0	0
51	0	0	25	0	0	1
52	0	0	0	0	0	10
53	0	0	0	0	0	13
54	0	0	0	0	0	0
55	0	0	0	0	0	1
56	0	0	0	0	0	0
57	0	0	0	0	0	4
58	0	0	0	0	0	0
59	0	0	0	0	0	4
60	0	0	0	0	0	0
61	0	0	0	0	0	0
62	0	0	0	0	0	1
63	0	0	0	0	0	3
64	0	0	10	0	0	4
65	0	0	0	0	0	3
66	0	0	0	0	0	19
67	0	0	0	0	0	3
68	0	0	0	0	0	4
69	0	0	0	0	0	0
70	0	0	0	0	0	0
71	0	0	0	0	0	0
72	0	0	0	0	0	0
73	0	0	0	0	0	0
74	0	0	0	0	0	4
75	0	0	0	0	0	0
76	0	0	0	0	0	0
77	0	0	0	0	0	0
78	0	0	6	0	0	0
79	0	0	19	0	0	17
80	0	0	0	0	0	44
81	0	0	0	0	0	0
82	0	0	0	0	0	0
83	0	0	0	0	0	0
84	0	0	0	0	0	0
85	0	0	0	0	0	0
86	0	0	0	0	0	0
87	0	0	0	0	0	0
88	0	0	0	0	0	3
89	0	0	0	0	0	0
90	0	0	0	0	0	0
91	0	0	0	0	0	4
92	0	0	0	0	0	1
93	0	0	0	0	0	7
94	0	0	0	0	0	0
95	0	0	2	0	0	7
96	0	0	0	0	0	11
97	0	0	0	0	0	0
98	0	0	0	0	0	0
99	0	0	0	0	0	3
100	0	0	0	0	0	0
101	0	0	7	0	0	3
102	0	0	0	0	0	21
103	0	0	0	0	0	10
104	0	0	0	0	0	10
105	0	0	0	0	0	0
106	0	0	0	0	0	2
107	0	0	0	0	0	7
108	0	0	0	0	0	0
109	0	0	0	0	0	0
110	0	0	0	0	0	0
111	0	0	0	0	0	0
112	0	0	0	0	0	0
113	0	0	0	0	0	0
114	0	0	0	0	0	0
115	0	0	27	0	0	0
116	0	0	0	0	0	3
117	0	0	0	0	0	1
118	0	0	0	0	0	0
119	0	0	0	0	0	0
120	0	0	0	0	0	0
121	0	0	0	0	0	1
122	0	0	0	0	0	0
123	0	0	0	0	0	0
124	0	0	0	0	0	1
125	0	0	0	0	0	1
126	0	0	24	0	0	0
127	0	0	0	0	0	0
128	0	12	0	0	0	0
129	0	0	0	0	0	31
130	0	0	0	0	0	6
131	0	0	0	0	0	0
132	0	0	0	0	0	0
133	0	0	0	0	0	0
134	0	0	0	0	0	0
135	0	0	0	0	0	0
136	0	0	0	0	0	0
137	0	0	0	0	0	0
138	0	0	0	0	0	0
139	0	0	0	0	0	0
140	0	0	15	0	0	0
141	0	0	9	0	0	0
142	0	0	0	0	0	48
143	0	0	0	0	0	0
144	0	0	0	0	0	0
145	0	0	0	0	0	0
146	0	0	0	0	0	0
147	0	0	0	0	0	0
148	0	0	0	0	0	0
149	0	0	0	0	0	0
150	0	0	0	0	0	0
151	0	0	0	0	0	5
152	0	0	0	0	0	0
153	0	0	0	0	0	0
154	0	0	0	0	0	0
155	0	0	0	0	0	0
156	0	0	16	0	0	0
157	0	0	0	0	0	33
158	0	0	0	0	0	0
159	0	0	0	0	0	0
160	0	0	0	0	0	4
161	0	0	0	0	0	0
162	0	0	0	0	0	0
163	0	0	0	0	0	2
164	0	0	0	0	0	0
165	0	0	0	0	0	2
166	0	0	0	0	0	4
167	0	0	0	0	0	0
168	0	0	0	0	0	0
169	0	0	0	0	0	4
170	0	0	0	0	0	0
171	0	0	19	0	0	2
172	0	0	0	0	0	38
173	0	0	0	0	0	0
174	0	0	0	0	0	5
175	0	0	0	0	0	0
176	0	0	0	0	0	4
177	0	0	0	0	0	0
178	0	0	0	0	0	0
179	0	0	0	0	0	0
180	0	0	0	0	0	2
181	0	0	0	0	0	0
182	0	0	0	0	0	2
183	0	0	0	0	0	3
184	0	0	0	0	0	0
185	0	0	0	0	0	0
186	0	0	0	0	0	0
187	0	0	2	0	0	0
188	0	0	23	0	0	3
189	0	0	0	0	0	39
190	0	0	0	0	0	0
191	0	0	0	0	0	0
192	0	0	0	0	0	0
193	0	0	0	0	0	2
194	0	0	0	0	0	0
195	0	0	0	0	0	4
196	0	0	0	0	0	0
197	0	0	0	0	0	0
198	0	0	0	0	0	2
199	0	0	0	0	0	0
200	0	0	0	0	0	0
201	0	0	0	0	0	3
202	0	0	0	0	0	0
203	0	0	0	0	0	0
204	0	0	15	0	0	2
205	0	0	4	0	0	4
206	0	0	0	0	0	12
207	0	0	0	0	0	3
