0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	5.4948	3.74803	11.6258	3.41256	2.61437	9.69398	1.4113	2.99611
2	9.43949	7.25314	22.0023	7.02178	5.58734	17.1785	3.4357	5.62205
3	9.34694	7.27627	22.0486	6.9755	5.54107	17.0975	3.51667	5.5295
4	9.42792	7.1953	22.0139	6.92923	5.56421	17.0744	3.52824	5.57578
5	9.47419	7.1953	22.0023	6.91766	5.61048	16.8777	3.65549	5.58734
6	9.47419	7.13746	22.0139	6.89453	5.58734	17.0281	3.49354	5.61048
7	9.48576	7.1953	21.9676	3.77117	2.97298	8.47934	1.75834	5.80714
8	9.5089	7.16059	21.9792	7.09118	5.54107	16.8661	2.88043	5.80714
9	9.52046	7.10275	22.0255	7.05648	5.65675	16.9471	3.28531	5.79557
10	9.53203	7.10275	22.0139	6.81355	5.5295	17.4098	3.22747	5.80714
11	9.5089	7.13746	21.9792	6.57062	5.28658	16.4844	3.19277	5.71459
12	9.5436	7.13746	21.9676	5.57578	3.08866	15.3739	2.38301	4.38427
13	6.82512	5.98066	18.2427	6.06163	5.03208	18.717	3.23904	5.79557
14	7.68115	6.08477	18.3006	6.22358	4.97424	18.6939	3.29688	5.77243
15	9.65928	6.81355	22.2684	6.29299	4.82386	18.7402	3.19277	5.73773
16	9.65928	6.87139	22.4998	6.09634	4.3033	18.1386	3.19277	5.65675
17	9.61301	6.95237	19.9432	5.59891	3.93312	15.2119	4.03723	1.71206
18	9.67085	7.90094	17.19	5.99222	4.69661	17.3289	4.84699	5.08992
19	9.67085	8.36366	20.6142	6.11947	4.67347	17.9188	4.90483	5.06678
20	9.62458	6.85982	21.5049	5.12462	4.68504	17.8726	4.74288	5.12462
21	9.67085	7.25314	21.9908	5.66832	4.75445	18.0576	5.12462	5.06678
22	9.65928	7.38038	21.7016	5.10149	4.63877	18.4625	4.78915	5.04365
23	9.63614	7.65802	20.2093	4.39584	4.70818	17.78	4.16448	5.14776
24	9.65928	7.75056	21.5049	5.15933	4.80072	18.0576	3.42413	4.58093
25	9.67085	6.3277	16.3572	2.04754	4.40741	18.1271	2.90357	2.53339
26	9.62458	7.57704	19.3301	2.74162	4.93954	21.852	3.66706	4.53466
27	9.67085	8.27112	20.1168	3.19277	5.00894	21.2504	4.02566	4.80072
28	9.65928	8.3868	20.6142	3.23904	5.07835	20.3712	4.10664	4.83542
29	9.63614	8.37523	20.9149	3.48197	5.07835	20.9612	4.29173	4.8817
30	9.67085	8.19014	20.8108	3.5051	5.07835	20.2324	3.70176	4.74288
31	9.67085	7.04491	20.6836	3.77117	5.15933	20.6373	3.74803	5.02051
32	9.62458	8.37523	20.834	3.89842	5.12462	20.9844	3.71333	4.92797
33	9.63614	8.3521	20.753	3.88685	5.11306	21.0075	3.7943	4.81229
34	9.55517	8.25955	20.834	3.94469	5.04365	21.1347	3.7249	4.71974
35	9.61301	5.50637	17.699	3.4704	3.35472	14.8996	3.4357	3.92155
36	9.64771	6.73258	20.9844	4.70818	4.41898	19.4689	4.48838	5.08992
37	9.67085	6.85982	18.5666	5.00894	4.51152	18.9715	4.10664	5.13619
38	9.64771	7.64645	20.7646	4.56936	4.55779	19.7581	4.25702	5.12462
39	9.64771	7.97035	20.9034	4.49995	4.5925	17.7684	4.41898	5.15933
40	9.67085	8.12074	21.1579	4.98581	4.84699	18.4625	4.75445	5.29814
41	9.63614	8.0976	21.2157	5.03208	4.80072	18.7749	4.80072	5.27501
42	9.65928	8.0629	21.2041	5.06678	4.75445	18.9021	4.6619	5.19403
43	9.65928	7.65802	21.2157	5.06678	4.69661	18.96	4.68504	5.21717
44	9.64771	7.04491	21.771	4.53466	4.85856	14.032	3.4704	3.74803
45	9.64771	7.29941	21.4702	5.94595	5.59891	18.6823	3.96782	4.31486
46	9.67085	7.41509	21.6206	5.98066	5.51794	18.8905	4.00253	4.26859
47	9.63614	7.62331	17.8147	5.94595	5.48323	19.0294	3.99096	4.29173
48	9.65928	8.1323	20.6257	5.7493	5.39069	19.0756	3.58608	4.21075
49	9.67085	8.23642	20.9496	5.19403	5.50637	19.8044	3.03082	4.39584
50	9.63614	8.05133	20.9034	5.34442	5.44853	20.2556	3.26218	4.34957
51	9.65928	8.31739	19.5962	4.96267	3.42413	17.2595	3.01925	3.97939
52	9.63614	8.60659	19.3648	4.69661	4.44211	18.0924	3.65549	4.31486
53	9.65928	8.79168	19.6772	4.83542	5.22874	18.9715	4.10664	4.46525
54	9.67085	8.91893	20.0705	4.81229	5.27501	19.6656	4.34957	4.60406
55	9.64771	8.78011	20.2671	4.87013	5.19403	19.7234	4.29173	4.55779
56	9.64771	7.83154	19.0294	4.99738	5.1709	19.8507	3.82901	4.53466
57	9.68242	8.57189	20.3481	5.00894	5.15933	19.9895	3.87528	4.51152
58	9.67085	8.66443	18.8327	3.97939	4.58093	15.5011	2.55653	3.93312
59	9.68242	9.04618	19.4805	5.19403	5.15933	20.3828	3.1465	4.6619
60	9.65928	9.06931	18.6939	5.1709	5.08992	19.6772	3.29688	4.56936
61	9.68242	9.45106	18.4278	5.4948	5.19403	19.5846	3.49354	4.68504
62	9.68242	9.60144	19.4689	5.41382	5.12462	19.816	3.63235	4.6619
63	9.67085	9.60144	16.9934	5.51794	5.08992	19.9548	3.06552	4.5925
64	9.67085	9.63614	18.5319	5.44853	5.08992	20.4175	3.03082	4.6619
65	9.68242	8.78011	19.3417	5.67989	4.32643	16.4497	2.19792	3.84058
66	9.68242	9.13872	19.816	6.76728	4.8817	19.2029	2.54496	4.69661
67	9.65928	9.24283	19.9664	6.74414	4.8817	19.2954	2.68378	5.03208
68	9.69398	9.15029	20.0589	6.69787	4.83542	19.307	2.76475	4.96267
69	9.67085	8.4215	19.3533	6.76728	4.82386	17.2016	2.96141	5.06678
70	9.67085	8.54875	20.3365	6.91766	4.9511	18.4625	3.1465	5.06678
71	9.65928	7.58861	19.0988	3.84058	3.27374	14.9227	2.67221	4.36114
72	9.69398	7.32254	19.8623	4.338	4.24546	20.2903	3.7596	5.32128
73	9.68242	8.15544	19.2723	4.78915	4.47682	18.96	2.82259	5.41382
74	9.67085	8.73384	20.1168	5.12462	4.5925	20.591	2.94984	5.48323
75	9.67085	8.82638	20.4175	5.19403	4.53466	20.5448	3.05395	5.41382
76	9.69398	8.74541	20.5448	5.28658	4.47682	20.406	3.10022	5.36755
77	9.65928	7.70429	19.8623	3.7249	4.51152	20.4869	3.1812	5.33285
