0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.381744	0.34704	0.902304	0.312336	0.196656	1.35346	0.208224	0.208224
2	2.00126	2.08224	5.59891	1.89715	1.33032	6.91766	1.24934	1.13366
3	7.18373	4.84699	13.0487	3.48197	3.51667	14.2865	3.15806	3.66706
4	9.56674	4.9511	14.6682	3.32002	5.43696	13.9394	4.89326	5.69146
5	9.69398	6.76728	20.9612	4.02566	5.70302	17.1669	6.15418	5.71459
6	9.65928	7.2647	21.8288	3.95626	5.65675	17.1785	6.18888	5.64518
7	9.68242	7.34568	21.7825	2.99611	4.32643	13.4999	5.32128	2.86886
8	9.67085	6.3624	19.6078	2.8573	3.59765	14.5294	3.45883	2.82259
9	9.69398	7.64645	20.9496	3.87528	5.2403	19.1219	5.57578	4.98581
10	9.65928	8.02819	21.1579	3.86371	5.19403	19.1103	5.61048	4.92797
11	9.67085	7.99349	21.1232	3.85214	5.14776	19.2954	5.5295	4.87013
12	9.68242	8.02819	21.1	3.92155	5.05522	19.3995	5.51794	4.77758
13	9.68242	7.99349	21.0769	3.94469	5.06678	19.1335	5.4948	4.78915
14	9.5783	7.69272	21.1116	3.66706	5.04365	18.7749	5.4948	4.65034
15	9.63614	6.9061	21.609	3.77117	5.12462	19.2376	5.64518	4.83542
16	9.63614	7.1953	21.8288	3.69019	5.07835	19.5615	5.58734	4.76602
17	9.55517	7.25314	21.7941	3.88685	5.05522	19.3417	5.62205	4.73131
18	9.56674	6.79042	21.7594	3.84058	5.06678	18.8905	4.56936	4.74288
19	9.69398	6.60533	22.2453	4.09507	5.12462	19.4689	4.9511	4.87013
20	9.60144	6.58219	22.4304	4.16448	5.18246	19.4342	4.96267	4.8817
21	9.5436	6.55906	22.4766	4.18762	5.10149	19.6887	4.89326	4.81229
22	9.60144	6.76728	21.0306	4.15291	5.06678	19.735	4.89326	4.77758
23	9.65928	7.02178	21.2041	4.0835	5.04365	19.8738	4.93954	4.68504
24	9.67085	6.14261	19.9548	4.23389	5.02051	19.0988	5.00894	4.69661
25	9.69398	6.59376	21.1694	4.36114	5.00894	19.0641	4.93954	4.68504
26	9.67085	6.76728	21.2504	4.43054	5.07835	19.3417	5.02051	4.76602
27	9.67085	7.06805	20.3365	4.65034	4.36114	11.9035	4.38427	3.77117
28	9.65928	7.47293	19.9664	6.02693	4.83542	16.496	4.90483	4.81229
29	9.69398	7.93565	18.1733	6.31613	4.98581	17.6296	3.80587	4.9511
30	9.67085	8.36366	18.9368	6.3971	4.97424	17.9651	4.0488	4.96267
