0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.0991378	0.0335472	0.0512462	0.0544853	0.0370176	0.0772742
2	0.620392	0.205101	0.264676	0.291514	0.191682	0.426049
3	0.733064	0.257735	0.329225	0.378274	0.235524	0.525881
4	0.752036	0.25866	0.330151	0.368556	0.240267	0.534673
5	0.778179	0.283416	0.329919	0.371217	0.239458	0.556768
6	0.789863	0.291167	0.329919	0.370176	0.240846	0.566138
7	0.788243	0.291514	0.329688	0.370639	0.239111	0.564981
8	0.788475	0.290935	0.329919	0.368904	0.241424	0.564287
9	0.731907	0.291167	0.326912	0.367631	0.236681	0.551447
10	0.773899	0.290704	0.327374	0.366706	0.245242	0.56394
11	0.785467	0.29082	0.329457	0.368672	0.245126	0.567063
12	0.78431	0.290704	0.329804	0.368094	0.245473	0.56822
13	0.783269	0.290704	0.330498	0.370176	0.246514	0.569261
14	0.783848	0.290704	0.330382	0.37087	0.245936	0.569493
15	0.783385	0.290357	0.330845	0.371564	0.24582	0.570765
16	0.782459	0.290588	0.331308	0.37087	0.246977	0.571922
17	0.781997	0.290472	0.331423	0.372721	0.24582	0.571922
18	0.781765	0.290472	0.33177	0.372143	0.248943	0.572963
19	0.78084	0.290357	0.33177	0.372952	0.246283	0.572385
20	0.689568	0.2892	0.338364	0.367747	0.260049	0.573888
21	0.713861	0.27636	0.326449	0.344264	0.241077	0.547051
22	0.78674	0.290472	0.329572	0.355138	0.244548	0.568452
23	0.788012	0.29082	0.330382	0.35722	0.245589	0.570881
24	0.786393	0.290704	0.330613	0.358377	0.246398	0.572269
25	0.78431	0.290472	0.331423	0.359765	0.245242	0.572616
26	0.783732	0.290472	0.331539	0.36069	0.247902	0.573541
27	0.782922	0.290357	0.332002	0.361153	0.246398	0.57493
28	0.78165	0.290241	0.332233	0.361616	0.246283	0.574467
29	0.782228	0.290472	0.332349	0.362541	0.246051	0.575392
30	0.781534	0.29001	0.333274	0.363235	0.248365	0.576665
31	0.780956	0.290472	0.3342	0.363004	0.248596	0.577822
32	0.778873	0.29001	0.334547	0.365317	0.247902	0.578631
33	0.774478	0.290125	0.334315	0.363467	0.248018	0.5784
34	0.780956	0.290357	0.333043	0.369713	0.242697	0.576549
35	0.780262	0.289894	0.334315	0.366821	0.2442	0.576896
36	0.779105	0.29001	0.334431	0.37006	0.245936	0.577706
37	0.731329	0.289894	0.334894	0.360922	0.24501	0.575508
38	0.725082	0.287928	0.335588	0.353055	0.25172	0.561973
39	0.736535	0.288969	0.329804	0.33605	0.22974	0.571806
40	0.78512	0.29082	0.332811	0.33848	0.231823	0.576433
41	0.784195	0.290357	0.332696	0.339521	0.231823	0.575508
42	0.785467	0.29082	0.333737	0.341487	0.234021	0.575739
43	0.783616	0.290935	0.333505	0.342297	0.234021	0.575855
44	0.782112	0.290935	0.333621	0.342413	0.234021	0.575277
45	0.781765	0.291398	0.333968	0.344611	0.236103	0.576318
46	0.780262	0.291514	0.334547	0.344379	0.234483	0.575739
47	0.781418	0.291745	0.333505	0.346693	0.235409	0.577706
48	0.782228	0.292208	0.334778	0.345999	0.235293	0.576433
49	0.771123	0.292208	0.333968	0.347271	0.236103	0.577706
50	0.752961	0.292323	0.337323	0.341719	0.234599	0.572385
51	0.779799	0.292786	0.337901	0.342644	0.236103	0.578631
52	0.770891	0.292092	0.338017	0.343107	0.237838	0.578284
53	0.766843	0.286424	0.338364	0.345652	0.235177	0.570187
54	0.778526	0.289316	0.338711	0.348081	0.239342	0.577359
55	0.779683	0.290125	0.339289	0.349469	0.236797	0.578284
56	0.773089	0.290357	0.339984	0.348081	0.238879	0.578978
57	0.657062	0.280177	0.346346	0.371101	0.243506	0.56232
58	0.767653	0.284457	0.339984	0.378736	0.235987	0.564287
59	0.787318	0.290704	0.340678	0.376307	0.237722	0.576318
60	0.783732	0.29082	0.341487	0.375729	0.239573	0.577475
61	0.784542	0.290472	0.341256	0.376307	0.239689	0.57759
62	0.783385	0.290472	0.34195	0.376538	0.240267	0.5784
63	0.781881	0.290704	0.342413	0.377695	0.241193	0.578747
64	0.77737	0.288969	0.342644	0.374919	0.241077	0.578169
65	0.775287	0.289663	0.34276	0.371796	0.241771	0.578747
66	0.770545	0.289316	0.340678	0.369945	0.24582	0.574698
67	0.78165	0.290472	0.341025	0.369829	0.247787	0.57759
68	0.78003	0.290125	0.341372	0.37087	0.246283	0.577012
