0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.532359	0.185088	0.224304	0.250332	0.166232	0.367747
2	0.843654	0.290472	0.335588	0.384058	0.272426	0.579441
3	0.791945	0.292902	0.333158	0.381744	0.274971	0.5725
4	0.741509	0.292092	0.324367	0.360806	0.269187	0.554686
5	0.780609	0.290935	0.328763	0.361847	0.271501	0.581639
6	0.795416	0.289316	0.330729	0.365433	0.267336	0.583721
7	0.797382	0.291167	0.330382	0.367631	0.264444	0.579788
8	0.79183	0.291398	0.329919	0.365896	0.261784	0.575161
9	0.787087	0.291167	0.329225	0.365317	0.262131	0.575277
10	0.739311	0.290935	0.331655	0.367053	0.263519	0.571922
11	0.731098	0.281102	0.33258	0.364392	0.2619	0.56232
12	0.775056	0.288853	0.332464	0.371911	0.256578	0.579672
13	0.783616	0.290357	0.333158	0.372837	0.257619	0.580367
14	0.779336	0.290125	0.333274	0.370986	0.254843	0.579325
15	0.782807	0.290125	0.333043	0.371333	0.253455	0.578978
16	0.778873	0.288737	0.334315	0.36231	0.252645	0.5784
17	0.77147	0.288275	0.3342	0.369135	0.257735	0.576665
18	0.771354	0.289778	0.332927	0.367747	0.257388	0.578863
19	0.784542	0.29082	0.332233	0.370639	0.256231	0.577128
20	0.78593	0.291051	0.332811	0.371217	0.254496	0.577706
21	0.770891	0.290935	0.333043	0.371448	0.255537	0.57759
22	0.732601	0.288506	0.333274	0.372721	0.257851	0.574467
23	0.779105	0.288159	0.333621	0.368441	0.2501	0.573888
24	0.785699	0.290704	0.334662	0.370292	0.251488	0.579788
25	0.774709	0.290125	0.333505	0.370176	0.252298	0.578863
26	0.785583	0.290357	0.333968	0.368556	0.252182	0.576202
27	0.784542	0.290704	0.333852	0.367978	0.252992	0.577937
28	0.783038	0.290472	0.3342	0.37006	0.252182	0.578631
29	0.767305	0.2892	0.333737	0.367168	0.253224	0.57678
30	0.777948	0.288853	0.332696	0.359996	0.254496	0.573773
31	0.772974	0.290357	0.333274	0.360575	0.254149	0.57759
32	0.752498	0.290472	0.330266	0.358377	0.251604	0.573079
33	0.752961	0.283994	0.332117	0.352246	0.256463	0.569377
34	0.775519	0.289663	0.33258	0.353518	0.259586	0.579788
35	0.778526	0.289547	0.330613	0.358608	0.250216	0.575508
36	0.785467	0.290588	0.331539	0.360343	0.248365	0.578978
37	0.783385	0.290472	0.332233	0.360343	0.252414	0.578978
38	0.781418	0.290472	0.332349	0.362194	0.248828	0.57921
39	0.767768	0.289547	0.330035	0.3674	0.242118	0.57412
40	0.783038	0.290125	0.331308	0.373184	0.241771	0.575508
41	0.754002	0.290357	0.331655	0.372952	0.242812	0.575508
42	0.724735	0.281565	0.340331	0.372258	0.262941	0.56232
43	0.756547	0.286886	0.340099	0.368094	0.259817	0.578631
44	0.775866	0.289778	0.33767	0.372374	0.252876	0.580945
45	0.784195	0.290241	0.336282	0.374572	0.2501	0.577706
46	0.786971	0.291167	0.337092	0.375844	0.248943	0.579557
47	0.778179	0.29001	0.33767	0.375382	0.251488	0.5784
48	0.778526	0.288969	0.337786	0.381397	0.246861	0.577822
49	0.775634	0.289778	0.337786	0.380587	0.247555	0.579094
