0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5784	5784	8676	8676	8676	5784	8676	8676	8676	8676	8676	5784	8676	8676	8676	8676	8676	8676	8676	4338	8676	5784	5784	8676	4338	8676	8676	8676	8676	8676	8676	5784	5784	8676	5784	8676	8676	8676	5784	5784	8676	5784	5784	8676	5784	5784	5784	8676	7230	7230	5784	5784	5784	4338	8676	8676	4338	8676	8676	7230
2	53502	40488	78084	79530	60732	44826	52056	66516	62178	60732	63624	50610	50610	69408	59286	63624	62178	65070	59286	33258	59286	40488	53502	62178	27474	62178	46272	60732	44826	60732	70854	40488	41934	46272	34704	50610	50610	52056	40488	40488	50610	41934	44826	50610	40488	40488	40488	57840	41934	41934	36150	40488	41934	27474	44826	60732	27474	59286	60732	53502
3	167736	147492	193764	195210	174966	25122	13099	33714	35882	42645	33655	13258	29728	44742	27668	32417	177858	35824	35534	1446	49584	27054	29132	32545	89652	161952	27290	32777	32266	159060	170628	115680	133032	135924	20449	25955	25415	25875	28636	28709	34526	131586	28925	143154	111342	25632	111342	42277	21444	26115	18866	107004	28709	13117	23846	157614	13947	156168	159060	150384
4	287754	267510	313782	316674	296430	28535	16494	37447	39617	46365	37394	16869	33227	48427	31530	36169	297876	39513	39249	5784	52850	30656	33073	36283	183642	277632	28845	34385	33837	273294	284862	231360	248712	250158	22302	27512	27080	27588	30191	30329	36227	245820	30533	258834	224130	27436	224130	43911	22855	27588	20457	221238	30329	14627	25369	273294	15375	270402	274740	266064
5	409218	388974	435246	436692	416448	31969	20142	41290	43457	49930	41192	20754	36729	51887	35142	39929	419340	43265	42881	10153	55998	34421	36871	39981	59786	397650	30661	16247	15456	62218	62941	62677	61954	62677	10050	12628	12442	29269	14187	14187	16037	61334	14623	62119	61368	12461	344148	21347	10258	12628	22028	62185	32061	6145	27191	62941	6828	61954	62677	61954
6	530682	508992	556710	558156	537912	35302	10838	44893	47067	53213	44803	24443	40128	55058	38790	43553	540804	46891	46450	13831	59010	38030	40565	43601	62279	62677	33385	19083	18072	64877	65602	64970	64365	64746	12478	15188	15035	32048	6548	16629	18796	64025	17245	64813	30664	14910	465612	24099	12645	15188	24704	64877	16232	8722	29887	31479	8979	64205	65162	64109
7	650700	630456	676728	679620	657930	38504	13894	48268	50458	56306	48141	27864	43257	58050	42118	46891	660822	50253	49718	16960	61810	41369	43899	46935	64840	65322	35844	21739	20454	67465	68152	67522	66938	67276	14785	17490	17478	34661	9007	18974	21296	66578	19729	67372	33202	17490	585630	26641	14785	17490	27267	67434	18741	10679	32485	34199	11455	66783	67732	66690
8	770718	750474	796746	799638	777948	41408	16508	51379	53560	59232	51221	30973	46174	60888	45246	49966	780840	53326	52741	19589	64482	44364	47082	50007	67119	67792	38197	24017	22769	69889	70553	69915	69355	69652	16897	19838	19829	37146	10912	21157	23616	69007	22026	69773	35498	19520	707094	29033	17142	19733	29325	69802	20949	13148	34649	36545	13474	69205	70147	69145
9	890736	869046	916764	918210	897966	44167	19198	54271	56450	62020	54121	33978	48915	63605	48081	52858	900858	56191	55599	22184	67051	47254	49980	52858	69290	70147	40412	26411	24785	72206	72903	72203	71629	71858	18882	22124	21831	39262	13019	23313	25888	71264	24363	72006	37652	21454	828558	31173	19102	22030	31379	72035	23123	15354	36854	38856	15632	71513	72511	71484
10	1009308	989064	1035336	1036782	1016538	46629	21745	56980	59193	64653	56837	36737	51467	66202	50800	55562	1019430	58913	58248	24842	69524	49977	52753	55525	71334	72371	42461	28459	26802	74418	75154	74359	73802	73967	20777	24108	24013	41419	15379	25367	27900	73421	26333	74110	39741	23495	948576	33300	21076	24021	33430	74138	25110	17396	38880	41036	17760	73690	74776	73718
11	1129326	1107636	1153908	1156800	1136556	49048	24281	59531	61752	67186	59392	39353	53899	68703	53338	58108	1139448	61453	60773	27543	71908	52477	55315	58072	73321	74471	44416	30504	28822	76507	77260	76396	75859	75937	22695	26098	25930	43421	17056	27112	29914	75464	28387	76156	41726	25534	1070040	35237	23060	25858	35479	76183	27102	19113	40804	43054	19762	75778	76936	75805
12	1247898	1227654	1273926	1275372	1255128	51354	26416	62004	64201	69595	61807	41804	56260	71115	55796	60569	1258020	63913	63204	29791	74239	54939	57760	60535	75260	76477	46376	32547	30504	78518	79295	78359	77842	77865	24377	28021	27789	45425	19133	29039	31865	77435	30162	78076	43572	27572	1190058	37297	24800	27647	37358	78102	28885	20787	42787	45028	21676	77790	78983	77868
13	1367916	1346226	1393944	1395390	1375146	53639	28682	64318	66562	71890	64127	44257	58488	73473	58119	62874	1378038	66190	65446	32204	76469	57217	60138	62841	77042	78411	48167	34467	32547	80467	81264	80283	79740	79737	26109	29748	29741	47342	21104	30844	33702	79282	32033	79948	45386	29113	1311522	39194	26661	29326	39092	79948	30699	22797	44634	46918	23253	79688	80964	79792
14	1486488	1466244	1512516	1513962	1493718	55748	30913	66582	68811	74110	66366	46537	60632	75703	60342	65129	1496610	68421	67671	34266	78638	59447	62389	65065	78825	80309	49939	36285	34165	82292	83139	82064	81542	81464	27807	31512	31439	49057	22813	32420	35559	81126	33800	81767	47172	31114	1432986	40902	28399	31114	40906	81767	32538	24213	46272	48694	25310	81517	82864	81642
15	1606506	1586262	1632534	1633980	1613736	57821	33056	68770	71016	76237	68531	48667	62704	77900	62521	67306	1616628	70581	69798	36323	80782	61629	64563	67213	80512	82089	51645	37961	35941	84122	84959	83879	83367	83239	29477	33182	33238	50879	24570	34227	37212	82851	35478	83492	48852	32550	1554450	42735	30035	32741	42446	83467	34218	26275	48112	50524	26905	83342	84695	83492
16	1726524	1704834	1752552	1753998	1733754	59822	35008	70860	73098	78310	70629	50826	64708	80006	64595	69381	1736646	72678	71886	38377	82832	63698	66665	69291	82187	83855	53338	39826	37300	85826	86711	85559	85034	84887	30988	34949	34823	52477	26131	35826	39007	84587	37189	85178	50515	34350	1674468	44351	31586	34470	44214	85178	35933	27663	49720	52176	28772	85010	86471	85202
17	1845096	1824852	1872570	1874016	1852326	61720	36967	72863	75126	80286	72640	52896	66650	82022	66634	71364	1855218	74721	73882	40429	84833	65703	68731	71277	83781	85511	54942	41407	39038	87536	88408	87212	86714	86495	32685	36402	36509	54217	27977	37412	40518	86195	38826	86810	52087	36002	1795932	45998	33126	36174	45732	86810	37405	29340	51274	53850	30182	86714	88178	86930
18	1965114	1944870	1991142	1992588	1972344	63594	38880	74818	77070	82217	74600	54929	68536	83983	68551	73322	1975236	76692	75801	42478	86801	67650	70678	73238	85317	78388	56499	43026	40701	89169	90064	82916	88341	88086	34175	38127	37958	55756	29355	39038	39042	87798	37596	88387	53652	37359	1915950	47592	34657	37524	47157	88364	39032	31127	52898	55509	31987	88341	89880	88525
19	2085132	2064888	2111160	2112606	2092362	65447	40600	76762	78982	84098	76493	56919	70373	85903	70446	75234	2095254	78566	77682	44432	88701	69570	72576	75153	86997	43150	27366	44863	42102	90917	91817	43186	42994	89765	35603	39827	17827	57505	31075	40599	20460	89500	19086	90112	55317	39145	62211	49297	36295	39251	22538	42766	40695	32562	54551	26504	15028	90066	91619	90296
20	2205150	2183460	2231178	2232624	2212380	67214	42544	78608	80863	85922	78349	58772	72197	87771	72352	77097	2215272	80412	79528	46032	90564	71431	74480	76989	88774	45028	29203	46760	44166	92743	93643	45062	44924	91597	37586	41758	19612	59342	32830	42445	22313	91388	20961	91951	57186	40855	63942	51111	38080	40906	24144	44614	42488	34601	56451	28325	16862	91929	93445	92149
21	2323722	2303478	2351196	2352642	2332398	68962	44214	80428	82663	87720	80169	60568	73905	89565	74116	78904	2335290	82213	81313	47968	92340	73219	76296	78800	90568	46874	30864	48584	45866	94569	95450	46774	46730	93357	39152	43363	21440	61224	34795	44072	24022	93192	22588	93755	58926	42787	65815	53013	39938	42787	26052	46388	44254	36013	58109	30172	18404	93733	95282	93975
22	2443740	2423496	2469768	2472660	2450970	70640	46092	82178	84430	89445	81904	62444	75634	91362	75864	80663	2453862	83974	83063	49664	94122	74973	78055	80538	92211	48694	32631	50336	47595	96313	97172	48597	48511	95093	40964	45278	22942	62916	36311	45866	25859	94952	24279	95473	60650	44355	67427	54701	41465	44355	27453	48093	45995	38084	59890	31912	20445	95494	97004	95746
23	2563758	2543514	2589786	2592678	2570988	72343	47596	83941	86158	91181	83654	64136	77281	93078	77613	82388	2573880	85702	84766	51420	95844	76701	79823	82263	93861	50401	34245	52113	49089	98035	98915	50226	50185	96731	42453	46717	24776	64690	38204	47464	27344	96616	25937	97153	62292	45912	69078	56449	43226	46092	29214	49786	47589	39474	61488	33561	21826	97195	98726	97468
24	2683776	2663532	2709804	2711250	2691006	73939	49342	85597	87855	92831	85334	65910	78925	94794	79277	84070	2693898	87395	86446	53002	97503	78367	81496	83950	95490	52096	35786	53790	50746	99708	100587	51925	51805	98348	43985	48456	26085	66199	39590	49005	28970	98233	27646	98770	63861	47682	70752	57963	44732	47811	30875	51376	49252	40968	63073	35132	23658	98854	100407	99169
25	2803794	2783550	2829822	2831268	2811024	75505	50911	87248	89511	94459	86990	67550	80558	96444	80946	85678	2813916	89028	88062	54842	99183	80005	83171	85582	52652	53660	37319	55377	52312	101308	102227	24582	53494	99927	45513	50050	27784	38440	41130	50664	30575	99837	29041	100328	65396	49258	72283	27474	46143	49174	32257	29035	50741	18798	30366	36805	25275	100448	102067	94510
26	107375	2903568	2949840	2951286	2931042	77125	52469	88881	91156	96082	88606	69230	82083	98061	67938	66843	106675	90661	89649	56253	67861	81621	84798	87211	47983	26511	39108	57280	54132	102988	103887	26379	55278	49580	47251	24193	29526	33528	19877	52351	32422	101517	31046	101988	67287	50911	74019	29163	48161	51074	34194	26221	25052	21063	32095	38673	27102	102128	103727	49580
27	63370	3025032	3071304	3072750	3052506	78931	25497	90675	92894	47157	90400	33665	40539	47910	40450	43102	62680	92410	43852	58271	49412	83496	41549	88982	49927	28550	41124	59403	56080	104643	105497	28428	57364	51540	49306	26177	31566	35571	21877	25660	34470	50040	33055	103668	69303	52820	75960	31162	50138	53015	36084	28282	26972	23048	34102	40759	29101	103788	105345	51660
28	65850	3145050	3192768	3194214	3173970	81064	28208	44756	45424	49678	44463	36447	43066	50555	19982	45758	65197	45424	46510	60761	52140	40998	44299	90914	52074	30859	43282	61752	58248	106220	107093	30611	28263	24463	51399	28389	33668	17366	23967	11952	36687	52264	35066	51020	71434	54931	37502	15184	24620	55193	16375	30407	29052	25041	36226	42985	31302	105403	106941	54006
29	68422	3266514	3312786	3314232	3293988	83139	30882	47667	48378	52586	47346	39454	45860	53495	22810	48694	67765	48378	49396	63518	55069	43829	47238	92740	54323	33256	45566	64137	60501	107816	108670	32838	30525	26427	53527	30574	36164	19623	26209	14198	38933	54428	37413	53080	73641	57137	39652	17245	26571	57461	18415	32648	31323	27344	38394	45237	33358	106999	108518	56475
30	70872	3386532	3434250	3435696	3415452	85175	33588	50446	51161	55267	50103	42241	48492	56278	25483	51416	70237	51121	52045	66117	57808	46578	50044	94566	56414	35432	47694	66376	62610	109393	110237	35040	32695	28473	55568	32677	38335	21740	28417	16130	41208	56624	39515	55143	75757	59229	41740	19409	28608	59544	20352	34803	33500	29397	40547	47470	35585	108576	110093	58656
