0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	1.09896	1.06426	2.81102	0.890736	0.5784	3.4704	0.543696	0.566832
2	7.38038	4.23389	14.1592	2.49869	3.52824	15.4086	2.90357	3.87528
3	9.65928	5.91125	20.9612	2.12851	5.14776	21.2851	4.71974	5.2056
4	9.67085	6.73258	21.9561	0.775056	2.11694	7.34568	3.06552	1.16837
5	9.68242	7.56547	16.3456	1.88558	4.71974	17.19	5.77243	3.65549
6	9.61301	7.83154	21.4818	2.68378	5.784	20.2209	6.3624	4.32643
7	9.43949	7.70429	21.4702	2.46398	5.65675	20.8918	6.24672	4.80072
8	9.47419	7.70429	21.4586	2.33674	5.4948	20.325	6.0732	4.54622
9	9.49733	7.57704	21.5859	2.38301	5.41382	20.3018	5.99222	4.53466
10	9.52046	7.5192	21.0769	2.48712	5.35598	20.325	5.784	4.46525
11	9.61301	7.65802	19.7581	2.73005	5.42539	18.4625	4.54622	4.55779
12	9.56674	7.72742	21.3777	2.99611	5.57578	19.654	5.66832	4.68504
13	9.5436	7.83154	21.2851	3.07709	5.4948	19.8044	5.61048	4.68504
14	9.5436	7.68115	21.4008	3.16963	5.40226	19.7697	5.63362	4.60406
15	9.56674	7.75056	21.2504	3.15806	5.32128	20.0936	5.50637	4.51152
16	9.55517	7.73899	20.4985	3.30845	5.27501	19.4342	5.56421	4.54622
17	9.65928	7.31098	17.2016	3.1812	4.3727	19.3764	2.67221	3.67862
18	9.67085	6.55906	20.8918	3.57451	4.96267	18.1039	3.1465	4.34957
19	9.67085	7.02178	21.8751	4.02566	5.07835	20.9959	3.7596	4.69661
20	9.68242	7.20686	20.4985	4.0835	5.13619	20.7299	3.71333	4.71974
21	9.67085	7.34568	21.528	4.14134	5.11306	20.9959	3.85214	4.6272
22	9.67085	6.57062	21.0769	3.65549	5.08992	20.2787	3.84058	4.61563
23	9.67085	5.57578	21.8982	3.81744	5.2056	19.5036	4.14134	4.82386
24	9.68242	6.89453	22.28	4.0141	5.18246	20.4869	4.18762	4.87013
25	9.68242	7.01021	22.1759	4.17605	5.1709	20.4175	4.07194	4.82386
26	9.68242	6.87139	22.2915	3.97939	5.13619	20.406	4.29173	4.77758
27	9.67085	6.95237	22.1527	4.12978	5.08992	20.591	4.11821	4.70818
28	9.63614	6.99864	22.118	3.81744	5.05522	18.5435	4.0835	4.11821
29	9.5783	6.98707	22.0602	3.27374	4.0488	14.4831	4.45368	4.29173
30	9.5436	7.04491	21.9561	4.10664	5.21717	19.0525	5.07835	5.1709
31	9.56674	7.02178	22.0486	4.17605	5.11306	19.1103	5.03208	5.14776
32	9.5783	6.95237	22.037	4.22232	5.08992	19.2607	5.00894	5.05522
33	9.56674	7.03334	21.9908	4.22232	5.02051	19.307	5.03208	5.02051
34	8.16701	6.75571	19.145	4.36114	4.9511	19.388	4.8817	4.98581
35	6.24672	6.18888	15.9407	4.338	4.97424	18.8327	4.92797	4.93954
36	9.64771	7.44979	21.4818	4.39584	4.98581	19.307	4.96267	4.90483
37	9.62458	7.57704	21.6669	4.22232	4.71974	17.514	4.90483	4.51152
38	9.60144	6.09634	17.6759	2.79946	3.03082	15.8135	4.68504	3.44726
39	9.64771	6.08477	17.0512	3.37786	4.76602	19.6425	5.04365	4.32643
40	9.64771	6.64003	18.3468	2.6375	4.96267	21.181	4.65034	4.52309
41	9.65928	8.34053	19.307	3.10022	5.05522	17.942	4.60406	4.70818
42	9.65928	8.78011	20.4291	3.57451	5.22874	20.2324	4.6619	4.99738
