0	0	0	0	0	0	0
1	0	0	0	0	0	0
2	0	73	509	0	0	0
3	4	0	832	0	0	2
4	0	2	154	0	0	2
5	0	3	87	0	0	0
6	0	0	210	0	0	1
7	0	0	393	0	0	3
8	0	33	0	0	0	2
9	2	104	539	0	0	4
10	0	176	586	0	0	0
11	0	210	643	0	0	3
12	3	226	0	0	0	6
13	2	281	710	0	0	0
14	0	299	686	0	0	1
15	0	0	730	0	0	4
16	5	404	768	0	1	6
17	0	451	810	0	0	9
18	0	0	744	0	0	11
19	0	0	473	0	0	3
20	0	202	515	0	0	0
21	0	211	501	0	0	6
22	1	247	524	0	0	2
23	1	285	566	0	0	2
24	0	337	0	0	0	9
25	0	353	674	1	0	3
26	0	0	680	0	0	7
27	1	451	717	0	0	9
28	2	491	0	0	0	5
29	0	531	807	0	0	9
30	2	570	831	0	0	7
31	2	0	354	0	0	5
32	1	571	441	0	0	3
33	1	603	500	0	0	0
34	2	634	0	0	0	11
35	1	672	606	0	1	3
36	0	710	659	0	0	3
37	3	742	0	0	0	4
38	2	775	748	0	0	6
39	0	711	740	1	0	1
40	0	683	791	0	0	2
41	1	704	830	0	0	10
42	2	655	0	0	0	10
43	0	458	250	0	0	2
44	2	438	0	0	0	8
45	0	0	345	0	0	9
46	1	484	0	0	0	6
47	4	521	0	0	0	7
48	3	531	480	0	0	6
49	0	565	0	0	0	5
50	0	0	0	0	0	8
51	1	545	568	0	0	0
52	0	574	620	1	0	0
53	2	610	668	0	0	10
54	0	649	721	0	0	12
55	0	0	0	0	0	4
56	0	628	791	0	0	6
57	0	659	820	0	0	14
58	0	0	749	0	0	2
59	2	684	0	0	1	2
60	0	0	831	0	0	5
61	0	0	506	0	0	14
62	2	135	219	0	0	5
63	0	171	287	0	1	2
64	0	0	355	0	0	5
65	4	279	420	0	0	0
66	0	316	451	0	0	8
67	0	338	503	1	0	8
68	6	351	539	0	0	7
69	0	398	588	0	0	11
70	0	312	591	0	0	6
71	3	328	639	0	0	0
72	0	319	676	0	0	0
73	7	324	0	0	0	8
74	0	335	749	0	0	0
75	0	360	759	0	0	11
76	2	377	808	0	0	7
77	0	408	0	0	0	12
78	0	251	0	1	0	8
79	0	38	354	0	0	0
80	0	16	393	0	0	4
81	1	3	424	0	0	4
82	0	7	484	0	0	4
83	2	16	501	0	0	5
84	0	42	467	0	0	0
85	2	115	0	0	0	8
86	6	182	584	0	0	0
87	1	225	635	0	0	6
88	1	254	684	0	0	5
89	2	249	739	0	0	9
90	0	269	773	0	1	7
91	0	311	781	0	0	0
92	2	365	726	1	0	2
93	0	0	771	0	0	1
94	3	457	0	0	0	5
95	0	498	676	0	0	5
96	1	330	82	0	0	0
97	3	279	161	0	0	3
98	0	328	237	0	0	3
99	0	381	313	0	1	4
100	4	429	0	0	0	6
101	0	476	440	0	0	0
102	1	516	500	0	0	3
103	5	0	548	0	0	7
104	0	553	598	0	0	5
105	0	0	655	0	0	7
106	1	479	626	0	0	1
107	3	0	671	0	0	0
108	0	541	713	0	0	0
109	0	572	762	0	0	11
110	3	546	790	0	0	0
111	0	555	826	1	0	0
112	1	598	608	0	0	8
113	3	0	533	0	0	15
114	0	510	525	0	0	5
115	0	534	578	0	0	11
116	3	0	614	0	0	13
117	3	617	631	0	0	7
118	0	651	685	0	0	0
119	0	0	728	0	0	4
120	0	0	773	0	0	13
121	1	0	712	0	0	0
122	4	689	752	0	0	8
123	3	719	808	0	0	2
124	1	757	830	1	0	0
125	1	586	0	0	0	1
126	2	339	243	0	0	1
127	0	0	315	0	0	3
128	1	383	381	0	0	3
129	2	433	443	0	0	7
130	1	475	503	0	0	8
131	5	419	524	0	0	1
132	0	447	578	0	0	9
133	1	463	556	0	0	1
134	2	0	581	0	0	4
135	0	489	634	0	0	7
136	0	528	687	1	0	4
137	1	575	731	0	0	8
138	0	613	773	0	0	10
139	0	648	820	0	0	10
140	1	612	819	0	0	6
141	2	626	725	1	0	0
142	0	105	183	0	0	1
143	1	101	244	0	0	5
144	0	161	311	0	0	8
145	0	178	0	0	0	6
146	0	218	374	0	1	6
147	5	277	431	0	0	4
148	0	328	495	1	0	8
149	1	303	550	0	0	3
150	2	304	0	0	0	11
151	0	289	520	0	0	2
152	0	337	565	0	0	0
153	0	388	0	0	0	3
154	2	0	682	0	0	10
155	1	479	730	1	0	4
156	0	486	773	0	0	0
157	0	490	789	0	0	6
158	2	521	825	0	0	0
159	0	496	0	0	0	8
160	1	223	388	0	0	1
161	2	105	420	0	0	12
162	0	99	0	0	0	0
163	0	0	422	0	0	8
164	1	0	493	0	0	9
165	2	227	546	0	0	7
166	0	0	557	0	0	2
167	3	270	607	0	0	6
168	4	329	634	1	0	9
169	0	319	0	1	0	4
170	0	356	0	0	0	5
171	5	408	742	0	0	4
172	0	457	785	0	0	2
173	0	502	0	0	0	6
174	0	0	0	0	0	8
175	0	31	256	0	0	13
176	0	5	0	0	1	1
177	3	0	318	0	0	10
178	2	2	329	0	0	1
179	4	0	395	0	0	12
180	0	3	0	0	0	7
181	1	0	384	0	0	4
182	0	27	394	0	0	5
183	3	92	460	0	0	2
184	2	0	521	0	0	3
185	1	230	581	0	0	1
186	0	284	639	0	0	2
187	4	343	690	0	0	0
188	0	359	742	0	0	10
189	0	368	750	0	0	0
190	2	403	0	0	0	9
191	0	0	818	0	0	9
192	0	447	731	0	0	11
193	1	73	228	1	0	2
194	0	3	164	0	0	0
195	1	23	244	0	0	6
196	0	53	0	0	0	5
197	0	93	0	0	0	8
198	0	64	387	0	0	0
199	0	96	0	0	0	4
200	0	64	447	0	0	0
201	0	135	501	0	0	3
202	1	198	543	0	0	13
203	0	166	0	0	0	6
204	1	196	629	0	0	9
205	0	174	638	0	0	2
206	0	211	676	0	0	6
207	1	187	725	1	0	6
