0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.307477	0.107004	0.144022	0.156746	0.103071	0.227427
2	0.825493	0.292902	0.333968	0.380356	0.255537	0.568336
3	0.807562	0.291861	0.332233	0.369945	0.260396	0.571459
4	0.803051	0.292092	0.331886	0.369019	0.26028	0.569146
5	0.758398	0.291629	0.33096	0.366359	0.257041	0.56047
6	0.758861	0.290472	0.330613	0.369251	0.247671	0.566022
7	0.794028	0.291514	0.329919	0.368325	0.245126	0.569955
8	0.790557	0.291282	0.329688	0.367168	0.245357	0.565328
9	0.786855	0.291051	0.329804	0.369135	0.245357	0.566254
10	0.784195	0.291167	0.330498	0.368788	0.246167	0.567757
11	0.782112	0.290935	0.331539	0.369366	0.247208	0.568799
12	0.783385	0.291051	0.332002	0.370523	0.246167	0.56984
13	0.739774	0.29082	0.332811	0.373299	0.243159	0.567179
14	0.779336	0.29082	0.334778	0.378852	0.236681	0.574583
15	0.78512	0.290704	0.33605	0.378968	0.237375	0.578053
16	0.786508	0.290935	0.335935	0.378852	0.24073	0.579441
17	0.749838	0.285151	0.336976	0.380124	0.240846	0.56903
18	0.777254	0.2892	0.337439	0.383248	0.240499	0.577012
19	0.782922	0.290588	0.337901	0.382091	0.240499	0.579672
20	0.726008	0.287233	0.338133	0.377464	0.247208	0.571806
21	0.733296	0.283647	0.339752	0.382785	0.252761	0.571459
22	0.765339	0.288159	0.337092	0.371564	0.245704	0.577243
23	0.787202	0.291051	0.336629	0.366012	0.244432	0.580482
24	0.77737	0.289894	0.336166	0.365664	0.245126	0.579094
25	0.783963	0.290241	0.336282	0.368094	0.249406	0.5784
26	0.779915	0.289894	0.33686	0.366474	0.249175	0.57759
27	0.780377	0.289663	0.337207	0.366474	0.24929	0.579094
28	0.765223	0.287233	0.33686	0.369135	0.248249	0.574583
29	0.776907	0.290241	0.336397	0.37006	0.245936	0.578978
30	0.777832	0.289778	0.335241	0.367978	0.248712	0.577243
