4	0.0	0.0	2.12	7.86	
9	0.0	0.82	3.18	4.14	
14	0.0	0.6	2.86	5.94	
19	0.0	0.38	2.12	4.4	
24	0.0	0.88	2.74	5.36	
29	0.0	0.0	2.08	6.0	
34	0.0	0.76	2.54	3.88	
39	0.0	0.32	2.68	3.76	
44	0.0	0.36	2.3	4.7	
49	0.0	0.0	2.06	4.52	
54	0.0	0.8	2.38	3.02	
59	0.0	0.3	2.5	4.34	
64	0.0	0.0	1.54	4.32	
69	0.0	0.74	1.98	3.12	
74	0.0	0.34	1.92	3.52	
79	0.0	0.0	1.54	5.26	
84	0.0	0.26	1.76	3.46	
89	0.0	0.24	1.62	3.88	
94	0.0	0.3	1.68	4.26	
99	0.0	0.0	1.94	3.92	
104	0.0	0.0	1.96	2.2	
109	0.0	0.0	1.58	3.04	
114	0.0	0.5	1.7	2.48	
119	0.0	0.3	1.34	2.0	
124	0.0	0.0	1.32	3.88	
129	0.0	0.0	1.24	2.9	
134	0.0	0.0	1.28	2.82	
139	0.0	0.0	1.18	2.6	
144	0.0	0.66	1.26	4.0	
149	0.0	0.0	1.02	2.34	
154	0.0	0.0	1.06	3.3	
159	0.0	0.0	1.64	3.08	
164	0.0	0.0	1.26	3.42	
169	0.0	0.3	1.72	1.76	
174	0.0	0.36	1.38	1.26	
179	0.0	0.42	1.58	1.68	
184	0.0	0.0	0.96	3.02	
189	0.0	0.34	1.32	2.42	
194	0.0	0.6	1.02	2.48	
199	0.0	0.0	1.36	2.12	
204	0.0	0.0	0.98	1.8	
209	0.0	0.0	1.44	3.3	
214	0.0	0.0	1.18	2.98	
219	0.0	0.0	0.94	1.5	
224	0.0	0.0	0.38	2.66	
229	0.0	0.0	0.7	2.66	
234	0.0	0.0	0.96	2.66	
239	0.0	0.0	0.88	2.68	
244	0.0	0.0	1.22	3.66	
249	0.0	0.0	1.02	1.9	
254	0.0	0.0	0.64	2.42	
259	0.0	0.32	0.82	1.98	
264	0.0	0.0	0.6	4.34	
269	0.0	0.0	1.12	2.56	
274	0.0	0.0	0.62	1.92	
279	0.0	0.0	1.1	2.12	
284	0.0	0.0	0.94	1.98	
289	0.0	0.0	0.74	4.2	
294	0.0	0.0	0.64	3.12	
