0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.220255	0.0758861	0.108855	0.117415	0.0775056	0.167158
2	0.88715	0.296488	0.340678	0.384867	0.247671	0.572153
3	0.761174	0.289663	0.325061	0.369366	0.228121	0.560354
4	0.785467	0.291398	0.32911	0.372258	0.233327	0.565907
5	0.787087	0.291051	0.329804	0.371911	0.234368	0.565791
6	0.78674	0.290935	0.329457	0.37006	0.234136	0.565444
7	0.743244	0.290935	0.330845	0.372721	0.241656	0.559197
8	0.782459	0.290588	0.330845	0.370176	0.254149	0.571112
9	0.78431	0.290935	0.331192	0.370986	0.252645	0.571344
10	0.783848	0.290935	0.332233	0.370292	0.254149	0.573079
11	0.783963	0.290588	0.332811	0.370407	0.254612	0.574583
12	0.782691	0.29082	0.333621	0.371564	0.256925	0.576086
13	0.78165	0.290588	0.333505	0.371333	0.255074	0.577475
14	0.752151	0.290588	0.336282	0.373068	0.258082	0.575855
15	0.748103	0.287002	0.336513	0.372605	0.261437	0.576549
16	0.744632	0.287812	0.336513	0.37434	0.260627	0.576549
17	0.743707	0.282144	0.332233	0.374688	0.253802	0.56741
18	0.784542	0.290472	0.334778	0.373415	0.256116	0.58187
19	0.783848	0.290704	0.334894	0.376885	0.254843	0.581639
20	0.782575	0.290704	0.334315	0.375266	0.254612	0.581986
21	0.781997	0.290704	0.334547	0.374803	0.254265	0.580714
22	0.773089	0.289431	0.334431	0.37515	0.252645	0.579094
23	0.774362	0.288737	0.33339	0.376538	0.252529	0.577937
24	0.782459	0.290588	0.333968	0.380009	0.252414	0.579788
25	0.780609	0.290472	0.334084	0.37515	0.253224	0.579672
26	0.750995	0.290472	0.335588	0.378852	0.250679	0.579557
27	0.715944	0.278789	0.340793	0.366706	0.26456	0.573773
28	0.750185	0.287812	0.340678	0.369945	0.260974	0.577012
29	0.770429	0.288275	0.333158	0.379662	0.253339	0.575971
30	0.792639	0.291861	0.335125	0.380819	0.256231	0.582564
31	0.787202	0.291514	0.335819	0.38024	0.257504	0.581061
32	0.786393	0.290935	0.336282	0.379893	0.25519	0.579441
33	0.783038	0.290704	0.336629	0.381281	0.255768	0.579904
34	0.782691	0.290704	0.336976	0.379893	0.255884	0.57921
35	0.781881	0.290357	0.33686	0.380009	0.254959	0.578978
36	0.781534	0.290472	0.337323	0.379893	0.256116	0.578747
37	0.777601	0.290357	0.337207	0.381281	0.252182	0.578631
38	0.768231	0.28839	0.335935	0.374919	0.258429	0.576896
39	0.782228	0.290125	0.336282	0.370523	0.259702	0.579325
40	0.732948	0.290357	0.33848	0.373646	0.260858	0.576665
41	0.747987	0.284688	0.345768	0.383132	0.263866	0.571228
42	0.773089	0.286424	0.344379	0.388106	0.265486	0.575392
43	0.781534	0.29001	0.344611	0.388916	0.264907	0.581639
44	0.751226	0.285267	0.342876	0.391345	0.259355	0.578516
45	0.78512	0.29082	0.341719	0.389842	0.254612	0.580598
46	0.783038	0.290935	0.341719	0.389842	0.255306	0.580598
47	0.783269	0.290704	0.342181	0.389957	0.255306	0.58002
48	0.769156	0.289778	0.341834	0.386371	0.252645	0.578169
49	0.778758	0.288622	0.340793	0.378389	0.24929	0.57921
50	0.783154	0.290704	0.341372	0.378389	0.249406	0.579672
51	0.780956	0.290588	0.34195	0.378968	0.250679	0.57921
52	0.75111	0.290472	0.338133	0.376538	0.24501	0.577475
53	0.783154	0.291629	0.33177	0.364739	0.243044	0.57921
54	0.785004	0.29082	0.33339	0.366243	0.244085	0.579441
55	0.783732	0.290472	0.333968	0.368672	0.24501	0.578169
56	0.782228	0.290588	0.334547	0.369713	0.244663	0.578053
57	0.782112	0.290357	0.334894	0.369482	0.245589	0.578284
58	0.743707	0.290357	0.335009	0.371101	0.244663	0.576086
59	0.767653	0.289663	0.341719	0.383132	0.252414	0.578978
60	0.727974	0.278789	0.340909	0.388338	0.248828	0.569608
61	0.769619	0.286308	0.341603	0.39204	0.24582	0.577475
62	0.768231	0.289084	0.340099	0.387875	0.24501	0.58002
63	0.759323	0.287002	0.335588	0.376538	0.22789	0.573541
64	0.788938	0.291167	0.33686	0.376538	0.230203	0.581176
65	0.785814	0.291167	0.337554	0.377117	0.231707	0.581523
66	0.783154	0.290935	0.337901	0.377927	0.233442	0.579904
67	0.782344	0.290472	0.338017	0.377232	0.234136	0.58002
68	0.781187	0.290472	0.337901	0.377811	0.234136	0.579904
69	0.780262	0.290357	0.337901	0.378274	0.235987	0.579672
70	0.771239	0.290241	0.338711	0.37758	0.235872	0.579904
71	0.678348	0.282606	0.338595	0.375729	0.240036	0.570534
72	0.778642	0.286539	0.336282	0.376538	0.240614	0.5784
73	0.78674	0.29082	0.336282	0.379546	0.241424	0.580367
74	0.783154	0.290704	0.336513	0.379199	0.241771	0.58002
75	0.781997	0.290357	0.336744	0.378736	0.242465	0.579672
76	0.781418	0.290125	0.337092	0.37758	0.242003	0.579094
77	0.782112	0.290125	0.336744	0.377001	0.242118	0.578863
78	0.758282	0.285267	0.336629	0.37758	0.2442	0.573541
79	0.778179	0.289431	0.337207	0.376307	0.24744	0.579904
80	0.78165	0.290357	0.337323	0.374919	0.247555	0.580135
81	0.759439	0.286308	0.336397	0.374688	0.243044	0.575739
82	0.780724	0.290125	0.336513	0.37596	0.241771	0.579788
83	0.782112	0.290472	0.336513	0.372721	0.24235	0.580251
84	0.728437	0.287696	0.337554	0.375266	0.239689	0.57493
85	0.779105	0.288737	0.335588	0.381744	0.239689	0.578978
86	0.783616	0.290588	0.33605	0.382207	0.23992	0.579904
