0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.781187	0.264097	0.300421	0.346577	0.215165	0.50448
2	0.801547	0.286077	0.332349	0.397592	0.241424	0.567873
3	0.772974	0.294406	0.329341	0.38105	0.242812	0.583953
4	0.796804	0.294059	0.328184	0.370292	0.23992	0.578863
5	0.799927	0.292786	0.329919	0.373299	0.242003	0.581523
6	0.75192	0.291976	0.328878	0.37168	0.243391	0.575045
7	0.781418	0.291514	0.330845	0.374225	0.252067	0.577475
8	0.786277	0.29082	0.333158	0.376076	0.251951	0.580251
9	0.784079	0.290935	0.333043	0.377464	0.252992	0.580598
10	0.78003	0.290472	0.33339	0.377695	0.252182	0.579788
11	0.7621	0.285498	0.332696	0.381628	0.253686	0.573541
12	0.780262	0.289663	0.33339	0.381744	0.25519	0.579904
13	0.730982	0.288043	0.327259	0.38452	0.24929	0.572153
14	0.786161	0.289894	0.328531	0.392502	0.250794	0.582912
15	0.784773	0.29082	0.328878	0.390883	0.249753	0.58187
16	0.783385	0.290704	0.328878	0.391692	0.250216	0.580714
17	0.772511	0.289084	0.328184	0.388569	0.249753	0.577706
18	0.784079	0.290357	0.328763	0.390073	0.249637	0.580251
19	0.753887	0.290588	0.329457	0.382901	0.249869	0.578747
20	0.724504	0.28064	0.330613	0.37168	0.253802	0.568567
21	0.78003	0.288737	0.332696	0.372721	0.253918	0.578978
22	0.785004	0.291051	0.332927	0.372258	0.252414	0.581755
23	0.777138	0.290125	0.332349	0.371911	0.251604	0.580367
24	0.771354	0.287233	0.33177	0.368209	0.247555	0.575508
25	0.781997	0.290704	0.332464	0.366474	0.247555	0.580945
26	0.772627	0.288969	0.33096	0.368209	0.249522	0.581176
27	0.781765	0.291051	0.331539	0.364392	0.251604	0.580367
28	0.742203	0.290588	0.333505	0.376885	0.243275	0.579441
29	0.752614	0.285036	0.332464	0.381744	0.243622	0.574467
30	0.786277	0.290588	0.333043	0.381513	0.242465	0.580367
31	0.782459	0.290588	0.333621	0.380009	0.242928	0.58002
32	0.775634	0.289431	0.331655	0.383248	0.23483	0.577475
33	0.786508	0.290588	0.332696	0.383711	0.236103	0.579904
34	0.78512	0.29082	0.332927	0.382901	0.237028	0.578747
35	0.782575	0.290357	0.332927	0.383248	0.236219	0.5784
36	0.741971	0.290472	0.335125	0.382091	0.242812	0.576202
37	0.738385	0.282838	0.333968	0.359071	0.241308	0.570071
38	0.790094	0.290357	0.335356	0.356526	0.245589	0.5784
39	0.786971	0.290935	0.336629	0.358724	0.24663	0.579788
40	0.784889	0.290588	0.337092	0.359996	0.246283	0.580135
41	0.78165	0.290357	0.337323	0.361153	0.245936	0.58002
42	0.782459	0.290125	0.337439	0.36069	0.247555	0.579094
43	0.766843	0.290241	0.336976	0.363004	0.245473	0.579094
44	0.714208	0.284341	0.330498	0.364392	0.256578	0.573079
45	0.785004	0.289894	0.33258	0.370639	0.25681	0.58002
46	0.786277	0.290472	0.332696	0.370523	0.256578	0.580135
47	0.783038	0.290241	0.333043	0.370639	0.25519	0.57921
48	0.782459	0.29001	0.332811	0.369829	0.255306	0.57921
49	0.764992	0.287812	0.331655	0.375729	0.26028	0.575739
50	0.784773	0.290357	0.332233	0.380356	0.263635	0.58002
51	0.783732	0.290125	0.332349	0.380819	0.263403	0.579557
52	0.74683	0.290357	0.333158	0.377811	0.260049	0.57678
53	0.756432	0.284341	0.339521	0.384058	0.259702	0.572385
54	0.758051	0.287002	0.339868	0.384983	0.258198	0.577243
55	0.772858	0.286077	0.337439	0.384289	0.249869	0.575855
56	0.784542	0.291051	0.338133	0.383826	0.251373	0.582796
57	0.776444	0.290588	0.337554	0.385446	0.247092	0.580714
58	0.77575	0.288159	0.336744	0.392502	0.24501	0.576896
59	0.749953	0.290588	0.339058	0.395626	0.248018	0.580482
60	0.758977	0.286539	0.339058	0.386371	0.245704	0.575624
61	0.787434	0.29082	0.339521	0.38024	0.246283	0.581292
62	0.784889	0.29082	0.339521	0.381397	0.246283	0.580598
63	0.765455	0.288737	0.339174	0.384289	0.246745	0.576896
64	0.78084	0.288159	0.339174	0.383016	0.252876	0.577243
65	0.78003	0.290704	0.338942	0.383479	0.250216	0.580598
66	0.759208	0.290704	0.337554	0.376538	0.252414	0.578631
67	0.758282	0.284573	0.337554	0.382207	0.250216	0.572616
68	0.783848	0.290357	0.33767	0.380934	0.249522	0.580598
69	0.759555	0.287002	0.337092	0.38452	0.243969	0.575624
70	0.78512	0.290125	0.336397	0.385099	0.242812	0.580945
71	0.75192	0.290935	0.340678	0.388569	0.244663	0.580367
72	0.735493	0.284573	0.337554	0.386256	0.237491	0.572038
73	0.787087	0.290472	0.338248	0.385677	0.240614	0.582333
74	0.773899	0.290935	0.337207	0.386256	0.238995	0.581176
75	0.791714	0.291398	0.333737	0.383364	0.234021	0.58002
76	0.790094	0.291398	0.335472	0.385099	0.235177	0.579557
77	0.787087	0.291167	0.33605	0.385677	0.236913	0.578978
78	0.783385	0.29082	0.337092	0.384983	0.239111	0.578631
79	0.783501	0.290241	0.336744	0.387065	0.237607	0.578863
80	0.748681	0.290241	0.339058	0.384058	0.245242	0.578053
81	0.745211	0.285845	0.33605	0.375729	0.249522	0.572038
82	0.785236	0.28839	0.336513	0.374919	0.247208	0.578516
83	0.785467	0.290472	0.336282	0.375035	0.246514	0.580829
84	0.782575	0.290588	0.33686	0.37677	0.246745	0.580135
85	0.783038	0.290472	0.337439	0.376654	0.24582	0.58002
86	0.763951	0.290241	0.336282	0.373531	0.245704	0.578516
87	0.724967	0.279714	0.338711	0.363929	0.258082	0.571459
88	0.744979	0.283069	0.337786	0.375266	0.259586	0.582796
89	0.760596	0.290357	0.33096	0.383826	0.244663	0.578284
90	0.794837	0.292092	0.33177	0.38614	0.238995	0.580945
91	0.789285	0.291745	0.332464	0.385214	0.23992	0.579325
92	0.787434	0.290935	0.332811	0.384058	0.241077	0.578516
93	0.786277	0.290935	0.332811	0.383826	0.241077	0.578284
94	0.763719	0.290588	0.334662	0.38614	0.241308	0.577937
95	0.736188	0.286077	0.343801	0.400831	0.238764	0.574236
96	0.772048	0.286771	0.34114	0.39389	0.24929	0.578516
97	0.764876	0.289778	0.333621	0.386487	0.231476	0.57759
98	0.793102	0.291514	0.334662	0.387991	0.232285	0.580367
99	0.787434	0.29082	0.336282	0.388106	0.23483	0.580714
100	0.784889	0.29082	0.336976	0.387991	0.234483	0.579325
101	0.784889	0.290588	0.337323	0.388106	0.234252	0.578516
102	0.759092	0.290472	0.337901	0.389263	0.233905	0.57759
103	0.769041	0.29001	0.338711	0.395626	0.233211	0.577937
104	0.761984	0.285498	0.337092	0.398749	0.229856	0.576433
105	0.785004	0.290472	0.338248	0.397824	0.231938	0.580367
106	0.782228	0.290357	0.338017	0.397014	0.232285	0.579094
107	0.783154	0.290125	0.337554	0.395394	0.233211	0.578978
108	0.755159	0.288159	0.338364	0.396782	0.232401	0.576086
109	0.78165	0.29001	0.342181	0.406037	0.236219	0.579441
110	0.782344	0.290241	0.341834	0.401872	0.23645	0.579788
111	0.718951	0.287118	0.335125	0.388222	0.239342	0.573541
112	0.759323	0.286539	0.33605	0.382901	0.243622	0.576433
113	0.773899	0.285267	0.335009	0.394469	0.237375	0.573541
114	0.778642	0.290357	0.335241	0.393081	0.237491	0.581176
115	0.774709	0.288737	0.333274	0.394122	0.228584	0.578631
116	0.78593	0.290935	0.334084	0.394816	0.22974	0.580714
117	0.783732	0.290704	0.333968	0.393196	0.23136	0.580367
118	0.771701	0.289084	0.334084	0.393196	0.23136	0.578169
119	0.776444	0.289894	0.333505	0.392387	0.238879	0.58002
120	0.711432	0.283994	0.336397	0.400137	0.248712	0.56903
121	0.782575	0.289084	0.336976	0.396551	0.249984	0.580714
122	0.765686	0.288737	0.336166	0.394932	0.247324	0.577359
