0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.664003	0.220255	0.255421	0.290472	0.1837	0.423504
2	0.77147	0.291629	0.327837	0.38105	0.210075	0.568567
3	0.799349	0.292323	0.330613	0.371911	0.215859	0.5725
4	0.795994	0.292208	0.330498	0.37087	0.21528	0.567179
5	0.792871	0.291745	0.330729	0.369019	0.21528	0.566022
6	0.76291	0.291745	0.330729	0.372374	0.210769	0.562089
7	0.787781	0.291282	0.329919	0.371101	0.211	0.569608
8	0.786971	0.291398	0.331539	0.373184	0.215049	0.571691
9	0.76638	0.291398	0.335009	0.378621	0.219329	0.573079
10	0.774131	0.291167	0.344958	0.403029	0.225923	0.577359
11	0.756779	0.287812	0.345073	0.400716	0.22789	0.572269
12	0.778873	0.288275	0.345305	0.393081	0.229393	0.573657
13	0.76985	0.290472	0.345536	0.393543	0.229856	0.580829
14	0.714555	0.287812	0.34785	0.386834	0.248596	0.576202
15	0.759555	0.281565	0.338827	0.367631	0.244432	0.568799
16	0.789285	0.291398	0.339637	0.372374	0.246861	0.583027
17	0.784195	0.291051	0.339752	0.37249	0.246167	0.582333
18	0.776329	0.29082	0.339637	0.372952	0.24501	0.580598
19	0.776097	0.289431	0.335703	0.37943	0.234599	0.579325
20	0.789979	0.291629	0.336744	0.38024	0.237144	0.580829
21	0.785004	0.290935	0.33767	0.38105	0.238301	0.579904
22	0.782691	0.290472	0.338248	0.380703	0.239342	0.579441
23	0.758051	0.290472	0.338942	0.380703	0.24154	0.579325
24	0.736882	0.287812	0.346693	0.386256	0.26028	0.576318
25	0.766033	0.281912	0.342181	0.380356	0.268031	0.572269
26	0.78165	0.290125	0.342644	0.384752	0.267105	0.580598
27	0.760827	0.288043	0.339984	0.370292	0.262941	0.577937
28	0.787665	0.291167	0.338364	0.364161	0.26109	0.580714
29	0.784889	0.291051	0.338827	0.364392	0.260858	0.580367
30	0.784426	0.290704	0.339405	0.365549	0.259355	0.579325
31	0.781881	0.290588	0.339868	0.366706	0.258545	0.579557
32	0.744054	0.290472	0.33177	0.356757	0.252761	0.578053
33	0.766149	0.286886	0.327721	0.352824	0.250447	0.576086
34	0.783963	0.290241	0.328763	0.356757	0.253686	0.580135
35	0.771239	0.2892	0.327721	0.356757	0.249406	0.578631
36	0.784079	0.290472	0.328878	0.355716	0.253918	0.579557
37	0.783732	0.290588	0.328763	0.354559	0.251026	0.578978
38	0.782691	0.290472	0.328878	0.355716	0.252067	0.578631
39	0.74602	0.290241	0.330151	0.356526	0.255074	0.577706
40	0.720918	0.277054	0.336629	0.38533	0.254149	0.572385
41	0.742203	0.286308	0.33258	0.384173	0.243044	0.575971
42	0.79183	0.291167	0.330035	0.372258	0.240036	0.581176
43	0.789632	0.291514	0.330845	0.371796	0.239111	0.579788
44	0.787665	0.291167	0.331192	0.372374	0.24073	0.57921
45	0.783269	0.290704	0.332117	0.373068	0.24154	0.57921
46	0.783848	0.290704	0.333043	0.373068	0.240961	0.578747
47	0.782459	0.290357	0.332811	0.374109	0.242003	0.579094
48	0.780493	0.290241	0.33339	0.374225	0.242465	0.578978
49	0.717563	0.286655	0.33096	0.373646	0.246514	0.575739
50	0.756779	0.28839	0.33177	0.373993	0.246861	0.577243
51	0.78593	0.289894	0.329688	0.378274	0.238069	0.578631
52	0.7894	0.291051	0.331192	0.377927	0.24073	0.580945
53	0.786277	0.290588	0.331423	0.377464	0.240614	0.579557
54	0.785467	0.290704	0.332002	0.378852	0.241656	0.579094
55	0.782112	0.290357	0.332349	0.377232	0.240614	0.578978
56	0.782344	0.290472	0.332117	0.377001	0.242581	0.578863
57	0.778064	0.289894	0.33258	0.37758	0.242234	0.578284
58	0.720571	0.282722	0.340793	0.367515	0.243044	0.56984
59	0.776329	0.289084	0.345652	0.370523	0.243969	0.579904
60	0.748334	0.28573	0.340562	0.3615	0.248596	0.577822
61	0.790557	0.291398	0.339405	0.358955	0.251835	0.58002
62	0.785467	0.290935	0.339868	0.360806	0.252067	0.578747
63	0.78512	0.290935	0.341256	0.362078	0.253108	0.579672
64	0.782228	0.290588	0.341256	0.362425	0.252876	0.578863
65	0.749606	0.290125	0.353518	0.374572	0.259355	0.57921
66	0.726123	0.283647	0.351089	0.373415	0.251257	0.569146
67	0.781303	0.288043	0.346346	0.380934	0.244432	0.577359
68	0.785352	0.290588	0.346693	0.382207	0.244316	0.58187
69	0.783963	0.290704	0.347271	0.382322	0.245126	0.580367
70	0.783269	0.290704	0.346809	0.382322	0.242812	0.581292
71	0.781881	0.290588	0.34704	0.381397	0.244085	0.58002
72	0.768578	0.287928	0.345652	0.375382	0.250216	0.576433
73	0.782459	0.290241	0.345652	0.376538	0.251835	0.57921
74	0.716059	0.289084	0.350163	0.378389	0.262941	0.576665
75	0.760249	0.281449	0.344726	0.374688	0.264676	0.573079
76	0.783038	0.290357	0.344032	0.384173	0.263982	0.581986
77	0.765802	0.289316	0.341603	0.380356	0.256694	0.5784
78	0.79021	0.291282	0.340331	0.379315	0.251835	0.580829
