0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5784	4338	8676	8676	5784	5784	5784	5784	5784	5784	5784	5784	5784	7230	5784	5784	5784	5784	5784	4338	5784	4338	5784	5784	4338	5784	5784	5784	5784	5784	8676	4338	5784	5784	4338	5784	5784	5784	5784	5784	5784	5784	5784	5784	5784	5784	5784	5784	5784	5784	4338	4338	5784	4338	5784	5784	4338	5784	5784	5784
2	34704	27474	50610	52056	40488	28920	34704	40488	40488	40488	40488	33258	33258	41934	40488	40488	40488	40488	40488	21690	40488	27474	36150	40488	18798	40488	31812	40488	30366	40488	46272	27474	27474	33258	27474	36150	36150	37596	27474	27474	36150	28920	30366	36150	27474	27474	27474	40488	28920	28920	27474	27474	28920	18798	30366	40488	18798	40488	40488	37596
3	127248	107004	154722	157614	134478	35427	124356	141708	137370	43380	64011	46961	121464	47718	45956	137370	137370	65128	86469	93990	37596	112788	127248	134478	60732	98502	96882	53231	41327	121464	134478	91098	38364	73956	36946	48183	105558	109896	91098	91098	85576	78388	98328	52856	86760	82422	59859	97948	41573	57546	75192	83868	92544	19521	67938	118572	60732	117126	122910	114234
4	247266	227022	274740	276186	253050	1446	242928	260280	62185	43798	51395	39460	62776	2892	21844	255942	255942	52644	53941	45354	2892	231360	245820	62482	34943	33258	53771	23779	33258	61334	62677	47933	11568	1446	11925	1446	61489	62677	47761	47804	47391	42375	53657	2892	48613	43760	24582	52413	15320	36663	38252	44291	51613	15183	23136	61232	34526	58703	61954	60868
5	367284	347040	396204	397650	374514	4338	364392	381744	64877	4338	54628	4338	65447	13014	25126	377406	377406	55839	57027	48698	21786	351378	367284	65165	37354	28398	56061	23231	4338	63833	65290	50372	15858	4338	13876	5784	63819	64938	50085	50167	49858	44844	56098	8676	50938	46063	18753	54914	17365	39072	40362	46878	54075	10838	20802	63673	36795	61181	64461	63458
6	488748	468504	516222	517668	494532	17944	485856	501762	67465	21976	57642	20853	68002	26849	28245	497424	498870	58825	59956	51940	25074	472842	488748	67765	39407	30650	58335	25618	15906	66237	67702	52659	17840	14460	16110	17591	66099	67276	52425	52268	52206	47138	58370	20086	53236	48255	20759	57229	19515	41240	42609	49076	56394	12957	23082	66051	39196	63529	66938	65811
7	610212	588522	637686	639132	615996	20749	605874	623226	69976	24824	60469	24099	70495	29785	31315	618888	618888	61603	62675	54918	27754	592860	608766	70237	41455	32936	60450	27874	19290	68497	69973	54888	19834	23086	17833	19612	68243	69442	54546	54356	54373	49282	60518	22161	55328	50310	22770	59353	21449	43297	44649	51140	58510	14911	25071	68257	41406	65756	69235	68084
8	730230	709986	759150	760596	737460	22851	727338	744690	72346	27453	63173	26875	72819	32392	33925	740352	740352	64249	65288	57592	30468	714324	730230	72598	43504	35014	62428	29890	21245	70626	72147	56952	21836	24908	19723	21537	70322	71481	56592	56446	56463	51336	62560	24226	57268	52207	24702	61439	23312	45261	46555	53197	60518	16883	26991	70365	43409	67881	71426	70226
9	851694	831450	879168	882060	857478	25439	848802	866154	74614	29498	65634	29176	75100	34922	36289	860370	861816	66733	67730	60081	33146	835788	850248	74860	45321	37029	64345	31906	22851	72693	74219	58944	23756	26840	21735	23481	72288	73435	58454	58279	58400	53232	64505	26209	59181	54108	26333	63452	25284	47185	48555	55217	62428	18646	28853	72357	45276	69885	73550	72307
