0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.451152	0.52056	1.29562	0.485856	0.277632	1.79304	0.277632	0.312336
2	3.82901	3.45883	9.71712	2.98454	2.22106	11.6027	2.0244	2.12851
3	8.21328	4.40741	14.8649	2.48712	3.49354	13.9626	2.52182	3.80587
4	9.68242	4.96267	16.6116	2.08224	1.7005	10.3765	2.09381	1.71206
5	9.67085	5.98066	23.0666	3.80587	5.13619	19.5384	4.45368	5.71459
6	9.67085	6.22358	23.1129	3.93312	5.03208	19.7813	4.32643	5.5295
7	9.67085	6.47808	22.9046	3.95626	4.80072	20.2671	4.18762	5.33285
8	9.68242	6.53592	22.627	4.0141	4.73131	20.4291	4.23389	5.2403
9	9.67085	6.53592	22.6501	4.0141	4.65034	20.5101	4.23389	5.14776
10	9.58987	6.50122	22.6501	4.07194	4.61563	20.6373	4.17605	5.07835
11	9.56674	6.54749	22.4535	4.09507	4.61563	20.6373	4.10664	5.04365
12	9.5783	6.57062	22.3609	4.19918	4.49995	20.5332	4.23389	4.98581
13	9.60144	6.64003	22.28	4.14134	4.56936	20.672	4.12978	4.93954
14	9.61301	6.55906	22.2915	4.21075	4.48838	20.6836	4.17605	4.9511
15	9.61301	6.3277	22.0139	3.88685	4.58093	20.5101	4.0488	4.93954
16	9.68242	6.05006	19.897	3.63235	4.69661	17.6065	4.48838	5.18246
17	9.67085	6.62846	22.5229	3.84058	4.84699	20.0473	4.6619	5.25187
18	9.67085	6.62846	22.6501	3.99096	4.77758	20.0705	4.55779	5.14776
19	9.65928	6.55906	22.6617	4.10664	4.69661	20.0358	4.6272	5.12462
20	9.58987	6.69787	22.3494	4.0488	4.67347	20.1283	4.58093	5.07835
21	9.56674	6.74414	22.3147	3.06552	4.87013	15.5358	3.85214	3.12336
22	9.5783	6.60533	22.4304	3.97939	5.54107	19.5152	5.18246	4.0141
23	9.5783	6.74414	22.199	3.88685	5.58734	20.0358	5.03208	4.0141
24	9.62458	6.52435	22.4188	4.09507	5.56421	19.8276	5.02051	4.09507
25	9.61301	6.81355	22.0833	3.95626	5.54107	19.9317	5.04365	3.99096
26	9.60144	6.70944	22.2568	4.03723	5.50637	19.8507	5.04365	4.14134
27	9.62458	6.53592	22.3262	4.12978	5.48323	19.8623	4.97424	4.02566
28	9.61301	5.07835	20.5216	4.00253	5.4948	19.1913	4.9164	4.17605
29	9.68242	6.09634	18.5782	4.38427	5.4948	19.7466	5.15933	4.02566
30	9.65928	6.89453	21.6669	4.29173	5.40226	19.6078	5.10149	4.14134
31	9.69398	7.06805	22.0023	4.26859	3.65549	15.5127	2.74162	3.29688
32	9.67085	6.74414	19.5499	4.67347	4.02566	18.3468	3.37786	4.12978
33	9.68242	6.51278	15.2235	3.32002	5.03208	18.451	2.32517	4.75445
34	9.67085	7.56547	21.1926	4.52309	5.11306	21.0422	3.10022	4.92797
35	9.68242	7.71586	21.5859	4.53466	5.06678	20.9496	3.22747	4.89326
36	9.67085	7.73899	21.5512	4.49995	4.99738	21.1	3.20434	4.8817
37	9.67085	7.76213	21.5512	4.56936	4.96267	20.9612	3.25061	4.85856
38	9.68242	7.73899	21.3661	4.52309	4.89326	20.9844	3.35472	4.80072
39	9.67085	7.70429	21.4355	4.51152	4.8817	21.0653	3.22747	4.80072
40	9.67085	7.7737	21.3198	4.6272	4.89326	20.9959	3.25061	4.77758
41	9.67085	7.76213	21.2967	4.47682	4.83542	21.0306	3.4357	4.77758
42	9.68242	7.8084	21.2388	4.67347	4.84699	20.9149	3.28531	4.77758
43	9.67085	7.81997	21.181	4.5925	4.81229	20.9381	3.41256	4.75445
44	9.69398	7.90094	20.3944	4.16448	4.87013	18.7055	3.25061	4.80072
45	9.65928	8.01662	19.9895	4.41898	5.11306	20.0126	3.28531	5.05522
46	9.69398	8.12074	21.0769	4.55779	5.11306	20.7761	3.35472	5.00894
47	9.65928	8.12074	21.0653	4.63877	5.04365	20.4522	3.56294	4.98581
48	9.68242	8.08603	21.0422	4.55779	5.00894	20.8224	3.23904	4.9511
49	9.68242	8.0629	20.9844	4.63877	4.98581	20.6952	3.4357	4.9164
50	9.67085	8.0976	20.9844	4.0141	4.17605	18.9137	3.62078	4.39584
51	9.68242	8.05133	20.753	3.4357	2.93827	17.4792	4.16448	4.23389
52	9.68242	8.00506	20.6604	4.11821	4.338	20.3134	4.56936	4.68504
