0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	3.37786	3.15806	8.57189	2.54496	1.60795	9.03461	1.51541	1.7699
2	8.57189	6.88296	18.7402	3.66706	4.41898	10.3418	3.1465	4.84699
3	9.33538	7.95878	21.4239	5.27501	5.80714	16.7967	5.1709	5.80714
4	9.45106	7.92408	21.2736	5.2056	5.77243	17.0165	5.27501	5.80714
5	9.45106	7.8431	21.3777	5.27501	5.7493	16.7852	5.27501	5.80714
6	9.49733	7.88938	21.3198	5.12462	5.70302	16.8777	5.37912	5.69146
7	9.49733	7.87781	21.3083	5.10149	5.66832	16.9587	5.25187	5.69146
8	9.52046	7.83154	21.2967	4.02566	4.99738	14.5757	4.17605	4.47682
9	5.2056	5.71459	12.2505	3.86371	4.9511	14.0088	2.77632	3.96782
10	9.27754	8.01662	20.3134	5.18246	5.72616	17.2132	4.99738	5.67989
11	9.60144	8.1323	21.1694	5.2056	5.70302	17.1553	5.00894	5.59891
12	9.56674	8.08603	21.181	5.25187	5.65675	17.4098	4.85856	5.5295
13	9.5436	8.0629	21.1579	5.22874	5.58734	17.5834	4.83542	5.42539
14	9.49733	8.05133	21.1926	5.07835	5.58734	17.7453	4.89326	5.35598
15	9.46262	8.05133	21.2157	3.12336	2.62594	15.8482	4.19918	3.7596
16	9.46262	8.07446	21.1232	4.21075	5.5295	19.6309	5.05522	4.11821
17	9.46262	7.99349	21.0885	4.31486	5.50637	19.4689	5.11306	4.12978
18	8.84952	7.5192	20.2093	4.25702	5.48323	19.7119	4.90483	4.15291
19	8.72227	4.69661	16.1952	3.59765	5.50637	16.4844	3.34315	4.26859
20	9.37008	7.79683	19.0756	3.70176	5.784	20.0358	3.90998	4.89326
21	9.47419	8.57189	20.8918	3.90998	5.77243	20.4291	3.88685	4.77758
22	9.41635	8.50248	21.0422	3.90998	5.7493	20.2093	4.00253	4.77758
23	9.41635	8.44464	21.0306	3.97939	5.70302	20.1977	4.00253	4.71974
24	9.41635	8.32896	21.1	4.00253	5.69146	20.3134	3.95626	4.6619
25	9.35851	8.3521	21.1	3.65549	4.32643	18.8674	3.23904	4.6619
26	9.35851	8.27112	21.1347	4.00253	3.86371	18.37	3.59765	5.40226
27	9.35851	8.23642	21.1116	4.3727	4.51152	20.3597	3.85214	5.51794
28	9.34694	8.23642	21.0885	4.41898	4.43054	20.3018	3.90998	5.4601
29	9.37008	8.19014	21.0769	4.41898	4.45368	20.3712	3.85214	5.39069
30	9.37008	8.21328	20.9959	4.47682	4.47682	20.3481	3.87528	5.37912
31	8.54875	7.47293	18.0924	4.41898	4.46525	20.4522	3.86371	5.34442
32	8.9305	6.08477	19.8623	3.7596	3.28531	14.8417	3.78274	2.25576
