0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.383826	0.13176	0.167158	0.184857	0.119266	0.269303
2	0.838217	0.299843	0.33258	0.37249	0.228815	0.571691
3	0.794259	0.293133	0.328994	0.357336	0.219445	0.567873
4	0.792986	0.291976	0.329804	0.356526	0.221527	0.566716
5	0.79183	0.292323	0.329572	0.355253	0.221527	0.565675
6	0.788012	0.291745	0.329688	0.3556	0.222106	0.565907
7	0.788822	0.291976	0.329572	0.355947	0.221874	0.56475
8	0.777832	0.291745	0.329457	0.3556	0.220486	0.563824
9	0.716406	0.2892	0.327027	0.355138	0.216784	0.547166
10	0.780724	0.290241	0.329804	0.359996	0.222221	0.563477
11	0.783963	0.291167	0.330151	0.3615	0.221296	0.566485
12	0.784195	0.290935	0.331076	0.362888	0.222915	0.567989
13	0.783616	0.291282	0.332002	0.363235	0.224304	0.568683
14	0.783616	0.291398	0.332233	0.363814	0.22627	0.56984
15	0.745326	0.291629	0.334894	0.365664	0.232748	0.569377
16	0.781187	0.291976	0.344726	0.374109	0.248018	0.581292
17	0.780724	0.291745	0.344842	0.375729	0.246861	0.579788
18	0.772048	0.291282	0.344264	0.37515	0.245936	0.578516
19	0.718026	0.293827	0.342413	0.377811	0.241771	0.571691
20	0.761174	0.286655	0.336397	0.378042	0.239805	0.565675
21	0.785699	0.292092	0.338248	0.384405	0.242812	0.576086
22	0.786971	0.293364	0.338248	0.382207	0.242003	0.57678
23	0.784542	0.292902	0.339174	0.384058	0.242581	0.57678
24	0.784195	0.293364	0.339174	0.383016	0.24235	0.576549
25	0.769503	0.293133	0.339058	0.382901	0.242234	0.57759
26	0.762563	0.293249	0.330151	0.376654	0.24154	0.577475
27	0.782575	0.29348	0.330845	0.374225	0.242465	0.579904
28	0.781534	0.293017	0.331308	0.375035	0.243044	0.578978
29	0.780262	0.292902	0.332002	0.375613	0.243391	0.579557
30	0.780377	0.293017	0.332002	0.375497	0.242465	0.579094
31	0.764298	0.291976	0.33258	0.375613	0.243506	0.578284
32	0.710044	0.287002	0.335703	0.3674	0.243391	0.568683
33	0.727627	0.287349	0.337554	0.365086	0.242003	0.570996
34	0.782228	0.28758	0.334315	0.371796	0.234021	0.572732
35	0.787549	0.291051	0.335588	0.374225	0.234946	0.580251
36	0.788359	0.291051	0.336282	0.374109	0.237144	0.581639
37	0.785467	0.291051	0.33686	0.374109	0.238185	0.581639
38	0.783848	0.290588	0.337439	0.375497	0.239458	0.580945
39	0.781418	0.290588	0.337439	0.373993	0.238995	0.580135
40	0.781765	0.290472	0.33767	0.374456	0.240152	0.58002
41	0.780262	0.29001	0.337786	0.37515	0.241193	0.57921
42	0.767653	0.289778	0.33767	0.375035	0.241193	0.578631
43	0.76985	0.287233	0.334894	0.382901	0.241308	0.57493
44	0.780377	0.290241	0.336513	0.38452	0.244316	0.579788
