0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.532128	0.52056	1.31875	0.485856	0.277632	1.87402	0.277632	0.312336
2	4.17605	3.7943	10.6773	3.20434	2.37144	12.4125	2.16322	2.3483
3	8.3521	7.56547	12.6785	2.07067	3.45883	13.6849	1.75834	3.56294
4	9.68242	9.01147	9.84437	0.670944	3.38942	11.2325	2.17478	2.09381
5	9.67085	9.65928	14.2286	1.38816	5.30971	22.5923	3.70176	5.784
6	9.67085	9.65928	17.6181	2.23262	5.13619	22.0949	3.57451	5.62205
7	9.67085	9.65928	19.2492	2.75318	5.11306	21.6437	3.58608	5.47166
8	9.68242	9.69398	19.8623	2.88043	5.04365	21.7825	3.52824	5.37912
9	9.67085	9.64771	19.9548	2.96141	4.96267	21.8751	3.57451	5.2403
10	9.68242	9.61301	19.8854	3.11179	4.9511	21.8635	3.49354	5.1709
11	9.68242	9.64771	19.7813	3.2159	4.90483	21.7825	3.56294	5.14776
12	9.64771	9.62458	19.7581	3.33158	4.92797	21.7016	3.60922	5.00894
13	9.5089	9.63614	19.7697	3.26218	4.84699	21.7478	3.71333	4.99738
14	9.52046	9.48576	19.5731	3.42413	4.85856	21.7363	3.59765	4.9511
15	9.53203	9.52046	19.5268	3.27374	4.76602	21.8982	3.71333	4.87013
16	9.56674	9.52046	19.5268	3.69019	4.84699	21.3892	3.74803	4.8817
17	9.56674	9.46262	19.5731	3.41256	4.82386	21.9214	3.52824	4.83542
18	9.5783	9.38165	19.4111	2.6375	3.08866	18.3121	3.82901	3.07709
19	9.64771	7.25314	10.0757	1.59638	4.07194	15.3392	3.06552	4.41898
20	9.68242	8.74541	19.2029	2.64907	4.6619	22.199	4.17605	5.10149
21	9.67085	9.11558	19.9317	2.9267	4.6272	21.771	4.24546	4.99738
22	9.67085	9.03461	20.0126	2.78789	4.60406	21.9214	4.29173	4.92797
23	9.68242	9.09245	19.9432	3.04238	4.56936	21.6553	4.23389	4.98581
24	9.68242	8.9999	19.9895	3.11179	4.5925	21.609	4.25702	4.9164
25	9.65928	7.46136	19.5268	3.34315	4.75445	19.0872	3.82901	5.05522
26	9.70555	7.42666	21.0422	3.71333	4.84699	20.9034	4.12978	5.2403
27	9.67085	8.19014	21.1116	3.86371	4.78915	20.7646	4.11821	5.13619
28	9.65928	8.10917	21.0885	3.97939	4.75445	20.7183	4.18762	5.06678
29	9.68242	8.07446	20.9728	3.78274	4.74288	20.8108	4.22232	5.00894
30	9.68242	8.0629	21.0306	4.06037	4.69661	20.7414	4.06037	4.98581
31	9.67085	8.08603	20.9612	3.80587	4.67347	20.6604	4.36114	5.00894
32	9.67085	8.01662	20.9381	4.25702	4.68504	20.5563	4.11821	4.8817
33	9.68242	8.00506	20.9844	3.81744	4.69661	20.8224	4.28016	4.97424
34	9.68242	8.07446	20.8571	4.0488	4.65034	20.6604	4.23389	4.89326
35	9.64771	7.92408	20.2671	4.14134	4.68504	19.5962	4.14134	4.89326
36	9.67085	7.61174	19.7466	3.65549	4.80072	18.4857	4.56936	5.12462
37	9.68242	7.95878	21.2388	3.95626	4.90483	20.2093	4.5925	5.15933
38	9.67085	8.12074	21.1116	3.96782	4.87013	20.1168	4.61563	5.07835
39	9.63614	7.99349	21.1926	4.16448	4.51152	15.9176	3.57451	4.49995
40	9.5783	8.03976	20.9844	5.4601	4.47682	16.6232	3.81744	3.53981
41	9.65928	7.78526	20.7299	5.95752	4.80072	18.9947	4.38427	4.11821
42	9.67085	5.4601	14.0436	4.76602	4.9164	17.8379	2.14008	4.46525
43	9.67085	7.93565	19.8044	5.55264	5.03208	20.5563	2.97298	4.67347
44	9.68242	8.23642	20.8224	5.48323	5.03208	20.4175	3.08866	4.63877
45	9.67085	8.12074	20.9959	5.42539	4.98581	20.3712	3.15806	4.6272
46	9.67085	8.22485	20.834	5.40226	5.02051	20.3828	3.1465	4.61563
47	9.67085	8.19014	20.8802	5.36755	5.03208	20.4407	3.08866	4.61563
48	9.69398	8.12074	20.9612	5.33285	5.00894	20.3018	3.25061	4.6272
49	9.67085	7.92408	20.5216	5.34442	4.99738	20.1862	2.82259	4.60406
50	9.65928	7.16059	19.0062	5.47166	5.04365	20.5448	2.90357	4.70818
51	9.68242	8.15544	20.7414	5.44853	5.04365	20.7993	2.74162	4.5925
52	9.68242	8.12074	20.9381	5.47166	4.98581	20.4407	2.99611	4.63877
53	9.67085	7.75056	21.0306	5.39069	5.04365	20.5448	2.77632	4.61563
54	9.69398	7.34568	19.145	5.51794	5.02051	20.9034	2.42928	4.63877
55	9.65928	7.79683	21.1463	5.41382	5.02051	20.9496	2.54496	4.6272
56	9.67085	7.83154	21.3083	4.0835	5.10149	15.8713	2.71848	4.63877
57	9.69398	7.95878	21.7363	3.94469	5.32128	18.6245	3.49354	5.33285
58	9.68242	7.87781	21.3661	4.40741	5.36755	20.0242	3.55138	5.34442
59	9.67085	7.81997	21.3083	4.3727	5.37912	19.897	3.69019	5.34442
60	9.65928	7.87781	21.1926	4.41898	5.30971	20.3018	3.49354	5.18246
61	9.69398	7.7737	21.3083	4.38427	5.32128	20.0473	3.66706	5.26344
62	9.67085	7.88938	21.1926	4.44211	5.28658	20.0473	3.66706	5.14776
63	9.62458	7.75056	21.2967	4.48838	5.29814	20.325	3.48197	5.11306
64	9.56674	7.92408	21.1	3.03082	2.86886	13.014	3.52824	2.69534
65	9.60144	7.60018	21.262	4.31486	4.53466	19.9201	4.73131	4.6272
66	9.62458	7.87781	20.9959	4.40741	4.67347	19.9432	4.60406	4.81229
67	9.62458	7.83154	21.0422	4.46525	4.69661	19.9895	4.58093	4.82386
68	9.63614	7.81997	21.0653	4.38427	4.67347	20.0011	4.58093	4.82386
69	6.30456	4.3033	18.8211	4.0835	4.80072	16.1952	4.82386	5.02051
70	7.2647	5.56421	21.9908	3.5051	5.02051	18.879	5.19403	5.22874
71	9.26597	6.1079	23.3442	3.55138	5.07835	19.5499	5.27501	5.21717
72	9.26597	6.22358	23.4021	3.71333	4.99738	19.5615	5.18246	5.18246
73	9.20813	6.22358	23.3905	3.64392	4.99738	19.6309	5.18246	5.13619
74	9.18499	6.25829	23.2864	3.69019	4.96267	19.654	5.1709	5.10149
75	9.19656	6.29299	23.2285	3.82901	4.90483	19.5615	5.05522	5.11306
76	9.20813	6.35083	21.8057	3.51667	5.02051	18.1155	4.54622	5.10149
77	9.47419	6.73258	22.5229	3.7249	5.14776	19.7581	4.9164	5.29814
78	9.41635	6.87139	22.6617	3.81744	5.02051	19.7697	4.99738	5.18246
79	9.33538	6.85982	22.6733	3.84058	5.00894	19.8044	4.83542	5.10149
80	9.30067	6.85982	22.6154	3.92155	4.96267	19.6078	4.9511	5.10149
81	9.2544	6.81355	22.6848	3.88685	4.9511	19.8391	4.80072	5.05522
82	9.2197	6.92923	22.5807	3.93312	2.88043	15.316	3.2159	5.13619
83	9.20813	6.75571	22.6733	4.80072	2.79946	18.9021	3.63235	5.73773
84	9.20813	6.76728	20.3712	4.90483	3.62078	19.1682	3.88685	5.784
85	9.56674	4.31486	11.2325	5.48323	3.95626	18.4278	3.00768	5.784
