0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.69408	0.728784	1.89715	0.624672	0.439584	2.25576	0.416448	0.370176
2	5.4601	5.02051	14.0088	4.17605	2.76475	15.397	2.6028	2.93827
3	8.75698	6.43181	12.6207	1.42286	2.59123	7.93565	0.8676	3.40099
4	9.67085	8.21328	18.9137	3.62078	3.56294	17.0397	2.14008	4.34957
5	9.68242	8.37523	20.753	4.40741	5.42539	20.4869	2.64907	5.77243
6	9.67085	8.43307	21.0538	4.54622	5.22874	20.3828	2.892	5.70302
7	9.61301	8.3868	20.8571	4.63877	5.14776	20.1977	2.98454	5.65675
8	9.5089	8.3868	20.9265	4.75445	5.00894	20.2787	3.03082	5.57578
9	9.55517	8.27112	20.8108	4.67347	4.92797	20.325	3.15806	5.54107
10	9.56674	8.29426	20.7877	4.74288	4.8817	20.4407	3.1465	5.44853
11	9.5436	8.29426	20.7646	4.80072	4.82386	20.4522	3.11179	5.39069
12	9.56674	8.34053	20.7993	4.6272	4.75445	20.672	3.15806	5.39069
13	9.56674	8.28269	20.7414	4.96267	4.6272	20.3944	3.37786	5.26344
14	9.56674	8.30582	20.7761	4.5925	4.68504	20.8455	3.1812	5.30971
15	9.5783	8.31739	20.7646	4.77758	4.55779	20.672	3.32002	5.2056
16	9.55517	8.31739	20.8224	3.35472	2.55653	16.7042	2.86886	4.73131
17	9.63614	7.42666	19.5268	3.69019	2.91514	19.8623	3.78274	4.93954
18	9.65928	4.77758	11.1631	2.54496	3.99096	18.2774	3.52824	5.35598
19	9.69398	8.6413	20.3365	3.23904	4.21075	21.609	4.11821	5.43696
20	9.65928	8.6413	20.3597	3.4704	4.11821	21.5512	3.93312	5.40226
21	9.68242	8.54875	20.4522	3.30845	4.15291	21.5512	4.0488	5.40226
22	9.68242	8.53718	20.406	3.57451	4.14134	21.4008	4.03723	5.39069
23	9.68242	8.49091	20.0242	3.62078	4.12978	21.1347	4.0141	5.40226
24	9.65928	8.9652	17.0859	3.00768	4.36114	19.9548	4.26859	5.47166
25	9.67085	9.2544	19.8044	3.27374	4.34957	21.1579	4.46525	5.47166
26	9.69398	9.2197	19.9664	3.42413	4.28016	21.0075	4.39584	5.44853
27	9.67085	9.24283	20.0011	3.4357	4.24546	21.1	4.32643	5.41382
28	9.67085	9.19656	19.9201	3.45883	4.31486	21.1	4.29173	5.39069
29	9.67085	9.11558	19.9432	3.58608	4.19918	20.9265	4.39584	5.40226
30	9.69398	9.12715	19.8738	3.58608	4.24546	20.9381	4.338	5.36755
31	9.65928	9.13872	17.5949	3.62078	4.21075	20.325	4.29173	5.37912
32	9.68242	9.47419	18.5666	3.80587	4.29173	20.7299	4.55779	5.39069
33	9.67085	9.55517	19.3417	3.93312	4.22232	19.7928	4.38427	5.10149
34	9.68242	9.58987	19.654	3.56294	4.92797	14.6104	4.65034	2.91514
35	9.65928	9.5783	19.6656	4.63877	5.57578	18.8327	5.39069	4.31486
36	9.69398	9.5436	19.7813	4.5925	5.51794	18.879	5.32128	4.29173
37	9.67085	9.49733	19.7581	4.67347	5.43696	18.9137	5.25187	4.29173
38	9.68242	9.38165	19.7234	4.55779	5.34442	19.0872	5.18246	4.38427
39	9.67085	9.38165	19.6078	4.6272	5.39069	19.0641	5.22874	4.24546
40	9.68242	8.62973	17.9651	4.45368	5.22874	18.9831	5.04365	4.3033
41	9.67085	7.28784	18.0345	4.41898	5.47166	18.5319	4.22232	4.43054
42	9.67085	8.29426	20.4407	4.56936	5.41382	19.7119	4.55779	4.41898
43	9.68242	8.36366	20.8802	4.6272	5.36755	19.4921	4.67347	4.43054
44	9.68242	8.37523	20.7646	3.60922	2.45242	17.9188	2.90357	3.89842
45	9.67085	5.36755	13.3032	3.13493	3.29688	17.8379	2.61437	4.36114
46	9.67085	5.51794	18.96	3.63235	4.97424	19.8044	3.27374	5.18246
47	9.68242	7.97035	21.3777	4.03723	4.93954	21.2273	3.40099	5.19403
48	9.67085	7.95878	21.3545	4.0141	4.76602	21.262	3.52824	5.15933
49	9.67085	7.86624	21.262	4.09507	4.69661	21.262	3.38942	5.10149
50	9.68242	7.87781	21.1926	4.11821	4.56936	21.2041	3.52824	5.12462
51	9.68242	7.69272	21.2504	4.18762	4.52309	21.2388	3.52824	5.08992
52	9.65928	7.78526	21.1694	4.0488	4.48838	21.3777	3.4704	5.06678
53	9.69398	7.76213	21.1232	4.23389	4.46525	21.1463	3.58608	5.06678
54	9.67085	7.70429	21.181	4.26859	4.48838	21.1579	3.49354	5.03208
55	9.68242	7.87781	19.5846	2.78789	4.70818	17.8957	3.7943	5.13619
56	9.65928	8.30582	20.9496	3.73646	5.10149	20.4175	4.338	5.35598
57	9.69398	8.24798	20.9381	3.71333	4.98581	20.4638	4.18762	5.28658
58	9.65928	8.21328	20.7993	3.7249	4.84699	20.5332	4.25702	5.26344
59	9.68242	8.29426	20.7993	3.82901	4.82386	20.4175	4.32643	5.25187
60	9.68242	8.16701	20.834	3.85214	4.74288	20.5216	4.18762	5.21717
61	9.68242	8.14387	20.8571	3.85214	4.70818	20.6604	4.21075	5.2056
62	9.65928	8.1323	20.8571	3.90998	4.0141	18.636	4.17605	5.13619
63	9.68242	8.15544	20.8802	4.12978	3.29688	17.0512	3.49354	5.55264
64	9.68242	8.05133	20.8224	4.67347	3.88685	20.1746	4.12978	5.71459
65	9.67085	8.19014	20.7067	4.65034	3.89842	20.1168	4.24546	5.65675
66	9.63614	7.93565	20.9265	4.82386	3.89842	19.9895	4.18762	5.65675
67	9.63614	8.0976	20.7877	4.55779	3.93312	20.3597	4.09507	5.65675
68	6.23515	6.0385	16.0217	4.73131	3.93312	20.0705	4.19918	5.62205
69	9.17342	7.49606	19.9201	4.3727	3.95626	18.9947	3.45883	5.61048
70	9.48576	7.73899	20.8687	4.49995	4.19918	19.2954	2.93827	5.76086
71	9.5783	7.95878	21.3661	4.82386	4.3033	20.3712	3.49354	5.784
72	9.53203	7.97035	21.4586	4.78915	4.23389	20.672	3.29688	5.76086
73	9.48576	7.92408	21.3892	4.76602	4.25702	20.406	3.49354	5.72616
74	9.43949	7.91251	21.4124	4.74288	4.21075	20.3944	3.52824	5.67989
75	9.41635	7.91251	21.343	4.23389	4.26859	17.1206	2.6375	3.80587
76	9.38165	7.91251	21.3198	4.84699	4.98581	18.4278	2.84573	4.12978
77	9.39322	7.93565	21.262	5.06678	5.11306	20.6026	3.13493	4.58093
78	9.43949	6.98707	18.0924	5.18246	5.08992	19.2954	2.70691	4.5925
79	9.63614	7.69272	18.6013	5.83027	5.33285	18.1155	2.94984	4.87013
80	9.67085	8.49091	20.5101	5.89968	5.28658	19.5499	3.08866	4.81229
