0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	6.08477	5.12462	13.0371	3.11179	2.55653	12.8636	2.08224	3.07709
2	9.39322	7.53077	17.7106	2.78789	5.37912	17.1438	3.96782	5.69146
3	9.41635	8.52562	20.7877	3.53981	5.42539	18.289	6.14261	5.44853
4	9.45106	8.30582	20.8918	2.0591	3.32002	9.85594	5.2403	3.11179
5	9.48576	8.24798	20.9149	2.99611	5.14776	15.05	5.44853	5.36755
6	9.49733	8.21328	20.9149	3.7596	5.73773	17.5949	6.23515	5.76086
7	9.49733	8.19014	20.9265	3.77117	5.63362	17.5371	6.17731	5.70302
8	9.52046	8.16701	20.9612	3.26218	5.58734	15.5358	4.78915	3.55138
9	9.5436	8.12074	20.9844	3.08866	5.80714	17.4792	5.04365	3.64392
10	9.5436	8.16701	20.9381	3.59765	5.784	19.1219	5.86498	4.48838
11	8.74541	6.67474	14.7723	3.67862	5.784	19.0641	5.86498	4.40741
12	9.04618	7.93565	18.3468	3.82901	5.79557	18.96	5.79557	4.38427
13	9.65928	8.75698	20.4754	2.94984	5.7493	18.0808	5.83027	2.8573
14	9.65928	8.54875	19.9085	2.70691	5.784	19.5036	6.02693	2.35987
15	9.65928	7.43822	15.6631	2.62594	5.80714	15.6862	5.11306	3.60922
16	9.69398	9.13872	20.0589	3.48197	5.784	19.4921	6.02693	4.0141
17	9.65928	9.13872	20.1168	3.56294	5.784	19.6656	5.7493	3.93312
18	9.65928	9.11558	20.0936	3.66706	5.79557	19.5384	5.71459	3.88685
19	9.65928	9.02304	20.0242	3.77117	5.79557	19.5731	5.59891	3.92155
20	9.67085	8.9999	19.307	3.55138	5.784	19.226	5.37912	3.85214
21	9.65928	9.18499	19.5615	3.69019	5.79557	19.8854	4.87013	4.06037
22	9.63614	9.16186	19.9895	3.7596	5.64518	19.9317	5.03208	4.0488
23	9.68242	9.13872	19.9548	2.39458	4.43054	17.4445	2.3136	2.77632
24	9.37008	8.72227	16.8893	3.06552	5.784	21.5165	4.26859	3.73646
25	8.40994	8.6413	17.7453	3.04238	5.77243	22.3841	3.42413	3.7943
26	9.65928	9.06931	19.9548	3.1812	5.7493	22.2221	3.58608	3.73646
27	9.68242	8.74541	19.6887	3.12336	5.76086	21.9445	3.62078	3.81744
28	9.64771	7.10275	19.8391	2.03597	5.77243	23.298	2.57966	3.96782
29	9.64771	8.00506	21.1116	2.48712	5.76086	23.5293	2.8573	3.94469
30	9.67085	8.07446	21.181	1.95499	4.53466	17.9882	3.12336	3.27374
31	9.63614	8.07446	21.2157	2.73005	5.70302	22.1412	3.90998	4.32643
32	9.61301	8.00506	21.1347	2.74162	5.61048	22.1296	3.93312	4.22232
33	9.15029	7.94722	20.9149	3.13493	5.56421	21.7941	3.87528	4.19918
34	5.88811	8.50248	17.9188	3.01925	5.55264	21.8635	3.87528	4.12978
35	9.27754	6.95237	16.253	3.28531	5.57578	20.1168	4.03723	4.3033
36	9.64771	8.32896	20.6836	2.79946	5.63362	16.0795	2.93827	2.6375
37	9.64771	8.49091	20.6952	3.25061	5.784	22.2684	3.56294	3.33158
38	9.61301	8.43307	20.4754	3.40099	5.784	21.6437	3.59765	3.49354
39	9.64771	8.7107	19.4111	3.20434	5.784	19.0294	4.28016	4.10664
40	9.63614	8.89579	20.4175	3.7249	5.784	20.5563	4.48838	4.16448
41	9.60144	8.76854	20.5216	3.73646	5.784	20.6026	4.40741	4.11821
42	9.62458	8.78011	20.3944	3.74803	5.784	20.7761	4.32643	4.02566
43	9.61301	8.7107	20.4291	3.97939	5.77243	20.4407	4.3727	3.99096
44	9.55517	8.676	20.4407	4.00253	5.76086	20.5448	4.32643	3.96782
45	9.5783	8.68757	20.5216	3.34315	2.96141	17.5255	3.97939	3.69019
46	9.56674	8.65286	20.3712	3.90998	5.36755	20.3712	4.6272	4.21075
47	7.56547	6.6863	14.9921	4.0488	5.4601	17.9882	4.9164	4.45368
48	8.88422	8.4215	18.8674	4.338	5.4948	18.4972	5.03208	4.53466
49	9.38165	8.51405	19.7119	3.95626	5.5295	19.1797	5.15933	4.61563
50	9.38165	8.54875	20.9959	4.19918	5.48323	19.1913	5.1709	4.55779
51	9.35851	8.53718	19.8044	3.58608	3.88685	16.5422	2.82259	2.3483
52	9.64771	7.54234	15.4896	4.67347	5.19403	18.1618	2.91514	4.11821
53	9.63614	9.08088	20.0589	5.14776	5.33285	20.591	3.26218	4.23389
54	9.64771	8.95363	20.0936	5.13619	5.26344	20.4869	3.34315	4.23389
55	9.67085	8.30582	19.7813	5.30971	5.32128	19.2607	2.90357	4.23389
56	9.64771	8.34053	20.9149	5.64518	5.37912	19.8854	3.08866	4.5925
57	9.62458	8.28269	20.8687	5.57578	5.34442	20.0011	3.2159	4.45368
58	9.61301	8.32896	20.7646	5.72616	5.33285	19.8854	3.2159	4.39584
59	9.62458	8.30582	18.8443	5.56421	5.26344	19.9895	3.20434	4.32643
60	9.65928	8.74541	19.8738	5.43696	4.48838	19.6078	2.91514	4.25702
61	9.64771	7.4845	13.3032	4.45368	3.81744	16.3687	1.90872	3.26218
62	9.65928	8.7107	20.0011	5.72616	4.71974	20.9381	2.76475	4.32643
63	9.65928	9.06931	17.5487	5.30971	4.98581	18.6592	3.25061	4.55779
64	9.63614	9.2891	20.1515	5.50637	5.02051	20.0126	3.40099	4.69661
65	9.67085	9.30067	18.7286	4.82386	5.00894	19.6309	3.53981	4.70818
66	9.65928	9.42792	19.8623	4.9164	5.05522	20.163	3.71333	4.76602
67	9.63614	8.69914	19.1566	4.6272	5.00894	19.8738	3.77117	4.74288
68	9.65928	9.27754	19.8623	4.61563	5.06678	20.2556	3.88685	4.75445
69	9.65928	9.16186	19.5846	4.63877	4.9511	19.9201	3.85214	4.71974
70	9.64771	9.40478	19.3995	4.87013	5.02051	19.7813	3.99096	4.78915
71	9.65928	9.33538	19.8276	4.17605	5.2403	16.334	3.01925	3.23904
72	9.65928	9.27754	18.7749	4.63877	5.77243	19.4574	4.09507	3.84058
73	9.64771	9.56674	18.9484	4.71974	5.76086	19.7466	4.36114	3.95626
