0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	47718	27474	65070	63624	60732	44826	44826	54948	50610	52056	56394	33258	52056	59286	50610	56394	47718	57840	53502	18798	50610	30366	41934	57840	18798	46272	41934	43380	43380	44826	52056	24582	27474	39042	26028	40488	37596	39042	27474	36150	36150	27474	28920	39042	27474	27474	28920	44826	39042	37596	24582	21690	30366	13014	41934	47718	13014	52056	43380	41934
2	160506	138816	177858	176412	173520	30053	25000	34457	34020	41799	169182	33528	164844	48908	31938	32843	33837	33776	34962	13440	33407	19824	36396	40756	13117	26353	147492	24633	26823	150384	157614	102666	19877	29840	14390	24969	24620	23846	15184	25497	25579	16802	118572	22502	109896	18073	21052	148938	22630	29140	14906	89652	21052	8324	25218	34242	49164	157614	148938	147492
3	280524	260280	297876	297876	294984	33887	5784	38495	37997	45680	290646	37722	286308	52220	36089	36947	37997	37832	38999	17134	37504	23746	40546	44729	15461	29056	267510	27279	29411	271848	279078	221238	22534	32442	16805	27658	27191	26414	17723	28060	28282	19451	237144	25043	228468	20658	23662	270402	25240	31736	17245	208224	23662	10757	27808	36980	160506	277632	270402	268956
4	399096	378852	416448	416448	412110	37381	14961	42094	41640	49210	410664	41440	406326	55365	39700	40583	41690	41440	42654	20669	41142	27331	44211	48330	17609	31591	388974	29758	31788	391866	399096	338364	24737	34908	19238	29967	29537	28825	19834	30543	30611	21684	354270	27498	345594	22678	26089	390420	27529	34131	19729	325350	26169	12725	30174	39423	277632	397650	388974	388974
5	517668	497424	535020	535020	530682	40570	17772	45316	44939	52464	529236	44801	524898	58341	43006	43869	45031	44801	45923	24025	44433	30563	47506	51597	19733	33813	507546	31914	33935	508992	516222	456936	26837	37041	21201	32044	31709	30912	22120	32648	32712	23879	472842	29680	462720	24870	28234	508992	29638	36310	21836	443922	28308	14853	32366	41621	394758	514776	507546	506100
6	636240	615996	653592	653592	650700	43527	20803	48363	47924	55447	647808	47838	643470	61169	46073	46923	48139	47838	48933	26732	47495	33668	50581	54630	21744	23248	626118	17555	35955	94157	69408	70340	28853	38951	23173	34114	33678	20244	24191	34683	34743	11037	591414	13014	91366	26803	30225	82422	31540	38311	23756	562494	26028	16836	30366	43708	62644	62644	62178	98670
7	754812	734568	773610	772164	769272	46291	23441	51188	50773	58244	766380	50773	762042	63870	48904	49791	50978	50691	51804	29471	50365	36506	53443	57464	24536	18118	747582	17485	17412	64163	63469	64387	31472	19072	25483	36637	36287	16613	26412	37110	37390	13124	712878	14961	63208	12298	32478	62626	15457	18962	26095	683958	14678	19267	17000	46328	64202	63914	63818	64131
8	874830	854586	892182	892182	887844	48897	26049	53824	53430	60905	886398	53508	882060	66458	51576	52457	53701	53352	54447	32167	53042	39138	56117	60165	26728	20496	869046	20042	19875	66742	66008	66928	34070	21440	27901	39152	38720	19181	29111	39494	39858	15603	832896	17415	65667	14345	35001	65145	17723	21245	28460	803976	16929	21900	19408	48849	66718	66470	66346	66680
9	993402	973158	1010754	1010754	1007862	51370	28197	56409	55956	63397	1004970	56067	1000632	68950	54116	55033	56326	55882	57003	34772	55588	41651	58703	62680	29184	22809	989064	22307	22066	69135	68425	69285	36253	23658	29984	41465	41058	21343	31179	41788	42181	17734	954360	19561	68005	16765	37185	67477	19939	23481	30641	925440	19238	23902	21643	51204	69082	68902	68812	69135
10	1113420	1093176	1130772	1130772	1126434	53730	30872	58769	58341	65783	1124988	58516	1120650	71382	56545	57413	58726	58306	59413	37025	58025	44160	61113	65101	31248	24987	1110528	24362	24139	71358	70672	71532	38365	25925	32255	43562	43171	23392	33429	44007	44336	19845	1075824	21687	70179	18875	39406	69697	22026	25683	32928	1045458	21201	26068	23667	53454	71307	71191	71133	71416
11	1231992	1211748	1249344	1249344	1246452	55948	32892	61075	60693	68087	1243560	60863	1239222	73675	58863	59776	61067	60659	61729	39465	60354	46355	63465	67434	33307	26990	1230546	26411	26128	73484	72794	73624	40468	27934	34253	45648	45232	25439	35478	46075	46390	21941	1195842	23618	72262	20970	41404	71786	24018	27634	34888	1166922	23173	28140	25692	55536	73407	73351	73323	73568
