0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.266064	0.277632	0.647808	0.242928	0.17352	0.763488	0.127248	0.104112
2	1.23778	1.11053	2.99611	1.05269	0.69408	4.38427	0.728784	0.69408
3	4.71974	4.51152	12.6207	3.87528	2.83416	14.7839	2.59123	2.71848
4	8.4215	4.07194	9.2197	3.00768	3.5051	10.631	2.6028	3.25061
5	9.65928	5.32128	15.7209	2.04754	3.03082	9.37008	1.55011	1.78147
6	9.68242	8.3521	19.4805	5.10149	5.14776	19.5846	3.55138	5.1709
7	9.68242	8.61816	20.163	5.05522	5.07835	19.7697	3.59765	5.11306
8	9.67085	8.56032	20.6142	5.34442	4.97424	19.5962	3.85214	4.84699
9	9.65928	8.3868	20.6142	5.28658	4.9511	19.5268	3.97939	4.76602
10	9.69398	8.3521	20.6373	5.2056	4.87013	19.8507	3.81744	4.80072
11	9.67085	8.34053	20.591	5.42539	4.89326	19.7003	3.80587	4.68504
12	9.67085	8.25955	20.7067	5.13619	4.89326	19.8854	3.87528	4.69661
13	9.67085	8.28269	20.6373	5.22874	4.83542	19.8044	3.95626	4.70818
14	9.68242	8.29426	20.6373	5.27501	4.9164	19.7813	3.84058	4.65034
15	9.68242	8.21328	20.3481	5.28658	4.83542	19.8391	3.52824	4.68504
16	9.65928	7.38038	20.1862	5.4948	4.99738	18.5551	2.71848	4.84699
17	9.68242	7.92408	21.2388	5.54107	5.11306	20.082	3.10022	4.90483
18	9.68242	7.92408	21.2504	5.8187	4.93954	19.8391	3.07709	4.90483
19	9.62458	7.94722	21.0885	5.77243	4.97424	19.9895	3.07709	4.81229
20	9.56674	7.8431	21.1579	5.69146	4.98581	19.9779	3.12336	4.75445
21	9.62458	7.94722	21.0422	5.72616	4.96267	20.0358	3.12336	4.71974
22	9.58987	7.88938	21.1116	5.66832	4.9164	20.1052	3.13493	4.73131
23	9.60144	7.83154	21.0769	5.57578	4.89326	20.1168	3.2159	4.71974
24	9.61301	7.87781	21.0769	5.5295	4.90483	20.1515	3.22747	4.70818
25	9.60144	7.85467	21.0422	5.51794	4.89326	20.2093	3.19277	4.67347
26	9.61301	7.81997	21.1232	5.56421	4.9164	20.0473	3.30845	4.67347
27	9.64771	7.98192	17.4561	4.90483	4.9511	18.208	3.35472	4.71974
28	9.67085	8.49091	19.5268	5.47166	5.06678	19.6193	3.56294	4.9164
29	9.69398	8.7107	20.3365	5.61048	5.04365	19.6309	3.56294	4.81229
30	9.67085	8.65286	20.4638	5.44853	4.93954	19.8854	3.5051	4.76602
31	9.65928	8.73384	20.3712	4.44211	3.64392	16.3803	3.71333	4.92797
32	9.69398	8.68757	20.5448	5.12462	4.51152	18.6592	4.16448	5.43696
33	9.67085	8.62973	20.4638	5.2403	4.6272	19.1566	4.16448	5.48323
34	9.65928	8.68757	20.3944	5.26344	4.58093	19.226	4.14134	5.41382
35	9.55517	8.62973	20.4754	5.29814	4.54622	19.2144	4.12978	5.36755
36	9.58987	8.57189	20.4754	5.30971	4.52309	19.3186	4.0835	5.33285
37	9.60144	8.57189	20.3712	5.25187	4.49995	19.4111	4.12978	5.26344
38	9.58987	8.60659	20.4291	5.05522	3.05395	17.2595	3.69019	4.16448
39	9.61301	7.93565	17.9188	4.83542	2.37144	14.5872	3.35472	2.90357
40	9.67085	4.00253	8.81482	3.89842	4.55779	15.5011	2.79946	4.93954
41	9.65928	7.85467	19.0525	5.02051	5.1709	19.7813	3.4704	5.28658
42	9.69398	8.05133	20.0011	5.07835	5.03208	19.7928	3.51667	5.22874
43	9.67085	8.14387	20.753	5.12462	4.96267	19.8044	3.57451	5.2056
44	9.67085	8.28269	20.8224	5.12462	4.85856	19.9317	3.60922	5.13619
45	9.68242	8.24798	20.834	5.11306	4.77758	19.9548	3.67862	5.07835
46	9.67085	8.20171	20.8918	5.30971	4.75445	19.8623	3.71333	5.04365
47	9.68242	8.1323	20.8455	5.19403	4.63877	19.897	3.84058	4.99738
48	9.68242	8.16701	20.8571	5.22874	4.70818	19.8854	3.7249	5.00894
49	9.67085	8.1323	20.834	5.26344	4.56936	19.9085	3.7943	4.93954
50	9.68242	8.08603	20.8802	5.27501	4.58093	19.735	3.93312	4.96267
51	9.65928	8.16701	20.7877	5.19403	4.58093	19.8854	3.87528	4.96267
52	9.69398	8.03976	20.9034	5.29814	4.54622	19.897	3.7596	4.96267
53	9.68242	8.29426	18.9484	5.35598	4.58093	18.3931	3.16963	4.9511
54	9.65928	8.60659	20.4985	5.62205	4.83542	19.4689	2.71848	5.12462
55	9.67085	8.59502	20.5448	5.64518	4.75445	19.7697	3.32002	5.10149
56	9.69398	8.58346	20.5679	5.61048	4.75445	19.9201	3.26218	5.08992
57	9.67085	8.58346	20.4869	5.62205	4.74288	19.9548	3.25061	5.05522
58	9.65928	8.51405	20.5101	5.67989	4.6619	19.9201	3.23904	4.99738
59	9.69398	8.50248	20.5101	5.66832	4.65034	19.9085	3.30845	5.00894
60	9.67085	8.50248	20.4869	5.65675	4.6272	19.8044	3.40099	4.98581
61	9.67085	8.47934	20.4985	5.69146	4.60406	19.7466	3.53981	4.97424
62	9.65928	8.37523	20.5563	5.54107	4.6272	20.0126	3.36629	4.96267
63	9.69398	7.58861	20.5679	4.8817	4.58093	19.2376	2.91514	4.96267
64	9.68242	7.60018	21.3198	3.53981	4.9164	19.388	2.9267	5.19403
65	9.67085	7.8431	21.4933	4.58093	4.99738	20.6836	3.32002	5.27501
66	9.68242	7.65802	21.4702	4.58093	4.92797	20.6026	3.28531	5.19403
67	9.68242	7.63488	21.4355	4.6619	4.8817	20.5101	3.36629	5.18246
68	9.65928	7.70429	21.2967	4.70818	4.80072	17.8379	3.48197	2.54496
69	9.65928	7.32254	19.0294	4.56936	4.14134	19.1913	3.78274	1.82774
70	9.69398	3.7943	10.8276	3.28531	4.96267	12.9677	3.86371	3.53981
71	9.67085	6.95237	20.6257	4.76602	5.33285	19.145	5.11306	4.36114
72	9.67085	7.01021	21.4586	4.80072	5.27501	19.1682	5.07835	4.338
73	9.67085	7.29941	21.6322	4.89326	5.28658	19.0872	4.99738	4.25702
74	9.68242	7.2647	21.7363	4.73131	5.25187	19.2144	4.9511	4.25702
75	9.68242	7.28784	21.7016	4.97424	5.2403	19.145	4.84699	4.31486
76	9.67085	7.28784	21.7131	4.6619	5.28658	19.3995	4.87013	4.3033
77	9.69398	7.18373	20.2903	4.55779	5.27501	18.879	4.0141	4.24546
78	9.65928	5.36755	21.8288	4.73131	5.33285	19.2492	4.31486	4.55779
79	9.67085	7.01021	22.2106	4.6619	5.35598	19.9201	4.19918	4.47682
80	9.69398	6.98707	22.0602	4.80072	5.32128	19.816	4.23389	4.47682
81	9.67085	7.03334	22.037	4.80072	5.33285	19.8507	4.18762	4.38427
82	9.65928	6.9061	22.0949	4.76602	5.28658	19.7697	4.32643	4.41898
83	9.68242	6.96394	22.0486	4.75445	5.28658	19.897	4.19918	4.3727
84	9.68242	7.01021	21.9792	4.80072	5.27501	19.9317	4.19918	4.32643
85	9.68242	6.9061	22.0139	4.81229	5.25187	19.8738	4.19918	4.32643
86	9.65928	7.03334	21.9329	4.82386	5.26344	19.1682	4.18762	4.38427
87	9.68242	7.25314	19.7003	4.99738	5.34442	17.6528	4.43054	4.56936
88	9.68242	7.54234	21.6206	5.18246	5.39069	19.0988	4.47682	4.58093
89	9.67085	7.44979	21.6784	5.18246	5.36755	19.0178	4.56936	4.51152
90	9.67085	7.50763	21.5165	5.2056	5.32128	19.1335	4.49995	4.45368
91	9.68242	7.46136	21.5512	5.19403	5.30971	19.0988	4.47682	4.47682
92	9.67085	7.53077	21.4818	5.27501	5.29814	19.0062	4.54622	4.40741
93	9.68242	7.42666	21.5859	5.10149	5.27501	19.3301	4.46525	4.43054
94	9.67085	7.40352	21.4702	5.13619	3.88685	17.4214	3.36629	2.38301
95	9.67085	4.24546	11.7994	2.75318	2.93827	14.4253	2.26733	2.16322
96	9.68242	6.57062	16.9471	3.88685	5.51794	18.3353	3.16963	4.22232
97	9.68242	6.91766	19.0294	4.49995	5.51794	20.9496	3.38942	4.23389
98	9.68242	7.39195	19.9317	4.44211	5.47166	21.0191	3.40099	4.17605
99	9.65928	7.69272	20.6373	4.45368	5.39069	21.1347	3.52824	4.07194
100	9.68242	7.8431	21.0769	4.44211	5.37912	20.9496	3.53981	4.12978
101	9.68242	7.73899	21.1579	4.58093	5.30971	20.9265	3.49354	4.14134
102	9.68242	7.83154	21.0653	4.44211	5.35598	21.0306	3.52824	4.11821
103	9.65928	7.73899	21.1926	4.5925	5.33285	20.8108	3.51667	4.12978
104	9.68242	6.25829	20.3481	2.59123	5.44853	19.2723	3.93312	4.44211
105	9.68242	7.03334	22.1643	3.35472	5.59891	21.3545	3.94469	4.58093
106	9.67085	7.02178	22.1643	3.25061	5.4948	21.3083	4.11821	4.41898
