0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	1.66579	1.57325	4.15291	1.30718	0.890736	5.03208	0.821328	0.890736
2	7.83154	5.96909	18.3816	4.03723	3.64392	12.8173	2.17478	4.07194
3	9.2544	4.83542	20.7414	5.02051	5.67989	13.87	2.38301	5.76086
4	9.62458	5.99222	23.1707	5.85341	5.83027	18.1733	3.19277	5.80714
5	9.52046	6.08477	23.0666	5.83027	5.79557	18.1386	3.38942	5.8187
6	9.49733	6.28142	22.8699	5.83027	5.80714	18.3006	3.16963	5.79557
7	9.5089	6.29299	22.8931	5.69146	5.76086	18.1965	3.36629	5.79557
8	9.5436	6.28142	22.789	5.73773	5.784	18.208	3.32002	5.83027
9	9.52046	6.40867	22.789	5.76086	5.77243	18.1965	3.29688	5.79557
10	9.55517	6.30456	22.789	5.69146	5.72616	18.2312	3.35472	5.72616
11	5.76086	5.36755	14.3096	4.8817	4.39584	17.3751	2.93827	5.27501
12	8.34053	6.91766	21.609	3.08866	3.52824	18.3121	3.00768	4.52309
13	9.19656	7.24157	22.3494	4.56936	5.10149	20.2324	3.34315	5.48323
14	9.19656	7.25314	22.2915	4.5925	4.99738	20.2671	3.38942	5.42539
15	9.16186	7.34568	22.3494	4.5925	4.99738	20.1746	3.48197	5.41382
16	9.13872	7.34568	22.2915	4.69661	4.93954	20.1168	3.53981	5.39069
17	9.06931	7.38038	22.28	4.80072	3.84058	15.0268	2.40614	4.3033
18	9.06931	7.32254	22.1874	6.31613	3.78274	18.5666	3.11179	5.27501
19	9.15029	7.27627	22.0486	6.30456	3.93312	19.4574	2.98454	5.71459
20	9.37008	6.30456	17.0744	4.51152	4.15291	18.5666	3.28531	5.76086
21	9.63614	7.09118	20.6604	4.98581	4.22232	20.3018	3.71333	5.76086
22	9.65928	7.27627	21.9329	4.9164	4.17605	20.2324	3.63235	5.72616
23	9.67085	7.35725	21.8404	4.89326	4.16448	20.2903	3.60922	5.66832
24	9.60144	7.25314	21.8982	4.98581	4.17605	20.1399	3.70176	5.65675
25	9.58987	7.34568	21.7478	4.84699	4.16448	20.325	3.66706	5.61048
26	9.60144	7.33411	21.7247	4.97424	4.14134	20.2787	3.53981	5.61048
27	8.676	6.45494	20.9034	5.64518	2.22106	15.6168	2.17478	2.62594
28	6.05006	3.4704	13.0487	5.21717	4.43054	14.9921	2.20949	4.3033
29	9.63614	7.02178	21.6669	6.6863	4.96267	19.1797	3.16963	4.78915
30	9.61301	7.40352	21.7478	6.59376	4.97424	19.0988	3.16963	4.78915
31	9.61301	7.32254	21.7594	6.54749	4.96267	19.0525	3.25061	4.83542
32	9.61301	7.43822	21.7016	6.42024	4.89326	19.0294	3.36629	4.80072
33	9.60144	7.40352	21.6669	6.30456	4.8817	19.2376	3.27374	4.84699
34	9.5783	7.43822	21.609	6.29299	4.9164	19.2954	3.28531	4.78915
35	9.55517	7.36882	21.69	6.17731	4.9164	19.2376	3.38942	4.84699
36	9.5783	7.46136	21.609	6.14261	4.8817	19.2029	3.48197	4.83542
37	9.58987	7.41509	21.5859	5.98066	4.82386	19.4574	3.45883	4.84699
38	9.58987	7.49606	20.4754	5.06678	4.81229	19.5499	3.35472	4.80072
39	9.62458	7.85467	21.1232	4.69661	4.90483	20.2903	3.73646	4.92797
40	9.62458	7.85467	21.2736	4.85856	4.8817	20.3712	3.58608	4.89326
41	9.5783	7.39195	17.3404	3.78274	2.94984	15.9407	2.61437	2.9267
42	9.62458	4.3727	16.9587	3.87528	5.07835	18.1039	2.20949	4.49995
43	9.64771	7.33411	21.8172	4.63877	5.28658	21.0769	3.03082	4.55779
44	9.64771	7.27627	21.8751	4.76602	5.14776	21.0075	3.01925	4.54622
45	9.62458	7.2647	21.8288	4.67347	5.08992	21.0075	3.19277	4.56936
46	9.64771	7.2647	21.771	4.78915	5.07835	21.0075	3.16963	4.51152
47	9.64771	7.20686	21.8404	4.82386	5.00894	20.8802	3.13493	4.5925
48	9.62458	7.16059	21.7825	4.75445	4.98581	20.9496	3.27374	4.53466
49	9.64771	6.14261	21.4008	4.60406	5.04365	19.0062	2.91514	4.60406
50	9.64771	6.31613	22.8352	4.9164	5.27501	20.7183	3.10022	4.78915
51	9.62458	6.42024	22.7658	4.96267	5.14776	20.5332	3.19277	4.73131
52	9.64771	6.40867	22.7543	4.99738	5.12462	20.4985	3.26218	4.71974
53	9.68242	6.43181	22.6154	5.05522	5.00894	20.591	3.25061	4.6619
54	9.63614	6.45494	22.5692	4.87013	4.99738	20.834	3.16963	4.65034
55	9.64771	6.35083	22.4304	4.16448	4.28016	19.5615	2.19792	3.00768
56	9.65928	4.51152	14.0551	3.89842	4.98581	16.1721	1.78147	3.95626
57	9.65928	6.57062	22.2337	5.12462	5.21717	21.5049	2.53339	4.28016
58	9.64771	6.72101	22.2684	5.07835	5.15933	21.3892	2.6028	4.31486
59	9.65928	6.77885	22.2337	5.00894	5.18246	21.3314	2.64907	4.36114
60	9.64771	6.77885	20.6257	4.83542	5.19403	19.8391	2.81102	4.39584
61	9.65928	7.57704	20.8918	5.05522	5.27501	21.0191	2.9267	4.47682
62	9.65928	7.64645	21.4355	4.97424	5.22874	20.7877	3.10022	4.49995
63	9.64771	7.71586	21.3661	5.00894	5.21717	20.7646	3.04238	4.48838
64	9.65928	7.13746	21.0422	3.56294	5.27501	20.5563	3.30845	4.54622
65	9.65928	7.35725	21.771	4.09507	5.28658	21.3545	3.33158	4.61563
66	9.64771	7.42666	21.7247	4.09507	5.26344	21.3661	3.30845	4.55779
67	9.65928	7.39195	21.6784	4.21075	5.22874	21.0769	3.55138	4.56936
68	9.65928	7.40352	21.6553	4.07194	5.18246	21.4471	3.30845	4.55779
69	9.67085	7.40352	21.6784	2.94984	1.67736	17.861	1.96656	4.92797
70	9.67085	6.43181	20.1515	3.69019	3.82901	19.4111	2.82259	5.54107
71	9.67085	6.75571	20.9034	3.92155	4.34957	21.4471	3.40099	5.72616
72	9.67085	6.9061	22.2915	4.0141	4.16448	21.4818	3.30845	5.65675
73	9.67085	6.95237	22.199	3.99096	4.18762	21.4008	3.4704	5.58734
74	9.68242	6.95237	22.118	4.0835	4.14134	21.3083	3.45883	5.56421
75	9.63614	6.91766	22.037	4.17605	4.0835	21.2504	3.45883	5.5295
76	9.61301	6.96394	21.9792	4.19918	4.09507	21.1926	3.51667	5.5295
77	9.63614	6.91766	21.9561	4.18762	4.03723	21.3198	3.44726	5.48323
78	9.63614	6.98707	21.9908	4.17605	4.14134	21.181	3.56294	5.50637
79	9.64771	5.5295	20.9728	2.86886	3.44726	17.7222	2.94984	5.57578
80	9.67085	6.84826	22.2915	3.32002	4.12978	21.5165	3.89842	5.79557
81	9.63614	6.72101	22.3378	3.4704	4.0488	21.4008	3.95626	5.77243
82	7.54234	5.04365	20.1862	3.60922	4.0488	21.3198	3.89842	5.77243
83	8.25955	6.08477	21.528	3.56294	3.92155	21.3777	3.96782	5.73773
84	9.38165	6.67474	22.4766	3.53981	3.99096	20.9034	3.7249	5.55264
85	9.42792	6.6169	22.6386	3.41256	4.43054	19.307	3.26218	4.49995
