0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.24582	0.084215	0.120423	0.13014	0.0866443	0.185666
2	0.881597	0.29776	0.34114	0.387991	0.247555	0.574004
3	0.756547	0.284457	0.327027	0.376538	0.238532	0.555842
4	0.791251	0.291051	0.330035	0.373184	0.243044	0.570071
5	0.75192	0.292786	0.330498	0.369135	0.235524	0.559428
6	0.78593	0.291282	0.332349	0.369598	0.232748	0.568567
7	0.78593	0.290935	0.333158	0.369829	0.235872	0.570187
8	0.785583	0.290588	0.334315	0.371333	0.236913	0.571806
9	0.784195	0.29082	0.335819	0.372605	0.237954	0.573194
10	0.78512	0.290472	0.337092	0.373993	0.239342	0.574351
11	0.778064	0.290241	0.33767	0.373299	0.240846	0.574351
12	0.752151	0.290357	0.336513	0.38105	0.227427	0.566832
13	0.784079	0.290357	0.338248	0.384752	0.230088	0.571806
14	0.783038	0.290472	0.337901	0.383711	0.230897	0.571575
15	0.782922	0.290241	0.338364	0.384405	0.231129	0.571575
16	0.781303	0.29001	0.338595	0.38452	0.232517	0.571806
17	0.747871	0.290357	0.340678	0.38452	0.234483	0.572847
18	0.754002	0.289894	0.345073	0.389263	0.239111	0.578284
19	0.715828	0.293364	0.343801	0.385793	0.238879	0.572847
20	0.759671	0.284688	0.336629	0.384983	0.24154	0.571922
21	0.787087	0.290704	0.337323	0.387412	0.2442	0.573773
22	0.786161	0.290704	0.338364	0.386718	0.244316	0.575277
23	0.784542	0.290704	0.339174	0.386371	0.244432	0.576202
24	0.784542	0.290588	0.339637	0.38614	0.245126	0.576318
25	0.783963	0.290472	0.339521	0.385908	0.244663	0.577128
26	0.782344	0.290588	0.339984	0.38533	0.24501	0.577243
27	0.783038	0.290241	0.340215	0.385793	0.245473	0.577822
28	0.781418	0.290357	0.340793	0.386256	0.244895	0.578053
29	0.763835	0.290357	0.339984	0.385677	0.247208	0.578516
30	0.757588	0.289778	0.344495	0.389957	0.255421	0.5784
31	0.725661	0.285036	0.343107	0.3947	0.247555	0.572616
32	0.771354	0.285383	0.335356	0.394006	0.231244	0.566254
33	0.780262	0.289084	0.336513	0.394006	0.232054	0.573079
34	0.785814	0.29082	0.337901	0.393775	0.234021	0.579441
35	0.784889	0.290935	0.338017	0.393312	0.234252	0.579441
36	0.783732	0.290704	0.339521	0.394353	0.235872	0.57921
37	0.782807	0.29082	0.339868	0.394006	0.237375	0.579557
38	0.783038	0.290472	0.340331	0.394353	0.237954	0.579557
39	0.779799	0.290241	0.340331	0.395279	0.236913	0.579441
40	0.748103	0.290241	0.345073	0.397476	0.246977	0.5784
41	0.728437	0.286655	0.347965	0.400831	0.265486	0.57412
42	0.75354	0.279946	0.343454	0.388685	0.254843	0.570996
43	0.781303	0.289894	0.344032	0.38695	0.256463	0.579325
44	0.778873	0.29001	0.343107	0.386487	0.253802	0.580251
45	0.781187	0.290125	0.34357	0.386834	0.253686	0.579325
46	0.75782	0.287812	0.340331	0.381975	0.250563	0.580367
47	0.785004	0.290935	0.340562	0.380819	0.253339	0.579441
48	0.783732	0.290472	0.340562	0.380356	0.252298	0.578978
49	0.782575	0.290704	0.340793	0.380356	0.253224	0.579094
50	0.782344	0.290357	0.340909	0.380009	0.25091	0.578863
51	0.780724	0.290125	0.341603	0.379662	0.252182	0.579094
52	0.748334	0.290241	0.34357	0.383711	0.255653	0.578053
53	0.678695	0.279367	0.34866	0.382438	0.259702	0.570302
54	0.778064	0.286192	0.340099	0.373068	0.238995	0.571575
55	0.788128	0.291167	0.339868	0.373993	0.237491	0.580251
56	0.786277	0.290935	0.340678	0.375266	0.239689	0.579672
57	0.784542	0.290704	0.340793	0.375844	0.240961	0.579325
58	0.782575	0.290704	0.341256	0.376307	0.239805	0.579672
59	0.782922	0.290357	0.341834	0.376885	0.241308	0.579325
60	0.781534	0.290472	0.342181	0.377695	0.24154	0.578978
61	0.779567	0.290125	0.341834	0.377464	0.240961	0.579441
62	0.76719	0.289778	0.34195	0.377695	0.240614	0.578747
63	0.774709	0.287233	0.339752	0.373068	0.24582	0.575739
64	0.781881	0.290472	0.340446	0.374803	0.248365	0.579672
65	0.78084	0.290357	0.340909	0.375844	0.248712	0.579557
66	0.766958	0.290588	0.341487	0.376076	0.246514	0.579094
67	0.7171	0.287349	0.357683	0.390189	0.251026	0.575161
68	0.757588	0.2833	0.347387	0.379083	0.230782	0.56741
69	0.782112	0.290125	0.348197	0.38024	0.232748	0.582217
70	0.783963	0.290125	0.348428	0.380703	0.234599	0.581408
71	0.776329	0.29001	0.347734	0.379777	0.23298	0.580829
72	0.766496	0.285614	0.347965	0.387297	0.23645	0.574814
73	0.780493	0.29001	0.347965	0.386718	0.237722	0.580482
74	0.762678	0.287118	0.346924	0.378274	0.242003	0.576318
75	0.781765	0.290241	0.346693	0.379546	0.244432	0.581061
76	0.782807	0.290704	0.346577	0.378505	0.243622	0.580251
77	0.761753	0.288853	0.343917	0.374572	0.238532	0.577822
78	0.78512	0.291051	0.34276	0.37168	0.239111	0.580482
79	0.785814	0.29082	0.343917	0.373762	0.24154	0.579904
80	0.768809	0.290704	0.344032	0.372605	0.239805	0.578747
81	0.758167	0.29082	0.340446	0.361847	0.24663	0.574814
82	0.785236	0.290588	0.339405	0.361153	0.245936	0.577475
83	0.78431	0.290588	0.340678	0.364508	0.24663	0.576896
84	0.781881	0.290357	0.341256	0.364392	0.247902	0.578284
85	0.781997	0.290357	0.341719	0.364045	0.248018	0.57921
86	0.78165	0.290241	0.342528	0.366243	0.249406	0.579094
87	0.744054	0.290241	0.342413	0.368788	0.251835	0.576549
88	0.749722	0.289663	0.339405	0.363582	0.258429	0.578863
89	0.748218	0.289547	0.339868	0.372258	0.258776	0.573888
90	0.764992	0.287349	0.337439	0.365202	0.254496	0.579441
91	0.783038	0.290588	0.338827	0.368556	0.255306	0.580482
92	0.783385	0.290357	0.338827	0.368094	0.254843	0.579441
93	0.781303	0.290472	0.338133	0.368094	0.254149	0.579904
94	0.774015	0.289894	0.338364	0.367515	0.254265	0.578516
95	0.773784	0.288737	0.336744	0.350857	0.256463	0.577012
96	0.783385	0.290472	0.337786	0.352246	0.258082	0.579557
97	0.782228	0.290357	0.337439	0.35213	0.257388	0.579094
98	0.781303	0.290357	0.337207	0.354444	0.254612	0.578516
99	0.752961	0.290357	0.335241	0.351667	0.257041	0.577243
100	0.775866	0.290241	0.33258	0.347965	0.260396	0.578516
101	0.780377	0.290125	0.333621	0.350626	0.260627	0.579094
102	0.763604	0.287696	0.33339	0.345073	0.261205	0.575624
103	0.769619	0.287002	0.333158	0.328994	0.263866	0.575855
104	0.780724	0.290125	0.333621	0.330266	0.265833	0.579788
105	0.780724	0.290125	0.333621	0.332696	0.261784	0.579788
106	0.779915	0.290241	0.333852	0.334778	0.262247	0.579557
107	0.758398	0.290241	0.329572	0.330729	0.254612	0.576433
108	0.760249	0.289084	0.331308	0.339289	0.252761	0.569261
109	0.746136	0.287349	0.331423	0.343454	0.252761	0.553991
110	0.781418	0.290935	0.331539	0.349816	0.252067	0.574004
111	0.755737	0.291745	0.329919	0.347156	0.248249	0.572038
112	0.768462	0.291745	0.334315	0.35294	0.242465	0.576549
