0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	1.29562	1.26091	3.41256	1.14523	0.740352	4.18762	0.69408	0.75192
2	7.47293	6.1079	16.2415	3.59765	3.40099	14.8649	2.79946	3.77117
3	9.47419	3.32002	14.5988	2.96141	5.50637	13.0024	2.88043	5.62205
4	9.67085	7.13746	21.8867	4.26859	5.79557	18.4857	4.45368	5.8187
5	9.60144	7.27627	21.8982	4.16448	5.80714	18.7633	4.40741	5.79557
6	9.49733	7.38038	21.7131	4.16448	5.8187	18.6708	4.39584	5.80714
7	9.56674	7.31098	21.7363	4.17605	5.77243	18.8327	4.32643	5.79557
8	9.55517	7.42666	21.6553	4.07194	5.76086	18.717	4.44211	5.83027
9	9.55517	7.33411	21.7247	4.18762	5.34442	18.1271	4.41898	5.37912
10	9.5436	7.32254	21.69	1.97813	2.83416	14.3443	2.45242	2.97298
11	9.5783	7.32254	21.7247	3.12336	5.42539	19.9779	4.48838	5.34442
12	9.55517	7.34568	21.7478	3.2159	5.30971	20.2209	4.46525	5.39069
13	9.55517	7.38038	21.6553	3.36629	5.22874	20.244	4.49995	5.29814
14	9.60144	7.32254	21.7016	3.48197	5.18246	20.2324	4.52309	5.21717
15	9.56674	7.28784	21.7131	3.65549	5.11306	20.3134	4.39584	5.1709
16	9.58987	7.41509	21.6322	3.44726	5.08992	20.4985	4.41898	5.13619
17	6.30456	7.70429	18.2196	3.66706	4.98581	20.1746	4.34957	5.12462
18	8.80325	8.40994	20.8918	2.84573	3.08866	18.5666	3.64392	3.81744
19	9.08088	6.43181	13.8353	2.90357	3.81744	18.0924	4.48838	5.50637
20	9.65928	8.24798	19.6309	3.51667	4.11821	20.0126	5.43696	5.73773
21	9.65928	8.4215	20.8224	3.49354	4.12978	20.0358	5.30971	5.66832
22	9.67085	8.3521	20.7646	3.55138	4.10664	20.082	5.18246	5.63362
23	9.65928	8.34053	20.7761	3.69019	4.11821	20.1283	5.07835	5.56421
24	9.63614	8.29426	20.8224	3.55138	4.14134	20.244	5.02051	5.54107
25	9.60144	8.25955	20.7993	3.82901	4.12978	19.9317	5.14776	5.54107
26	9.63614	8.24798	20.8108	3.66706	4.10664	20.2903	4.90483	5.5295
27	9.61301	8.23642	20.8455	3.78274	4.19918	18.289	3.73646	5.19403
28	9.58987	8.30582	21.1347	4.47682	4.82386	17.1091	2.54496	4.70818
29	9.60144	8.22485	20.9959	4.92797	5.03208	20.3597	3.37786	4.98581
30	9.61301	8.24798	20.8571	5.10149	4.96267	20.3365	3.33158	4.97424
31	9.62458	8.14387	20.8802	5.06678	4.89326	20.325	3.45883	4.97424
32	9.60144	8.15544	20.834	5.10149	4.84699	20.406	3.32002	4.93954
33	8.74541	7.24157	18.289	5.02051	4.84699	20.4638	3.41256	4.96267
34	8.78011	7.12589	18.4163	4.99738	4.75445	20.1515	3.45883	4.9511
35	9.5436	7.71586	21.2967	4.25702	3.78274	17.2479	3.32002	5.08992
36	9.53203	7.79683	21.4008	5.12462	4.44211	20.0473	3.69019	5.2056
37	9.55517	7.79683	21.3198	5.15933	4.46525	19.9432	3.73646	5.2056
38	9.55517	7.75056	21.3198	5.2403	4.43054	19.9085	3.67862	5.22874
39	9.5436	7.85467	21.2504	5.04365	4.46525	20.0473	3.77117	5.2403
40	9.55517	6.40867	20.5216	5.14776	4.44211	18.7749	3.66706	5.18246
41	9.67085	6.21202	21.771	5.54107	4.60406	18.37	4.10664	5.30971
42	9.63614	6.92923	22.1759	5.55264	4.58093	19.2144	4.03723	5.32128
43	9.64771	6.95237	22.2453	3.45883	1.39973	16.3572	3.28531	3.95626
44	9.64771	6.3971	18.1039	3.99096	3.4704	19.6772	4.22232	5.4601
45	9.64771	6.26986	16.7852	2.11694	4.0141	19.388	5.04365	5.72616
46	9.65928	8.3868	20.7299	2.86886	4.09507	20.8224	5.21717	5.72616
47	9.65928	8.29426	20.7646	2.98454	4.06037	20.8224	5.08992	5.67989
48	9.64771	8.27112	20.8108	3.10022	4.03723	20.753	5.05522	5.61048
49	9.64771	8.12074	20.8802	3.12336	4.0488	20.8224	4.9511	5.56421
50	9.65928	8.15544	20.7993	3.30845	3.95626	20.9265	4.77758	5.57578
