0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	2.08224	1.94342	5.34442	1.7352	1.1221	6.24672	0.994848	1.14523
2	8.36366	4.93954	11.6258	2.91514	3.80587	14.8764	2.39458	4.26859
3	9.67085	7.70429	16.1605	3.01925	5.61048	17.7569	4.17605	5.79557
4	9.68242	9.5436	19.7928	3.11179	5.40226	19.2029	4.83542	5.63362
5	9.65928	9.2544	20.2787	3.27374	4.40741	12.3778	3.7596	1.50384
6	9.61301	8.97677	20.2209	4.32643	5.67989	18.0345	5.29814	5.14776
7	9.52046	8.90736	20.1862	4.22232	5.58734	18.4394	5.2403	5.29814
8	9.53203	8.86109	20.2209	4.26859	5.57578	18.6708	5.21717	5.1709
9	9.52046	8.80325	20.2556	4.34957	5.51794	18.7633	5.15933	5.00894
10	9.5436	8.80325	20.244	4.3033	5.50637	18.9021	5.11306	4.92797
11	9.55517	8.68757	20.3597	3.97939	5.47166	17.1438	4.3033	4.70818
12	9.56674	8.68757	20.3712	4.68504	5.70302	14.1708	2.55653	4.25702
13	9.55517	8.6413	20.3481	5.14776	5.784	18.96	4.07194	4.82386
14	9.55517	8.58346	20.4754	5.05522	5.76086	19.0988	3.95626	4.78915
15	9.58987	8.57189	20.4638	4.96267	5.76086	19.2029	3.94469	4.75445
16	9.55517	8.54875	20.4638	4.93954	5.7493	19.1913	4.03723	4.73131
17	9.58987	8.50248	20.4407	4.18762	3.69019	15.8597	3.25061	3.42413
18	6.91766	7.57704	19.1566	5.36755	4.51152	18.9715	3.92155	3.87528
19	7.12589	6.3624	16.2646	3.51667	5.19403	16.8661	2.75318	4.09507
20	9.61301	7.56547	19.3533	3.67862	5.66832	20.8802	3.10022	4.87013
21	9.65928	8.27112	20.9034	3.78274	5.64518	21.2736	3.1812	4.85856
22	9.65928	8.16701	21.0191	3.92155	5.57578	21.1	3.28531	4.77758
23	9.63614	8.10917	20.9959	4.0141	5.4601	21.1694	3.35472	4.69661
24	9.58987	8.03976	21.0769	4.06037	5.4601	21.0653	3.36629	4.67347
25	9.58987	8.1323	21.0075	4.0488	5.42539	21.0769	3.4357	4.63877
26	9.5783	8.00506	21.0885	4.18762	5.35598	21.0422	3.41256	4.60406
27	9.5783	8.00506	21.0306	4.18762	5.36755	21.0075	3.55138	4.55779
28	9.58987	8.00506	21.0422	4.29173	5.30971	21.0538	3.40099	4.54622
29	9.58987	7.97035	21.0422	3.49354	3.67862	19.0062	2.84573	3.89842
30	9.61301	7.79683	20.7877	3.89842	4.02566	21.343	3.05395	3.13493
31	9.65928	7.63488	16.253	4.09507	5.02051	16.9008	2.47555	4.16448
32	9.65928	8.6413	19.0641	5.21717	5.39069	20.2903	2.98454	5.05522
33	9.64771	8.78011	20.0936	5.14776	5.32128	20.2093	3.01925	4.93954
34	9.65928	8.81482	20.5795	5.11306	5.26344	20.325	3.11179	4.73131
35	9.67085	8.76854	20.5563	5.14776	5.22874	20.325	3.16963	4.75445
36	9.63614	8.72227	20.4869	5.13619	5.21717	20.3365	3.19277	4.6272
37	9.64771	8.72227	20.4869	5.07835	5.14776	20.4985	3.26218	4.56936
38	9.67085	8.69914	20.3828	5.14776	5.14776	20.4175	3.25061	4.55779
39	9.61301	8.69914	20.3481	5.22874	5.10149	20.4175	3.1812	4.52309
40	9.5783	8.59502	20.3365	2.64907	4.55779	19.5962	2.73005	2.88043
41	9.63614	6.17731	15.5243	2.71848	4.8817	20.1283	2.6028	3.69019
42	9.67085	7.21843	19.0062	3.51667	5.25187	22.1064	3.22747	4.18762
43	9.64771	7.62331	21.2967	3.5051	5.28658	22.199	3.34315	4.19918
44	9.64771	7.69272	21.2504	3.7596	5.19403	22.0255	3.25061	4.28016
45	9.65928	7.66958	21.2967	3.7249	5.2403	21.8172	3.32002	4.24546
46	9.65928	5.7493	20.2903	3.11179	5.34442	20.3597	2.76475	4.46525
