0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8676	5784	13014	13014	8676	8676	8676	8676	8676	8676	8676	5784	8676	10122	8676	8676	8676	8676	8676	4338	8676	5784	8676	8676	5784	8676	8676	8676	8676	8676	11568	5784	5784	8676	5784	8676	8676	8676	5784	8676	8676	7230	8676	8676	5784	5784	7230	8676	8676	8676	5784	5784	8676	4338	8676	8676	4338	8676	8676	8676
2	63624	44826	88206	88206	70854	54948	60732	75192	72300	67962	73746	59286	60732	79530	67962	73746	70854	75192	67962	40488	67962	49164	62178	72300	31812	70854	53502	69408	52056	67962	78084	41934	49164	54948	40488	57840	57840	59286	44826	47718	57840	49164	52056	57840	40488	40488	41934	63624	49164	50610	40488	40488	49164	27474	52056	66516	27474	66516	67962	60732
3	172074	150384	196656	198102	179304	35776	167736	45078	179304	176412	182196	35636	32420	47609	43713	180750	44802	71786	55880	26582	174966	154722	45424	50979	23136	43380	27474	50096	37596	94337	81844	71127	50837	27474	21165	35427	44826	37596	34704	34704	32599	30366	43380	28920	28920	31156	111342	51542	27474	84249	20244	28920	30366	23136	27474	39042	21690	160506	92200	79846
4	292092	271848	316674	318120	300768	38187	287754	47667	300768	296430	302214	1446	19941	50227	46288	302214	47450	63501	59209	29192	296430	274740	48120	53431	25451	2892	16232	53424	39584	63946	61214	49019	47765	30737	10442	2892	47636	19625	37530	37750	17000	37420	45703	16103	31677	33655	231360	53964	2892	53660	11486	31269	16232	25451	30397	2892	24795	281970	63978	61505
5	413556	391866	438138	439584	420786	40708	409218	50364	422232	417894	423678	8676	22403	52988	48978	422232	50241	66132	61866	31912	417894	396204	50796	56105	28020	10122	18852	56357	42217	66563	63944	51806	50581	33393	12629	10122	50376	22310	40249	40351	19622	40197	48513	18741	34260	36324	352824	56761	10122	56323	13960	34004	18852	28020	33018	10122	27577	403434	66594	64218
6	535020	513330	559602	561048	542250	43225	530682	52963	542250	539358	545142	18404	24788	55575	51567	543696	52885	68635	64344	34416	537912	516222	53334	58656	30574	23086	21048	58930	44649	69022	66499	54411	53092	35734	14770	18741	52975	24788	42697	42889	22119	42648	50966	21048	36772	38540	474288	59283	16103	58723	15921	36477	21147	30574	35385	20498	29753	523452	69082	66765
7	655038	633348	679620	681066	662268	45467	650700	55328	663714	659376	665160	20849	26960	57977	53956	665160	55328	71020	66732	36749	659376	637686	55755	61033	32613	25240	23303	61334	46819	71394	68900	56681	55451	38041	16759	21343	55192	26960	44961	45007	24276	44961	53301	23213	39015	40736	594306	61606	18290	60963	18361	38739	23303	32740	37601	22534	32233	644916	71481	69188
8	773610	753366	798192	799638	782286	47601	772164	57664	783732	780840	786624	22942	29041	60309	56279	785178	57664	73298	69006	38939	779394	759150	58044	63324	34649	27301	25439	63609	48935	73659	71160	58855	57640	40213	18758	23392	57388	29041	47162	47074	26411	47118	55465	25357	41086	42819	715770	63804	20343	63091	20509	40822	25439	34769	39745	24653	34473	764934	73771	71409
9	893628	871938	918210	918210	900858	49683	890736	59843	903750	899412	905196	25193	31113	62489	58471	903750	59877	75481	71147	41114	899412	877722	60237	65497	36686	29498	27331	65741	50924	75775	73321	60955	59718	42172	20764	25439	59473	31113	49179	49137	28459	49179	57546	27331	43054	44849	835788	65899	22391	65116	22449	42852	27483	36854	41729	26681	36462	886398	75964	73561
