0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.73318	0.248134	0.283416	0.323904	0.206026	0.474288
2	0.778064	0.29348	0.326102	0.36578	0.237375	0.570881
3	0.798886	0.292323	0.330498	0.35803	0.245936	0.569955
4	0.794259	0.291976	0.330151	0.356757	0.243044	0.566948
5	0.792292	0.291745	0.330035	0.35722	0.241077	0.56556
6	0.759439	0.291514	0.327259	0.355253	0.240383	0.555958
7	0.782459	0.291514	0.327143	0.36069	0.236334	0.559891
8	0.789747	0.291167	0.329457	0.361963	0.239111	0.566022
9	0.778758	0.291051	0.329457	0.360227	0.237838	0.564518
10	0.746367	0.287812	0.330613	0.36659	0.238648	0.56047
11	0.785352	0.29082	0.337207	0.37434	0.243506	0.579788
12	0.784773	0.290472	0.337092	0.373878	0.243044	0.580251
13	0.781418	0.290704	0.337439	0.374688	0.243159	0.58002
14	0.724504	0.2833	0.345189	0.384289	0.259702	0.572616
15	0.770776	0.286077	0.349932	0.395047	0.267568	0.577359
16	0.750185	0.284573	0.348775	0.393312	0.264444	0.578169
17	0.771933	0.288853	0.347387	0.390073	0.268031	0.580251
18	0.771817	0.289894	0.341256	0.376307	0.254265	0.578631
19	0.789053	0.291629	0.340909	0.376076	0.252414	0.580367
20	0.787318	0.291167	0.341487	0.377811	0.253686	0.579788
21	0.750069	0.290935	0.345073	0.37677	0.256347	0.577128
22	0.746367	0.286886	0.340331	0.372605	0.258545	0.575045
23	0.79021	0.291167	0.338827	0.379199	0.259239	0.581986
24	0.788012	0.290704	0.339752	0.379893	0.258313	0.58002
25	0.784889	0.290588	0.340215	0.380124	0.257735	0.579557
26	0.783501	0.290472	0.340215	0.379083	0.256694	0.579094
27	0.781187	0.290241	0.340562	0.380472	0.255884	0.5784
28	0.764992	0.288275	0.340678	0.381628	0.254843	0.576665
29	0.710738	0.28492	0.346462	0.386256	0.256578	0.570187
30	0.785352	0.287812	0.339405	0.374572	0.243159	0.5784
31	0.788938	0.291051	0.34114	0.376307	0.243275	0.581292
32	0.786393	0.291167	0.341025	0.376191	0.24501	0.581408
33	0.784079	0.290704	0.342181	0.378736	0.246051	0.580135
34	0.782344	0.290588	0.342066	0.376885	0.245589	0.579672
35	0.767653	0.290125	0.342181	0.378852	0.247324	0.578631
36	0.687024	0.280524	0.349469	0.375035	0.24501	0.565097
37	0.786393	0.288853	0.339521	0.37596	0.231013	0.575855
38	0.787665	0.290935	0.341372	0.377927	0.234136	0.580367
39	0.785814	0.290588	0.341719	0.378158	0.235987	0.579904
40	0.783963	0.290704	0.342297	0.378852	0.236219	0.580598
41	0.782575	0.290357	0.342413	0.378158	0.23645	0.579904
42	0.772048	0.289316	0.342413	0.377811	0.236566	0.578516
43	0.773784	0.286886	0.342876	0.381166	0.237722	0.575971
44	0.755622	0.289894	0.342876	0.383016	0.235987	0.578978
45	0.776444	0.288969	0.341603	0.393312	0.236797	0.57759
46	0.787318	0.291167	0.342066	0.392387	0.238764	0.581061
47	0.786161	0.290588	0.34195	0.392849	0.239226	0.579788
48	0.760596	0.290935	0.345536	0.396088	0.243622	0.579441
49	0.738848	0.286192	0.342297	0.397708	0.244895	0.573541
50	0.779683	0.286771	0.339289	0.403376	0.22974	0.57493
51	0.78512	0.290704	0.339868	0.401063	0.231823	0.581061
52	0.781765	0.290357	0.340099	0.401757	0.23217	0.580829
53	0.782228	0.290588	0.339752	0.398286	0.234252	0.580135
54	0.747293	0.290241	0.339752	0.4006	0.234483	0.579672
55	0.757588	0.286424	0.336513	0.397014	0.243969	0.57493
56	0.762678	0.287118	0.337439	0.396551	0.243969	0.577475
57	0.776791	0.286655	0.337439	0.396667	0.241077	0.577128
58	0.783154	0.290472	0.337207	0.3947	0.242118	0.580829
59	0.766611	0.289663	0.334894	0.390189	0.232864	0.576896
60	0.787434	0.290704	0.335588	0.385099	0.228584	0.580714
61	0.786855	0.291051	0.335472	0.385214	0.231244	0.579904
62	0.774362	0.290935	0.335819	0.385099	0.231591	0.579672
63	0.756432	0.290241	0.333968	0.374572	0.246398	0.578863
64	0.758398	0.286424	0.3342	0.380587	0.24929	0.573426
65	0.778989	0.288159	0.334662	0.386718	0.252992	0.576665
66	0.781071	0.290125	0.335125	0.387644	0.253108	0.581176
67	0.772627	0.289778	0.334778	0.385793	0.25172	0.579325
68	0.782344	0.290125	0.332349	0.38186	0.24235	0.579325
69	0.784889	0.290935	0.333621	0.380934	0.242003	0.580482
70	0.749722	0.290588	0.336513	0.38105	0.246167	0.577822
