0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.0600379	0.0201283	0.0315806	0.0338942	0.023136	0.0480072
2	0.265254	0.0905774	0.132338	0.141708	0.0963614	0.204291
3	0.856032	0.276244	0.339289	0.376654	0.249059	0.553644
4	0.723463	0.295909	0.3342	0.367515	0.235987	0.5725
5	0.764645	0.287696	0.327721	0.348775	0.246051	0.562436
6	0.784657	0.290588	0.329572	0.352361	0.245357	0.568799
7	0.786508	0.290472	0.33096	0.357104	0.240152	0.571806
8	0.781071	0.290704	0.332464	0.35722	0.242234	0.575045
9	0.784079	0.290588	0.333274	0.359302	0.243738	0.577243
10	0.781071	0.291282	0.3342	0.359996	0.243969	0.576086
11	0.781418	0.291051	0.334315	0.360575	0.24501	0.578053
12	0.783501	0.291051	0.335009	0.361384	0.246977	0.579325
13	0.780262	0.290704	0.33605	0.362657	0.244663	0.578863
14	0.780146	0.290588	0.335935	0.362078	0.248365	0.578863
15	0.779799	0.290704	0.336513	0.361616	0.247324	0.579325
16	0.778642	0.29082	0.336513	0.365086	0.246745	0.578863
17	0.778873	0.290588	0.336629	0.363582	0.246398	0.579094
18	0.777832	0.290357	0.336629	0.36312	0.247555	0.578863
19	0.738848	0.289894	0.336629	0.364392	0.247555	0.574814
20	0.735493	0.281102	0.335356	0.368556	0.246283	0.568683
21	0.778642	0.292786	0.335472	0.375613	0.243969	0.58002
22	0.781418	0.292439	0.335356	0.373762	0.244895	0.580367
23	0.778295	0.29267	0.335703	0.373531	0.245126	0.580251
24	0.777601	0.292555	0.335703	0.373531	0.244895	0.579325
25	0.747293	0.292323	0.333737	0.371101	0.240036	0.578169
26	0.713399	0.287233	0.341719	0.368441	0.252876	0.577937
27	0.722422	0.267799	0.333737	0.362772	0.230435	0.564171
28	0.779336	0.288275	0.335472	0.368672	0.234483	0.577012
29	0.783385	0.290472	0.336282	0.370176	0.234021	0.580482
30	0.782691	0.290588	0.33605	0.369598	0.23483	0.57921
31	0.781997	0.290357	0.33686	0.370292	0.23564	0.578978
32	0.780262	0.290125	0.336629	0.37006	0.236219	0.578978
33	0.779452	0.290357	0.336629	0.369366	0.237144	0.578978
34	0.781071	0.29001	0.337207	0.369713	0.237144	0.578747
35	0.74683	0.283416	0.336513	0.364045	0.238532	0.570302
36	0.773668	0.288043	0.336397	0.363351	0.248828	0.57759
37	0.780146	0.290472	0.335935	0.365086	0.247092	0.58002
38	0.781071	0.29082	0.337092	0.363814	0.249753	0.580482
39	0.780956	0.290125	0.336282	0.364739	0.248018	0.579672
40	0.78003	0.290357	0.33686	0.365086	0.247092	0.579904
41	0.779336	0.290125	0.33686	0.365202	0.248365	0.579788
42	0.762678	0.287928	0.336166	0.367168	0.246861	0.575971
43	0.775981	0.289084	0.335819	0.370986	0.249522	0.578631
44	0.780493	0.290357	0.335935	0.370986	0.248828	0.579788
45	0.780146	0.290357	0.336397	0.371333	0.248828	0.579672
46	0.779105	0.290472	0.336282	0.371911	0.248134	0.579094
47	0.7621	0.290125	0.335009	0.370986	0.246514	0.577359
48	0.756084	0.290357	0.327953	0.367284	0.242234	0.577937
49	0.773321	0.290125	0.328184	0.366012	0.242928	0.578631
50	0.747061	0.288969	0.323788	0.355832	0.237838	0.57331
51	0.783963	0.289894	0.328763	0.359649	0.244548	0.579672
52	0.783269	0.290357	0.328994	0.360922	0.243622	0.580598
53	0.782344	0.290241	0.328763	0.359533	0.241656	0.578631
54	0.78165	0.290472	0.328763	0.3615	0.24501	0.57921
55	0.783385	0.290125	0.328878	0.360575	0.241424	0.578863
56	0.780493	0.290241	0.328531	0.360806	0.245357	0.578516
57	0.781303	0.290241	0.328647	0.360343	0.243159	0.578284
58	0.780262	0.290125	0.328647	0.361847	0.243506	0.578284
59	0.780146	0.29001	0.328763	0.361153	0.242697	0.5784
60	0.779336	0.290241	0.328647	0.361847	0.244085	0.5784
61	0.773899	0.29001	0.328878	0.362078	0.243275	0.578284
62	0.70773	0.289778	0.339289	0.380703	0.245126	0.575855
63	0.748681	0.287696	0.337901	0.383248	0.239689	0.576665
64	0.750879	0.279136	0.333737	0.390189	0.242234	0.570881
65	0.774478	0.288275	0.336282	0.393775	0.245704	0.576896
66	0.780262	0.289894	0.336397	0.393543	0.24501	0.579672
67	0.778642	0.289663	0.337092	0.39204	0.24582	0.58002
68	0.778989	0.29001	0.336976	0.392271	0.244895	0.578978
69	0.764992	0.289431	0.335935	0.392155	0.244779	0.578284
70	0.759902	0.284573	0.333043	0.392155	0.244663	0.571806
