0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.117647	0.0396782	0.0601536	0.0642024	0.0440741	0.0904618
2	0.734452	0.241424	0.298223	0.330266	0.216553	0.485856
3	0.766149	0.291629	0.329225	0.384636	0.226964	0.560932
4	0.766033	0.288737	0.329225	0.390536	0.235872	0.565791
5	0.788012	0.291514	0.330613	0.391461	0.236103	0.577128
6	0.787087	0.291514	0.33096	0.389148	0.23645	0.577359
7	0.784079	0.291051	0.331076	0.388685	0.237607	0.576896
8	0.783848	0.29082	0.331539	0.388453	0.239226	0.576549
9	0.785814	0.29082	0.331539	0.3888	0.238416	0.576318
10	0.782575	0.290704	0.332233	0.387297	0.240383	0.577475
11	0.783154	0.290704	0.332349	0.388685	0.240383	0.576665
12	0.748103	0.290704	0.333043	0.389726	0.235177	0.572153
13	0.77494	0.290704	0.33686	0.394122	0.234136	0.573079
14	0.783963	0.290472	0.338017	0.395973	0.235756	0.575971
15	0.783501	0.290588	0.337901	0.394932	0.234946	0.576433
16	0.78165	0.290472	0.338017	0.393081	0.236913	0.57678
17	0.781881	0.29082	0.338017	0.393543	0.237607	0.577359
18	0.770545	0.29001	0.33767	0.392618	0.237375	0.576665
19	0.714208	0.292323	0.335935	0.382669	0.234136	0.569724
20	0.760712	0.294868	0.334662	0.373762	0.226386	0.580135
21	0.734105	0.288737	0.332233	0.369598	0.22627	0.573773
22	0.77656	0.286539	0.331423	0.355947	0.231823	0.579557
23	0.784889	0.29082	0.331655	0.359071	0.233905	0.580251
24	0.783385	0.290704	0.332696	0.360922	0.234715	0.580714
25	0.782691	0.290588	0.333158	0.362541	0.234483	0.580135
26	0.781765	0.290357	0.33339	0.363814	0.235177	0.579672
27	0.780956	0.290472	0.333852	0.36497	0.237491	0.579325
28	0.779567	0.29001	0.333737	0.362541	0.235987	0.579094
29	0.779915	0.290125	0.333968	0.36578	0.237144	0.57921
30	0.76129	0.289778	0.333505	0.363004	0.23483	0.578169
31	0.778295	0.288275	0.330845	0.370986	0.231823	0.576896
32	0.782228	0.290588	0.33258	0.371217	0.232401	0.58002
33	0.782691	0.290357	0.33258	0.371911	0.235409	0.578978
34	0.742319	0.290472	0.333621	0.368556	0.233442	0.577475
35	0.778873	0.29001	0.33686	0.365896	0.239458	0.579325
36	0.775866	0.289431	0.337092	0.366474	0.239805	0.578747
37	0.747871	0.28411	0.336629	0.3674	0.239689	0.573657
38	0.766727	0.285383	0.33686	0.376076	0.240152	0.573079
39	0.778179	0.289547	0.336629	0.378852	0.240383	0.579788
40	0.779105	0.290357	0.336166	0.376191	0.239458	0.580714
41	0.745673	0.28573	0.333737	0.380587	0.24073	0.574467
42	0.782228	0.290357	0.335125	0.380934	0.243622	0.580598
43	0.784542	0.290704	0.335356	0.382554	0.242581	0.580598
44	0.782807	0.290704	0.335125	0.383132	0.243044	0.579904
45	0.782228	0.290588	0.335356	0.382091	0.243391	0.58002
46	0.745673	0.290588	0.335819	0.384405	0.243391	0.578053
47	0.75782	0.289431	0.345768	0.405574	0.260049	0.579094
48	0.728784	0.281681	0.33767	0.4065	0.252529	0.56394
49	0.781071	0.2892	0.338017	0.409739	0.253918	0.575739
50	0.784542	0.290357	0.337786	0.408119	0.25438	0.578747
51	0.784195	0.290935	0.338827	0.407078	0.25438	0.582217
52	0.783732	0.290588	0.339405	0.405921	0.25438	0.58002
53	0.781881	0.290588	0.339752	0.405921	0.253686	0.580251
54	0.78084	0.290472	0.339984	0.40407	0.253918	0.580714
55	0.779452	0.289894	0.340331	0.403492	0.255653	0.579672
56	0.779452	0.290357	0.339868	0.401178	0.252529	0.579094
57	0.758629	0.288506	0.339984	0.401872	0.255653	0.576896
58	0.770429	0.285383	0.33848	0.393428	0.256925	0.573079
59	0.779452	0.290125	0.339289	0.395279	0.258198	0.579557
60	0.779915	0.290241	0.340099	0.395741	0.258198	0.580367
61	0.74845	0.290241	0.342181	0.396782	0.253686	0.577937
62	0.78165	0.290704	0.341256	0.399096	0.247671	0.579557
63	0.78512	0.290935	0.34195	0.398865	0.249984	0.580598
64	0.783501	0.290357	0.342181	0.398171	0.250332	0.579788
65	0.781534	0.290588	0.342066	0.397939	0.24929	0.57921
66	0.781881	0.290357	0.342644	0.396898	0.250216	0.578747
