0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	83868	62178	98328	96882	99774	85314	82422	91098	86760	89652	55886	15320	93990	27474	26028	63470	23136	26028	61232	4193	22506	11412	20255	28197	2892	72300	75192	19734	19734	73746	79530	27474	26028	36006	10328	20244	19521	65070	9621	18798	16037	37596	40488	17352	15512	53502	13014	75192	72300	20244	36150	5474	52056	8676	75192	32174	5784	82422	69408	70854
2	203886	182196	218346	216900	219792	205332	44334	211116	206778	209670	39912	21057	214008	32723	31519	41025	1446	30718	40414	8318	14973	17134	26019	16110	5920	186534	189426	22406	22406	186534	192318	115680	13570	27955	12702	23321	21841	179304	11963	21200	18573	131586	144600	19929	15375	163398	15510	189426	186534	22208	128694	7462	160506	40488	189426	28325	28920	195210	182196	183642
3	319566	297876	334026	334026	336918	323904	47964	328242	323904	328242	43961	26253	331134	37510	36465	44971	13258	35718	44418	13209	19994	22130	31248	21152	1446	62743	309444	9621	10728	61954	62053	62020	5855	12628	5855	5784	10258	62310	4820	9399	20800	250158	62710	8715	6828	281970	6485	53502	62644	7230	62677	2892	61954	30061	62776	13796	4338	313782	61921	61921
4	436692	415002	451152	449706	452598	441030	51336	445368	441030	443922	47580	30299	448260	41598	40555	48512	17115	39833	47997	16958	24062	26182	35303	25198	5136	65416	430908	12645	13809	64493	64749	64717	8769	15596	8769	11030	13293	64998	7867	12478	24053	371622	65226	11796	9659	403434	9421	5784	64714	12309	65290	5543	64269	33338	65322	16929	7306	435246	64333	64013
5	555264	533574	569724	568278	571170	559602	54496	563940	559602	562494	50978	33799	566832	45131	44078	51886	20348	43369	51407	20319	27532	29681	38827	28674	7513	68002	550926	15877	16566	67093	67341	67310	11291	18533	11476	13894	16138	67578	10808	15477	27144	491640	67792	14364	12506	524898	11977	27550	67307	15204	67852	8059	66814	36431	67882	19878	10207	556710	66938	66628
6	673836	652146	688296	686850	689742	676728	57517	682512	678174	681066	54157	36964	685404	48276	47250	55019	23575	46502	54564	23460	30539	32743	42005	31768	10150	70408	672390	18206	19140	69505	69773	69744	13951	21161	13951	16253	18659	69998	12931	17504	29634	613104	70176	16906	14522	644916	14513	30214	69741	17384	70263	10356	69235	39068	70234	22256	12435	676728	69385	69115
7	792408	770718	806868	805422	808314	796746	60385	801084	796746	799638	57052	39930	803976	51227	50178	57941	26328	49431	57474	26146	33460	35656	44910	34703	12723	34363	792408	20777	8575	71919	72178	34663	16558	23495	16684	7427	9414	72367	15441	20165	32190	62934	34483	19649	6807	62677	16909	14765	32966	7134	34663	13049	34543	19411	72595	24821	14889	62086	71803	34242
8	910980	889290	925440	923994	926886	915318	63058	919656	915318	918210	59809	42641	922548	53937	52902	60649	29034	52198	60208	28867	36201	38399	47639	37353	15806	37702	913872	24032	11512	74250	74502	37977	19350	26650	19882	10086	12488	74691	18741	23418	35443	65091	37812	22886	9642	65322	20071	17723	36264	9875	37867	16199	37812	22588	74938	28197	18060	64781	74138	37702
9	1029552	1009308	1045458	1044012	1046904	1033890	65589	1039674	1035336	1038228	62400	45139	1042566	56555	55493	63248	31571	54783	62787	31550	38640	40908	50214	39927	18490	40664	1035336	26971	13982	76534	76750	40868	22351	29538	22537	12673	14936	76959	21343	26109	38418	67665	40664	25633	12151	67912	22797	20658	39125	12506	40817	18826	40715	25451	77179	31207	21147	67310	76426	40868
10	1149570	1129326	1164030	1164030	1165476	1153908	50972	1158246	1153908	1156800	64830	47595	113960	58978	39871	65674	33795	57213	65269	33898	25113	35591	52664	42393	21123	43327	1155354	29547	16585	78726	78960	43519	24655	32035	25156	14948	17632	79135	24008	28835	40926	70111	43279	28258	14799	70321	25388	23043	41690	14807	43375	21417	43327	28020	79347	33703	23481	69744	78622	43614
11	62416	1249344	1285494	1284048	1286940	1275372	34203	63073	1275372	1278264	67388	50377	62845	61714	29132	32969	16628	28628	67773	36663	21298	21649	55489	45228	23102	45698	1276818	26374	18605	62610	81092	30410	27224	34650	27224	17162	19649	81260	26323	31122	43478	72476	32842	30384	17275	72679	27738	25367	44196	17040	45878	23460	45698	21493	81464	36310	25764	56494	80767	37706
12	65101	1370808	1406958	1405512	1408404	1395390	37168	65757	1396836	1399728	69874	53482	65543	64420	32183	36038	19833	31662	70274	39756	24140	24706	58459	48194	11847	23051	1398282	15858	9414	40782	83167	23410	29917	37303	13258	19762	22426	83335	28957	33809	22208	74796	23231	15457	19862	74992	30452	28018	46877	19656	48553	26146	22778	14820	83564	39061	28450	36284	82867	23410
13	67705	1490826	1526976	1525530	1528422	62677	40479	32969	1516854	1519746	72275	27208	68095	67022	35612	18753	23042	15973	72661	43057	27526	12468	29424	24372	14833	26101	62677	19084	12488	44241	85178	26809	32767	40243	16367	22801	25552	85340	32023	36974	25031	37557	10922	18529	9601	37997	33380	31045	23709	22617	24788	29438	25861	17772	41099	42074	31698	39877	84890	26963
14	70179	1612290	1648440	1646994	1649886	65258	44384	36779	104896	107107	50638	31194	70556	69556	28547	9621	26880	19824	55972	28665	13889	16130	14604	28395	17665	29044	64874	21740	15075	47535	87191	30028	35851	24979	19078	25718	28404	87347	34879	39782	28086	40581	13809	21353	12292	40938	36470	34105	26684	25474	27721	32137	28756	20803	44111	45159	34579	43265	86882	30304
15	72570	1733754	1769904	1768458	1771350	67822	48096	41092	63076	63722	39151	36013	72962	36643	22403	7625	31575	24523	39257	26212	18529	20770	19290	33122	20407	31906	67462	24618	17984	50607	89100	33057	27061	22031	21735	28408	31127	82147	37735	20149	26374	43345	16439	24018	14911	43773	33483	36853	29427	28262	30438	34924	31513	23441	47018	47957	37405	46495	88824	33494
16	74914	1853772	1889922	1888476	1891368	35699	51579	45079	32673	66346	22216	40458	75265	20043	27571	9007	18060	14257	43417	31408	23668	25862	24438	37857	23359	34831	69944	27644	20785	53737	91005	36232	19718	24958	24528	31397	15457	44740	19612	22954	15858	46256	8241	26725	17728	46745	20149	18073	32321	31131	15858	37942	34411	26367	50003	50928	40440	49802	90733	36800
17	77155	1975236	2011386	2009940	2012832	40078	54803	48741	37299	68902	26960	44505	77504	24702	32293	13337	22668	18810	47206	36141	28387	30577	29101	42106	26055	37745	72371	30437	23426	56726	92853	39146	22391	27722	27336	34244	18073	47522	22204	25695	18416	49075	10695	29466	20358	49537	22863	20658	35033	33817	18416	40785	37192	29211	52854	53806	43308	52858	92567	39828
18	79324	2096700	2132850	2131404	2134296	43970	57844	52061	41206	71336	30912	48121	79688	28679	36287	16933	26559	22542	50629	40163	32356	34592	33108	45915	28787	40295	74667	32928	26116	59459	94679	41859	25027	30095	29741	36588	20455	50144	24692	28168	21058	51659	13159	32033	22957	52099	25451	23313	37658	36417	20759	43201	39724	31801	55447	56429	45860	55673	94415	42643
19	81467	2216718	2252868	2251422	2254314	47458	60659	55218	44632	73687	34409	51522	81792	32098	39827	20401	30014	26055	53833	43671	35826	38075	36620	49429	30945	42740	76855	35242	28258	61970	96439	44403	27179	32422	32223	39107	23043	52519	27025	30574	23223	54043	14948	34528	25041	54499	27721	25612	39955	38736	23043	45761	42153	34253	57888	58858	48277	58283	96187	45233
20	83542	2338182	2374332	2372886	2375778	50577	63390	58202	47809	75991	37578	54673	83858	35301	42979	23443	33234	29075	56889	46825	39038	41310	39820	52589	33212	45049	79009	37577	30724	29643	63310	46806	29526	16716	34403	41273	25120	54790	14839	32677	25449	28848	17162	34704	27115	56692	29956	27794	42223	41073	25120	21690	44356	36310	51518	61128	50577	27474	60250	43380
21	85538	2459646	2494350	2494350	2495796	53672	65993	29588	24457	78203	41108	28177	41947	18118	22672	11237	17122	32960	28989	23971	20149	44728	20355	27512	17109	22778	81164	40956	33935	33151	49733	50051	14678	7407	17722	9414	28387	27436	14483	17000	12938	29192	8818	19193	13741	29274	5855	31112	21063	20498	12298	24908	22869	39745	30805	31599	53556	31472	49858	24740
22	87536	2579664	2615814	2614368	2617260	56772	68560	34273	29118	80361	45094	32999	45860	22809	27411	15612	21835	37716	33818	28712	24872	48415	25122	32306	20445	26339	83239	44587	37535	36884	53066	53367	18236	10277	21057	12488	31838	30859	17727	20249	16239	32747	12047	22678	17127	32758	9465	34708	24537	23967	15603	28274	26260	43335	34374	35203	56664	35326	53183	28566
23	89445	2701128	2737278	2735832	2738724	59749	71005	38276	33059	82464	48712	37141	49420	26836	31438	19534	25854	41784	37925	32768	28969	51836	29183	36413	23392	29470	85247	47767	40611	40116	56167	56452	20803	13307	24017	15621	34828	33935	21062	23312	19078	35776	14568	25449	20151	35844	11837	37632	27572	26837	18764	31408	29257	46515	37546	38361	59574	38689	56278	31933
