0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.0923126	0.0322747	0.0465034	0.0496267	0.0334315	0.0718373
2	0.581755	0.193417	0.254959	0.278789	0.183931	0.406962
3	0.839258	0.300652	0.334547	0.367978	0.230666	0.572847
4	0.729478	0.2892	0.327837	0.351783	0.201168	0.555611
5	0.783963	0.289663	0.329572	0.348891	0.206836	0.566254
6	0.791135	0.291629	0.329919	0.352361	0.211694	0.574236
7	0.789516	0.292439	0.329919	0.354791	0.212273	0.573541
8	0.787087	0.291629	0.330729	0.3556	0.213545	0.570649
9	0.785699	0.292208	0.33177	0.358839	0.21528	0.573541
10	0.786277	0.291514	0.332233	0.358492	0.216784	0.573194
11	0.784079	0.291976	0.332696	0.359649	0.216784	0.573773
12	0.785467	0.291745	0.33339	0.359533	0.217131	0.573888
13	0.717794	0.291282	0.333621	0.361384	0.219908	0.557578
14	0.782575	0.294868	0.334084	0.353171	0.218751	0.581523
15	0.782691	0.294059	0.334894	0.35294	0.219445	0.578747
16	0.721728	0.294521	0.341256	0.358955	0.228237	0.579788
17	0.705764	0.281449	0.339521	0.353634	0.237722	0.568683
18	0.774709	0.285961	0.336282	0.361384	0.24073	0.573426
19	0.787781	0.291398	0.336513	0.364739	0.240267	0.580367
20	0.785004	0.290935	0.337323	0.36312	0.240152	0.580945
21	0.784773	0.290935	0.337554	0.365317	0.24073	0.580714
22	0.783616	0.291051	0.338248	0.367515	0.241193	0.580251
23	0.780493	0.290704	0.338595	0.368325	0.241656	0.580251
24	0.781881	0.290588	0.338827	0.367862	0.242118	0.57921
25	0.779452	0.290357	0.338595	0.367978	0.241308	0.579325
26	0.779567	0.290357	0.339405	0.371101	0.243275	0.579788
27	0.756432	0.287696	0.33767	0.369598	0.237838	0.575508
28	0.784542	0.290357	0.335588	0.376191	0.236797	0.579325
29	0.782112	0.291051	0.337207	0.375497	0.237722	0.58002
30	0.782228	0.290704	0.337439	0.375729	0.238879	0.579441
31	0.781071	0.290472	0.337786	0.376307	0.238764	0.579904
32	0.779683	0.290472	0.338248	0.377232	0.240152	0.579325
33	0.778758	0.290357	0.33848	0.376307	0.240036	0.579325
34	0.742897	0.290241	0.331539	0.372143	0.23726	0.578516
35	0.784657	0.291282	0.329341	0.371101	0.240267	0.578169
36	0.782344	0.290588	0.329804	0.371101	0.24073	0.575739
37	0.781418	0.290357	0.330498	0.37249	0.242234	0.576433
38	0.780493	0.290472	0.330845	0.372605	0.241887	0.576202
39	0.779567	0.290357	0.331423	0.373299	0.242697	0.577706
40	0.769156	0.289778	0.331539	0.372143	0.242118	0.576665
41	0.73399	0.292208	0.330498	0.374109	0.241077	0.570418
42	0.758167	0.2951	0.33096	0.374225	0.238648	0.576896
43	0.770776	0.294984	0.334778	0.377927	0.240152	0.580135
44	0.71363	0.281449	0.330845	0.383132	0.238532	0.567873
45	0.782344	0.290241	0.332811	0.382901	0.241424	0.57759
46	0.784195	0.29082	0.333505	0.382901	0.242118	0.57921
47	0.784657	0.29082	0.333158	0.38186	0.24154	0.578516
48	0.782459	0.290588	0.333505	0.381628	0.242697	0.579672
49	0.782112	0.29082	0.334084	0.382669	0.242697	0.578978
50	0.781881	0.290241	0.333274	0.380124	0.243044	0.579788
51	0.78165	0.290588	0.334084	0.382322	0.242465	0.579325
52	0.781071	0.290472	0.333621	0.379777	0.243853	0.578978
53	0.746136	0.290125	0.332233	0.379199	0.242812	0.576896
54	0.76638	0.29001	0.336397	0.37677	0.25866	0.579904
55	0.771239	0.289547	0.338017	0.377232	0.260743	0.579557
56	0.728668	0.282491	0.334084	0.383826	0.252414	0.575508
57	0.782344	0.289894	0.336629	0.390304	0.255653	0.579672
58	0.781534	0.290472	0.336166	0.388685	0.254033	0.579557
59	0.781765	0.29001	0.33605	0.388916	0.254612	0.578978
60	0.780956	0.290357	0.336282	0.388916	0.253686	0.578516
61	0.78003	0.29001	0.33605	0.387528	0.253686	0.579441
62	0.779452	0.29001	0.335819	0.387065	0.252876	0.578631
63	0.780377	0.29001	0.33605	0.388685	0.252414	0.578516
64	0.778295	0.289894	0.33605	0.386256	0.252761	0.578284
65	0.760827	0.287812	0.335819	0.387065	0.2501	0.576665
66	0.763604	0.284804	0.335241	0.378621	0.248828	0.571922
67	0.778526	0.289778	0.335356	0.379083	0.247555	0.579325
68	0.778526	0.29001	0.336282	0.378736	0.248249	0.580367
69	0.744169	0.290357	0.340678	0.376307	0.250794	0.579788
70	0.738848	0.287465	0.339521	0.37249	0.250679	0.576549
71	0.775519	0.288506	0.330035	0.360922	0.230088	0.571922
72	0.782459	0.290357	0.330845	0.362425	0.23136	0.571344
73	0.783963	0.290357	0.331655	0.363004	0.232517	0.573194
74	0.78165	0.290241	0.332811	0.365086	0.233327	0.574004
75	0.782459	0.290588	0.333158	0.365549	0.235177	0.575161
76	0.782459	0.290588	0.334315	0.366012	0.235872	0.576318
77	0.780609	0.289894	0.335125	0.3674	0.235524	0.576665
78	0.781418	0.290588	0.335241	0.3674	0.238185	0.577128
79	0.779799	0.290357	0.336282	0.368441	0.238532	0.577706
80	0.779915	0.290241	0.33605	0.369019	0.237838	0.578053
81	0.763951	0.290125	0.337439	0.369135	0.239805	0.578631
82	0.756547	0.290357	0.336282	0.36578	0.239342	0.576896
83	0.748334	0.286192	0.337439	0.366474	0.240267	0.572153
84	0.761753	0.288737	0.337439	0.366243	0.242003	0.57331
85	0.775287	0.292555	0.336976	0.367515	0.240036	0.580135
86	0.776791	0.292208	0.336629	0.368556	0.240152	0.579094
87	0.736997	0.287118	0.335009	0.359302	0.236913	0.573657
88	0.770429	0.287118	0.334547	0.345536	0.238879	0.573426
89	0.782691	0.290588	0.335356	0.347503	0.238416	0.578284
90	0.783963	0.290472	0.335356	0.349122	0.240152	0.578169
91	0.781997	0.290704	0.335356	0.349585	0.238879	0.5784
92	0.782575	0.290588	0.335819	0.349932	0.240961	0.578169
93	0.781418	0.290588	0.335356	0.351667	0.238764	0.578053
94	0.722537	0.290125	0.339868	0.3556	0.243506	0.57759
95	0.773784	0.289778	0.336513	0.351552	0.24744	0.580482
96	0.725545	0.280871	0.333737	0.35051	0.243506	0.570996
97	0.775056	0.287812	0.332233	0.361963	0.244895	0.575392
98	0.783732	0.290704	0.33339	0.363351	0.245242	0.581061
99	0.783616	0.29082	0.333505	0.363351	0.245126	0.580945
100	0.783038	0.290588	0.334084	0.363929	0.24582	0.579788
101	0.781071	0.290588	0.3342	0.364392	0.244548	0.58002
102	0.782344	0.290588	0.334431	0.365086	0.246283	0.579788
103	0.778873	0.290241	0.334662	0.365549	0.24582	0.579325
104	0.767074	0.288853	0.334315	0.364739	0.243969	0.576896
105	0.779105	0.289894	0.333158	0.365202	0.239573	0.579441
106	0.781881	0.290472	0.3342	0.365202	0.24154	0.579904
107	0.781187	0.290357	0.334084	0.366127	0.239226	0.578863
108	0.779915	0.290588	0.334894	0.36659	0.243275	0.579094
109	0.762794	0.289084	0.333621	0.361269	0.238185	0.577128
110	0.781997	0.290357	0.331886	0.357336	0.23055	0.579557
111	0.784079	0.290704	0.333274	0.360227	0.233789	0.579441
112	0.778295	0.290588	0.333505	0.358955	0.234946	0.57921
113	0.744401	0.290472	0.332811	0.364739	0.24154	0.578978
114	0.722769	0.286655	0.335241	0.370292	0.244548	0.575508
115	0.736419	0.278326	0.33096	0.368441	0.235062	0.565212
116	0.782344	0.290357	0.33339	0.373878	0.237375	0.580251
117	0.783038	0.290241	0.333737	0.373415	0.239226	0.579904
118	0.78003	0.290241	0.333621	0.373762	0.237491	0.579904
119	0.781187	0.290357	0.33339	0.372605	0.237144	0.579325
120	0.771701	0.290125	0.333505	0.372721	0.238185	0.579325
121	0.766843	0.288622	0.330498	0.361847	0.23217	0.578169
122	0.785004	0.29082	0.332349	0.362772	0.233442	0.580367
123	0.784426	0.290704	0.332696	0.363351	0.234599	0.579441
124	0.783732	0.290588	0.332349	0.36312	0.234136	0.578747
125	0.780956	0.290357	0.333043	0.363582	0.235987	0.579094
126	0.782575	0.290357	0.333043	0.36497	0.234021	0.578978
127	0.779799	0.290241	0.33339	0.364739	0.236797	0.578978
128	0.781071	0.290241	0.332927	0.364739	0.235293	0.578747
129	0.770776	0.29001	0.333621	0.364739	0.235062	0.578863
130	0.740815	0.289663	0.34195	0.370407	0.243275	0.57921
131	0.718951	0.281912	0.339058	0.369713	0.244548	0.569377
132	0.777832	0.287928	0.338017	0.373993	0.240614	0.576896
133	0.781534	0.290241	0.33848	0.374572	0.241077	0.580714
134	0.781418	0.29001	0.338595	0.373878	0.24235	0.580598
135	0.779915	0.290241	0.338711	0.373646	0.242234	0.580135
136	0.779683	0.290241	0.338364	0.374803	0.240961	0.58002
137	0.772858	0.289316	0.33848	0.372952	0.241771	0.5784
138	0.766149	0.287002	0.337439	0.367053	0.237491	0.574583
139	0.780262	0.289894	0.337901	0.3674	0.237838	0.580251
140	0.780724	0.290472	0.337901	0.366937	0.237491	0.579672
141	0.779799	0.290125	0.338364	0.367747	0.238995	0.58002
142	0.764066	0.28839	0.337092	0.3674	0.234368	0.577475
143	0.772627	0.287812	0.337092	0.369019	0.234483	0.575855
144	0.781765	0.290472	0.337207	0.37006	0.23298	0.580482
145	0.779452	0.290472	0.337554	0.369713	0.23298	0.580135
146	0.738964	0.290125	0.344495	0.37434	0.243159	0.578978
147	0.677538	0.278557	0.339637	0.364739	0.239226	0.566601
148	0.780493	0.288853	0.334778	0.365664	0.239573	0.574583
149	0.787318	0.290704	0.336513	0.366937	0.241424	0.578747
150	0.787087	0.29082	0.33686	0.366243	0.242928	0.579094
151	0.782459	0.290588	0.337207	0.368325	0.242928	0.579325
152	0.782807	0.290588	0.337554	0.369135	0.242928	0.579672
153	0.781071	0.289894	0.337901	0.369366	0.244085	0.578631
154	0.78084	0.290241	0.337901	0.369482	0.243969	0.579094
155	0.780956	0.290241	0.337901	0.370176	0.243391	0.578978
156	0.778526	0.289894	0.338017	0.369945	0.243969	0.578631
157	0.770197	0.289431	0.337786	0.37434	0.241887	0.578631
158	0.775287	0.287928	0.33767	0.381975	0.240614	0.577475
159	0.780377	0.290125	0.337439	0.382438	0.239805	0.579441
160	0.779105	0.29001	0.337901	0.381975	0.241771	0.578863
161	0.760249	0.288737	0.335819	0.381513	0.23298	0.576202
162	0.782575	0.289894	0.336166	0.38024	0.233789	0.578747
163	0.782112	0.290125	0.336166	0.378968	0.232632	0.579788
164	0.782112	0.290472	0.336976	0.380703	0.234136	0.578863
165	0.780493	0.290472	0.336976	0.380009	0.234599	0.578747
166	0.73908	0.29001	0.343454	0.388106	0.237722	0.578169
167	0.672911	0.275781	0.344148	0.38533	0.235409	0.565444
168	0.780724	0.288737	0.33767	0.391808	0.23298	0.574351
169	0.785814	0.290935	0.338827	0.391692	0.23483	0.57759
170	0.784542	0.290588	0.339984	0.390883	0.236103	0.578747
171	0.783385	0.290704	0.340562	0.391114	0.23726	0.578516
172	0.782922	0.29001	0.341487	0.39042	0.238416	0.57921
173	0.780493	0.290472	0.341603	0.389957	0.237722	0.578863
174	0.781187	0.290125	0.341834	0.39042	0.238532	0.578978
175	0.779221	0.29001	0.34195	0.389495	0.239458	0.578978
176	0.778989	0.29001	0.342066	0.387412	0.239226	0.578516
177	0.779221	0.29001	0.342066	0.389263	0.238764	0.5784
178	0.755506	0.28839	0.341256	0.384058	0.241193	0.577706
179	0.777023	0.288159	0.337554	0.382785	0.237607	0.576665
180	0.78431	0.290588	0.338942	0.383711	0.240152	0.578978
181	0.781765	0.290472	0.339405	0.383942	0.240961	0.577243
182	0.779915	0.290472	0.340331	0.384983	0.241656	0.578631
183	0.781187	0.29001	0.339752	0.382901	0.240846	0.577822
184	0.775172	0.29001	0.341256	0.385561	0.241771	0.578631
185	0.746252	0.290588	0.345768	0.389263	0.243738	0.576896
186	0.776791	0.289778	0.348775	0.391808	0.249984	0.578516
187	0.777832	0.289547	0.34866	0.393428	0.249869	0.578747
188	0.777717	0.289778	0.348197	0.391461	0.250332	0.5784
189	0.764529	0.28839	0.347734	0.391692	0.248596	0.577359
190	0.762447	0.287465	0.345189	0.405227	0.240036	0.575508
191	0.781071	0.289547	0.34623	0.405458	0.242003	0.578863
192	0.779683	0.290125	0.346115	0.406268	0.241308	0.580482
193	0.780377	0.290241	0.34542	0.40488	0.241308	0.578978
194	0.78003	0.290241	0.345883	0.402451	0.241656	0.579325
195	0.780262	0.29001	0.34542	0.40407	0.24154	0.5784
196	0.746714	0.289894	0.346346	0.403723	0.239805	0.577706
