0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.34623	0.119844	0.155821	0.171322	0.111168	0.248596
2	0.857652	0.301925	0.334778	0.380934	0.231476	0.575392
3	0.784889	0.291282	0.327953	0.364045	0.209265	0.56394
4	0.789516	0.291629	0.329572	0.364623	0.21181	0.565907
5	0.790326	0.291629	0.329804	0.363929	0.213892	0.565212
6	0.787897	0.291745	0.329457	0.363698	0.213545	0.564981
7	0.787897	0.291398	0.329457	0.361269	0.213892	0.56394
8	0.766843	0.291282	0.3283	0.361731	0.21343	0.562205
9	0.771239	0.291282	0.326449	0.35722	0.216553	0.564981
10	0.7621	0.288622	0.330266	0.357104	0.222453	0.563015
11	0.772858	0.291051	0.330845	0.355138	0.224072	0.570881
12	0.784195	0.293364	0.33096	0.356526	0.224651	0.576549
13	0.782691	0.293596	0.331192	0.356063	0.225807	0.577359
14	0.748797	0.29348	0.334084	0.358261	0.232748	0.576318
15	0.778411	0.293364	0.338248	0.360806	0.247092	0.580945
16	0.778179	0.292439	0.338827	0.35988	0.24744	0.580482
17	0.758977	0.292092	0.337207	0.356641	0.243506	0.576896
18	0.778064	0.29001	0.334084	0.355022	0.23217	0.575855
19	0.787087	0.291398	0.335819	0.359418	0.236103	0.581639
20	0.744516	0.290704	0.335819	0.357683	0.235062	0.571228
21	0.773784	0.293017	0.336744	0.361384	0.236103	0.576318
22	0.77737	0.294406	0.337092	0.360922	0.236681	0.581061
23	0.703103	0.292092	0.341025	0.362772	0.243391	0.573888
24	0.755737	0.283185	0.330266	0.357336	0.217247	0.569146
25	0.790441	0.291514	0.33258	0.363004	0.221759	0.581176
26	0.788012	0.291282	0.333158	0.362425	0.224188	0.581061
27	0.787665	0.290935	0.33339	0.364276	0.226039	0.581061
28	0.784773	0.29082	0.333852	0.363467	0.226501	0.580945
29	0.782228	0.290588	0.334315	0.363698	0.228468	0.579788
30	0.781997	0.290357	0.334662	0.363235	0.229046	0.57921
31	0.78084	0.290241	0.334894	0.365086	0.230435	0.580251
32	0.77656	0.290125	0.335356	0.36497	0.231707	0.57921
33	0.698244	0.285614	0.340215	0.370754	0.232864	0.570071
34	0.772395	0.285845	0.340215	0.371217	0.227311	0.577822
35	0.780724	0.289894	0.340099	0.371448	0.227774	0.581061
36	0.753887	0.285845	0.337554	0.369829	0.229856	0.572038
37	0.782228	0.289431	0.338017	0.373184	0.235409	0.58002
38	0.785236	0.290935	0.33848	0.37434	0.234599	0.58187
39	0.783385	0.290588	0.338248	0.37434	0.235409	0.581061
40	0.772164	0.288853	0.338595	0.376538	0.234252	0.5784
41	0.778064	0.2892	0.338017	0.379315	0.237954	0.577706
42	0.782344	0.290472	0.338595	0.380703	0.238185	0.580367
43	0.773321	0.289547	0.338248	0.379083	0.240383	0.579557
44	0.781187	0.289894	0.338364	0.376885	0.242697	0.579325
45	0.735031	0.288969	0.340446	0.373068	0.241771	0.573194
46	0.770313	0.288622	0.342644	0.373184	0.243622	0.578516
47	0.754349	0.283994	0.342876	0.383711	0.241193	0.572732
48	0.779567	0.290125	0.342876	0.385793	0.240267	0.581986
49	0.757126	0.286886	0.340099	0.381975	0.24235	0.576318
50	0.786046	0.29082	0.341603	0.383016	0.24501	0.582796
51	0.785467	0.291167	0.34114	0.382322	0.24501	0.581523
52	0.785352	0.290935	0.34114	0.382091	0.245242	0.580714
53	0.782691	0.290704	0.340446	0.381513	0.244548	0.579557
54	0.765917	0.2892	0.340331	0.378042	0.24582	0.577706
55	0.779221	0.290125	0.338248	0.368325	0.253571	0.57759
56	0.785352	0.29082	0.339752	0.369598	0.254843	0.580482
57	0.750763	0.29082	0.341719	0.375729	0.255768	0.577822
58	0.74683	0.289663	0.347503	0.388453	0.256231	0.578747
59	0.768462	0.28758	0.338942	0.380124	0.242812	0.574583
60	0.788938	0.290472	0.340562	0.375729	0.246167	0.580714
61	0.784542	0.290472	0.34114	0.376654	0.246745	0.580251
62	0.78431	0.290472	0.341487	0.37515	0.247208	0.579094
63	0.781997	0.290241	0.341025	0.37677	0.246051	0.578284
64	0.781187	0.290241	0.34195	0.377464	0.246861	0.578631
65	0.781303	0.290125	0.341834	0.377232	0.248018	0.578169
66	0.780146	0.29001	0.34195	0.37677	0.246977	0.5784
67	0.758745	0.28758	0.34195	0.376538	0.245704	0.576549
68	0.69327	0.287465	0.349816	0.389148	0.249522	0.574583
69	0.729709	0.278442	0.33848	0.384405	0.222106	0.56232
70	0.791135	0.290935	0.339174	0.383479	0.228121	0.580945
71	0.787434	0.291167	0.340446	0.384636	0.227658	0.580945
72	0.78512	0.290704	0.341719	0.385908	0.229393	0.58002
73	0.783038	0.290357	0.341603	0.388222	0.229046	0.579904
74	0.780377	0.290357	0.34195	0.386024	0.230435	0.579441
75	0.767999	0.288969	0.342066	0.389495	0.229162	0.577706
76	0.775634	0.288043	0.339868	0.397708	0.233674	0.578978
77	0.783616	0.290588	0.340678	0.395741	0.235524	0.58002
78	0.781534	0.290357	0.340909	0.396204	0.234483	0.579557
79	0.769388	0.288506	0.34114	0.397245	0.234136	0.576896
80	0.779105	0.2892	0.340446	0.39551	0.233558	0.580251
81	0.759555	0.29001	0.341834	0.395394	0.234946	0.579788
82	0.676497	0.276244	0.350626	0.392734	0.244548	0.571691
83	0.78431	0.291167	0.343223	0.387412	0.246283	0.581639
84	0.761984	0.288159	0.340793	0.387759	0.243506	0.576433
85	0.793796	0.291976	0.337554	0.380009	0.23992	0.584184
86	0.789747	0.291282	0.339521	0.383016	0.242581	0.578978
87	0.785583	0.291167	0.339868	0.383711	0.243506	0.578978
88	0.783501	0.290704	0.340446	0.38452	0.24501	0.578631
89	0.774825	0.289778	0.340909	0.384058	0.245589	0.577937
90	0.777023	0.288622	0.339521	0.379199	0.246398	0.577822
91	0.78165	0.290472	0.340331	0.379777	0.24744	0.57921
92	0.771239	0.288853	0.339289	0.380009	0.243738	0.577128
93	0.783616	0.290588	0.339405	0.379546	0.243159	0.579904
94	0.781303	0.290472	0.339868	0.380934	0.242928	0.578169
95	0.774246	0.288853	0.339868	0.385908	0.243969	0.577012
96	0.746946	0.29001	0.344032	0.391345	0.235293	0.579325
97	0.778526	0.290357	0.348197	0.389379	0.233905	0.578863
98	0.765108	0.286655	0.34623	0.392271	0.230666	0.575045
99	0.78165	0.290125	0.346809	0.392734	0.231938	0.58002
100	0.782344	0.290357	0.346462	0.390998	0.230897	0.579904
101	0.779799	0.290357	0.34623	0.391808	0.230319	0.578516
102	0.765455	0.287118	0.345073	0.392502	0.228468	0.575045
103	0.782459	0.290125	0.34542	0.39123	0.227427	0.579557
104	0.704723	0.289547	0.348891	0.38614	0.230203	0.57678
105	0.759902	0.283879	0.336166	0.378158	0.221296	0.567063
106	0.785814	0.290588	0.33686	0.377001	0.224535	0.57493
107	0.787087	0.290704	0.33767	0.378389	0.22708	0.576896
108	0.785236	0.29082	0.338827	0.378852	0.229856	0.579094
109	0.784889	0.290704	0.339868	0.380356	0.231938	0.580251
110	0.783269	0.290472	0.340099	0.38024	0.232632	0.579788
111	0.780956	0.290472	0.340678	0.381513	0.234715	0.578747
112	0.780377	0.289894	0.340909	0.381628	0.234368	0.578284
113	0.779452	0.290357	0.341025	0.382322	0.235062	0.578053
114	0.778526	0.289663	0.341025	0.383016	0.235987	0.578863
115	0.734568	0.289084	0.339752	0.381628	0.236566	0.577012
116	0.719877	0.281565	0.333505	0.368441	0.23136	0.569146
117	0.781418	0.289316	0.336513	0.37758	0.23298	0.579557
118	0.782344	0.290125	0.33686	0.377464	0.231591	0.581292
119	0.763257	0.28758	0.335125	0.376885	0.231707	0.575855
120	0.780146	0.288853	0.335703	0.381744	0.234715	0.57759
121	0.782575	0.290241	0.335703	0.380587	0.234715	0.580598
122	0.780377	0.290588	0.335241	0.378968	0.236566	0.580598
123	0.765223	0.287233	0.3342	0.390536	0.233905	0.577243
124	0.783732	0.290472	0.334778	0.39389	0.23298	0.580135
125	0.782459	0.290472	0.334778	0.393081	0.234483	0.580598
126	0.781881	0.290588	0.334662	0.392387	0.235872	0.578747
127	0.781534	0.290472	0.334778	0.392734	0.23564	0.579094
128	0.727974	0.29001	0.334084	0.389263	0.244085	0.578747
129	0.726702	0.280177	0.326102	0.37249	0.245589	0.572269
130	0.787434	0.290588	0.329225	0.373184	0.247208	0.58002
131	0.784889	0.290588	0.328994	0.372721	0.248134	0.579094
132	0.782922	0.290588	0.329341	0.373299	0.248249	0.579094
133	0.782575	0.290357	0.329572	0.373068	0.247324	0.579094
134	0.78084	0.29001	0.329919	0.373646	0.247208	0.578978
135	0.780493	0.290357	0.330035	0.373415	0.24744	0.578863
136	0.755853	0.286192	0.328647	0.374225	0.243969	0.575855
137	0.782691	0.289663	0.329572	0.37677	0.240036	0.5784
138	0.782459	0.290588	0.329688	0.377001	0.239805	0.579557
139	0.781187	0.290357	0.330035	0.375613	0.239805	0.579325
140	0.755043	0.290241	0.328647	0.376885	0.238879	0.578631
141	0.769156	0.290935	0.333274	0.384058	0.231476	0.57921
142	0.782922	0.290357	0.336282	0.385446	0.234021	0.578631
143	0.781303	0.290241	0.33605	0.384636	0.235524	0.578169
144	0.781071	0.289894	0.33686	0.38533	0.237028	0.578631
145	0.778411	0.289778	0.336629	0.384752	0.236334	0.578516
146	0.751573	0.289778	0.336629	0.38186	0.236103	0.576896
147	0.750416	0.284804	0.333505	0.385677	0.22974	0.568799
148	0.783963	0.290472	0.334778	0.390767	0.231823	0.578747
149	0.783154	0.290241	0.335125	0.390189	0.232748	0.578978
150	0.74764	0.290935	0.333621	0.387181	0.231013	0.57331
151	0.782228	0.290588	0.333852	0.384983	0.234483	0.572847
152	0.784195	0.290588	0.334431	0.383711	0.23564	0.574004
153	0.783038	0.290704	0.334894	0.384867	0.236103	0.574351
154	0.781765	0.290704	0.335935	0.384405	0.237028	0.575161
