0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.0425702	0.01446	0.0216322	0.0230203	0.0151541	0.032159
2	0.122621	0.0393312	0.0655906	0.069408	0.049511	0.0984437
3	0.450921	0.154201	0.223725	0.239689	0.158829	0.344148
4	0.906121	0.301231	0.34542	0.387297	0.256	0.578516
5	0.664466	0.284457	0.325061	0.356063	0.226617	0.557693
6	0.734915	0.287118	0.303082	0.341256	0.208918	0.539185
7	0.772395	0.290704	0.323904	0.361037	0.224535	0.565097
8	0.786971	0.291282	0.331886	0.368094	0.233674	0.575624
9	0.783732	0.291051	0.332349	0.367168	0.23564	0.576433
10	0.783269	0.291051	0.332811	0.369482	0.237491	0.577706
11	0.780493	0.290704	0.333158	0.368209	0.237491	0.577937
12	0.783038	0.290935	0.3342	0.367631	0.239111	0.579441
13	0.781881	0.290704	0.333737	0.370176	0.237954	0.579672
14	0.780262	0.290588	0.334778	0.367631	0.240614	0.581176
15	0.781071	0.290588	0.334431	0.368788	0.239226	0.578747
16	0.779799	0.29082	0.335009	0.369019	0.240846	0.57921
17	0.779336	0.290472	0.334894	0.369019	0.241193	0.579094
18	0.778411	0.290472	0.335241	0.368094	0.240267	0.578747
19	0.778526	0.290357	0.334894	0.369366	0.241193	0.578863
20	0.776791	0.290472	0.335241	0.368441	0.241771	0.578978
21	0.777832	0.290125	0.335125	0.368556	0.241771	0.578747
22	0.766611	0.288969	0.335703	0.369598	0.241887	0.577937
23	0.755853	0.282606	0.335588	0.381281	0.242812	0.568452
24	0.772511	0.288622	0.336166	0.383826	0.242003	0.5784
25	0.775634	0.289778	0.335703	0.385446	0.242812	0.579672
26	0.752498	0.288737	0.334894	0.383711	0.242118	0.577012
27	0.76291	0.288275	0.33096	0.378042	0.23726	0.571922
28	0.780146	0.290472	0.332117	0.381397	0.238532	0.574351
29	0.780956	0.290588	0.332349	0.380819	0.238879	0.575624
30	0.779683	0.291051	0.332696	0.38024	0.239226	0.575624
31	0.781418	0.29082	0.332811	0.37943	0.240152	0.577012
32	0.780262	0.29082	0.332927	0.379546	0.240383	0.576202
33	0.781187	0.290704	0.33339	0.38024	0.240961	0.577243
34	0.779683	0.290472	0.333852	0.379546	0.242234	0.5784
35	0.766033	0.290704	0.332696	0.380819	0.241308	0.576433
36	0.747061	0.290588	0.325061	0.38452	0.24501	0.578863
37	0.771239	0.29001	0.32749	0.385793	0.253918	0.580714
38	0.697319	0.279252	0.323326	0.38024	0.248828	0.567642
39	0.767421	0.287233	0.3283	0.384058	0.24582	0.576665
40	0.782807	0.290125	0.328647	0.382438	0.24663	0.580135
41	0.779221	0.290357	0.328416	0.382091	0.246051	0.579557
42	0.779683	0.290125	0.328416	0.380819	0.24582	0.579557
43	0.779336	0.290241	0.328531	0.380819	0.245589	0.578863
44	0.781534	0.29001	0.3283	0.382785	0.247324	0.57921
45	0.775403	0.290125	0.328531	0.380356	0.244548	0.578863
46	0.780493	0.289894	0.328184	0.37943	0.246977	0.579441
47	0.7621	0.2892	0.326565	0.378274	0.238301	0.57759
48	0.779683	0.29001	0.328531	0.382322	0.23645	0.578978
49	0.780377	0.290472	0.328531	0.379199	0.240614	0.579441
50	0.782922	0.290125	0.328531	0.380472	0.239342	0.578747
51	0.778873	0.290472	0.3283	0.379777	0.238879	0.57921
52	0.78003	0.290241	0.328531	0.379546	0.238995	0.57921
53	0.779336	0.290125	0.328416	0.378621	0.239458	0.578863
54	0.780377	0.290241	0.328416	0.378736	0.239805	0.579094
55	0.778873	0.29001	0.328184	0.378736	0.240961	0.578747
56	0.779452	0.290125	0.328416	0.378389	0.241193	0.578747
57	0.777601	0.290241	0.3283	0.37943	0.23992	0.57921
58	0.778411	0.29001	0.328184	0.377117	0.239226	0.578863
59	0.739311	0.29001	0.331308	0.378968	0.243391	0.577822
60	0.623399	0.261668	0.33177	0.37006	0.243275	0.554686
61	0.699864	0.240152	0.310369	0.339752	0.223262	0.506563
62	0.728553	0.252067	0.324598	0.355485	0.235293	0.531318
63	0.75111	0.262015	0.331539	0.364508	0.240152	0.548786
64	0.764876	0.276591	0.332349	0.368788	0.24154	0.563477
65	0.774825	0.285961	0.333505	0.372605	0.240846	0.57412
66	0.78084	0.290125	0.334084	0.372952	0.242118	0.578284
67	0.779452	0.29001	0.334315	0.374919	0.242581	0.5784
68	0.780609	0.290125	0.334547	0.373068	0.24235	0.578516
69	0.778295	0.29001	0.335241	0.374919	0.243391	0.578284
70	0.776097	0.289778	0.335356	0.374919	0.243044	0.5784
71	0.78003	0.289894	0.335241	0.373068	0.242118	0.578053
72	0.761637	0.289778	0.334431	0.376538	0.243506	0.578284
73	0.777254	0.290588	0.329225	0.374225	0.246977	0.5784
74	0.783154	0.290472	0.330151	0.37249	0.248018	0.574004
75	0.781534	0.290357	0.331192	0.374572	0.248596	0.573194
76	0.778989	0.29001	0.332002	0.375497	0.248943	0.574236
77	0.780262	0.29001	0.332002	0.373762	0.249869	0.574814
78	0.779452	0.29001	0.332811	0.374109	0.248712	0.575508
79	0.778064	0.290241	0.333158	0.374919	0.249059	0.576202
80	0.778873	0.289894	0.333505	0.375382	0.249522	0.575739
81	0.779336	0.289778	0.334084	0.375382	0.250216	0.576549
82	0.778295	0.29001	0.334547	0.376191	0.25091	0.578284
83	0.778179	0.290125	0.334894	0.376885	0.251141	0.578284
84	0.778758	0.289894	0.335472	0.376538	0.250447	0.578169
85	0.778758	0.29001	0.335819	0.377117	0.250332	0.5784
86	0.777832	0.289778	0.335819	0.376885	0.251373	0.578631
87	0.777138	0.289778	0.33605	0.374919	0.251604	0.5784
88	0.774362	0.289663	0.336397	0.376307	0.2501	0.578053
89	0.716985	0.289431	0.339289	0.381166	0.254843	0.578516
90	0.686792	0.281218	0.33096	0.371796	0.244895	0.565444
91	0.735146	0.282259	0.31893	0.361963	0.226154	0.540341
92	0.765339	0.28758	0.331308	0.376654	0.236103	0.564287
93	0.783269	0.290125	0.334894	0.379662	0.238648	0.575624
94	0.783385	0.290241	0.335009	0.379315	0.239689	0.577128
95	0.782112	0.290472	0.335588	0.38024	0.24235	0.578631
96	0.781881	0.290357	0.335588	0.379199	0.241193	0.578978
97	0.783385	0.290357	0.336629	0.380356	0.243506	0.579325
98	0.779799	0.290472	0.336629	0.380703	0.241771	0.579557
99	0.782922	0.290125	0.337554	0.379315	0.245357	0.580135
100	0.779567	0.290125	0.337092	0.380009	0.243275	0.579904
101	0.78003	0.290125	0.337323	0.381281	0.244316	0.579325
102	0.779105	0.290241	0.337901	0.380356	0.244085	0.578747
103	0.777832	0.289894	0.337207	0.379777	0.243622	0.5784
104	0.779105	0.29001	0.338133	0.379777	0.245126	0.578516
105	0.778295	0.289894	0.338133	0.380819	0.244779	0.578169
106	0.777717	0.289894	0.33767	0.379662	0.245242	0.578631
107	0.77656	0.289894	0.33767	0.379083	0.2442	0.578631
108	0.75273	0.287696	0.33686	0.379083	0.243506	0.575624
109	0.771933	0.286308	0.336629	0.38452	0.244779	0.573541
110	0.777948	0.289547	0.337207	0.384983	0.245126	0.578978
111	0.779221	0.29001	0.337554	0.383826	0.245357	0.579441
112	0.778295	0.290125	0.337439	0.383826	0.245242	0.579904
113	0.778526	0.290472	0.337786	0.385446	0.245704	0.579788
114	0.778873	0.290241	0.33767	0.384058	0.246051	0.579904
115	0.734915	0.290472	0.344032	0.393081	0.249522	0.579325
116	0.677653	0.280061	0.34357	0.388685	0.237607	0.568452
117	0.765108	0.28573	0.34357	0.378852	0.239805	0.573657
118	0.780377	0.289663	0.343223	0.379777	0.240383	0.579904
119	0.780262	0.29001	0.342991	0.378274	0.240383	0.58002
120	0.778758	0.290125	0.34276	0.377695	0.240152	0.580251
121	0.776675	0.289778	0.34357	0.379662	0.242234	0.579441
122	0.747408	0.279946	0.340909	0.383132	0.243391	0.579557
123	0.777023	0.28758	0.34195	0.389263	0.24663	0.577012
124	0.781187	0.290125	0.342413	0.388338	0.246514	0.579557
125	0.778411	0.290241	0.342066	0.389148	0.247555	0.57921
126	0.78003	0.290241	0.34276	0.388685	0.246167	0.57921
127	0.778411	0.29001	0.342066	0.387297	0.246167	0.578978
128	0.778526	0.290357	0.342991	0.386487	0.246861	0.579788
129	0.780377	0.289894	0.342644	0.388685	0.246861	0.578516
130	0.75273	0.287465	0.340215	0.38695	0.24073	0.578978
131	0.781534	0.290125	0.339868	0.384867	0.240846	0.578863
132	0.782575	0.290357	0.339521	0.387297	0.240846	0.579094
133	0.780724	0.290588	0.340562	0.388106	0.242003	0.578978
134	0.78084	0.290357	0.340909	0.38614	0.242928	0.578631
