0	-nan
1	4.00253
2	23.6103
3	81.3115
4	95.0196
5	60.1305
6	79.5416
7	94.9733
8	96.3267
9	96.3152
10	96.7432
11	96.6622
12	96.7085
13	96.8704
14	96.9398
15	97.044
16	96.9167
17	96.8242
18	96.9051
19	97.0902
20	96.9977
21	96.8589
22	97.0902
23	96.9167
24	96.9514
25	96.9283
26	96.9861
27	96.9745
28	96.9283
29	96.6969
30	96.7663
31	96.6506
32	96.7432
33	96.7779
34	96.7316
35	96.7779
36	96.72
37	93.2844
38	67.8579
39	92.6134
40	96.0144
41	97.3679
42	96.9977
43	97.1134
44	97.044
45	96.9283
46	96.7895
47	96.8704
48	96.9051
49	96.9051
50	96.8242
51	96.6969
52	96.5812
53	96.8936
54	96.8126
55	96.6622
56	96.7432
57	96.801
58	96.9051
59	96.7316
60	96.8242
61	88.1482
62	82.6418
63	94.3949
64	95.5285
65	95.864
66	95.8756
67	96.2226
68	96.3846
69	96.3036
70	96.72
71	96.8126
72	96.5928
73	96.8242
74	96.9167
75	96.9861
76	96.9514
77	96.8704
78	96.9283
79	96.7895
80	96.9514
81	96.8936
82	96.8473
83	96.8704
84	96.8589
85	96.9514
86	96.8936
87	96.9283
88	96.9167
89	96.9167
90	86.1353
91	79.8655
92	94.5915
93	96.2342
94	96.3614
95	96.5234
96	96.7432
97	96.8242
98	96.7779
99	96.8473
100	96.7895
101	97.0092
102	96.8473
103	96.8589
104	96.8357
105	96.9283
106	96.9283
107	96.8936
108	96.7548
109	96.963
110	96.8704
111	96.9398
112	96.9283
113	96.9051
114	97.0208
115	96.963
116	96.9283
117	97.0787
118	74.9375
119	82.5608
120	94.2098
121	96.7316
122	97.0555
123	97.0092
124	97.1596
125	97.0671
126	96.9977
127	97.044
128	97.044
129	97.0555
130	97.0208
131	97.044
132	97.0324
133	96.8936
134	96.9167
135	96.9167
136	96.882
137	96.8242
138	96.8473
139	96.6391
140	96.7432
141	96.8473
142	96.6622
143	96.8357
144	96.8589
145	94.846
146	70.4491
147	94.3949
148	96.3614
149	96.7895
150	96.4424
151	96.7779
152	96.8242
153	96.6391
154	96.9051
155	96.882
156	96.6853
157	96.8473
158	96.7779
159	96.8704
160	96.6853
161	96.6622
162	96.7548
163	96.6969
164	96.7432
165	96.7548
166	96.7779
167	96.6391
168	87.9746
169	70.0211
170	91.2831
171	95.2972
172	96.1764
173	96.454
174	96.7779
175	96.882
176	96.9514
177	96.8357
178	96.8589
179	96.9051
180	96.9514
181	96.963
182	97.0092
183	96.963
184	96.801
185	96.7779
186	96.7663
187	96.8242
188	96.8357
189	96.8589
190	96.8704
191	96.8704
192	96.8589
193	96.7895
194	96.9514
195	96.8589
196	96.9051
197	96.8936
198	96.9398
199	96.9283
200	96.882
201	96.8936
202	96.9398
203	91.2253
204	69.5468
205	92.2548
206	94.8923
207	96.292
208	96.3614
209	96.5465
210	96.7085
211	96.7895
212	96.9051
213	96.9051
214	96.9167
215	96.8589
216	96.8357
217	96.7779
218	96.8242
219	96.9051
220	96.8473
221	96.8936
222	96.882
223	96.9745
224	96.9514
225	96.882
226	97.1018
227	96.9398
228	97.044
229	96.9745
230	96.9977
231	96.9977
232	96.9977
233	97.0555
234	96.882
235	96.9861
236	77.7717
237	76.5107
238	95.3088
239	97.7496
240	97.391
241	97.3794
242	97.3563
243	97.1712
244	97.1365
245	97.0555
246	96.8704
247	96.9051
248	96.8242
249	96.801
250	96.8357
251	96.8357
252	96.6969
253	96.7432
254	96.6275
255	96.6159
256	88.1019
257	74.6946
258	94.4643
259	96.0838
260	96.2111
261	96.4193
262	96.4887
263	96.6506
264	96.5928
265	96.5234
266	96.9051
267	96.72
268	96.6969
269	96.6506
270	96.8473
271	96.72
272	96.8242
273	96.7548
274	96.72
275	96.6391
276	96.72
277	96.72
278	96.72
279	96.7085
280	96.7316
281	96.6853
282	96.6391
283	95.0658
284	74.2203
285	92.706
286	95.7021
287	96.4308
288	96.5003
289	96.8589
290	96.8936
291	96.5812
292	96.6275
293	96.6622
294	96.9051
295	96.6159
296	96.9745
297	96.7779
298	96.8704
299	96.8126
300	96.7895
301	96.8704
302	96.8473
303	96.8704
304	96.8242
305	96.8704
306	96.801
307	96.8589
308	96.8589
309	92.0928
310	72.1959
311	92.0003
312	95.517
313	96.0607
314	96.6853
315	96.5928
316	96.6622
317	96.8242
318	96.72
319	96.8473
320	96.9514
321	96.8936
322	96.9283
323	96.8936
324	96.8126
325	96.882
326	96.6506
327	96.801
328	96.8242
329	96.7779
330	96.882
331	96.9283
332	96.8242
333	96.8473
334	96.9514
335	97.0092
336	96.9745
337	96.8704
338	96.9745
339	96.9977
340	96.9051
341	71.1316
342	88.3101
343	95.2393
344	96.9051
345	97.2869
346	97.2984
347	97.2522
348	96.9514
349	97.2059
350	97.0902
351	96.9977
352	97.1134
353	96.9514
354	97.0208
355	96.8704
356	96.9283
357	96.9167
358	96.8473
359	96.9745
360	96.7432
361	96.7779
362	96.6506
363	75.0069
364	87.0608
365	95.8987
366	96.2226
367	96.5118
368	96.4656
369	96.6853
370	96.6969
371	96.535
