0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.0394469	0.0135346	0.020591	0.0220949	0.0146914	0.0310022
2	0.112441	0.0378274	0.057493	0.0611947	0.0429173	0.0889579
3	0.391461	0.128752	0.201283	0.214355	0.145294	0.302503
4	0.917342	0.299843	0.34704	0.387759	0.255306	0.577822
5	0.823179	0.306436	0.344379	0.385908	0.254612	0.577822
6	0.663193	0.281449	0.349354	0.382322	0.249869	0.573079
7	0.746599	0.260511	0.351204	0.374803	0.251141	0.575277
8	0.756894	0.26884	0.351204	0.377117	0.254843	0.57921
9	0.7621	0.277054	0.349585	0.377464	0.255074	0.578747
10	0.758977	0.277748	0.349585	0.377464	0.253802	0.578978
11	0.764066	0.279367	0.34785	0.378852	0.252182	0.579441
12	0.765108	0.282144	0.348081	0.376423	0.25172	0.579441
13	0.765108	0.28064	0.347156	0.377464	0.249984	0.579557
14	0.766727	0.282953	0.346577	0.376191	0.251026	0.578978
15	0.768347	0.285036	0.346115	0.378505	0.249753	0.578747
16	0.771701	0.285383	0.345652	0.378736	0.247902	0.579672
17	0.768694	0.285498	0.344611	0.373878	0.24744	0.579441
18	0.771239	0.287118	0.344842	0.37596	0.247092	0.57921
19	0.76985	0.287002	0.343685	0.378042	0.24582	0.579094
20	0.773784	0.288853	0.343454	0.377695	0.243275	0.579094
21	0.774015	0.289431	0.343454	0.374919	0.246514	0.578747
22	0.774362	0.289547	0.341719	0.376076	0.242003	0.579904
23	0.772974	0.289663	0.342528	0.37515	0.243159	0.579094
24	0.775519	0.289894	0.34195	0.374919	0.242697	0.579441
25	0.77737	0.289778	0.342066	0.375844	0.241424	0.578863
26	0.774131	0.29001	0.340909	0.374919	0.242928	0.579441
27	0.778179	0.290125	0.341025	0.376076	0.241308	0.57921
28	0.77494	0.29001	0.341025	0.37434	0.24235	0.579441
29	0.776213	0.289894	0.341025	0.375613	0.240383	0.57921
30	0.776097	0.29001	0.340909	0.37249	0.2442	0.578631
31	0.775981	0.289894	0.340562	0.376885	0.238185	0.579094
32	0.776444	0.289894	0.341025	0.372374	0.243275	0.578516
33	0.774478	0.289663	0.340562	0.37596	0.24073	0.578631
