0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.0764645	0.0248712	0.0400253	0.0425702	0.0298454	0.0600379
2	0.459018	0.15825	0.217247	0.235872	0.156168	0.342644
3	0.964077	0.30528	0.345652	0.390883	0.252645	0.5784
4	0.795763	0.308519	0.35132	0.399674	0.257966	0.579788
5	0.634042	0.275318	0.344379	0.37677	0.262131	0.575045
6	0.741393	0.261437	0.342876	0.373184	0.262594	0.578863
7	0.761174	0.268378	0.34357	0.375266	0.251951	0.5784
8	0.7621	0.275665	0.343107	0.379893	0.250216	0.578747
9	0.765802	0.280755	0.34195	0.377811	0.248481	0.578516
10	0.766149	0.280755	0.34114	0.377348	0.245704	0.5784
11	0.769156	0.283879	0.340331	0.378736	0.24501	0.578169
12	0.770313	0.285961	0.339405	0.377001	0.244316	0.579325
13	0.772395	0.286886	0.338827	0.37758	0.24235	0.578631
14	0.773321	0.288622	0.336976	0.376191	0.241077	0.578516
15	0.775287	0.289084	0.33767	0.376538	0.239805	0.578631
16	0.77494	0.289663	0.336397	0.37596	0.238995	0.578516
17	0.775634	0.289663	0.335588	0.373762	0.238879	0.578631
18	0.777948	0.29001	0.33605	0.375266	0.238764	0.578747
19	0.77656	0.289778	0.335472	0.377232	0.238069	0.578284
20	0.778064	0.290125	0.335356	0.374572	0.236566	0.578863
21	0.778526	0.289894	0.335588	0.373299	0.237144	0.578863
22	0.777948	0.290125	0.335356	0.377232	0.238879	0.5784
23	0.778411	0.289778	0.335009	0.374109	0.236103	0.578863
24	0.777717	0.290125	0.335356	0.374225	0.238532	0.578516
25	0.777254	0.290125	0.335472	0.376076	0.23645	0.578516
26	0.779105	0.289894	0.334894	0.372952	0.237028	0.578516
27	0.777717	0.290125	0.335703	0.376191	0.237375	0.578631
28	0.777601	0.29001	0.335009	0.373184	0.237028	0.578747
29	0.777717	0.289894	0.335472	0.375382	0.237491	0.578631
30	0.777717	0.29001	0.335819	0.373878	0.237838	0.578631
31	0.776791	0.289894	0.334894	0.374456	0.236219	0.578169
32	0.726586	0.290125	0.334547	0.378389	0.236681	0.578516
33	0.777948	0.290935	0.331539	0.378621	0.232401	0.57921
34	0.784773	0.291051	0.332927	0.380819	0.234136	0.5784
35	0.786277	0.291051	0.333621	0.380819	0.233674	0.578516
36	0.785004	0.290704	0.333968	0.380472	0.235756	0.578747
37	0.782575	0.29082	0.333968	0.379546	0.237375	0.578284
38	0.782922	0.290357	0.333852	0.382438	0.236913	0.578516
