0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4338	2892	4338	4338	4338	4338	4338	4338	4338	4338	4338	2892	4338	4338	4338	4338	4338	4338	4338	2892	4338	2892	4338	4338	2892	4338	4338	4338	4338	4338	4338	2892	2892	4338	2892	4338	4338	4338	2892	4338	4338	4338	4338	4338	2892	2892	2892	4338	4338	4338	2892	2892	4338	2892	4338	4338	2892	4338	4338	4338
2	13014	10122	18798	18798	14460	13014	13014	17352	14460	14460	14460	13014	13014	18798	14460	14460	14460	14460	14460	10122	14460	13014	13014	14460	8676	17352	13014	15906	13014	14460	18798	13014	13014	13014	10122	13014	13014	13014	13014	13014	13014	13014	13014	13014	13014	13014	13014	14460	13014	13014	10122	13014	13014	8676	13014	14460	8676	13014	14460	13014
3	47718	40488	67962	70854	49164	40488	47718	60732	60732	56394	60732	54948	41934	60732	54948	60732	60732	60732	52056	40488	56394	40488	52056	59286	31812	60732	41934	60732	40488	60732	67962	40488	47718	46272	31812	47718	49164	53502	40488	40488	53502	46272	47718	47718	40488	40488	40488	59286	40488	40488	36150	40488	43380	27474	40488	60732	31812	52056	60732	52056
4	141708	121464	176412	179304	143154	118572	135924	159060	156168	147492	151830	146046	122910	160506	146046	150384	156168	153276	141708	109896	147492	124356	143154	148938	70854	144600	104112	143154	98328	143154	157614	104112	117126	108450	79530	118572	121464	125802	102666	93990	125802	112788	114234	118572	91098	89652	91098	131586	98328	99774	85314	92544	105558	69408	99774	134478	83868	128694	143154	128694
5	242928	222684	277632	280524	244374	212562	228468	253050	248712	240036	245820	240036	215454	253050	238590	244374	250158	245820	234252	202440	240036	216900	235698	242928	81972	59752	56394	62178	54948	61921	58306	55671	61921	50610	41934	61198	62644	60218	55671	52779	60732	61455	59286	62644	46272	44312	52056	62178	78005	52779	44103	61664	60218	26028	53502	57840	41934	62644	61921	62644
6	62934	342702	62086	61334	60611	60509	61954	61954	62677	62677	61489	344148	62677	61954	60509	62211	354270	348486	61232	62677	61489	62677	62677	62677	52920	60908	57226	63434	55913	63949	59636	1446	62911	1446	44136	62065	63626	61966	56485	53637	62779	62480	62845	63626	52213	45785	52998	63594	61933	53789	44894	60013	62282	2892	54417	62911	46670	1446	64301	64810
7	65187	464166	64557	63865	62882	61793	63241	63340	64042	64042	62876	465612	63946	63340	61892	63590	475734	469950	62593	63978	62876	64042	64042	64042	54420	62675	58825	65354	57478	66318	62103	4338	64685	4338	45748	63769	65290	63673	58246	55228	64461	64203	64589	65322	53771	47517	54534	65290	63449	55302	46526	61773	63979	14460	56024	64461	48324	4338	66752	67152
8	67575	584184	67062	66392	65201	63409	64941	65165	65974	65788	64619	587076	65571	65165	63665	65443	595752	589968	64249	65726	64683	65757	66036	65912	55916	64392	60552	66935	59070	68575	64414	13014	66318	13014	47480	65431	66997	65337	59955	56883	66194	65851	66225	66966	55432	48930	56138	66997	65081	56991	48097	63454	65727	17049	57658	66287	50007	13014	69085	69412
9	69937	705648	69565	68917	67469	65201	66783	66938	67762	67552	66409	707094	67338	66969	65423	67179	717216	711432	66082	67522	66471	67552	67762	67642	57517	66096	62065	68722	60688	70701	66582	26893	68035	27474	48894	66919	68632	67012	61417	58387	67795	67463	67825	68542	57010	50509	57733	68572	66640	58597	49538	64926	67153	18460	59175	67825	51672	30908	71252	71510
10	72336	825666	72006	71380	69777	66787	68425	68785	69592	69352	68183	828558	68962	68785	67252	68988	838680	832896	67777	69292	68273	69322	69592	69472	59003	67700	63481	70292	62098	72710	68650	28906	69535	31900	50269	68467	70118	68527	62938	59854	69295	69023	69415	70060	58475	51961	59178	70118	68167	60024	51020	66427	68693	19770	60654	69355	53131	32925	73354	73491
