0	0	0	0	0	0	0
1	0	0	0	0	0	0
2	0	0	1	0	0	0
3	246	175	762	0	0	171
4	0	831	447	0	0	0
5	1	57	1	0	0	799
6	0	0	25	0	0	601
7	0	0	50	0	0	672
8	1	2	152	0	0	675
9	1	1	0	1	0	716
10	0	1	213	0	0	739
11	0	0	223	0	0	787
12	0	2	246	0	0	0
13	0	0	270	0	0	856
14	0	7	299	0	0	0
15	1	2	320	1	0	0
16	0	0	339	0	0	0
17	0	0	354	0	0	0
18	0	4	380	0	0	1028
19	8	4	383	1	0	1066
20	2	14	409	0	0	0
21	0	24	421	0	0	0
22	0	32	459	0	0	1131
23	0	51	479	1	0	1143
24	0	68	496	1	0	1155
25	0	85	532	0	0	1166
26	1	106	0	0	0	1167
27	0	127	585	0	0	1173
28	1	0	607	0	0	1175
29	1	169	638	0	0	1180
30	0	193	669	0	0	1183
31	1	215	695	0	0	1186
32	1	237	718	2	0	0
33	0	259	751	0	0	1188
34	0	279	778	0	0	1185
35	1	299	804	0	1	0
36	0	320	817	0	0	1187
37	3	339	666	0	0	1237
38	0	60	212	0	0	1186
39	0	0	74	0	0	411
40	3	8	284	0	0	275
41	0	28	321	0	1	304
42	0	0	358	0	1	334
43	1	63	388	0	0	354
44	1	92	430	0	0	372
45	0	0	454	0	0	393
46	1	144	482	0	0	409
47	2	0	0	0	0	423
48	0	0	543	0	0	435
49	0	215	579	0	0	447
50	0	239	611	0	0	462
51	0	266	623	1	0	467
52	0	285	665	0	0	480
53	2	312	695	0	0	490
54	1	0	729	1	0	0
55	1	355	750	0	1	506
56	3	380	778	0	0	0
57	4	400	807	0	0	527
58	0	427	829	0	0	529
59	0	444	612	0	0	552
60	2	442	477	0	0	617
61	2	432	475	0	0	682
62	0	0	474	0	0	745
63	3	396	482	0	0	785
64	0	393	510	0	0	829
65	0	396	516	1	0	861
66	1	394	540	0	0	889
67	1	401	546	0	0	917
68	3	405	571	0	0	932
69	3	417	584	0	0	951
70	0	426	616	0	0	969
71	0	0	640	0	0	978
72	0	453	658	0	0	987
73	0	467	681	0	0	0
74	0	479	0	0	0	1000
75	0	491	733	0	0	1003
76	0	506	764	0	0	1012
77	0	528	788	0	0	1010
78	0	549	811	0	0	1009
79	0	556	821	0	0	1010
80	1	568	430	0	0	1035
81	6	565	187	0	0	0
82	1	569	215	0	0	1083
83	1	582	241	0	0	1097
84	0	588	272	0	0	1104
85	1	600	307	1	0	1117
86	0	612	345	0	0	1120
87	5	623	378	0	0	0
88	0	644	0	1	0	1110
89	0	660	429	0	0	1114
90	0	675	477	0	0	1108
91	0	0	499	0	0	0
92	0	713	536	1	0	1105
93	2	734	573	0	0	1097
94	5	739	595	0	0	1091
95	2	749	632	0	0	0
96	0	754	660	0	0	1082
97	4	759	690	0	0	1071
98	0	767	720	0	0	1068
99	2	0	755	0	0	1062
100	2	775	779	0	1	1056
101	0	780	0	0	0	1054
102	6	782	829	0	0	1052
103	0	791	474	0	0	1104
104	0	745	276	1	0	1145
105	0	0	0	0	0	0
106	0	707	312	0	0	1196
107	0	688	344	0	0	0
108	2	682	368	0	0	1219
109	0	678	393	0	0	1229
110	1	677	427	0	0	1232
111	0	675	458	0	0	1234
112	5	672	487	0	0	1232
113	0	675	511	0	0	1228
114	0	675	541	0	0	1229
115	3	680	570	0	0	1221
116	0	684	607	0	0	1221
117	3	690	628	1	0	1213
118	0	693	661	0	0	1211
119	2	694	682	0	0	0
120	0	705	719	0	0	1198
121	1	706	744	0	0	1193
122	0	708	775	0	1	1185
123	1	710	800	0	0	0
124	2	720	826	0	0	1174
125	0	718	763	0	0	1177
126	1	716	529	0	0	1186
127	1	715	482	0	0	1178
128	2	713	525	1	0	1177
129	3	720	548	0	0	0
130	0	716	0	0	0	1170
131	1	728	605	1	0	1163
132	1	727	644	0	0	1164
133	0	731	680	0	0	1152
134	4	0	0	0	0	1146
135	3	0	729	1	0	1139
136	4	741	755	0	0	1136
137	0	745	788	0	0	1132
138	1	754	812	1	0	1129
139	0	749	823	1	0	0
140	3	736	599	0	0	1174
141	2	713	564	0	0	0
142	0	688	0	0	0	1248
143	1	525	535	0	0	1229
144	0	334	537	0	0	1161
145	0	289	573	0	0	1134
146	0	317	615	0	0	1131
147	1	0	0	0	0	1127
148	3	0	678	0	0	1122
149	3	328	697	0	0	1120
150	0	0	731	0	0	1114
151	0	364	748	0	0	0
152	2	0	788	0	0	1108
153	0	383	824	1	0	1106
154	1	396	820	0	0	1097
155	4	401	640	0	0	1098
156	0	415	625	0	0	1086
157	1	433	651	0	0	1075
158	2	453	684	0	0	1073
159	1	461	726	0	0	1057
160	0	475	747	0	0	1053
161	0	489	0	0	0	1041
162	0	502	816	1	0	1034
163	0	516	829	0	0	1026
164	0	0	0	0	0	1049
165	0	0	321	0	1	0
166	3	517	338	0	0	1071
167	1	519	374	0	0	1079
168	0	523	396	0	0	1078
169	0	528	437	0	0	1086
170	0	534	458	0	1	1078
171	2	540	486	0	0	1081
172	0	548	531	0	0	1079
173	0	561	547	0	0	1072
174	0	568	583	0	0	1072
175	0	579	617	2	0	1064
176	2	589	640	0	0	1067
177	3	597	677	0	1	0
178	0	608	693	0	0	1056
179	1	618	0	0	0	1053
180	0	631	758	0	0	1045
181	3	0	784	0	0	0
182	0	649	808	0	0	1037
183	0	663	0	0	0	1032
184	0	0	576	0	0	1049
185	0	655	533	0	0	1067
186	0	653	545	0	0	1084
187	4	645	558	0	0	1106
188	0	0	579	0	0	1122
189	0	640	603	0	0	1134
190	0	638	622	0	0	1140
191	0	643	647	1	0	1146
192	0	642	660	0	0	1153
193	0	0	692	0	0	1154
194	1	0	709	0	0	0
195	0	659	740	0	0	1156
196	0	668	764	0	0	0
197	0	673	790	0	0	1151
198	0	685	826	0	0	1149
