0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	4.93954	4.70818	12.4703	3.52824	2.20949	12.5281	2.01283	2.51026
2	8.10917	7.58861	20.8802	5.00894	2.18635	13.3379	2.08224	2.3136
3	4.63877	4.65034	10.7467	4.63877	1.7699	12.9446	2.04754	3.29688
4	5.65675	3.1812	11.3598	7.13746	3.7596	20.9034	3.36629	4.92797
5	9.63614	6.47808	19.3533	7.17216	3.82901	20.7646	3.4704	4.6272
6	9.53203	7.78526	22.8237	6.60533	3.85214	19.5384	3.13493	4.6272
7	9.56674	7.43822	21.852	6.62846	4.06037	19.388	3.15806	4.82386
8	9.62458	7.35725	21.4124	6.60533	4.21075	19.2607	3.27374	4.96267
9	9.61301	7.2647	21.4818	6.43181	4.28016	19.5384	3.12336	5.03208
10	9.62458	7.31098	21.4818	6.51278	4.338	19.2144	3.35472	5.04365
11	9.63614	7.32254	21.5512	6.52435	4.43054	19.2839	3.19277	5.04365
12	9.58987	7.31098	21.5512	6.31613	4.3727	19.5268	3.15806	5.08992
13	9.62458	7.27627	21.6437	6.3624	4.49995	19.307	3.27374	5.08992
14	9.61301	7.31098	21.6206	6.44338	4.48838	19.1682	3.32002	5.10149
15	9.58987	7.4845	21.3777	5.42539	2.69534	16.5538	3.12336	4.52309
16	9.64771	7.09118	21.4586	5.94595	4.11821	18.1039	3.57451	4.73131
17	9.64771	7.44979	21.2273	6.6169	4.38427	18.9252	3.63235	4.83542
18	9.62458	7.18373	21.5743	6.58219	4.47682	18.6939	3.84058	4.90483
19	9.62458	7.5192	21.3545	6.43181	4.55779	18.8443	3.67862	4.9511
20	9.63614	7.1953	21.6669	6.3971	4.63877	18.9715	3.58608	4.96267
21	9.58987	7.36882	21.6206	6.3971	4.67347	18.8674	3.62078	5.02051
22	9.62458	7.58861	21.3545	6.33926	4.6619	18.8674	3.67862	5.03208
23	9.60144	7.33411	21.6553	6.26986	4.68504	18.8443	3.73646	5.06678
24	9.56674	7.28784	21.7131	6.24672	4.6619	18.9021	3.67862	5.07835
25	9.5783	7.34568	21.6553	6.08477	4.51152	18.2543	3.67862	4.74288
26	9.56674	7.47293	21.5165	4.89326	3.42413	14.969	1.7005	4.58093
27	9.5783	7.39195	21.4124	6.55906	4.43054	19.7928	2.74162	4.98581
28	9.61301	7.41509	21.4586	6.29299	4.51152	20.0126	2.69534	5.07835
29	9.58987	7.40352	21.4933	6.31613	4.60406	19.7003	2.91514	5.10149
30	9.56674	7.42666	21.5628	6.48965	4.6272	19.654	2.69534	5.1709
31	9.5783	7.40352	21.6322	6.13104	4.68504	19.8738	2.81102	5.14776
32	9.55517	7.39195	21.609	6.17731	4.70818	19.8507	2.77632	5.1709
33	7.88938	7.2647	19.7003	6.14261	4.70818	19.7466	2.892	5.2056
34	8.45621	5.26344	16.1952	6.24672	4.69661	19.7697	2.9267	5.19403
35	9.62458	7.36882	21.0191	6.15418	4.61563	19.897	2.93827	5.1709
36	9.65928	7.69272	21.3545	5.15933	3.08866	19.2029	2.892	5.18246
37	9.63614	7.58861	21.2851	4.02566	1.85088	18.5319	2.81102	5.61048
38	9.62458	7.4845	21.1347	5.25187	2.84573	20.9612	3.22747	5.784
39	9.65928	7.42666	21.1926	5.14776	3.33158	20.9496	3.1812	5.77243
40	9.63614	7.63488	21.1463	4.89326	3.48197	21.0538	3.16963	5.79557
41	9.62458	7.5192	21.343	5.07835	3.63235	20.8802	3.12336	5.77243
42	9.65928	7.5539	21.4355	5.03208	3.80587	20.7299	3.19277	5.76086
43	9.63614	7.61174	21.4355	5.05522	3.95626	20.6257	3.2159	5.76086
44	9.64771	7.63488	21.4239	5.05522	4.02566	20.4985	3.26218	5.76086
45	9.63614	7.58861	21.5396	5.14776	3.88685	20.3944	3.33158	5.76086
46	9.65928	7.57704	21.5628	5.07835	4.15291	20.4407	3.27374	5.77243
47	9.62458	7.58861	21.4933	4.87013	4.0488	20.7183	3.26218	5.77243
48	9.62458	7.57704	21.4818	5.00894	4.06037	20.5448	3.23904	5.784
49	9.61301	7.5539	21.4008	2.0591	2.01283	16.6811	2.35987	3.57451
50	9.67085	7.5192	21.3545	3.85214	3.84058	20.6604	2.29046	5.26344
51	9.62458	7.57704	21.5049	4.3033	4.16448	22.0833	2.55653	5.76086
52	9.63614	7.60018	21.5396	4.15291	4.19918	22.0139	2.6028	5.76086
53	9.62458	7.58861	21.5396	4.07194	4.22232	21.9792	2.70691	5.76086
54	9.61301	7.56547	21.6206	4.10664	4.28016	21.9214	2.71848	5.76086
55	9.61301	7.4845	21.69	4.10664	4.24546	21.8635	2.74162	5.7493
56	8.23642	7.60018	21.3083	4.18762	4.23389	21.7941	2.76475	5.72616
57	4.71974	5.39069	17.8147	4.22232	4.29173	21.528	2.71848	5.67989
58	9.62458	6.75571	20.9265	4.25702	4.26859	21.852	2.75318	5.67989
59	9.64771	7.36882	21.4239	4.31486	4.24546	21.7247	2.83416	5.65675
60	9.62458	7.38038	21.8982	4.26859	3.70176	21.2736	2.66064	4.3033
61	9.63614	7.12589	21.7363	4.5925	4.16448	20.5332	1.7352	4.22232
62	9.64771	7.18373	21.5975	4.81229	4.67347	22.1759	2.22106	4.53466
63	9.62458	7.28784	21.5512	4.84699	4.74288	22.0717	2.23262	4.6272
64	9.64771	6.79042	17.3057	3.06552	4.92797	21.8057	2.33674	4.81229
65	9.64771	7.42666	20.9265	3.66706	5.03208	22.7658	2.46398	4.89326
66	9.62458	7.66958	21.5165	3.60922	5.04365	22.6964	2.53339	4.85856
67	9.64771	7.78526	21.4933	3.57451	4.96267	22.6501	2.53339	4.93954
68	9.64771	7.57704	21.5512	3.62078	4.97424	22.6039	2.59123	4.87013
69	9.62458	7.65802	21.5049	3.7249	4.98581	22.6154	2.39458	4.83542
70	9.64771	7.78526	21.3892	3.10022	5.26344	15.744	2.0244	2.57966
71	9.60144	7.87781	21.771	3.81744	5.79557	20.4869	2.81102	4.96267
72	9.53203	7.72742	21.9098	4.06037	5.72616	21.4008	2.91514	4.97424
73	9.47419	7.72742	21.8404	3.90998	5.70302	21.5975	2.90357	4.87013
74	9.47419	7.72742	21.771	3.95626	5.63362	21.609	2.8573	4.8817
75	8.61816	7.39195	20.5679	4.06037	5.54107	21.6206	2.88043	4.77758
76	6.99864	4.67347	13.9857	3.07709	3.10022	14.3559	2.49869	4.0835
77	9.61301	7.56547	21.262	3.84058	5.08992	19.9317	3.28531	5.43696
78	9.65928	7.69272	21.7941	4.0141	4.97424	21.0538	3.5051	5.40226
79	9.58987	7.71586	21.771	4.15291	4.78915	20.9149	3.57451	5.33285
80	9.56674	7.65802	21.7131	4.24546	4.71974	20.9844	3.52824	5.25187
81	9.58987	7.57704	21.7016	4.22232	4.65034	21.2157	3.37786	5.21717
82	9.60144	7.61174	21.5743	4.29173	4.61563	20.8802	3.67862	5.18246
83	9.55517	7.57704	21.5743	4.3727	4.60406	21.1	3.41256	5.15933
84	9.5783	7.53077	21.5743	4.45368	4.56936	20.7877	3.65549	5.12462
85	9.5783	7.61174	21.4008	3.48197	3.34315	18.4625	3.40099	4.39584
86	9.62458	7.43822	21.2504	3.29688	3.00768	18.7517	3.52824	4.76602
87	9.64771	7.47293	21.0538	4.10664	3.7596	21.3545	3.95626	5.07835
88	9.63614	7.50763	21.1926	4.23389	3.99096	21.1579	3.7943	5.1709
89	9.63614	7.5192	21.2967	4.21075	4.15291	21.0191	3.86371	5.21717
90	9.64771	7.49606	21.3661	4.21075	4.25702	20.9034	3.90998	5.25187
91	9.63614	7.5192	21.4471	4.28016	4.3033	20.8455	3.82901	5.28658
92	9.58987	7.63488	21.3892	4.31486	4.338	20.7646	3.80587	5.30971
93	9.61301	7.58861	21.4355	4.15291	4.40741	20.7993	3.90998	5.33285
94	9.58987	7.56547	21.4702	4.16448	4.43054	20.8687	3.86371	5.32128
95	7.90094	7.40352	20.7067	4.32643	4.40741	20.6952	3.81744	5.30971
96	7.18373	3.51667	15.1425	4.3727	4.43054	20.7761	3.86371	5.30971
97	9.65928	6.11947	22.2684	4.47682	2.99611	17.0281	3.29688	3.89842
98	9.62458	6.18888	22.4882	5.4601	4.03723	18.289	3.58608	4.58093
99	9.63614	6.24672	22.4998	5.40226	4.26859	20.1168	3.74803	4.8817
100	9.65928	6.3277	22.4882	5.64518	4.40741	19.7697	3.66706	4.99738
101	9.62458	6.3277	22.6617	5.36755	4.45368	19.7234	3.88685	5.02051
102	9.63614	6.45494	22.5807	5.26344	4.53466	19.8623	3.78274	5.12462
103	9.64771	6.3971	22.627	5.50637	4.5925	19.6656	3.67862	5.12462
104	9.61301	6.51278	22.5113	5.48323	4.56936	19.654	3.7249	5.12462
105	9.61301	6.48965	22.627	5.40226	4.63877	19.6656	3.73646	5.15933
106	9.63614	6.60533	22.4535	5.33285	4.63877	19.735	3.7596	5.13619
107	9.62458	6.51278	22.5923	5.32128	4.65034	19.7581	3.74803	5.12462
108	9.60144	6.54749	22.5692	4.99738	3.35472	18.9252	3.66706	4.52309
109	9.64771	6.44338	22.1643	3.89842	2.9267	18.4394	2.84573	4.9511
110	9.63614	6.54749	21.9908	4.98581	3.67862	21.0422	3.35472	5.26344
111	9.63614	6.54749	22.1759	4.71974	3.90998	20.9149	3.49354	5.37912
112	9.64771	6.53592	22.2684	4.69661	4.0835	20.8802	3.48197	5.40226
113	9.63614	6.59376	22.3609	4.78915	4.17605	20.6836	3.45883	5.41382
114	9.62458	6.64003	22.3494	4.77758	4.26859	20.6836	3.44726	5.41382
115	9.64771	6.6169	22.3494	4.70818	4.28016	20.7183	3.4357	5.47166
116	9.58987	6.70944	22.3725	4.84699	4.34957	20.5216	3.41256	5.43696
117	9.5783	6.6863	22.3609	4.75445	4.34957	20.591	3.5051	5.44853
118	9.62458	6.67474	22.3262	4.70818	4.36114	20.5448	3.57451	5.44853
119	9.60144	6.69787	22.3841	4.74288	4.3727	20.6026	3.4357	5.4601
120	9.58987	6.64003	22.3378	4.52309	2.25576	18.2543	3.27374	3.40099
121	9.65928	2.66064	10.7235	2.0244	3.53981	15.8135	1.85088	5.07835
122	9.63614	5.51794	17.5024	3.66706	4.83542	21.9098	3.10022	5.63362
123	9.67085	7.07962	22.1296	3.80587	4.43054	21.9098	3.05395	5.50637
124	9.64771	6.9755	22.2337	3.65549	4.45368	21.7594	3.26218	5.48323
125	9.64771	6.9061	22.28	3.89842	4.47682	21.8404	3.00768	5.4948
126	9.65928	6.98707	22.1643	3.74803	4.45368	21.7247	3.26218	5.48323
127	9.65928	6.95237	22.2337	3.80587	4.46525	21.6784	3.22747	5.47166
128	9.64771	6.95237	22.199	4.00253	4.41898	21.6669	3.08866	5.43696
129	9.65928	6.96394	22.1296	3.87528	4.43054	21.6553	3.22747	5.43696
130	9.64771	7.04491	22.1064	3.97939	4.41898	21.5512	3.22747	5.42539
131	9.65928	6.92923	22.1874	3.88685	4.41898	21.5975	3.30845	5.41382
132	9.65928	6.9408	21.8288	4.26859	2.892	16.9124	2.78789	3.57451
133	9.65928	6.89453	21.6206	4.99738	4.16448	20.9149	3.33158	4.70818
134	9.63614	6.84826	21.852	4.97424	4.3033	20.9381	3.28531	4.84699
135	9.67085	6.98707	21.8404	4.93954	4.41898	20.6373	3.5051	4.99738
136	9.65928	6.9408	21.9329	4.96267	4.47682	20.7183	3.27374	5.03208
137	9.65928	6.98707	21.9792	5.00894	4.54622	20.6142	3.32002	5.08992
138	9.68242	7.10275	21.9098	4.9164	4.60406	20.6026	3.34315	5.10149
139	9.67085	6.95237	22.037	4.92797	4.61563	20.4985	3.40099	5.11306
140	9.64771	6.9755	22.0602	4.89326	4.63877	20.5101	3.42413	5.13619
141	9.69398	7.07962	21.9561	4.93954	4.6272	20.4985	3.42413	5.12462
142	9.68242	7.13746	21.9214	4.87013	4.6619	20.4754	3.44726	5.10149
143	9.65928	7.06805	21.8057	2.75318	2.30203	20.0126	2.91514	4.38427
144	9.68242	6.87139	21.4355	3.20434	3.40099	22.6386	2.82259	5.06678
145	9.67085	6.91766	21.609	3.27374	3.74803	23.0088	3.07709	5.22874
146	9.68242	6.9755	21.7478	3.33158	3.92155	22.2915	3.08866	5.29814
147	9.67085	5.34442	20.2556	3.64392	4.73131	17.3057	2.55653	5.58734
148	9.69398	6.31613	22.5576	4.15291	5.15933	21.1116	3.10022	5.76086
149	9.67085	6.53592	22.8815	4.12978	4.9164	21.1926	3.1465	5.66832
150	9.67085	6.66317	22.9046	4.16448	4.82386	21.1347	3.16963	5.59891
151	9.67085	6.53592	22.789	4.22232	4.68504	21.0769	3.26218	5.5295
152	9.69398	6.50122	22.7427	4.18762	4.65034	21.181	3.26218	5.4948
153	9.58987	6.44338	22.7543	4.28016	4.54622	21.2504	3.16963	5.4948
154	8.72227	6.3624	22.118	4.28016	4.54622	21.2388	3.20434	5.13619
155	7.49606	4.49995	11.14	4.16448	4.26859	14.5178	2.62594	4.63877
156	9.65928	6.67474	21.1926	5.03208	4.77758	20.5679	3.36629	4.99738
157	9.67085	6.92923	22.2568	5.28658	4.82386	20.163	3.41256	4.97424
158	9.65928	6.9755	22.1643	5.02051	4.81229	20.3944	3.40099	5.03208
159	9.64771	7.02178	22.118	5.07835	4.81229	20.3018	3.44726	5.00894
160	9.68242	7.01021	22.1296	5.1709	4.81229	20.244	3.4357	5.07835
161	9.65928	7.02178	22.0717	4.99738	4.76602	20.4291	3.40099	5.05522
162	9.64771	7.12589	22.0486	3.7943	3.58608	15.3623	2.90357	3.06552
163	9.68242	7.09118	21.8404	4.47682	4.23389	19.1335	3.5051	4.5925
164	9.64771	7.01021	21.771	4.68504	4.41898	20.6836	3.69019	4.93954
165	9.65928	7.1953	21.7247	4.74288	4.53466	20.5101	3.73646	5.02051
166	9.67085	7.06805	21.8635	4.67347	4.5925	20.6489	3.63235	5.03208
167	9.65928	7.21843	21.771	4.75445	4.63877	20.3944	3.7249	5.07835
168	9.61301	7.14902	21.8751	4.65034	4.65034	20.591	3.62078	5.11306
