0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.731907	0.240036	0.274971	0.313956	0.197928	0.458093
2	0.895479	0.304238	0.349238	0.399212	0.253686	0.57493
3	0.723463	0.300652	0.344495	0.396898	0.232401	0.575277
4	0.723231	0.290704	0.335241	0.397476	0.225923	0.556189
5	0.808719	0.291976	0.337323	0.39898	0.228584	0.586498
6	0.81138	0.297298	0.337207	0.392965	0.228121	0.595521
7	0.786161	0.297413	0.337439	0.391692	0.227543	0.579788
8	0.784195	0.296372	0.337554	0.390767	0.229162	0.578978
9	0.782112	0.295909	0.337207	0.389263	0.231013	0.579325
10	0.770429	0.295562	0.337901	0.389379	0.229393	0.578978
11	0.751573	0.294868	0.329688	0.376654	0.23055	0.578631
12	0.781303	0.29429	0.329457	0.374688	0.23055	0.57921
13	0.781765	0.293943	0.329804	0.375035	0.230666	0.578516
14	0.78165	0.293943	0.329804	0.373646	0.230666	0.579325
15	0.780609	0.293712	0.330382	0.37434	0.23136	0.578747
16	0.739311	0.2951	0.330035	0.374688	0.231244	0.575855
17	0.762447	0.294521	0.330613	0.368441	0.231591	0.569261
18	0.739658	0.292323	0.337901	0.374688	0.230897	0.578978
19	0.781997	0.291629	0.337439	0.373068	0.229509	0.582333
20	0.782807	0.290704	0.337092	0.372721	0.229393	0.58002
21	0.783385	0.29082	0.33686	0.373531	0.228584	0.580482
22	0.780956	0.290704	0.337092	0.374456	0.23055	0.579672
23	0.781997	0.290357	0.337207	0.371448	0.228931	0.580251
24	0.782112	0.290588	0.336744	0.375035	0.231129	0.579672
25	0.760365	0.290588	0.338017	0.372143	0.23136	0.578631
26	0.759323	0.290241	0.334894	0.359996	0.240499	0.57759
27	0.775866	0.289663	0.335356	0.360459	0.243506	0.578863
28	0.778411	0.289663	0.334778	0.361037	0.24154	0.57921
29	0.777485	0.289663	0.334315	0.359996	0.23992	0.578978
30	0.779221	0.290125	0.334315	0.361153	0.238648	0.578631
31	0.778989	0.289778	0.334084	0.361384	0.238764	0.578516
32	0.758051	0.286655	0.333852	0.360343	0.237722	0.577128
33	0.765686	0.28492	0.334662	0.358145	0.237607	0.56903
34	0.722537	0.288853	0.334315	0.356873	0.241077	0.577128
35	0.781418	0.289894	0.330613	0.347965	0.239111	0.580482
36	0.782691	0.290241	0.330845	0.34866	0.238532	0.580135
37	0.781187	0.290357	0.330498	0.349354	0.238416	0.579904
38	0.781534	0.290357	0.330845	0.350857	0.23726	0.579557
39	0.782691	0.290472	0.33096	0.35132	0.237838	0.579788
40	0.781418	0.290357	0.33096	0.350742	0.23726	0.579094
41	0.781071	0.290472	0.330845	0.352593	0.238416	0.579325
42	0.78165	0.290241	0.331423	0.352593	0.236913	0.58002
43	0.741971	0.29001	0.344611	0.363235	0.240614	0.579557
44	0.766958	0.286655	0.347271	0.37087	0.23217	0.577706
45	0.775056	0.288969	0.346346	0.371101	0.232632	0.576549
46	0.778411	0.289894	0.345305	0.373068	0.231244	0.579904
47	0.777832	0.289778	0.344726	0.37168	0.230666	0.579672
48	0.779221	0.290357	0.344379	0.371217	0.231707	0.579094
49	0.779683	0.290241	0.343454	0.373068	0.230782	0.579557
50	0.766958	0.290241	0.344032	0.371217	0.232748	0.578631
51	0.736882	0.286077	0.340446	0.36659	0.245589	0.576433
52	0.761521	0.284226	0.339058	0.363582	0.251141	0.56741
53	0.77737	0.288506	0.338942	0.364276	0.248596	0.57759
54	0.779452	0.290125	0.338248	0.365549	0.249059	0.58002
55	0.779915	0.290357	0.338364	0.366012	0.248712	0.580135
56	0.772048	0.290241	0.338017	0.365433	0.247671	0.58002
57	0.74764	0.290472	0.345652	0.372374	0.251257	0.578978
58	0.782228	0.290357	0.34114	0.36659	0.248828	0.580829
59	0.782112	0.290588	0.341025	0.367978	0.249059	0.579904
60	0.781071	0.290357	0.340793	0.367862	0.248596	0.580135
61	0.781187	0.290472	0.340678	0.367515	0.248134	0.580482
62	0.780724	0.290357	0.340793	0.369019	0.248134	0.579672
63	0.780262	0.290472	0.340446	0.369135	0.248596	0.579557
64	0.735956	0.28758	0.343454	0.369135	0.249753	0.575739
65	0.734684	0.282722	0.34623	0.367862	0.245357	0.559891
66	0.77737	0.288506	0.344958	0.368556	0.247092	0.575277
67	0.781303	0.290241	0.344726	0.369945	0.24582	0.579788
68	0.783385	0.290704	0.344842	0.370523	0.24663	0.582102
69	0.783848	0.290935	0.343917	0.368904	0.245357	0.581292
70	0.778295	0.291282	0.343917	0.371217	0.2442	0.58187
71	0.750069	0.291051	0.333968	0.357914	0.243275	0.580945
72	0.786161	0.291282	0.332349	0.355485	0.239111	0.581408
73	0.784657	0.291282	0.333043	0.355832	0.240961	0.580367
74	0.784773	0.291167	0.333505	0.356526	0.241424	0.581061
75	0.783038	0.291282	0.333737	0.357336	0.240614	0.580829
76	0.756663	0.287928	0.334431	0.355253	0.24235	0.579904
77	0.71444	0.282606	0.337439	0.358839	0.251141	0.564981
78	0.773089	0.288737	0.336629	0.358145	0.254033	0.580251
79	0.77575	0.289316	0.33605	0.359765	0.25172	0.580135
80	0.777832	0.290241	0.334662	0.358261	0.249637	0.580135
81	0.779567	0.290125	0.334547	0.357914	0.248365	0.580251
82	0.779915	0.290357	0.334084	0.359071	0.247092	0.580251
83	0.780146	0.290472	0.333852	0.35722	0.247208	0.579904
84	0.78003	0.290357	0.333852	0.35803	0.246283	0.58002
85	0.779567	0.290472	0.333968	0.359649	0.245357	0.58002
86	0.774362	0.290472	0.333852	0.357567	0.24582	0.579557
87	0.741393	0.290472	0.338711	0.372721	0.242928	0.579672
88	0.779221	0.29001	0.340678	0.37434	0.245357	0.580598
89	0.779221	0.29001	0.339521	0.37677	0.242812	0.579904
90	0.779452	0.290241	0.339058	0.37515	0.241424	0.579094
