0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.312336	0.34704	0.8676	0.312336	0.17352	1.29562	0.208224	0.208224
2	1.94342	1.7005	4.65034	1.60795	1.08739	6.23515	1.07582	1.00642
3	6.53592	6.31613	17.5834	4.9164	3.44726	18.6245	3.29688	3.4357
4	8.03976	7.58861	21.2388	3.22747	1.58482	11.0127	1.7699	1.74677
5	3.49354	5.64518	10.0526	2.83416	1.39973	13.1991	2.29046	2.91514
6	7.86624	5.95752	14.3443	5.39069	2.07067	21.2157	3.7249	3.90998
7	9.63614	7.79683	19.2954	5.37912	2.62594	21.7247	3.77117	4.0835
8	9.64771	7.58861	19.4342	5.43696	3.44726	21.69	3.71333	4.55779
9	9.63614	7.97035	19.5731	5.21717	3.4704	21.2967	3.82901	4.58093
10	9.63614	7.68115	20.1168	5.27501	3.64392	21.0885	3.7596	4.75445
11	9.64771	8.0629	19.9085	5.1709	3.64392	21.0075	3.73646	4.77758
12	9.63614	7.86624	20.3018	5.19403	3.7249	20.9149	3.73646	4.74288
13	9.63614	7.92408	20.2787	5.18246	3.89842	20.8802	3.65549	4.84699
14	9.64771	7.90094	20.4291	5.11306	3.92155	20.8455	3.59765	4.87013
15	9.63614	8.03976	20.406	5.00894	3.97939	20.8918	3.57451	4.9164
16	9.63614	8.07446	20.4985	5.00894	4.07194	20.8571	3.48197	4.9511
17	9.64771	8.10917	20.5216	5.12462	4.16448	20.4522	3.66706	4.96267
18	9.63614	7.91251	20.7761	5.02051	4.17605	20.5679	3.70176	4.98581
19	9.63614	8.00506	20.7761	4.90483	4.23389	20.4407	3.70176	5.05522
20	9.64771	8.08603	20.834	5.02051	4.28016	20.5332	3.5051	5.05522
21	9.62458	8.08603	20.753	5.11306	4.40741	20.2093	3.73646	5.05522
22	9.63614	8.08603	20.8918	4.87013	4.39584	20.6257	3.4704	5.08992
23	9.62458	8.10917	20.8571	5.02051	4.40741	20.2093	3.7249	5.12462
24	9.58987	8.16701	20.8687	5.06678	4.47682	20.3134	3.57451	5.11306
25	9.62458	8.0976	20.9265	4.85856	4.51152	20.3481	3.63235	5.11306
26	9.5783	8.08603	20.9149	5.10149	4.43054	20.1515	3.69019	5.1709
27	9.5783	8.10917	20.9844	4.83542	4.5925	20.5101	3.48197	5.11306
28	9.56674	8.10917	20.9034	5.00894	4.51152	20.0936	3.80587	5.1709
29	9.5783	8.1323	20.9496	4.99738	4.52309	20.4638	3.38942	5.15933
30	9.58987	8.08603	20.9034	4.77758	4.58093	20.1862	3.87528	5.12462
31	9.5783	8.08603	20.9612	5.13619	4.56936	20.244	3.48197	5.18246
32	9.58987	7.90094	21.1347	4.69661	4.49995	20.4869	3.69019	5.18246
33	9.5783	7.99349	20.9844	5.12462	4.5925	19.9664	3.77117	5.14776
34	9.58987	8.03976	20.9844	4.9511	4.58093	20.4638	3.41256	5.13619
35	9.58987	7.94722	21.0885	4.83542	4.60406	20.2209	3.84058	5.14776
36	9.5783	7.90094	21.1116	5.10149	4.58093	20.1283	3.57451	5.18246
37	9.58987	7.93565	21.0769	4.74288	4.29173	20.5679	3.55138	4.80072
38	9.5783	7.8084	19.897	3.62078	2.11694	14.1824	2.9267	3.92155
39	9.63614	8.62973	8.68757	4.23389	4.38427	16.2762	3.27374	5.30971
40	9.65928	9.46262	18.0114	5.26344	4.54622	20.325	4.00253	5.48323
41	9.62458	9.65928	18.3468	5.30971	4.31486	20.163	3.92155	5.29814
42	9.63614	9.65928	19.0409	5.14776	4.25702	20.1168	4.03723	5.28658
43	9.65928	9.63614	19.2954	5.06678	4.23389	20.0126	3.85214	5.30971
44	9.62458	9.67085	19.3648	5.1709	4.3033	19.7697	4.03723	5.22874
45	9.64771	9.65928	19.4921	5.18246	4.28016	19.9201	3.77117	5.32128
46	9.69398	9.63614	19.4805	5.02051	4.34957	20.0589	3.85214	5.26344
47	9.65928	9.64771	19.4111	5.06678	4.34957	19.8391	4.03723	5.29814
48	9.68242	9.64771	19.5615	5.2056	4.338	19.7234	3.86371	5.29814
49	9.67085	9.61301	19.4574	5.02051	4.38427	20.0705	3.82901	5.29814
50	9.68242	9.60144	19.4574	4.93954	4.39584	19.8623	4.0488	5.29814
51	9.65928	9.60144	19.4574	5.1709	4.34957	19.9779	3.70176	5.28658
52	9.69398	9.58987	19.4805	4.96267	4.43054	19.9201	3.97939	5.26344
53	9.68242	9.60144	19.4227	5.14776	4.41898	19.8623	3.92155	5.27501
54	9.65928	9.58987	19.4689	4.98581	4.43054	19.9779	3.87528	5.26344
55	9.69398	9.62458	19.4458	5.12462	4.39584	19.8276	3.92155	5.27501
56	9.61301	9.61301	19.4805	4.98581	2.77632	19.5384	3.85214	4.55779
57	9.61301	9.38165	19.1103	2.96141	1.82774	15.0268	4.338	4.31486
58	9.68242	9.30067	18.9484	4.06037	3.23904	20.1283	4.74288	5.18246
59	9.68242	9.30067	19.145	4.3033	3.49354	20.4869	4.70818	5.26344
60	9.65928	9.2891	19.2607	4.45368	3.59765	20.0473	4.8817	5.30971
61	9.68242	8.59502	17.8379	4.25702	3.7596	17.4214	4.00253	5.35598
62	9.69398	4.53466	17.7222	4.60406	4.78915	12.9677	2.09381	5.72616
63	9.65928	7.66958	21.2041	5.11306	5.04365	19.9432	3.70176	5.77243
64	9.67085	7.36882	21.9214	5.33285	4.82386	19.4574	3.77117	5.73773
65	9.69398	7.86624	21.7016	5.32128	4.69661	19.4805	3.7249	5.66832
66	9.67085	7.47293	22.0023	5.32128	4.63877	19.4574	3.82901	5.64518
67	9.67085	7.64645	21.6669	5.22874	4.5925	19.5615	3.84058	5.59891
68	9.67085	7.72742	21.609	5.36755	4.47682	19.5962	3.77117	5.56421
69	9.69398	7.58861	21.69	5.34442	4.44211	19.5731	3.74803	5.55264
70	9.65928	7.5192	21.6206	5.42539	4.38427	19.6078	3.80587	5.50637
71	9.61301	7.65802	21.5975	5.32128	4.39584	19.6193	3.80587	5.4601
72	9.58987	7.63488	21.528	5.34442	4.32643	19.6656	3.80587	5.48323
73	9.58987	7.66958	21.4818	5.4948	4.34957	19.4458	3.84058	5.48323
74	9.5783	7.63488	21.4818	5.36755	4.29173	19.6772	3.87528	5.43696
75	9.61301	7.58861	21.5049	5.42539	4.29173	19.7697	3.70176	5.42539
76	9.61301	7.61174	21.4818	5.2403	4.29173	19.8507	3.73646	5.43696
77	9.58987	7.70429	21.4355	5.32128	4.3033	19.5962	3.95626	5.43696
78	9.60144	7.63488	21.4471	5.36755	4.26859	19.6887	3.81744	5.41382
79	9.62458	7.66958	21.3661	5.21717	4.29173	19.9432	3.70176	5.44853
80	9.61301	7.69272	21.2851	4.44211	2.97298	18.2543	3.66706	4.84699
81	9.64771	7.36882	21.1232	3.34315	2.01283	17.9998	3.65549	4.6619
82	9.65928	7.31098	20.834	4.55779	3.03082	21.0885	4.12978	4.92797
83	9.68242	7.31098	20.8571	4.51152	3.2159	21.0653	4.12978	5.05522
84	9.69398	7.50763	20.7877	4.44211	3.42413	21.0769	4.07194	5.11306
85	9.67085	7.29941	21.1	4.51152	3.63235	20.9381	3.96782	5.1709
86	9.65928	7.34568	21.2273	4.55779	3.7249	20.7646	4.0141	5.22874
87	9.69398	7.41509	21.2273	4.6272	3.84058	20.672	3.93312	5.2403
88	9.67085	7.62331	21.0653	4.43054	3.95626	20.5563	4.21075	5.30971
89	9.67085	7.29941	21.5049	4.44211	4.02566	20.7414	3.88685	5.34442
90	9.67085	7.41509	21.4239	4.53466	4.07194	20.6026	3.95626	5.34442
91	9.69398	7.65802	21.2273	4.48838	4.24546	20.4522	4.0488	5.30971
92	9.65928	6.92923	21.5975	4.36114	4.19918	19.5384	3.71333	5.34442
