0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	1.09896	1.06426	2.81102	0.890736	0.5784	3.4704	0.543696	0.566832
2	6.91766	6.45494	17.8841	4.81229	3.33158	18.2774	3.2159	3.59765
3	8.05133	7.5192	20.9728	2.45242	1.51541	9.2544	1.59638	1.66579
4	4.45368	3.41256	8.00506	4.58093	3.19277	16.415	1.80461	3.28531
5	9.04618	6.55906	17.2942	5.93438	3.69019	21.3545	2.73005	4.81229
6	9.65928	8.00506	20.6952	5.62205	4.18762	20.8802	2.66064	5.00894
7	9.62458	7.91251	20.9959	5.70302	4.51152	20.1399	3.10022	4.98581
8	9.65928	7.81997	21.1579	5.40226	4.61563	20.6373	2.91514	5.07835
9	9.67085	7.87781	21.1232	5.57578	4.58093	20.0705	3.20434	5.07835
10	9.61301	7.81997	21.1926	5.56421	4.58093	20.2671	2.97298	5.11306
11	9.65928	7.85467	21.1926	5.39069	4.65034	20.3828	3.10022	5.10149
12	9.65928	7.83154	21.2388	5.41382	4.6619	20.2093	3.1465	5.10149
13	9.62458	7.8431	21.2041	5.39069	4.69661	20.2556	3.19277	5.08992
14	9.65928	7.78526	21.2736	5.37912	4.60406	20.244	3.1812	5.13619
15	9.65928	7.81997	21.2388	5.40226	4.65034	20.1977	3.20434	5.14776
16	9.61301	7.8084	21.2736	5.36755	4.68504	20.1746	3.22747	5.11306
17	9.62458	7.79683	21.262	5.41382	4.67347	20.1977	3.20434	5.11306
18	9.55517	7.83154	21.2273	5.44853	4.61563	20.3134	3.06552	5.14776
19	9.5783	7.79683	21.2388	5.43696	4.61563	20.2324	3.12336	5.14776
20	9.5783	7.69272	21.3777	5.2403	4.70818	20.2903	3.26218	5.05522
21	9.60144	7.79683	21.2041	4.83542	3.01925	19.6309	2.99611	4.65034
22	9.61301	7.57704	20.9149	3.89842	3.40099	20.3597	2.09381	4.51152
23	9.64771	7.61174	20.9381	4.71974	4.02566	22.0139	2.61437	4.9511
24	9.64771	7.64645	20.9959	4.71974	4.0488	21.7825	2.69534	5.08992
25	9.64771	7.66958	21.0769	4.73131	4.15291	21.609	2.74162	5.14776
26	9.64771	7.68115	21.1463	4.81229	4.26859	21.69	2.55653	5.14776
27	9.63614	7.69272	21.1926	4.76602	4.31486	21.5396	2.64907	5.19403
28	9.65928	7.68115	21.2157	4.5925	4.34957	21.7594	2.67221	5.18246
29	9.62458	7.71586	21.2041	4.6272	4.36114	21.5975	2.64907	5.22874
30	9.62458	7.73899	21.1926	4.78915	4.38427	21.2041	2.93827	5.2403
31	9.60144	7.70429	21.2388	4.69661	4.46525	21.5165	2.69534	5.2056
32	9.5783	7.71586	21.2736	4.6272	4.46525	21.6553	2.6028	5.19403
33	9.61301	7.64645	21.3083	4.75445	4.39584	21.0422	3.05395	5.29814
34	9.61301	7.69272	21.2504	4.6619	4.48838	21.5396	2.70691	5.18246
35	9.60144	7.73899	21.1694	3.29688	3.29688	17.8032	2.84573	4.29173
36	9.61301	7.72742	21.4008	2.53339	4.87013	19.5036	3.57451	5.11306
37	9.53203	7.79683	21.4586	3.34315	5.03208	21.5975	3.67862	5.2056
38	9.56674	7.78526	21.4355	3.44726	4.98581	21.5512	3.64392	5.14776
39	9.5436	7.78526	21.4008	3.42413	4.9164	21.528	3.65549	5.15933
40	9.56674	7.73899	21.4471	3.48197	4.8817	21.4818	3.74803	5.14776
41	9.06931	5.76086	19.2723	3.44726	4.8817	21.6322	3.62078	5.11306
42	8.56032	3.51667	14.113	3.48197	4.78915	22.037	3.71333	5.12462
43	9.61301	6.44338	21.3545	3.62078	4.6619	21.7363	3.7943	4.99738
44	9.67085	6.77885	22.0255	3.77117	2.33674	16.4266	2.90357	2.38301
45	9.68242	6.76728	21.8057	4.48838	3.49354	19.0756	3.34315	5.15933
46	9.64771	6.67474	22.0139	4.85856	3.82901	20.672	3.57451	5.35598
47	9.67085	6.87139	21.9908	4.68504	3.97939	20.7183	3.73646	5.40226
48	9.68242	6.84826	22.118	4.81229	4.0835	20.4754	3.69019	5.41382
49	9.65928	6.80198	22.0949	4.75445	4.12978	20.5679	3.64392	5.39069
50	9.67085	6.9408	22.1643	4.73131	4.19918	20.5216	3.65549	5.43696
51	9.67085	6.96394	22.1412	4.71974	4.22232	20.5563	3.64392	5.41382
52	9.67085	6.9408	22.199	4.69661	4.24546	20.591	3.56294	5.43696
53	9.65928	6.88296	22.2684	4.76602	4.28016	20.5679	3.52824	5.42539
54	9.64771	6.87139	22.2453	4.77758	4.3033	20.406	3.59765	5.41382
55	9.65928	6.9061	22.1874	4.69661	4.338	20.3944	3.7943	5.43696
56	9.65928	6.96394	22.1643	4.69661	4.29173	20.3018	3.80587	5.40226
57	9.63614	6.95237	22.1527	4.76602	4.34957	20.753	3.35472	5.43696
58	9.64771	6.96394	22.0833	4.75445	4.338	20.3481	3.71333	5.42539
59	9.67085	7.04491	22.0602	4.70818	4.29173	20.1862	3.88685	5.41382
60	9.64771	6.9755	22.037	4.80072	4.38427	20.6026	3.41256	4.97424
61	9.64771	6.98707	21.8751	4.26859	4.75445	15.7209	3.88685	3.28531
62	9.65928	6.9061	22.1412	4.90483	5.41382	18.6476	4.34957	4.29173
63	9.65928	6.89453	22.1643	4.90483	5.47166	19.5384	4.39584	4.3727
64	9.65928	6.9408	22.0717	4.90483	5.39069	19.9085	4.06037	4.41898
65	9.67085	7.07962	22.0139	4.96267	5.39069	19.735	4.10664	4.3727
66	9.64771	7.05648	22.0139	4.96267	5.40226	19.3764	4.46525	4.338
67	9.65928	7.01021	22.0717	4.96267	5.35598	19.5036	4.32643	4.39584
68	9.64771	6.96394	22.037	4.87013	5.29814	20.0126	4.02566	4.43054
69	9.67085	7.16059	21.8982	4.84699	5.14776	19.2723	4.39584	3.88685
70	9.65928	7.02178	21.8982	2.69534	4.51152	13.8816	2.55653	3.1812
71	9.65928	7.04491	21.9561	4.26859	5.50637	19.8738	4.22232	4.10664
72	9.65928	7.14902	21.9098	4.34957	5.56421	20.3597	4.18762	4.23389
73	9.65928	7.04491	21.9445	4.43054	5.5295	20.2324	4.25702	4.29173
74	9.64771	7.10275	21.9445	4.40741	5.5295	20.163	4.23389	4.29173
75	9.65928	7.18373	21.9098	4.41898	5.5295	20.1746	4.24546	4.36114
76	8.40994	7.18373	19.6425	4.45368	5.5295	20.1746	4.22232	4.31486
77	8.94206	7.92408	14.2402	4.45368	5.4948	20.3481	4.21075	4.38427
78	9.53203	8.69914	19.3301	4.44211	5.48323	20.3481	4.11821	4.34957
79	9.61301	9.04618	19.9895	4.40741	5.40226	20.2903	4.12978	4.3727
80	9.65928	9.08088	20.1052	4.3727	5.44853	20.1746	4.24546	4.32643
81	9.64771	9.05774	20.1977	4.5925	5.42539	20.0011	4.24546	4.40741
82	9.63614	8.98834	20.1399	4.45368	5.41382	20.1862	4.17605	4.3727
83	9.63614	8.9652	20.1862	4.41898	5.39069	20.4638	3.92155	4.39584
84	9.67085	8.9305	20.1977	3.93312	2.86886	19.2607	3.37786	3.2159
85	9.65928	8.62973	19.7697	3.55138	3.4704	19.897	2.77632	3.5051
86	9.68242	8.61816	19.5962	4.14134	4.55779	22.0139	3.52824	3.87528
87	9.65928	8.6413	19.5036	4.10664	4.80072	21.5165	3.56294	4.06037
88	9.67085	3.26218	13.6618	2.88043	5.41382	14.969	3.23904	4.61563
