0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.570302	0.189368	0.225692	0.254033	0.162646	0.369945
2	0.925324	0.304701	0.347618	0.393775	0.250447	0.5784
3	0.728321	0.296488	0.34276	0.38614	0.235293	0.576318
4	0.699401	0.246745	0.337786	0.366127	0.231823	0.559544
5	0.773899	0.263172	0.340678	0.373299	0.235177	0.573079
6	0.790904	0.294521	0.339405	0.382438	0.232748	0.599107
7	0.782807	0.292208	0.337092	0.379315	0.230319	0.584184
8	0.778873	0.290704	0.336166	0.377811	0.228121	0.578747
9	0.776097	0.289547	0.335588	0.37515	0.227311	0.5784
10	0.777023	0.289547	0.335009	0.375844	0.226964	0.57921
11	0.777138	0.29001	0.335241	0.377695	0.227196	0.5784
12	0.778526	0.289778	0.334894	0.374456	0.225923	0.579094
13	0.778179	0.289894	0.334547	0.376076	0.225807	0.578516
14	0.778526	0.289894	0.334778	0.376076	0.225576	0.578631
15	0.748912	0.29001	0.334894	0.373878	0.229393	0.5784
16	0.7621	0.288853	0.336166	0.373762	0.229278	0.578516
17	0.775634	0.289316	0.337439	0.372027	0.22708	0.578053
18	0.776097	0.289431	0.336976	0.376191	0.227427	0.5784
19	0.777023	0.289547	0.336629	0.370639	0.225923	0.578631
20	0.778295	0.289778	0.335935	0.373646	0.225345	0.578516
21	0.777254	0.289894	0.33605	0.373878	0.225692	0.578284
22	0.778873	0.289894	0.335819	0.371101	0.225923	0.578516
23	0.778526	0.289894	0.335241	0.372374	0.22627	0.578284
24	0.779221	0.289894	0.335125	0.373415	0.226154	0.578516
25	0.774825	0.29001	0.335356	0.373068	0.226039	0.5784
26	0.726702	0.29001	0.333621	0.376076	0.223725	0.57759
27	0.775866	0.289547	0.335935	0.381975	0.229393	0.578978
28	0.778526	0.289547	0.335472	0.381513	0.225345	0.578631
29	0.778642	0.289778	0.334894	0.381628	0.226617	0.5784
30	0.779452	0.289778	0.334547	0.380703	0.225807	0.578284
31	0.779683	0.29001	0.334662	0.379662	0.225229	0.578516
32	0.780146	0.29001	0.334431	0.38105	0.224766	0.5784
33	0.768694	0.290125	0.3342	0.380819	0.224766	0.578169
34	0.743707	0.286192	0.3342	0.380587	0.22627	0.569377
35	0.772164	0.287118	0.334547	0.379777	0.227196	0.576086
36	0.767999	0.290241	0.333737	0.380356	0.229046	0.579325
37	0.743822	0.289778	0.325871	0.371217	0.243506	0.58002
38	0.770545	0.288737	0.327606	0.371217	0.248249	0.580598
39	0.772742	0.288737	0.328184	0.370639	0.243044	0.57921
40	0.775172	0.289316	0.328184	0.371101	0.242118	0.578978
41	0.774593	0.289547	0.328068	0.372721	0.240036	0.579325
42	0.777948	0.289663	0.328647	0.371796	0.239458	0.579557
43	0.777832	0.289894	0.328184	0.372143	0.238995	0.57921
44	0.779915	0.289894	0.328416	0.37168	0.238879	0.578863
45	0.777832	0.290241	0.328416	0.371217	0.238764	0.579788
46	0.780609	0.290357	0.328531	0.373068	0.236681	0.579557
47	0.781534	0.29082	0.328416	0.372374	0.238532	0.578978
48	0.778989	0.290357	0.328068	0.370176	0.235872	0.579094
49	0.728206	0.290588	0.327721	0.369251	0.249637	0.578053
50	0.764645	0.289663	0.327374	0.377117	0.249175	0.57759
51	0.783269	0.290588	0.328647	0.377117	0.24744	0.579904
52	0.781303	0.290241	0.328763	0.378042	0.24501	0.579325
53	0.782459	0.290704	0.328763	0.378274	0.243738	0.578863
