0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.150384	0.17352	0.439584	0.150384	0.080976	0.728784	0.092544	0.104112
2	0.80976	0.740352	2.00126	0.670944	0.543696	2.59123	0.474288	0.381744
3	2.59123	2.52182	6.92923	2.40614	1.60795	8.88422	1.56168	1.50384
4	7.02178	6.6516	18.6823	4.93954	3.64392	19.8507	3.38942	3.7249
5	8.07446	7.54234	21.1463	2.38301	1.71206	9.90221	2.15165	1.72363
6	3.73646	2.86886	11.649	2.17478	2.2789	12.3315	1.87402	2.41771
7	6.84826	3.64392	15.3392	4.11821	2.94984	22.0255	4.02566	3.25061
8	8.28269	6.21202	20.1283	4.39584	3.04238	23.1476	3.80587	3.41256
9	8.45621	6.26986	20.4522	4.34957	3.38942	23.0203	3.96782	3.84058
10	8.66443	6.21202	20.6026	4.75445	3.66706	22.4304	3.88685	3.77117
11	8.86109	6.50122	20.4985	4.75445	3.59765	22.2684	3.85214	3.93312
12	9.13872	6.50122	20.8687	4.60406	3.7249	22.199	3.7943	3.90998
13	9.26597	6.45494	20.834	4.55779	3.7943	22.1759	3.86371	3.96782
14	9.41635	6.62846	20.8455	4.63877	3.89842	21.9908	3.84058	4.0488
15	9.55517	6.48965	21.0306	4.53466	3.85214	22.0486	3.82901	4.17605
16	9.60144	6.50122	21.2273	4.69661	3.97939	21.7594	3.78274	4.16448
17	9.64771	6.70944	21.0653	4.69661	4.06037	21.5165	3.93312	4.19918
18	9.62458	6.80198	21.0422	4.6272	4.0835	21.6784	3.71333	4.26859
19	9.65928	6.77885	21.2504	4.47682	4.12978	21.7825	3.62078	4.3033
20	9.65928	6.64003	21.4124	4.54622	4.14134	21.4586	3.87528	4.32643
21	9.62458	6.70944	21.4818	4.54622	4.22232	21.3777	3.81744	4.40741
22	9.64771	6.77885	21.4702	4.71974	4.3033	21.3083	3.63235	4.51152
23	9.67085	6.77885	21.528	4.51152	4.36114	21.2388	3.81744	4.43054
24	9.62458	6.85982	21.5975	4.47682	4.31486	21.2851	3.7249	4.58093
25	9.64771	6.9061	21.5975	4.67347	4.41898	21.0422	3.71333	4.5925
26	9.67085	6.95237	21.7016	4.44211	4.40741	21.1347	3.73646	4.61563
27	9.62458	6.98707	21.6437	4.54622	4.56936	20.9959	3.70176	4.6272
28	9.64771	6.91766	21.7478	4.54622	4.49995	20.9844	3.66706	4.70818
29	9.67085	6.96394	21.8288	4.48838	4.58093	20.8918	3.77117	4.6619
30	9.62458	6.92923	21.9329	4.6619	4.58093	20.7761	3.59765	4.78915
31	9.64771	6.99864	21.8982	4.40741	4.6272	20.8108	3.7943	4.82386
32	9.62458	7.03334	21.8288	4.54622	4.6619	20.8108	3.69019	4.81229
33	9.62458	7.07962	21.7594	4.48838	4.69661	20.8571	3.64392	4.80072
34	9.64771	7.10275	21.8288	4.44211	4.68504	20.7993	3.67862	4.81229
35	9.61301	7.16059	21.771	4.77758	4.69661	20.4291	3.7596	4.83542
36	9.62458	7.10275	21.8172	4.23389	4.71974	21.0538	3.67862	4.83542
37	9.62458	7.13746	21.7594	4.6619	4.71974	20.591	3.64392	4.89326
38	9.61301	7.1953	21.7941	4.58093	4.73131	20.6026	3.7596	4.85856
39	9.61301	7.25314	21.7016	4.39584	4.75445	20.8802	3.63235	4.89326
40	9.64771	7.14902	21.7594	4.70818	4.75445	20.5448	3.7249	4.8817
41	9.61301	7.29941	21.6784	4.47682	4.70818	20.6836	3.71333	4.83542
42	9.58987	7.2647	21.6784	4.45368	4.77758	20.7067	3.74803	4.84699
43	9.64771	7.20686	21.7478	4.6272	4.75445	20.7877	3.49354	4.89326
44	9.58987	7.41509	21.5512	4.49995	4.76602	20.4985	3.88685	4.85856
45	9.64771	7.25314	21.6669	4.51152	4.74288	20.7646	3.62078	4.8817
46	9.61301	7.38038	21.609	4.56936	4.73131	20.5448	3.81744	4.92797
47	9.61301	7.32254	21.5975	4.69661	4.76602	20.7183	3.5051	4.83542
48	9.65928	7.35725	21.6437	4.14134	4.32643	19.5268	3.7596	3.26218
49	9.65928	3.93312	15.3276	2.38301	4.338	11.7068	2.24419	1.23778
50	9.67085	2.38301	5.39069	2.39458	4.93954	16.1489	2.47555	4.00253
51	9.67085	6.70944	19.3764	4.21075	4.84699	23.2517	4.24546	3.69019
52	9.67085	6.98707	20.406	4.03723	4.70818	22.6154	4.16448	3.15806
