0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.104343	0.0345883	0.0537912	0.0576086	0.0394469	0.0817858
2	0.660533	0.218867	0.276591	0.303776	0.200358	0.446293
3	0.961416	0.305048	0.344264	0.387412	0.254149	0.5784
4	0.717563	0.297413	0.333043	0.371448	0.235756	0.57678
5	0.72462	0.315459	0.330845	0.378968	0.232285	0.577706
6	0.757588	0.314534	0.328531	0.378042	0.224998	0.578631
7	0.780146	0.306205	0.328184	0.375266	0.229046	0.578863
8	0.785583	0.301115	0.328763	0.37434	0.228121	0.578863
9	0.782922	0.300537	0.32911	0.373068	0.227311	0.578747
10	0.783154	0.299958	0.329688	0.373878	0.23055	0.578631
11	0.781418	0.299033	0.330266	0.374109	0.230435	0.578863
12	0.782807	0.299264	0.330729	0.373646	0.230435	0.5784
13	0.779221	0.298454	0.330845	0.374225	0.231244	0.578978
14	0.779683	0.297992	0.331076	0.373878	0.231938	0.578516
15	0.780146	0.297529	0.332117	0.375035	0.233442	0.578747
16	0.779683	0.297413	0.331192	0.373762	0.233327	0.578747
17	0.77737	0.296835	0.33258	0.37515	0.233905	0.578516
18	0.779567	0.296719	0.331886	0.372952	0.234021	0.578516
19	0.762215	0.296488	0.333158	0.373878	0.236219	0.578631
20	0.7289	0.295447	0.339637	0.381397	0.230435	0.578169
21	0.77737	0.294868	0.338711	0.375844	0.232054	0.579094
22	0.777717	0.294406	0.338364	0.37758	0.232632	0.578747
23	0.778295	0.293943	0.33848	0.377348	0.231707	0.578747
24	0.778526	0.293943	0.337786	0.375729	0.231476	0.5784
25	0.778758	0.293364	0.337901	0.376191	0.231244	0.578747
26	0.780146	0.293249	0.337786	0.375266	0.231938	0.578747
27	0.778064	0.293133	0.338017	0.37677	0.231938	0.578631
28	0.778873	0.293364	0.338017	0.375844	0.232632	0.578284
29	0.777717	0.29267	0.338364	0.376423	0.23298	0.578516
30	0.778989	0.293133	0.338711	0.377464	0.233211	0.578516
31	0.77737	0.292323	0.338248	0.376423	0.233905	0.578284
32	0.777832	0.292902	0.338711	0.377464	0.232285	0.578747
33	0.778642	0.292323	0.338942	0.376191	0.234021	0.5784
34	0.775172	0.292555	0.339058	0.376307	0.233442	0.5784
35	0.713746	0.300999	0.339521	0.382207	0.23564	0.577359
36	0.719067	0.301809	0.333737	0.384058	0.233558	0.576202
37	0.779221	0.300999	0.334778	0.384983	0.238995	0.57921
38	0.778758	0.300074	0.334778	0.382901	0.236913	0.5784
39	0.779799	0.299496	0.334547	0.380587	0.238764	0.57921
40	0.778873	0.299264	0.334431	0.380009	0.238648	0.579441
41	0.778642	0.298801	0.334315	0.381166	0.23726	0.578863
42	0.779105	0.298454	0.3342	0.38024	0.237375	0.578631
43	0.779683	0.297992	0.3342	0.380934	0.237028	0.578516
44	0.779915	0.298107	0.334315	0.380819	0.238069	0.578747
45	0.78084	0.29776	0.334084	0.380934	0.237838	0.578631
46	0.778179	0.29776	0.334315	0.380009	0.238069	0.578284
47	0.778642	0.297413	0.334315	0.380472	0.237375	0.57921
48	0.778989	0.297645	0.3342	0.37758	0.236566	0.578284
49	0.779567	0.297529	0.334315	0.37943	0.235987	0.5784
50	0.778873	0.297413	0.3342	0.380472	0.239111	0.578747
51	0.749838	0.297645	0.337901	0.385446	0.240961	0.579441
52	0.756084	0.296951	0.33848	0.386256	0.246283	0.57921
53	0.777023	0.296256	0.337439	0.38614	0.247902	0.57921
54	0.781187	0.295909	0.337554	0.387759	0.24744	0.578978
55	0.735609	0.295215	0.337323	0.395047	0.247787	0.576086
56	0.755275	0.295447	0.337786	0.398171	0.248481	0.566022
57	0.774478	0.294637	0.33767	0.397592	0.24744	0.577128
58	0.779799	0.294868	0.33848	0.398171	0.24929	0.580482
59	0.780493	0.295215	0.338248	0.395973	0.248712	0.579788
60	0.780377	0.294521	0.338711	0.397361	0.247787	0.580251
61	0.779799	0.294868	0.33848	0.396782	0.246745	0.580714
62	0.778295	0.294521	0.338827	0.395163	0.246977	0.579904
63	0.74602	0.29429	0.341372	0.397476	0.254149	0.581292
64	0.745789	0.293017	0.343454	0.39979	0.25681	0.580135
