0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	4.6272	4.40741	11.7415	3.34315	2.11694	11.8572	1.90872	2.37144
2	8.10917	7.66958	21.0538	4.19918	2.57966	14.7955	2.39458	2.64907
3	3.1812	4.52309	12.6438	2.75318	3.44726	11.14	2.17478	1.22621
4	3.97939	3.94469	10.284	5.36755	5.76086	20.4869	3.96782	3.60922
5	8.14387	7.87781	20.325	5.37912	5.58734	20.1399	3.81744	4.3033
6	9.33538	8.56032	21.9098	5.26344	5.43696	19.8044	3.63235	4.21075
7	9.15029	7.95878	21.5512	5.2403	5.4948	19.6887	3.59765	4.38427
8	9.2891	7.93565	21.3314	5.34442	5.54107	19.5962	3.63235	4.44211
9	9.38165	7.94722	21.2736	5.26344	5.48323	19.6309	3.71333	4.49995
10	9.41635	7.90094	21.3198	5.18246	5.4601	19.7928	3.65549	4.46525
11	9.42792	7.88938	21.3314	5.21717	5.47166	19.6887	3.71333	4.54622
12	9.46262	7.88938	21.2967	5.37912	5.42539	19.654	3.60922	4.47682
13	9.47419	7.98192	21.1926	5.04365	5.41382	19.9664	3.67862	4.49995
14	9.47419	7.81997	21.3198	4.99738	5.00894	19.8507	3.77117	4.03723
15	9.5436	7.63488	20.6952	4.22232	3.73646	18.1733	2.47555	2.14008
16	9.61301	7.62331	20.672	4.99738	4.97424	21.7247	2.86886	3.60922
17	9.65928	7.72742	20.8571	5.18246	5.08992	21.0885	2.99611	3.93312
18	9.64771	7.66958	21.0191	5.00894	5.21717	21.2851	2.86886	4.07194
19	9.61301	7.83154	20.9959	4.85856	5.27501	21.0075	3.12336	4.21075
20	9.65928	7.71586	21.1926	5.07835	5.28658	20.9149	2.93827	4.29173
21	9.64771	7.70429	21.2388	5.04365	5.28658	20.9612	2.892	4.338
22	9.60144	7.83154	21.1116	4.98581	5.29814	20.9496	2.97298	4.39584
23	9.58987	7.87781	21.1116	4.96267	5.27501	20.8687	3.01925	4.40741
24	9.5783	7.83154	21.1579	4.97424	5.27501	20.7993	3.04238	4.43054
25	9.56674	7.73899	21.2851	4.93954	5.28658	20.7993	3.10022	4.44211
26	9.55517	7.71586	21.262	4.8817	5.25187	20.834	3.15806	4.38427
27	9.58987	7.69272	20.9612	3.59765	2.74162	20.0358	2.18635	2.83416
28	9.63614	7.49606	20.4638	4.58093	3.85214	22.7774	2.5681	4.15291
29	9.63614	7.62331	20.5563	4.48838	4.18762	22.4419	2.6375	4.36114
30	9.64771	8.22485	6.18888	3.55138	4.80072	17.4098	2.96141	4.82386
