0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.416448	0.451152	1.14523	0.381744	0.277632	1.49227	0.242928	0.23136
2	2.94984	2.6375	7.29941	2.49869	1.56168	9.43949	1.56168	1.63109
3	7.70429	7.36882	20.4522	5.04365	3.73646	20.6952	3.4704	3.86371
4	7.61174	7.42666	20.7299	1.34189	0.960144	5.76086	0.682512	0.69408
5	2.6028	2.25576	5.2056	4.34957	3.80587	18.7055	1.30718	2.0591
6	9.64771	6.15418	18.3816	5.08992	4.63877	23.7838	1.64266	3.07709
7	9.62458	7.16059	20.591	5.15933	4.89326	23.0897	1.93186	3.51667
8	9.64771	7.43822	20.7414	4.63877	4.75445	22.5923	2.38301	3.96782
9	9.64771	7.41509	20.9381	4.82386	4.83542	22.0486	2.57966	4.00253
10	9.62458	7.34568	21.2041	4.75445	4.84699	22.0023	2.54496	4.26859
11	9.64771	7.44979	21.262	4.73131	4.97424	21.852	2.5681	4.17605
12	9.64771	7.50763	21.2157	4.73131	5.02051	21.7478	2.62594	4.36114
13	9.62458	7.43822	21.3892	4.75445	5.05522	21.6206	2.6375	4.32643
14	9.64771	7.53077	21.343	4.77758	5.06678	21.5859	2.62594	4.46525
15	9.63614	7.49606	21.4355	4.71974	5.12462	21.5165	2.64907	4.44211
16	9.61301	7.47293	21.4355	4.69661	5.12462	21.528	2.70691	4.52309
17	9.63614	7.54234	21.3892	4.60406	5.12462	21.6437	2.6375	4.51152
18	9.60144	7.5539	21.4239	4.60406	5.11306	21.5628	2.71848	4.54622
19	9.60144	7.47293	21.4933	4.81229	5.11306	21.3777	2.66064	4.54622
20	9.58987	7.5539	21.4355	4.67347	5.11306	21.3198	2.84573	4.60406
21	9.55517	7.57704	21.4124	4.75445	5.07835	21.3545	2.76475	4.5925
22	9.55517	7.50763	21.4933	4.71974	5.15933	21.3314	2.81102	4.53466
23	9.5783	7.56547	21.4239	4.71974	5.06678	21.2851	2.79946	4.63877
24	9.56674	7.5192	21.4471	4.61563	5.12462	21.4008	2.84573	4.58093
25	9.5783	7.50763	21.5165	4.87013	5.05522	21.0885	2.90357	4.65034
26	9.56674	7.54234	21.4471	4.63877	5.13619	21.4355	2.79946	4.56936
27	9.5783	7.5192	21.4355	4.65034	5.05522	21.1694	3.00768	4.6272
28	9.56674	7.53077	21.4702	4.92797	5.08992	21.2851	2.66064	4.65034
29	9.5783	7.5539	21.4124	4.47682	5.05522	21.2504	3.1465	4.61563
30	9.56674	7.57704	21.4124	4.90483	4.00253	20.3365	2.64907	4.67347
31	9.58987	7.53077	21.4586	4.03723	3.29688	15.0615	2.66064	5.15933
32	9.55517	7.54234	21.4471	5.04365	4.16448	20.0589	3.34315	5.63362
33	9.5783	7.54234	21.5049	5.26344	4.25702	20.3597	3.1812	5.65675
34	9.5436	7.5192	21.5165	5.2056	4.24546	20.5332	3.11179	5.61048
35	9.56674	7.57704	21.4471	5.12462	4.17605	20.3597	3.32002	5.61048
36	9.5783	7.62331	21.4239	5.18246	4.24546	20.2556	3.32002	5.56421
37	9.55517	7.47293	21.5165	5.21717	4.26859	20.3597	3.27374	5.59891
38	9.58987	7.56547	21.5049	4.99738	4.23389	20.591	3.20434	5.54107
39	9.55517	7.58861	21.4239	5.27501	4.3033	20.1746	3.38942	5.55264
40	9.5783	7.5192	21.528	5.13619	4.25702	20.4407	3.27374	5.5295
41	9.56674	7.5539	21.4471	5.07835	4.21075	20.325	3.38942	5.51794
42	9.58987	7.50763	21.4471	5.22874	4.28016	20.5101	3.1465	5.47166
43	9.56674	7.61174	21.4008	5.05522	4.338	20.3134	3.4704	5.44853
44	9.5783	7.50763	21.4471	3.69019	2.54496	15.0731	2.892	2.15165
45	9.63614	7.36882	20.9381	4.21075	3.92155	17.5371	3.52824	3.97939
46	9.67085	7.47293	21.3661	4.89326	4.58093	20.1399	3.97939	4.85856
47	9.67085	7.5539	21.3314	4.89326	4.65034	20.1399	3.93312	4.96267
48	9.68242	7.54234	21.3314	4.90483	4.6619	20.2093	3.88685	4.90483
49	9.68242	7.49606	21.4818	4.81229	4.75445	20.163	3.90998	4.96267
50	9.61301	7.58861	21.3545	4.92797	4.68504	20.0589	3.89842	4.98581
51	9.64771	7.5192	21.4471	4.82386	4.70818	20.0936	3.97939	4.93954
52	9.63614	7.56547	21.3661	4.92797	4.69661	19.8623	4.0835	4.96267
53	8.676	6.17731	17.4098	4.84699	4.75445	20.2093	3.85214	4.9511
54	7.10275	4.03723	16.7273	4.89326	4.70818	20.3944	3.7943	4.8817
55	9.24283	6.80198	21.343	4.87013	4.70818	19.9201	3.97939	4.92797
56	9.61301	6.91766	21.8057	4.78915	4.76602	20.0936	4.02566	4.89326
57	9.64771	7.07962	21.9098	4.99738	4.77758	20.2209	3.73646	4.93954
58	9.63614	7.17216	22.0949	4.81229	4.70818	20.0473	4.0141	4.8817
59	9.62458	7.14902	22.0833	4.73131	4.78915	20.1283	3.94469	4.89326
60	9.62458	7.11432	22.118	5.03208	4.74288	20.1052	3.78274	4.90483
61	9.63614	7.14902	22.0602	4.70818	4.80072	20.0936	4.03723	4.89326
62	9.62458	7.18373	22.0602	5.02051	4.81229	20.082	3.7596	4.90483
63	9.62458	7.13746	22.0255	4.73131	4.75445	20.1399	4.00253	4.87013
64	9.63614	7.16059	21.9445	4.9511	4.82386	20.0705	3.85214	4.90483
65	9.65928	7.16059	21.8172	4.74288	4.49995	20.1746	3.95626	4.87013
66	9.64771	6.85982	21.8172	3.25061	0.832896	17.8841	3.00768	4.0488
67	9.65928	6.85982	21.528	4.25702	3.29688	20.9149	3.56294	5.05522
68	9.64771	6.3277	19.4111	3.97939	3.52824	21.0422	3.69019	5.10149
69	9.67085	2.88043	7.35725	1.53854	4.23389	19.2492	2.01283	5.41382
70	9.65928	6.82512	19.6078	3.38942	3.97939	24.7787	2.99611	5.29814
71	9.67085	7.25314	21.0306	3.12336	3.65549	23.6566	3.06552	5.1709
72	9.65928	7.36882	21.1116	3.1812	3.69019	23.298	2.98454	5.18246
73	9.65928	7.47293	21.1926	3.20434	3.7943	23.1129	3.05395	5.19403
74	9.65928	7.43822	21.2388	3.25061	3.89842	22.9972	3.03082	5.22874
75	9.67085	7.42666	21.2967	3.25061	3.90998	22.8005	3.07709	5.27501
76	9.64771	7.44979	21.3545	3.28531	4.0141	22.7543	3.11179	5.25187
77	9.65928	7.60018	21.1694	3.35472	4.07194	22.7311	2.98454	5.29814
78	9.67085	7.46136	21.4124	3.45883	4.11821	22.4651	3.05395	5.30971
79	9.65928	7.42666	21.4586	3.41256	4.16448	22.4882	3.10022	5.30971
80	9.64771	7.64645	21.262	3.27374	4.19918	22.4998	3.20434	5.30971
81	9.67085	7.41509	21.5165	3.44726	4.21075	22.5229	2.99611	5.34442
82	9.67085	7.64645	21.2967	3.48197	4.23389	22.3262	3.10022	5.34442
83	9.64771	7.53077	21.3892	3.53981	4.29173	22.118	3.29688	5.32128
84	9.68242	7.43822	21.5396	3.38942	4.3033	22.5345	2.96141	5.32128
85	9.64771	7.62331	21.4124	3.53981	4.25702	22.0023	3.35472	5.36755
86	9.65928	7.63488	21.3198	3.67862	4.31486	22.1874	3.03082	5.33285
87	9.67085	7.54234	21.4124	3.38942	4.32643	21.8982	3.16963	4.77758
88	9.65928	7.56547	21.5165	3.37786	3.84058	13.1991	2.15165	2.55653
89	9.64771	7.5192	21.5049	4.21075	4.85856	20.1746	2.90357	5.07835
90	9.67085	7.60018	21.5743	4.40741	4.92797	21.2157	3.06552	5.14776
91	9.67085	7.61174	21.5396	4.48838	4.9164	21.2157	3.05395	5.05522
92	9.65928	7.57704	21.5396	4.45368	4.87013	21.2388	3.06552	5.03208
93	9.64771	7.57704	21.5049	4.54622	4.89326	21.1463	3.08866	5.04365
94	9.63614	7.57704	21.5396	4.49995	4.89326	21.1	3.1465	4.9511
95	9.64771	7.58861	21.4933	4.53466	4.87013	21.1347	3.10022	4.92797
96	9.63614	7.61174	21.4124	4.41898	4.82386	21.2273	3.19277	5.00894
97	9.64771	7.56547	21.4702	4.46525	4.83542	21.1579	3.20434	4.90483
98	9.64771	7.49606	21.5165	4.46525	4.82386	21.2388	3.12336	4.9164
99	9.64771	7.53077	21.4818	4.46525	4.77758	21.1347	3.23904	4.99738
100	9.64771	7.5539	21.4818	4.63877	4.82386	21.0885	3.07709	4.87013
101	9.63614	7.60018	21.3892	4.49995	4.80072	21.1116	3.29688	4.8817
102	9.67085	7.56547	21.4355	4.36114	4.81229	21.181	3.30845	4.93954
103	9.65928	7.4845	21.4818	3.94469	2.79946	13.5924	2.62594	3.28531
104	9.67085	7.50763	21.262	3.67862	4.36114	19.897	3.00768	4.3033
105	9.67085	7.5192	21.1232	4.41898	4.60406	21.3545	3.52824	4.56936
106	9.65928	7.44979	21.2851	4.52309	4.71974	21.181	3.41256	4.58093
107	9.68242	7.42666	21.343	4.51152	4.73131	21.1579	3.41256	4.69661
108	9.68242	7.62331	21.2967	4.43054	4.76602	21.1579	3.41256	4.71974
109	9.68242	7.43822	21.4008	4.39584	4.82386	21.1579	3.4357	4.75445
110	9.67085	7.46136	21.4586	4.40741	4.82386	21.1463	3.42413	4.75445
111	9.67085	7.68115	21.2504	4.45368	4.83542	21.0885	3.36629	4.80072
112	9.65928	7.38038	21.5396	4.45368	4.87013	21.0538	3.4704	4.78915
113	9.67085	7.57704	21.4008	4.43054	4.83542	21.1	3.36629	4.84699
114	9.63614	7.5192	21.4471	4.44211	4.85856	20.9381	3.51667	4.83542
115	9.67085	7.43822	21.528	4.3727	4.8817	21.0885	3.41256	4.82386
116	9.65928	7.66958	21.343	4.47682	4.87013	20.9034	3.48197	4.87013
117	9.65928	7.41509	21.5975	4.6619	4.87013	20.7761	3.48197	4.83542
118	9.65928	7.69272	21.3314	4.29173	4.89326	21.1926	3.38942	4.83542
119	9.67085	7.40352	21.6206	4.47682	4.85856	20.8455	3.59765	4.89326
120	9.68242	7.62331	21.4008	4.6272	4.85856	20.8224	3.4357	4.84699
121	7.60018	7.5539	21.1579	4.44211	4.89326	20.9496	3.48197	4.82386
122	7.39195	7.79683	18.4047	4.46525	4.85856	20.5448	3.55138	4.8817
123	8.53718	8.45621	20.6489	4.48838	4.93954	20.4638	3.33158	4.96267
124	8.74541	8.31739	21.3083	4.338	4.99738	20.3828	3.56294	4.96267
125	8.81482	8.20171	21.3777	4.54622	5.11306	20.4407	3.36629	5.05522
126	8.94206	8.58346	21.0191	4.31486	5.06678	20.4638	3.56294	5.08992
127	9.08088	8.31739	21.262	4.54622	5.08992	20.3944	3.37786	5.11306
128	9.10402	8.16701	21.4124	4.40741	5.11306	20.4869	3.45883	5.08992
129	9.15029	8.57189	20.9612	4.47682	4.49995	20.244	3.53981	4.5925
130	9.27754	8.1323	20.9844	4.25702	3.88685	16.1142	2.62594	3.1465
131	9.48576	3.60922	13.9626	2.93827	5.34442	12.8868	2.17478	4.26859
132	9.64771	5.18246	18.5898	4.51152	5.77243	19.9664	3.35472	5.11306
133	9.67085	7.2647	21.8172	4.58093	5.7493	20.8687	3.53981	4.77758
134	9.65928	7.05648	22.2221	4.65034	5.69146	20.4522	3.4704	4.69661
135	9.65928	7.32254	22.1296	4.6619	5.63362	20.4522	3.44726	4.60406
136	9.65928	7.09118	22.3262	4.69661	5.57578	20.4638	3.45883	4.58093
137	9.68242	7.28784	22.037	4.71974	5.55264	20.4754	3.42413	4.54622
138	9.64771	7.21843	22.1643	4.65034	5.50637	20.4985	3.53981	4.54622
139	9.65928	7.1953	22.118	4.58093	5.50637	20.6373	3.44726	4.51152
140	9.65928	7.13746	22.0602	4.67347	5.44853	20.5563	3.5051	4.51152
141	9.67085	7.18373	22.0949	4.70818	5.4601	20.6026	3.38942	4.46525
142	9.63614	7.18373	22.0717	4.81229	5.39069	20.5101	3.48197	4.47682
143	9.62458	7.18373	22.0139	4.5925	5.39069	20.4985	3.70176	4.49995
144	9.62458	7.17216	22.0255	4.73131	5.33285	20.591	3.48197	4.49995
145	9.62458	7.17216	21.9908	4.63877	3.96782	17.6181	3.41256	4.06037
146	9.64771	7.13746	21.9792	3.74803	3.59765	14.2402	2.94984	4.28016
147	9.61301	7.16059	22.0139	4.9164	4.92797	19.5846	4.24546	4.77758
148	9.63614	7.11432	22.0255	4.98581	4.89326	19.8854	4.03723	4.81229
149	9.61301	7.24157	21.8057	4.99738	4.9511	19.9085	3.95626	4.80072
150	9.64771	7.13746	21.8982	4.99738	4.9511	19.897	4.00253	4.77758
151	9.64771	7.18373	21.852	4.96267	4.87013	19.8854	4.00253	4.84699
152	9.63614	7.21843	21.8172	4.97424	4.87013	19.8507	4.0141	4.87013
153	9.62458	7.13746	21.8635	4.97424	4.97424	19.9548	4.0141	4.80072
154	9.65928	7.13746	21.8635	5.03208	4.83542	19.9317	3.89842	4.8817
155	9.64771	7.14902	21.852	5.02051	4.85856	19.9548	3.88685	4.84699
156	9.63614	7.25314	21.7825	4.93954	4.83542	20.0936	3.81744	4.85856
157	9.64771	7.33411	21.6784	4.89326	4.87013	19.9085	4.09507	4.84699
158	9.65928	7.16059	21.8172	4.96267	4.81229	19.6309	4.26859	4.90483
159	9.63614	7.09118	21.8982	5.05522	4.82386	20.082	3.80587	4.82386
160	8.7107	7.41509	20.9612	4.96267	4.83542	20.1977	3.70176	4.78915
161	6.79042	7.93565	14.4253	4.89326	4.83542	19.654	4.0835	4.87013
162	8.59502	8.49091	20.5332	4.36114	5.14776	13.0834	1.71206	3.38942
163	8.72227	8.80325	21.4008	5.80714	5.70302	18.2196	3.10022	4.92797
164	8.80325	8.75698	21.262	5.79557	5.7493	18.9831	3.07709	5.00894
165	8.74541	8.72227	21.2388	5.8187	5.76086	18.9715	3.11179	5.00894
166	8.73384	8.69914	21.2041	5.85341	5.73773	18.9831	3.15806	4.92797
167	8.78011	8.73384	21.1579	5.80714	5.69146	19.0756	3.11179	4.96267
168	8.80325	8.66443	21.2041	5.79557	5.69146	19.0641	3.07709	4.93954
169	8.79168	8.62973	21.2273	5.71459	5.66832	19.2144	3.08866	4.93954
170	8.87266	8.69914	21.1232	5.73773	5.63362	19.1566	3.13493	4.89326
171	8.79168	8.7107	21.0885	5.76086	5.65675	19.0409	3.30845	4.8817
172	8.87266	8.62973	21.1347	5.71459	5.61048	18.879	3.4704	4.9511
173	8.86109	8.57189	21.1	5.7493	5.63362	19.3301	2.99611	4.85856
174	8.87266	8.52562	21.2041	5.62205	5.62205	19.3648	3.12336	4.84699
175	8.9305	8.49091	21.3314	5.28658	5.61048	18.0345	3.2159	3.63235
176	8.9305	8.59502	21.1	5.15933	5.77243	14.4253	3.15806	3.19277
177	8.94206	8.56032	20.9381	6.11947	5.784	18.4972	3.58608	4.3033
178	9.02304	8.23642	21.2157	6.13104	5.79557	18.6476	3.64392	4.338
179	8.75698	8.49091	20.6952	6.06163	5.79557	18.6708	3.58608	4.338
180	8.15544	8.81482	16.5307	6.06163	5.784	18.7055	3.59765	4.3727
181	8.54875	9.12715	20.3712	6.06163	5.79557	18.4163	3.70176	4.46525
182	8.72227	9.30067	20.6952	6.05006	5.79557	18.3353	3.73646	4.46525
183	8.61816	9.35851	20.4175	6.08477	5.784	18.4394	3.60922	4.49995
184	8.78011	9.31224	20.4638	5.79557	5.79557	18.8674	3.4704	4.5925
185	8.72227	9.24283	20.5448	5.88811	5.79557	18.5435	3.70176	4.55779
186	8.82638	9.15029	20.6604	5.94595	5.784	18.2774	3.86371	4.6272
187	8.80325	9.23126	20.5448	5.7493	5.79557	19.0641	3.37786	4.6272
188	8.88422	9.13872	20.6026	5.85341	5.784	18.4972	3.77117	4.61563
189	8.84952	8.98834	20.7993	5.7493	5.77243	18.6823	3.74803	4.67347
190	8.9305	9.06931	20.7067	5.784	5.79557	18.9137	3.49354	4.63877
191	8.91893	9.03461	20.7067	5.76086	5.77243	18.5319	3.84058	4.67347
192	8.98834	8.89579	20.8108	5.2403	5.50637	17.5487	3.4357	4.24546
193	8.95363	9.04618	21.1116	2.69534	4.36114	13.5461	1.24934	4.06037
194	8.94206	8.97677	20.9265	4.9511	5.43696	19.9664	2.82259	5.25187
195	8.97677	8.81482	21.0769	5.03208	5.4948	20.1283	2.88043	5.28658
196	8.97677	8.84952	20.9844	5.06678	5.48323	20.0705	2.9267	5.1709
197	8.98834	8.81482	20.9959	5.11306	5.47166	20.0589	2.93827	5.18246
198	8.9652	8.61816	21.1232	5.2056	5.4601	19.8738	3.05395	5.11306
199	9.03461	8.76854	20.9959	5.2056	5.43696	19.8738	3.05395	5.05522
200	8.29426	5.4601	16.7389	5.12462	5.40226	20.3365	2.892	5.13619
201	8.54875	5.87654	19.0409	4.99738	5.41382	20.5332	2.91514	4.9164
202	8.76854	7.12589	22.0255	4.85856	5.36755	20.4985	2.94984	5.00894
203	8.80325	7.57704	22.3494	5.13619	5.41382	19.8391	3.16963	4.92797
204	8.89579	7.44979	22.2453	5.1709	5.35598	19.7813	3.22747	4.97424
205	8.94206	7.49606	22.4651	4.90483	5.35598	20.591	2.71848	4.98581
206	8.90736	7.39195	22.4766	5.07835	5.39069	19.9317	3.1465	4.9511
207	8.9652	7.43822	22.3147	5.07835	5.28658	19.8507	3.23904	4.97424
208	8.98834	7.47293	22.2453	4.48838	4.31486	17.7337	2.93827	3.95626
209	8.9999	7.44979	22.118	5.04365	4.74288	19.0756	3.59765	4.61563
210	9.06931	7.39195	21.9908	5.26344	4.76602	19.6772	3.65549	4.9511
211	9.06931	7.40352	22.0023	4.96267	4.85856	20.2903	3.36629	4.99738
212	9.12715	7.33411	22.0602	4.89326	4.83542	20.0705	3.59765	4.97424
213	9.15029	7.33411	22.0717	5.33285	4.87013	19.4921	3.7249	5.10149
214	9.2197	7.35725	22.0717	5.05522	4.9164	20.1515	3.34315	5.06678
215	9.20813	7.43822	21.9676	4.9511	4.89326	20.0011	3.55138	5.05522
216	9.2544	7.49606	21.9214	5.2056	4.93954	19.5036	3.78274	5.14776
217	9.2891	7.40352	21.9792	4.9164	4.92797	20.3712	3.23904	5.10149
218	9.2891	7.1953	22.1527	5.13619	4.96267	19.4574	3.94469	5.05522
219	9.34694	7.33411	22.0023	4.97424	4.9511	20.4407	3.19277	5.13619
220	9.37008	7.56547	21.7594	5.19403	4.93954	19.3995	3.95626	5.06678
221	9.34694	7.46136	21.8982	4.90483	4.99738	20.4175	3.23904	5.08992
222	9.41635	7.16059	22.0949	4.65034	5.08992	13.0371	2.77632	2.39458
223	9.40478	7.42666	22.0833	5.8187	5.47166	16.6464	3.32002	4.52309
224	9.40478	7.66958	21.8057	5.99222	5.56421	19.0294	3.52824	4.6619
225	9.40478	7.36882	22.0255	5.99222	5.55264	19.0294	3.4704	4.70818
226	9.42792	7.25314	22.0949	6.00379	5.51794	19.0641	3.48197	4.67347
227	9.41635	7.64645	21.7363	6.11947	5.50637	18.7864	3.64392	4.67347
228	9.43949	7.47293	21.8751	6.13104	5.50637	18.7286	3.66706	4.60406
229	9.41635	7.24157	22.0255	5.94595	5.4948	19.2607	3.4357	4.6272
230	9.45106	7.63488	21.7247	5.94595	5.44853	18.9484	3.66706	4.6272
231	9.46262	7.42666	21.8635	5.98066	5.47166	18.9947	3.67862	4.6272
232	9.46262	7.35725	21.9098	5.91125	5.4601	19.1913	3.49354	4.48838
233	9.48576	7.58861	21.69	6.00379	5.41382	18.9947	3.64392	4.61563
234	9.45106	7.33411	21.8404	5.92282	5.43696	19.0872	3.7596	4.56936
235	9.48576	7.42666	21.852	5.88811	5.47166	19.2492	3.42413	4.45368
236	9.5089	7.57704	21.5975	5.63362	4.97424	17.352	3.52824	2.77632
237	8.6413	4.19918	19.9548	3.69019	4.26859	16.6464	2.76475	2.38301
238	8.60659	5.05522	20.244	5.61048	5.42539	20.2671	3.4357	3.29688
239	9.2544	6.05006	22.3841	5.69146	5.48323	20.1515	3.44726	3.55138
240	9.41635	6.17731	22.5923	5.61048	5.51794	20.0473	3.41256	3.69019
241	9.47419	6.29299	22.6386	5.65675	5.54107	19.9779	3.42413	3.78274
242	9.53203	6.3624	22.627	5.57578	5.58734	19.8276	3.56294	3.93312
243	9.61301	6.29299	22.6964	5.43696	5.58734	19.9779	3.4704	3.99096
244	9.61301	6.25829	22.8352	5.30971	5.59891	20.2671	3.37786	4.0488
245	9.64771	6.26986	22.8005	5.66832	5.62205	19.6656	3.58608	4.07194
246	9.65928	6.3624	22.6386	5.41382	5.58734	19.9779	3.42413	4.11821
247	9.65928	6.3971	22.6039	5.37912	5.59891	20.0705	3.48197	4.12978
248	9.65928	6.44338	22.5345	5.47166	5.58734	19.8276	3.58608	4.15291
249	9.65928	6.46651	22.6154	5.21717	5.58734	20.3712	3.33158	4.14134
