0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.312336	0.34704	0.890736	0.312336	0.17352	1.35346	0.208224	0.208224
2	1.9897	1.87402	5.03208	1.75834	1.22621	6.52435	1.17994	1.01798
3	6.85982	6.47808	18.1618	4.98581	3.44726	19.0988	3.36629	3.57451
4	8.05133	7.56547	21.1	2.26733	1.37659	10.6657	1.57325	1.53854
5	2.2789	4.67347	8.61816	3.37786	1.4113	13.176	1.74677	3.36629
6	8.9999	5.37912	13.1644	5.54107	1.79304	22.6848	2.66064	3.89842
7	9.62458	7.24157	19.0409	5.88811	2.49869	22.708	3.01925	4.0835
8	9.64771	7.57704	19.3648	5.4948	3.22747	22.3609	3.03082	4.53466
9	9.64771	7.47293	19.9201	5.4601	3.4357	21.9908	3.05395	4.49995
10	9.62458	7.56547	19.9548	5.47166	3.33158	21.6669	3.15806	4.70818
11	9.64771	7.61174	20.1515	5.33285	3.53981	21.5975	3.16963	4.75445
12	9.64771	7.71586	20.1862	5.27501	3.67862	21.4355	3.27374	4.67347
13	9.62458	7.65802	20.3828	5.26344	3.73646	21.3083	3.25061	4.77758
14	9.64771	7.73899	20.4175	5.25187	3.7943	21.2388	3.1812	4.83542
15	9.64771	7.78526	20.4638	5.2403	3.89842	21.2041	3.15806	4.85856
16	9.62458	7.75056	20.6604	5.19403	4.02566	21.1	3.15806	4.90483
17	9.64771	7.8084	20.7067	5.2056	4.09507	20.9381	3.25061	4.9164
18	9.64771	7.79683	20.7877	5.08992	4.18762	20.8455	3.30845	4.92797
19	9.62458	7.83154	20.7993	5.18246	4.21075	20.7646	3.19277	4.98581
20	9.64771	7.92408	20.8802	5.05522	4.338	20.8687	3.22747	5.06678
21	9.64771	7.90094	20.9381	5.05522	4.39584	20.7761	3.2159	4.99738
22	9.62458	7.90094	20.9612	5.13619	4.46525	20.5795	3.19277	5.04365
23	9.64771	7.87781	21.0422	5.11306	4.46525	20.591	3.29688	5.05522
24	9.63614	7.87781	21.0191	4.99738	4.45368	20.7414	3.19277	5.08992
25	9.58987	7.87781	21.1116	5.13619	4.54622	20.5101	3.22747	5.04365
26	9.5783	7.88938	21.0306	4.99738	4.49995	20.6257	3.33158	5.14776
27	9.60144	7.90094	21.1	5.07835	4.58093	20.672	3.13493	5.05522
28	9.5783	7.91251	21.0538	5.06678	4.54622	20.4175	3.38942	5.13619
29	9.56674	7.88938	21.1232	4.97424	4.56936	20.7299	3.15806	5.08992
30	9.5783	7.92408	21.0422	5.08992	4.54622	20.4291	3.36629	5.12462
31	9.56674	7.92408	21.1	5.00894	4.58093	20.6489	3.19277	5.12462
32	9.58987	7.87781	21.0538	5.00894	4.56936	20.5101	3.36629	5.14776
33	9.56674	7.87781	21.1694	5.02051	4.60406	20.5332	3.29688	5.10149
34	9.58987	7.7737	21.1694	5.04365	4.52309	20.4754	3.36629	5.11306
35	9.60144	7.91251	21.0885	5.04365	4.56936	20.4985	3.29688	5.15933
36	9.55517	7.88938	21.1232	4.96267	4.55779	20.6257	3.23904	5.14776
37	9.58987	7.75056	21.1926	4.49995	3.77117	18.96	3.40099	2.09381
38	9.62458	5.29814	13.6271	2.93827	4.49995	11.7415	2.2789	2.61437
39	9.63614	4.38427	10.122	2.68378	5.33285	15.4896	2.74162	5.10149
40	9.64771	7.73899	20.1862	4.41898	5.12462	21.5628	4.0835	4.5925
41	9.63614	8.02819	20.7646	4.23389	5.06678	21.0885	3.7943	4.338
42	9.63614	8.02819	20.8224	4.14134	5.10149	20.834	4.07194	4.34957
43	9.64771	8.02819	20.8918	4.45368	5.08992	20.6373	3.87528	4.38427
44	9.63614	8.03976	20.8802	4.17605	5.11306	20.9612	3.85214	4.38427
45	9.64771	8.0976	20.7993	4.17605	5.11306	20.8802	3.88685	4.41898
46	9.68242	7.97035	20.9844	4.3033	5.10149	20.7414	3.89842	4.43054
47	9.68242	7.99349	20.9728	4.39584	5.11306	20.6836	3.87528	4.41898
48	9.67085	8.07446	20.8455	4.3033	5.13619	20.7646	3.85214	4.49995
49	9.68242	7.94722	21.0075	4.338	5.14776	20.7183	3.85214	4.41898
50	9.65928	8.0629	20.9265	4.3033	5.13619	20.6836	3.89842	4.44211
51	9.68242	7.98192	20.9959	4.39584	5.14776	20.5795	3.94469	4.48838
52	9.68242	7.92408	21.0075	4.43054	5.18246	20.4869	3.99096	4.40741
53	9.67085	8.02819	20.9496	4.32643	5.1709	20.6373	3.93312	4.45368
54	9.68242	8.03976	20.9612	4.31486	5.1709	20.9149	3.7249	4.45368
55	9.62458	7.92408	21.0538	4.338	5.14776	20.753	3.74803	4.45368
56	9.61301	7.97035	21.0191	4.53466	5.15933	20.4522	3.97939	4.47682
57	9.61301	7.99349	20.9496	4.338	5.14776	20.5216	4.03723	4.43054
58	9.62458	7.98192	21.0191	4.41898	5.19403	20.8687	3.60922	4.44211
59	9.61301	7.93565	20.9844	4.47682	3.96782	16.3224	3.74803	3.06552
60	9.64771	7.8431	20.7646	5.21717	4.61563	19.2492	3.86371	3.55138
61	9.67085	7.86624	20.591	5.32128	5.04365	20.0011	4.07194	3.65549
62	9.67085	7.8431	20.6952	5.34442	5.00894	19.897	4.0488	3.93312
63	9.68242	7.85467	20.7877	5.41382	5.27501	19.7697	4.0835	3.81744
64	9.68242	7.92408	20.7877	5.29814	5.15933	19.7003	4.09507	3.97939
65	9.67085	7.86624	20.8108	5.15933	5.30971	20.1052	3.94469	4.0141
66	9.65928	7.86624	20.9612	5.15933	5.22874	19.9085	3.94469	4.0488
67	9.68242	7.87781	20.8918	5.35598	5.33285	19.7119	3.99096	4.11821
68	9.68242	7.95878	20.8802	5.21717	5.28658	19.6656	4.14134	4.15291
69	9.67085	7.94722	20.9149	5.21717	5.34442	19.9317	3.89842	4.17605
70	9.68242	7.95878	20.9381	5.32128	5.28658	19.5962	4.0488	4.22232
71	9.67085	7.7737	21.1232	5.10149	5.37912	19.8391	4.03723	4.19918
72	9.67085	7.91251	20.9844	5.28658	5.39069	19.8391	3.84058	4.17605
73	9.65928	7.93565	21.0191	4.98581	5.29814	19.6887	4.23389	4.32643
74	9.63614	7.85467	21.0191	5.4948	5.33285	19.7003	3.74803	4.29173
75	9.63614	7.83154	21.1463	4.8817	5.37912	19.7697	4.25702	4.3033
76	9.61301	7.91251	21.0653	5.58734	5.36755	19.5962	3.71333	4.25702
77	9.63614	7.83154	21.1116	4.89326	5.37912	19.7813	4.23389	4.26859
78	9.61301	7.8084	21.1579	5.41382	5.36755	19.7119	3.81744	4.3727
79	9.65928	7.86624	21.1	5.06678	5.34442	19.7003	4.09507	4.338
80	9.62458	7.73899	21.1	3.62078	1.86245	13.9047	2.83416	3.7596
81	9.65928	7.7737	21.0075	4.85856	3.7943	18.7055	2.22106	4.63877
82	9.65928	7.73899	21.0653	5.71459	4.67347	20.325	3.00768	4.82386
83	9.67085	7.76213	21.1232	5.65675	4.69661	20.3481	3.05395	4.87013
84	9.67085	7.78526	21.1116	5.69146	4.70818	20.2671	2.99611	4.8817
85	9.63614	7.83154	21.1	5.54107	4.75445	20.2787	3.1465	4.85856
86	9.63614	7.68115	21.2851	5.44853	4.76602	20.0936	3.30845	4.9164
87	9.63614	7.8431	21.0769	5.70302	4.84699	20.082	3.16963	4.92797
88	9.62458	7.69272	21.343	5.51794	4.80072	20.3134	3.05395	4.9164
89	9.63614	7.81997	21.2273	5.44853	4.80072	20.2324	3.15806	4.93954
90	9.62458	7.62331	21.3545	5.58734	4.76602	19.9432	3.33158	4.96267
91	9.62458	7.7737	21.2041	5.55264	4.81229	20.2556	3.08866	4.93954
92	9.63614	7.61174	21.4355	5.4601	4.77758	20.0936	3.27374	4.97424
93	9.60144	7.7737	21.2851	5.61048	4.81229	19.9548	3.30845	4.99738
94	9.65928	7.54234	21.5165	5.47166	4.75445	20.2787	3.12336	5.00894
95	9.64771	7.81997	21.2273	5.59891	4.77758	19.9664	3.29688	4.97424
96	9.65928	7.50763	21.5628	5.4601	4.74288	20.1977	3.20434	5.00894
97	9.65928	7.86624	21.2157	5.50637	4.73131	20.082	3.34315	5.00894
98	9.65928	7.53077	21.5512	5.5295	4.74288	20.0705	3.25061	5.00894
99	9.65928	7.81997	21.2388	5.42539	4.71974	20.082	3.35472	4.99738
100	9.65928	7.57704	21.4818	5.56421	4.70818	20.082	3.28531	5.02051
101	9.67085	7.72742	21.3545	5.37912	4.70818	20.1168	3.37786	5.04365
102	9.67085	7.64645	21.4239	5.62205	4.69661	20.0473	3.2159	5.00894
103	9.64771	7.64645	21.2851	3.81744	3.88685	15.6284	2.73005	1.14523
104	9.68242	7.5192	21.0538	4.56936	4.96267	17.9882	2.53339	3.55138
105	9.67085	7.57704	21.1579	5.39069	5.06678	20.8224	3.01925	4.10664
106	9.68242	7.58861	21.2504	5.29814	5.15933	20.7067	3.10022	4.18762
107	9.68242	7.63488	21.2388	5.32128	5.2056	20.5795	3.2159	4.25702
108	9.65928	7.57704	21.3777	5.35598	5.21717	20.5795	3.05395	4.29173
109	9.67085	7.63488	21.262	5.35598	5.2403	20.591	3.05395	4.34957
110	9.68242	7.58861	21.4355	5.22874	5.22874	20.4985	3.23904	4.338
111	9.68242	7.68115	21.3545	5.39069	5.22874	20.5448	3.03082	4.3727
112	9.68242	7.5539	21.3892	5.27501	5.30971	20.4522	3.16963	4.40741
113	9.67085	7.70429	21.3661	5.15933	5.2056	20.5332	3.25061	4.44211
114	9.65928	7.60018	21.4471	5.43696	5.25187	20.3944	3.07709	4.43054
115	9.69398	7.61174	21.4586	5.11306	5.29814	20.6026	3.26218	4.45368
116	9.68242	7.68115	21.3892	5.41382	5.2403	20.2787	3.15806	4.43054
