0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.069061	0.0226733	0.0365549	0.0390998	0.0268378	0.054948
2	0.353634	0.120423	0.178147	0.189947	0.128173	0.272426
3	0.936661	0.300421	0.346462	0.390073	0.256	0.57759
4	0.844233	0.307709	0.344726	0.387065	0.248134	0.578053
5	0.665738	0.292092	0.349816	0.383479	0.249406	0.572269
6	0.770776	0.27983	0.347271	0.383364	0.243622	0.579788
7	0.776329	0.28758	0.345189	0.383711	0.241656	0.578516
8	0.780146	0.290125	0.341256	0.38024	0.239689	0.578863
9	0.777717	0.29001	0.340562	0.379199	0.239226	0.578978
10	0.777138	0.290241	0.340099	0.380009	0.238995	0.578516
11	0.779105	0.290125	0.340562	0.378852	0.238879	0.579325
12	0.777601	0.289894	0.339752	0.38024	0.238301	0.578863
13	0.779105	0.290241	0.340331	0.378274	0.239458	0.578863
14	0.777832	0.290357	0.340562	0.380124	0.238995	0.578747
15	0.778642	0.289778	0.339984	0.379315	0.240961	0.579094
16	0.777717	0.290125	0.339174	0.377464	0.239573	0.578863
17	0.777948	0.290125	0.340099	0.378274	0.240036	0.578978
18	0.77737	0.29001	0.339868	0.378852	0.238069	0.579094
19	0.776213	0.289894	0.339637	0.378621	0.240036	0.578863
20	0.778758	0.290125	0.339058	0.377348	0.238764	0.578631
21	0.776329	0.289894	0.340331	0.378042	0.238764	0.578863
22	0.77737	0.29001	0.339289	0.378505	0.240961	0.578863
23	0.775981	0.289894	0.339521	0.377232	0.239226	0.578747
24	0.777717	0.289894	0.339752	0.377464	0.239111	0.578978
25	0.76476	0.290125	0.339868	0.378852	0.241656	0.578631
26	0.717563	0.288275	0.352593	0.381628	0.269997	0.579672
27	0.756894	0.286539	0.349469	0.376423	0.267336	0.57921
28	0.730288	0.28411	0.344379	0.369713	0.259123	0.578284
29	0.696047	0.234136	0.321359	0.331886	0.24073	0.572385
30	0.776907	0.274509	0.341025	0.361963	0.264676	0.575971
31	0.772742	0.286771	0.343223	0.36659	0.266989	0.579672
32	0.772048	0.288853	0.341372	0.365896	0.264444	0.579094
33	0.775172	0.289316	0.340909	0.367284	0.262941	0.579094
34	0.775866	0.29001	0.340331	0.366243	0.260858	0.579441
35	0.777601	0.289663	0.339752	0.365433	0.260164	0.579325
36	0.776444	0.289894	0.339289	0.365433	0.25866	0.579325
37	0.777717	0.289778	0.339058	0.366127	0.258545	0.578978
