0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.451152	0.485856	1.28405	0.46272	0.277632	1.72363	0.277632	0.277632
2	3.37786	3.1812	8.72227	2.83416	1.97813	10.712	1.94342	1.88558
3	8.0629	7.4845	20.9612	5.12462	3.58608	20.9381	3.30845	3.94469
4	7.5192	7.69272	19.8044	0.832896	0.358608	5.12462	0.659376	2.25576
5	3.59765	1.59638	5.88811	3.00768	1.58482	21.5396	2.8573	3.88685
6	9.5089	6.74414	20.3597	3.7596	2.33674	23.3558	3.25061	4.02566
7	9.63614	7.2647	20.5216	4.0141	3.57451	22.6501	3.38942	4.73131
8	9.62458	7.34568	20.9381	4.0141	3.97939	22.2453	3.33158	4.85856
9	9.65928	7.32254	21.1	4.28016	4.02566	21.8751	3.27374	4.97424
10	9.63614	7.41509	21.2041	4.26859	4.19918	21.6437	3.27374	5.00894
11	9.62458	7.31098	21.4124	4.12978	4.3033	21.6437	3.36629	5.02051
12	9.65928	7.58861	21.262	4.17605	4.43054	21.4933	3.29688	5.06678
13	9.63614	7.35725	21.528	4.17605	4.38427	21.5512	3.2159	5.08992
14	9.62458	7.58861	21.3314	4.23389	4.55779	21.4124	3.30845	5.14776
15	9.65928	7.32254	21.6206	4.25702	4.45368	21.2967	3.32002	5.13619
16	9.62458	7.61174	21.3777	4.26859	4.56936	21.1926	3.4357	5.14776
17	9.62458	7.5192	21.4355	4.21075	4.58093	21.2157	3.40099	5.1709
18	9.61301	7.44979	21.5859	4.28016	4.53466	21.1463	3.40099	5.19403
19	9.60144	7.50763	21.4933	4.26859	4.54622	21.3314	3.30845	5.2056
20	9.56674	7.50763	21.4471	4.23389	4.54622	21.2851	3.29688	5.18246
21	9.56674	7.5539	21.4471	4.40741	4.51152	21.2041	3.23904	5.21717
22	9.5783	7.46136	21.5628	4.21075	4.5925	21.0422	3.58608	5.21717
23	9.5436	7.49606	21.4933	4.31486	4.52309	21.0422	3.4704	5.19403
24	9.5783	7.5192	21.4702	4.31486	4.53466	21.343	3.19277	5.21717
25	9.56674	7.5192	21.4702	4.36114	4.53466	20.9844	3.48197	5.2056
26	9.5436	7.53077	21.5049	4.26859	4.48838	21.0306	3.57451	5.2403
27	9.5783	7.4845	21.4471	4.32643	4.58093	21.2967	3.22747	5.2056
28	9.56674	7.49606	21.5396	4.44211	4.46525	20.8571	3.5051	5.22874
29	9.5783	7.53077	21.4355	4.34957	4.52309	21.1232	3.40099	5.06678
30	9.56674	7.54234	21.3314	4.06037	3.89842	17.0628	2.42928	3.73646
31	9.60144	7.44979	21.4702	4.54622	4.58093	20.6952	3.19277	4.9164
32	9.60144	7.49606	21.4239	4.82386	4.6272	21.1116	3.00768	4.92797
33	9.60144	7.50763	21.4355	4.70818	4.6619	21.1347	3.07709	4.98581
34	9.60144	7.4845	21.4239	4.74288	4.67347	21.0538	3.13493	5.03208
35	9.5783	7.54234	21.4355	4.76602	4.67347	20.8108	3.27374	4.98581
36	9.56674	7.49606	21.4818	4.71974	4.69661	21.1232	3.03082	4.98581
37	9.60144	7.53077	21.4008	4.68504	4.68504	21.0306	3.2159	5.05522
38	9.60144	7.5192	21.4355	4.80072	4.70818	20.7877	3.22747	4.97424
39	9.5436	7.47293	21.5049	4.78915	4.69661	20.9381	3.1465	5.03208
40	9.60144	7.5192	21.4355	4.68504	4.69661	21.0075	3.20434	5.02051
41	9.60144	7.57704	21.4008	4.78915	4.71974	20.8224	3.23904	4.96267
42	9.55517	7.44979	21.5512	4.48838	4.70818	19.7119	2.59123	4.99738
43	9.58987	7.50763	21.2504	2.83416	1.46914	15.316	1.89715	3.06552
44	9.60144	7.39195	21.0885	4.53466	4.07194	21.2851	2.8573	4.6272
45	9.65928	7.38038	21.2157	4.60406	4.36114	21.7247	2.90357	4.81229
46	9.68242	7.54234	21.2157	4.61563	4.48838	21.5165	2.93827	4.84699
47	9.69398	7.39195	21.4239	4.63877	4.58093	21.4586	2.94984	4.8817
48	9.65928	7.63488	21.2157	4.74288	4.5925	21.2736	2.94984	4.97424
49	9.68242	7.38038	21.5165	4.63877	4.6619	21.262	3.03082	4.97424
50	9.68242	7.58861	21.3661	4.63877	4.70818	21.5165	2.75318	4.99738
51	9.67085	7.4845	21.4933	4.39584	4.6619	21.4239	3.06552	5.03208
52	9.65928	7.56547	21.4124	4.70818	4.70818	20.9844	3.15806	5.03208
53	9.60144	7.4845	21.4933	4.68504	4.71974	21.1347	2.99611	5.03208
54	9.62458	7.58861	21.4008	4.58093	4.70818	21.5396	2.75318	5.05522
55	9.58987	7.44979	21.6206	4.61563	4.71974	20.8224	3.42413	5.03208
56	9.64771	7.63488	21.4239	4.60406	4.71974	21.4239	2.81102	5.02051
57	9.65928	7.4845	21.5743	4.73131	4.6619	21.0191	3.08866	5.08992
58	9.67085	7.64645	21.4471	4.48838	4.74288	21.1116	3.33158	4.98581
59	9.68242	7.54234	21.4933	4.75445	4.6272	21.3545	2.77632	5.07835
60	9.64771	7.65802	21.3892	4.58093	4.71974	20.9034	3.41256	4.97424
61	9.68242	7.56547	19.0641	4.70818	4.67347	21.4124	2.79946	5.06678
62	9.67085	8.10917	18.7402	4.68504	4.65034	20.9265	3.44726	4.99738
63	9.65928	8.16701	20.7414	4.67347	4.61563	21.4933	2.79946	5.00894
