0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.152929	0.0515933	0.077737	0.0828269	0.0555264	0.117762
2	0.82769	0.27046	0.320202	0.358608	0.233789	0.529005
3	0.872343	0.305974	0.350163	0.39389	0.242928	0.576318
4	0.686908	0.298686	0.342181	0.382785	0.23726	0.575045
5	0.76557	0.279599	0.342644	0.357798	0.238648	0.581061
6	0.781303	0.289663	0.337323	0.354328	0.232748	0.578747
7	0.78512	0.291167	0.336629	0.361731	0.231591	0.578516
8	0.778295	0.290357	0.336166	0.364623	0.230897	0.579094
9	0.781534	0.29001	0.335819	0.363467	0.232517	0.578631
10	0.780146	0.290357	0.335819	0.363235	0.231013	0.578747
11	0.781187	0.290357	0.335703	0.365086	0.231013	0.5784
12	0.780724	0.290241	0.335356	0.364508	0.231707	0.578863
13	0.781534	0.290357	0.335703	0.364045	0.23136	0.578516
14	0.780146	0.290241	0.335356	0.365549	0.231476	0.578978
15	0.781303	0.290357	0.335472	0.364392	0.230897	0.578516
16	0.780724	0.290357	0.335125	0.364508	0.23217	0.578516
17	0.781071	0.290357	0.335241	0.366012	0.231591	0.578631
18	0.778989	0.290125	0.335356	0.364276	0.231129	0.578747
19	0.781071	0.290357	0.335356	0.362425	0.232517	0.578863
20	0.733064	0.29001	0.33686	0.364739	0.239689	0.5784
21	0.749144	0.287928	0.340793	0.36069	0.263172	0.578978
22	0.758629	0.286771	0.337901	0.354444	0.260396	0.578747
23	0.769619	0.287928	0.33605	0.353287	0.253918	0.578284
24	0.77066	0.288853	0.334894	0.354559	0.2501	0.578747
25	0.773321	0.289316	0.333621	0.354791	0.248134	0.578516
26	0.774478	0.2892	0.33339	0.355253	0.246745	0.578747
27	0.750879	0.286077	0.331308	0.35051	0.244316	0.577937
28	0.766149	0.285961	0.33177	0.35132	0.244779	0.574814
29	0.779683	0.289431	0.332002	0.352708	0.245126	0.577937
30	0.779221	0.290125	0.331655	0.353981	0.245357	0.579441
31	0.781765	0.290472	0.332464	0.359302	0.245242	0.579672
32	0.781418	0.290472	0.332233	0.352361	0.244548	0.57921
33	0.780262	0.290241	0.33177	0.355138	0.244432	0.57921
34	0.781303	0.290472	0.332117	0.354097	0.243738	0.578747
35	0.780724	0.290588	0.332349	0.357104	0.243853	0.5784
36	0.779105	0.290241	0.332233	0.355716	0.243622	0.578747
37	0.778873	0.290472	0.332233	0.353865	0.244663	0.578747
38	0.780724	0.290357	0.33258	0.3556	0.244432	0.578631
39	0.775981	0.290125	0.332811	0.356179	0.243044	0.578978
40	0.740583	0.289778	0.333505	0.359071	0.252298	0.577475
41	0.771007	0.289316	0.3342	0.36578	0.251373	0.579094
42	0.778179	0.289663	0.334084	0.366243	0.248828	0.57921
43	0.776791	0.289778	0.3342	0.366821	0.249869	0.577937
44	0.777485	0.289894	0.333968	0.365317	0.247555	0.579094
45	0.778873	0.289778	0.333852	0.363351	0.248828	0.578516
46	0.777485	0.29001	0.333621	0.364276	0.247787	0.578516
47	0.778526	0.29001	0.333621	0.367284	0.246977	0.578516
48	0.778642	0.290357	0.333621	0.364855	0.248828	0.578631
49	0.777485	0.290125	0.333737	0.366359	0.24663	0.579094
50	0.778873	0.290125	0.333505	0.365202	0.247092	0.578978
51	0.767074	0.290588	0.335009	0.367053	0.249984	0.578978
52	0.743707	0.289778	0.333737	0.361384	0.249753	0.577706
53	0.773668	0.290241	0.332811	0.357104	0.243391	0.580829
54	0.78165	0.290935	0.33339	0.35641	0.244895	0.579094
55	0.781534	0.290935	0.333852	0.358608	0.244548	0.578631
56	0.78003	0.290472	0.333274	0.359765	0.244895	0.5784
57	0.781303	0.290241	0.333621	0.357683	0.246167	0.579788
58	0.753192	0.292555	0.333737	0.363004	0.246514	0.579325
59	0.746714	0.291514	0.333968	0.372027	0.244432	0.567642
60	0.771007	0.286424	0.3342	0.370986	0.24501	0.577937
61	0.778064	0.290588	0.334431	0.373299	0.246398	0.579557
62	0.732139	0.290241	0.335935	0.37596	0.2501	0.578978
63	0.770313	0.289663	0.333043	0.373531	0.246167	0.580367
64	0.776213	0.289778	0.332927	0.372721	0.24582	0.580135
65	0.776097	0.289894	0.333274	0.373299	0.245473	0.580135
66	0.777138	0.29001	0.332349	0.373762	0.244085	0.579441
67	0.777832	0.289894	0.333043	0.37515	0.243506	0.579672
68	0.777254	0.29001	0.33258	0.373762	0.243506	0.579904
69	0.779105	0.290357	0.332233	0.372374	0.243506	0.57921
70	0.777601	0.290241	0.332464	0.372143	0.243275	0.579788
71	0.778989	0.290472	0.332233	0.374225	0.241771	0.579904
72	0.779105	0.290241	0.332233	0.373762	0.241656	0.579441
73	0.778411	0.290125	0.332464	0.372258	0.242697	0.579672
74	0.779105	0.290472	0.332233	0.374803	0.24154	0.57921
75	0.778758	0.290241	0.332233	0.372721	0.24073	0.579325
76	0.77066	0.290357	0.33177	0.369135	0.243275	0.57921
77	0.734915	0.289778	0.323673	0.369829	0.241077	0.577706
78	0.769041	0.290588	0.326796	0.377232	0.238185	0.578863
