0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.624672	0.52056	1.36502	0.485856	0.323904	1.9897	0.277632	0.312336
2	4.41898	4.17605	11.6027	3.4704	2.42928	13.2569	2.24419	2.49869
3	8.05133	7.56547	21.1116	4.5925	3.1465	18.5088	3.1465	3.08866
4	5.96909	6.38554	17.0512	0.948576	1.42286	6.74414	1.33032	0.763488
5	5.59891	2.54496	9.27754	3.36629	3.88685	21.8057	3.85214	2.10538
6	9.62458	7.09118	20.4291	3.84058	4.10664	22.6154	3.95626	3.45883
7	9.64771	7.18373	20.7877	4.23389	4.56936	21.8867	3.78274	4.21075
8	9.64771	7.1953	21.0769	4.06037	4.73131	21.771	3.80587	4.11821
9	9.62458	7.33411	21.2157	4.41898	4.73131	21.1463	3.69019	4.34957
10	9.64771	7.32254	21.343	4.17605	4.78915	21.3777	3.65549	4.45368
11	9.64771	7.35725	21.4124	4.25702	4.80072	21.0885	3.73646	4.53466
12	9.62458	7.46136	21.4008	4.29173	4.80072	20.9844	3.74803	4.65034
13	9.64771	7.34568	21.5396	4.19918	4.97424	20.9496	3.78274	4.58093
14	9.64771	7.44979	21.4702	4.24546	4.89326	21.0075	3.67862	4.70818
15	9.62458	7.38038	21.609	4.29173	4.98581	20.9496	3.64392	4.67347
16	9.64771	7.4845	21.5396	4.29173	4.89326	20.8918	3.66706	4.76602
17	9.64771	7.46136	21.5743	4.338	4.9511	20.9034	3.60922	4.78915
18	9.60144	7.34568	21.6669	4.38427	4.99738	20.8108	3.62078	4.75445
19	9.61301	7.4845	21.5512	4.12978	4.99738	20.9265	3.7596	4.75445
20	9.58987	7.44979	21.6206	4.26859	5.05522	20.7993	3.77117	4.74288
21	9.56674	7.4845	21.528	4.44211	4.99738	20.6489	3.73646	4.76602
22	9.55517	7.50763	21.6206	4.32643	4.97424	20.7993	3.63235	4.75445
23	9.56674	7.43822	21.5743	4.31486	5.06678	20.8455	3.67862	4.75445
24	9.55517	7.43822	21.6322	4.338	4.98581	20.6604	3.77117	4.75445
25	9.55517	7.44979	21.5975	4.31486	5.07835	20.8455	3.69019	4.73131
26	9.56674	7.44979	21.609	4.38427	4.96267	20.7067	3.71333	4.81229
27	9.55517	7.44979	21.5975	4.38427	5.08992	20.7183	3.70176	4.68504
28	9.55517	7.44979	21.609	4.3033	4.84699	20.3944	3.78274	4.34957
29	9.58987	7.39195	21.4586	3.35472	3.82901	16.6232	3.85214	4.17605
30	9.60144	7.40352	21.528	4.23389	4.78915	20.163	4.47682	4.68504
31	9.60144	7.42666	21.4586	4.26859	4.85856	20.2093	4.44211	4.73131
32	9.60144	7.42666	21.4818	4.19918	4.82386	20.4175	4.38427	4.77758
33	9.58987	7.44979	21.528	4.43054	4.81229	20.2324	4.18762	4.78915
34	9.60144	7.39195	21.5049	4.25702	4.85856	20.0126	4.67347	4.78915
35	9.56674	7.5192	21.4471	4.16448	4.92797	20.4522	4.29173	4.76602
36	9.60144	7.46136	21.5165	4.43054	4.8817	20.2787	4.12978	4.83542
37	9.58987	7.41509	21.5512	4.32643	4.90483	19.8623	4.67347	4.78915
