0	0	0	0	0	0	0
1	3	0	54	0	0	15
2	381	435	0	0	0	318
3	0	0	365	0	0	0
4	0	75	387	0	0	470
5	0	3	511	0	0	376
6	1	166	574	0	0	405
7	6	361	594	0	0	452
8	2	403	0	0	0	473
9	0	0	664	0	0	484
10	0	470	0	0	0	490
11	1	0	744	0	0	504
12	1	537	777	0	0	512
13	0	567	820	0	0	515
14	0	591	0	0	0	529
15	0	570	488	0	0	696
16	0	0	470	0	1	0
17	0	481	467	1	0	903
18	0	462	483	0	0	961
19	0	465	514	0	0	996
20	0	0	0	0	0	0
21	7	0	582	0	1	1035
22	0	505	610	0	0	1046
23	0	531	651	0	0	1050
24	0	552	685	0	0	1055
25	0	0	716	0	0	1056
26	0	607	0	0	0	1055
27	1	0	787	0	0	0
28	3	656	828	0	0	1055
29	0	681	0	1	0	1071
30	1	653	361	0	0	1204
31	1	586	378	0	0	1247
32	0	158	0	0	1	0
33	0	83	360	0	0	934
34	1	149	437	0	0	890
35	0	215	490	0	0	0
36	0	272	0	0	0	844
37	0	0	0	0	0	0
38	0	369	638	0	1	819
39	1	413	677	0	0	809
40	0	0	728	0	0	0
41	0	490	760	0	0	0
42	4	523	803	0	0	800
43	0	559	828	0	0	0
44	0	598	676	0	0	768
45	1	646	674	1	0	750
46	1	689	0	0	0	0
47	0	735	0	0	0	718
48	2	767	821	0	0	710
49	0	804	805	0	0	706
50	0	826	432	1	0	0
51	1	760	440	0	0	742
52	3	433	503	1	0	702
53	0	373	565	0	1	702
54	2	0	596	0	0	723
55	1	0	632	0	0	735
56	6	440	669	0	0	0
57	2	470	706	0	0	758
58	2	504	743	0	0	763
59	2	531	779	0	0	767
60	1	566	820	0	0	767
61	0	602	770	0	0	0
62	0	603	0	0	0	880
63	2	576	0	0	0	954
64	0	0	0	1	0	1020
65	2	551	626	0	0	1060
66	2	554	643	0	0	1098
67	0	0	663	0	0	1125
68	0	571	696	0	0	1140
69	0	583	730	0	0	1152
70	2	601	0	0	0	1161
71	0	623	789	0	0	1169
72	1	644	823	0	0	1171
73	2	663	815	0	1	0
74	4	694	0	0	0	0
75	2	0	594	0	0	1119
76	0	763	0	0	0	1095
77	2	796	0	0	0	1078
78	0	818	741	0	0	1060
79	1	822	800	1	0	1041
80	0	451	829	0	0	971
81	0	302	276	0	0	851
82	0	349	274	0	0	795
83	0	412	352	0	0	764
84	5	0	427	0	0	740
85	0	522	500	0	0	710
86	0	574	564	0	0	687
87	5	629	625	1	0	660
88	0	677	685	0	0	640
89	2	732	737	0	0	614
90	3	777	797	0	0	598
91	1	823	0	0	0	585
92	1	762	484	0	0	602
93	0	0	481	0	0	627
94	0	436	513	0	0	667
95	0	456	0	0	0	703
96	0	477	574	0	0	722
97	1	495	614	0	0	737
98	4	0	651	0	0	745
99	0	556	688	0	0	753
100	2	583	725	0	0	763
101	4	612	767	0	0	766
102	2	644	0	0	0	765
103	1	0	822	1	0	765
104	0	702	611	1	0	746
105	4	748	646	0	0	717
106	1	0	704	0	0	692
107	2	828	754	0	0	0
108	0	0	808	0	0	652
109	0	0	797	0	0	623
110	0	271	563	0	0	0
111	2	298	598	0	0	0
112	0	0	638	0	0	682
113	0	362	667	0	1	0
114	0	396	0	0	0	707
115	0	0	736	0	0	715
116	0	466	777	0	0	724
117	0	506	808	0	0	727
118	2	0	825	1	0	735
119	0	568	387	0	0	768
120	0	584	389	0	0	813
121	4	589	421	0	0	849
122	1	603	463	0	0	872
123	0	0	497	0	0	887
124	7	0	540	0	0	897
125	0	661	578	0	0	902
126	2	688	0	0	0	901
127	5	719	654	0	0	0
128	0	745	0	0	0	905
129	0	772	738	0	0	0
130	0	800	784	0	0	897
131	0	831	821	0	0	889
132	0	0	0	0	0	851
133	0	413	397	0	0	790
134	1	443	449	0	0	0
135	0	513	528	0	0	683
136	0	566	579	0	0	0
137	0	614	633	1	0	0
138	1	652	678	0	0	638
139	0	689	729	0	0	629
140	2	726	762	0	0	629
141	0	753	809	0	0	627
142	1	781	830	0	0	0
143	1	799	412	0	0	701
144	0	798	391	0	0	753
145	0	804	420	0	0	780
146	1	819	469	0	0	0
147	1	827	509	0	1	809
148	0	626	549	0	0	0
149	0	545	588	0	0	846
150	0	544	622	1	0	866
151	2	559	658	0	0	887
152	0	585	686	0	0	899
153	2	0	719	1	0	899
154	1	640	755	0	0	0
155	2	672	790	0	0	909
156	1	702	0	0	0	910
157	0	726	635	0	0	979
158	0	690	501	0	0	1123
159	0	643	480	0	0	1218
160	0	547	437	1	0	1237
