0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.422116	0.143443	0.179304	0.199201	0.128058	0.289894
2	0.963961	0.304701	0.344264	0.39123	0.251488	0.5784
3	0.765686	0.305858	0.331308	0.373646	0.244085	0.578169
4	0.69755	0.280871	0.327606	0.371101	0.23992	0.563477
5	0.773668	0.280755	0.329919	0.371564	0.239111	0.575624
6	0.794606	0.293712	0.329572	0.370986	0.23726	0.592166
7	0.793449	0.295447	0.328763	0.374688	0.237722	0.581176
8	0.778873	0.292902	0.328647	0.373068	0.236103	0.578978
9	0.78084	0.291976	0.328994	0.373184	0.237722	0.579094
10	0.78003	0.291629	0.32911	0.373646	0.236681	0.5784
11	0.779105	0.291514	0.329572	0.372143	0.236219	0.579094
12	0.781534	0.291051	0.329804	0.373068	0.238416	0.578747
13	0.778642	0.291051	0.330035	0.373878	0.238648	0.5784
14	0.735609	0.29082	0.324829	0.367515	0.235524	0.576896
15	0.772627	0.291398	0.327606	0.362541	0.243159	0.580714
16	0.778411	0.290704	0.328531	0.365086	0.243622	0.578631
17	0.78084	0.290241	0.328531	0.36312	0.242118	0.578747
18	0.778989	0.290241	0.328531	0.362772	0.243391	0.578516
19	0.779799	0.290357	0.328647	0.366359	0.241656	0.578747
20	0.780493	0.29001	0.328531	0.362425	0.241887	0.578516
21	0.780262	0.290357	0.328531	0.364161	0.240961	0.578747
22	0.78084	0.290241	0.328647	0.36578	0.24154	0.578169
23	0.780262	0.290125	0.328531	0.364739	0.241771	0.578863
24	0.741509	0.287118	0.328416	0.359418	0.240961	0.575392
25	0.717332	0.286655	0.329804	0.349469	0.249637	0.570071
26	0.77656	0.2892	0.333621	0.353518	0.250794	0.579557
27	0.778989	0.29001	0.332811	0.354791	0.249984	0.58002
28	0.779683	0.289894	0.33258	0.354906	0.247671	0.579672
29	0.779683	0.29001	0.333158	0.353749	0.249869	0.579672
30	0.779221	0.29001	0.332464	0.354906	0.247208	0.580251
31	0.778642	0.290125	0.33258	0.357567	0.246167	0.579441
32	0.779567	0.290125	0.33258	0.35641	0.247555	0.580135
33	0.778873	0.290125	0.332349	0.354212	0.247208	0.58002
34	0.779336	0.289894	0.33258	0.358608	0.246861	0.578631
35	0.756547	0.290241	0.329225	0.353287	0.242118	0.577359
36	0.779799	0.29082	0.327837	0.35722	0.241424	0.578978
37	0.783963	0.29082	0.32911	0.357451	0.243622	0.578631
38	0.780146	0.291398	0.329919	0.360227	0.243275	0.5784
39	0.753655	0.291745	0.329919	0.366474	0.243738	0.573194
40	0.738617	0.29267	0.325061	0.36578	0.24154	0.576549
41	0.777485	0.2951	0.325639	0.36231	0.248365	0.579788
42	0.780377	0.294521	0.328647	0.367284	0.251373	0.579557
43	0.780724	0.294406	0.328531	0.365202	0.251141	0.579325
44	0.780724	0.29429	0.328878	0.367978	0.250216	0.57921
45	0.781765	0.294406	0.328647	0.366012	0.249175	0.579904
46	0.770429	0.294521	0.328647	0.366821	0.248828	0.578747
47	0.736188	0.29857	0.328416	0.368094	0.246977	0.567989
48	0.776907	0.296604	0.3283	0.364392	0.247555	0.577128
49	0.760249	0.296604	0.327837	0.366706	0.246398	0.580945
50	0.767537	0.296719	0.326333	0.369945	0.240846	0.579904
51	0.780262	0.296256	0.328647	0.372027	0.244548	0.58187
52	0.779452	0.295678	0.3283	0.372258	0.244663	0.579788
53	0.780956	0.2951	0.328531	0.371564	0.242812	0.579094
54	0.779915	0.2951	0.328531	0.373762	0.243391	0.579904
55	0.780146	0.294868	0.32911	0.370986	0.243044	0.579325
56	0.78165	0.294521	0.328878	0.373415	0.242118	0.579557
57	0.757357	0.294753	0.328763	0.373878	0.243044	0.579325
58	0.768462	0.294868	0.326565	0.373415	0.241656	0.578631
59	0.779452	0.294868	0.328416	0.376423	0.24235	0.579788
60	0.779683	0.294521	0.328531	0.37596	0.243275	0.579325
61	0.745558	0.290704	0.328878	0.378968	0.241887	0.571112
62	0.770082	0.289431	0.329688	0.377117	0.243969	0.570765
63	0.78165	0.291051	0.329919	0.377232	0.243391	0.578516
64	0.736882	0.291514	0.336629	0.384289	0.244432	0.578747
65	0.779336	0.291514	0.337786	0.384867	0.249175	0.582102
66	0.779915	0.291167	0.33767	0.384289	0.248249	0.580714
67	0.781418	0.291051	0.337554	0.382669	0.248365	0.580714
68	0.779452	0.291282	0.337554	0.383826	0.248018	0.580251
69	0.780493	0.290935	0.337901	0.384636	0.246283	0.579904
70	0.779336	0.290935	0.337786	0.383595	0.247208	0.579904
71	0.779567	0.291167	0.337901	0.38452	0.246745	0.579904
72	0.78003	0.29082	0.338364	0.384173	0.246398	0.58002
73	0.778989	0.290935	0.338248	0.385099	0.245704	0.578863
74	0.696394	0.283069	0.342066	0.395626	0.246514	0.568799
75	0.760249	0.285614	0.341834	0.396898	0.24154	0.572732
76	0.774825	0.289316	0.340909	0.396667	0.23992	0.579557
77	0.777023	0.289894	0.340099	0.39551	0.240267	0.580135
78	0.778411	0.290125	0.339868	0.394584	0.238764	0.58002
79	0.777601	0.290125	0.338942	0.393775	0.238879	0.58002
80	0.780724	0.290357	0.338942	0.392849	0.237722	0.580251
81	0.777601	0.290241	0.338595	0.392502	0.237607	0.58002
82	0.779336	0.290241	0.33848	0.39204	0.237722	0.579904
83	0.779105	0.290472	0.338248	0.392271	0.237607	0.579672
84	0.780493	0.290472	0.338133	0.390883	0.237491	0.580251
85	0.752614	0.290357	0.340678	0.392734	0.237838	0.579672
86	0.757241	0.289431	0.35294	0.402335	0.248481	0.581986
87	0.76557	0.28839	0.348775	0.400021	0.243044	0.578863
88	0.768347	0.288622	0.346462	0.397708	0.241887	0.578747
89	0.772974	0.288969	0.343801	0.394353	0.239689	0.578747
90	0.774478	0.289431	0.342181	0.393428	0.238069	0.578747
91	0.775056	0.289547	0.341025	0.391577	0.236334	0.578978
92	0.776444	0.290125	0.340215	0.390304	0.235177	0.578747
93	0.778526	0.290125	0.339405	0.38961	0.234483	0.5784
94	0.777832	0.290357	0.339289	0.390536	0.233211	0.578747
95	0.778179	0.290241	0.338595	0.387759	0.234715	0.579325
96	0.780724	0.290357	0.338827	0.388106	0.235062	0.578978
97	0.778064	0.290357	0.338827	0.389148	0.23564	0.578747
98	0.778989	0.290472	0.338595	0.388106	0.231591	0.578747
99	0.765108	0.290472	0.340099	0.3888	0.23483	0.578747
100	0.738154	0.290588	0.334084	0.385099	0.228931	0.576202
101	0.780493	0.290704	0.334431	0.385446	0.235756	0.579325
102	0.783963	0.290704	0.334778	0.385446	0.235524	0.579441
103	0.779915	0.290357	0.334778	0.383132	0.234483	0.57921
104	0.728437	0.286077	0.334778	0.38533	0.23483	0.570418
105	0.769041	0.285498	0.335472	0.385561	0.235524	0.569377
106	0.779221	0.289431	0.335472	0.384752	0.235756	0.578516
107	0.781997	0.290472	0.335703	0.385793	0.235062	0.580251
108	0.780377	0.29082	0.335125	0.385214	0.23483	0.580714
109	0.72728	0.290935	0.331886	0.377464	0.229972	0.574698
110	0.785699	0.291167	0.32911	0.374919	0.225576	0.58002
111	0.786624	0.291282	0.330266	0.373068	0.226964	0.581292
112	0.787434	0.291282	0.330729	0.375613	0.228352	0.580598
113	0.784889	0.290935	0.331308	0.374919	0.229162	0.581061
114	0.784773	0.291051	0.33177	0.375729	0.228815	0.580829
115	0.782344	0.290935	0.332233	0.376191	0.230435	0.580367
116	0.782922	0.290588	0.332811	0.376654	0.231013	0.580135
117	0.780609	0.290704	0.333158	0.377464	0.230782	0.580135
118	0.744054	0.290472	0.332464	0.373762	0.234483	0.577937
119	0.719761	0.284688	0.3342	0.362425	0.243275	0.562667
120	0.775287	0.287696	0.336397	0.37434	0.245936	0.57921
121	0.779221	0.290241	0.335472	0.375266	0.244895	0.580367
122	0.779915	0.290472	0.335472	0.373878	0.246283	0.580714
123	0.779567	0.290357	0.335241	0.374225	0.243159	0.580367
124	0.779221	0.290241	0.335125	0.375497	0.243044	0.580251
125	0.780724	0.290357	0.334894	0.374803	0.242234	0.580367
126	0.777023	0.290472	0.335125	0.374688	0.243159	0.580945
127	0.740815	0.29001	0.345768	0.376654	0.253339	0.582217
128	0.770313	0.289084	0.344726	0.373993	0.254727	0.579557
129	0.773321	0.288969	0.34276	0.373646	0.249637	0.578978
130	0.774478	0.289663	0.340793	0.373184	0.247092	0.579557
131	0.77575	0.289894	0.340215	0.372027	0.247671	0.579557
132	0.776329	0.29001	0.339752	0.37087	0.246283	0.579441
133	0.778642	0.29001	0.339058	0.371564	0.245589	0.579672
134	0.777138	0.290125	0.339058	0.370639	0.245704	0.579672
135	0.778642	0.290241	0.338248	0.37087	0.245126	0.579441
136	0.778295	0.290241	0.338248	0.370523	0.245126	0.579441
137	0.779221	0.290357	0.338017	0.370176	0.243738	0.579557
138	0.767768	0.290125	0.339058	0.370639	0.246167	0.579094
139	0.741971	0.289778	0.33686	0.360806	0.249753	0.578978
140	0.780262	0.290125	0.335703	0.357798	0.244548	0.579557
141	0.778989	0.290125	0.335588	0.358377	0.245242	0.578978
142	0.779105	0.290357	0.335472	0.358261	0.244895	0.579325
143	0.780493	0.290357	0.335356	0.359186	0.244085	0.578863
144	0.779336	0.290241	0.335356	0.359649	0.2442	0.579557
145	0.778758	0.290241	0.335125	0.359649	0.242812	0.578978
146	0.778989	0.290472	0.335356	0.359765	0.243391	0.5784
147	0.778411	0.290357	0.335356	0.358492	0.245242	0.578978
148	0.738964	0.292902	0.335241	0.355716	0.245589	0.577475
149	0.708193	0.284341	0.330382	0.345999	0.248365	0.565907
150	0.771354	0.286886	0.329457	0.349238	0.240961	0.579904
151	0.77494	0.289894	0.328878	0.348197	0.240267	0.577822
152	0.780146	0.29001	0.329225	0.35051	0.23992	0.581176
153	0.778758	0.290704	0.328994	0.354097	0.239458	0.580945
154	0.779105	0.290241	0.328763	0.352361	0.238879	0.580135
155	0.781071	0.290357	0.329225	0.353634	0.239342	0.579904
156	0.780724	0.290472	0.328994	0.353402	0.238416	0.579441
157	0.779336	0.290472	0.32911	0.353518	0.238416	0.579672
158	0.779683	0.290472	0.329225	0.353749	0.237028	0.579325
159	0.780609	0.290588	0.329341	0.357104	0.237722	0.579788
160	0.777717	0.290357	0.32911	0.355485	0.238879	0.578978
161	0.727859	0.290472	0.332927	0.353402	0.242581	0.577359
162	0.770082	0.290588	0.331192	0.350973	0.235756	0.575971
163	0.789285	0.291514	0.330729	0.350742	0.237607	0.580482
164	0.787897	0.291398	0.332696	0.353749	0.239111	0.580714
165	0.784889	0.29082	0.333737	0.355253	0.240036	0.580251
166	0.718488	0.279714	0.335009	0.353171	0.240846	0.566369
167	0.773552	0.286771	0.337901	0.355832	0.244085	0.577359
168	0.779683	0.290357	0.339289	0.357451	0.244548	0.580598
169	0.780609	0.290472	0.338827	0.358724	0.2442	0.579672
170	0.763141	0.290125	0.338942	0.357798	0.247092	0.579672
171	0.739774	0.28839	0.345768	0.363698	0.265601	0.578169
172	0.761406	0.287465	0.340793	0.36069	0.259586	0.579788
173	0.77066	0.288275	0.339174	0.362194	0.253339	0.58002
174	0.721612	0.264329	0.336166	0.351899	0.248712	0.577822
175	0.762794	0.266758	0.333621	0.34542	0.24582	0.575624
176	0.780609	0.289316	0.33605	0.3556	0.248943	0.58002
177	0.779683	0.290125	0.335356	0.352477	0.249637	0.580367
178	0.780956	0.290472	0.335472	0.355022	0.24582	0.579904
179	0.779336	0.290125	0.335125	0.3556	0.246514	0.580251
180	0.780493	0.290357	0.335472	0.356873	0.24582	0.580251
181	0.780146	0.290357	0.335125	0.356526	0.24501	0.579441
182	0.779915	0.290241	0.335009	0.355716	0.245242	0.579441
183	0.780146	0.290125	0.335356	0.356526	0.244895	0.579325
184	0.746946	0.290125	0.335356	0.359996	0.249175	0.578747
185	0.77066	0.29001	0.336282	0.366821	0.247787	0.578053
186	0.778295	0.289894	0.336513	0.36659	0.248249	0.5784
187	0.779915	0.290125	0.336282	0.365896	0.247208	0.579325
188	0.779105	0.289894	0.335935	0.366012	0.246977	0.57921
189	0.779683	0.29001	0.335703	0.366012	0.24582	0.578863
190	0.779683	0.290472	0.335588	0.36497	0.246051	0.578978
191	0.779221	0.290241	0.335472	0.366012	0.246283	0.578863
192	0.779915	0.289894	0.335356	0.36578	0.245704	0.578978
193	0.765686	0.290125	0.336166	0.365433	0.245704	0.578863
194	0.736419	0.290472	0.33339	0.376076	0.232517	0.575045
195	0.784195	0.29082	0.336397	0.380934	0.230319	0.579672
196	0.784657	0.290588	0.336744	0.379893	0.233905	0.579094
197	0.783732	0.290472	0.336397	0.379893	0.230897	0.578978
198	0.784426	0.290472	0.336397	0.378968	0.23298	0.578747
199	0.783385	0.290588	0.336513	0.379893	0.232864	0.578978
200	0.769503	0.29001	0.336397	0.378158	0.233211	0.578747
201	0.736997	0.279367	0.33686	0.376423	0.234136	0.567063
202	0.741162	0.288159	0.337092	0.382207	0.240267	0.576665
203	0.752036	0.29001	0.335125	0.386603	0.239689	0.577706
204	0.779105	0.29001	0.337092	0.387297	0.239805	0.580251
205	0.78084	0.290241	0.336976	0.387644	0.238995	0.580135
206	0.780609	0.290241	0.33605	0.385099	0.238995	0.580135
207	0.780146	0.290357	0.335819	0.38614	0.237838	0.579788
208	0.781881	0.290241	0.335819	0.383132	0.238532	0.579904
209	0.780609	0.290357	0.335472	0.385908	0.239342	0.579672
210	0.781881	0.290357	0.335472	0.381166	0.23726	0.579788
211	0.781071	0.290357	0.335356	0.383248	0.23726	0.579557
212	0.779105	0.290357	0.335125	0.380934	0.237954	0.58002
213	0.78165	0.290241	0.335241	0.38186	0.239342	0.579094
214	0.766149	0.290241	0.336166	0.383248	0.239226	0.579325
215	0.742319	0.29001	0.334778	0.383132	0.254496	0.577243
216	0.773321	0.289431	0.33686	0.381166	0.25681	0.579788
217	0.774478	0.289316	0.336629	0.384636	0.255884	0.578978
218	0.775981	0.289316	0.336166	0.379199	0.252992	0.579441
219	0.777601	0.29001	0.335472	0.382669	0.253224	0.579441
220	0.777023	0.289778	0.335472	0.381513	0.252067	0.578863
221	0.779683	0.290357	0.335009	0.380472	0.249984	0.579557
222	0.777717	0.289778	0.334662	0.379662	0.2501	0.578978
223	0.78084	0.290241	0.334547	0.379083	0.249753	0.579441
224	0.778064	0.290125	0.334894	0.378621	0.249637	0.579094
225	0.765686	0.2892	0.334547	0.380819	0.248249	0.578747
226	0.74336	0.281681	0.334662	0.38186	0.249522	0.570302
227	0.707152	0.286886	0.3342	0.383711	0.244548	0.572385
