0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.109665	0.0357451	0.0563362	0.0602693	0.0409507	0.0846778
2	0.698823	0.231707	0.288159	0.317542	0.209265	0.467579
3	0.94337	0.305164	0.34114	0.385908	0.250447	0.5784
4	0.715481	0.30447	0.329919	0.377811	0.235872	0.574467
5	0.725776	0.301693	0.32749	0.372721	0.231129	0.567642
6	0.78084	0.297876	0.327837	0.370986	0.230088	0.580598
7	0.787318	0.296372	0.32911	0.372374	0.228468	0.579904
8	0.783732	0.296256	0.328994	0.370639	0.22974	0.579672
9	0.780609	0.295215	0.328531	0.370176	0.228352	0.579672
10	0.782112	0.295447	0.328647	0.371448	0.229509	0.579788
11	0.781997	0.2951	0.328531	0.368788	0.230088	0.579557
12	0.781997	0.294753	0.328531	0.369482	0.23055	0.579094
13	0.781534	0.294753	0.328647	0.37087	0.229509	0.579557
14	0.78084	0.294521	0.329341	0.369482	0.230435	0.579672
15	0.780146	0.294406	0.329457	0.371101	0.231707	0.579094
16	0.778411	0.29429	0.329919	0.369482	0.231938	0.579672
17	0.778642	0.293943	0.330266	0.371333	0.232054	0.579557
18	0.778642	0.293827	0.330498	0.37249	0.23298	0.579441
19	0.777948	0.293596	0.330845	0.37087	0.233327	0.578978
20	0.744979	0.293364	0.330151	0.367978	0.240267	0.578863
21	0.769735	0.293364	0.334431	0.373646	0.255306	0.580482
22	0.774131	0.292439	0.335125	0.373531	0.254843	0.579557
23	0.773784	0.292208	0.334778	0.373184	0.254149	0.579094
24	0.77737	0.292208	0.334778	0.373646	0.253224	0.579441
25	0.775287	0.291514	0.334547	0.373993	0.252761	0.578747
26	0.778873	0.291514	0.334431	0.374225	0.252529	0.5784
27	0.776791	0.291514	0.334315	0.373646	0.25172	0.578747
28	0.777601	0.291398	0.333852	0.372374	0.25172	0.579094
29	0.777023	0.291514	0.334431	0.371796	0.251373	0.5784
30	0.778179	0.291167	0.3342	0.374109	0.249869	0.578631
31	0.778526	0.290935	0.333968	0.373415	0.250679	0.578863
32	0.767421	0.29082	0.335819	0.373184	0.251257	0.578631
33	0.742203	0.290357	0.349701	0.387065	0.257504	0.578747
34	0.77147	0.29001	0.346809	0.384636	0.257041	0.578747
35	0.776213	0.289547	0.34623	0.38452	0.255768	0.578516
36	0.774593	0.289547	0.346577	0.382554	0.25519	0.578747
37	0.776791	0.289778	0.34542	0.381513	0.253918	0.578516
38	0.775403	0.289547	0.345073	0.383364	0.25519	0.578747
39	0.776097	0.289894	0.344958	0.382554	0.253339	0.578978
40	0.777717	0.289894	0.343801	0.378968	0.252876	0.578284
41	0.775287	0.289894	0.344842	0.384058	0.251951	0.578978
42	0.778526	0.289547	0.344495	0.383016	0.253571	0.578284
