0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
1	0.161952	0.17352	0.46272	0.150384	0.11568	0.728784	0.092544	0.104112
2	0.92544	0.971712	2.6375	0.890736	0.5784	3.12336	0.613104	0.532128
3	3.45883	3.13493	9.01147	2.77632	2.01283	11.4292	1.96656	2.03597
4	7.69272	7.29941	20.1168	5.14776	3.81744	20.6257	3.59765	3.78274
5	8.07446	7.56547	21.1694	1.55011	1.11053	5.22874	0.937008	1.02955
6	6.14261	1.34189	9.62458	3.82901	4.75445	17.7569	2.97298	3.06552
7	9.04618	4.77758	17.3289	5.03208	4.85856	21.8867	3.90998	3.44726
8	9.2197	6.31613	20.6026	5.26344	4.60406	22.1296	3.64392	3.48197
9	9.33538	6.42024	20.8224	5.06678	4.36114	21.7131	3.7943	3.56294
10	9.41635	6.6863	21.1463	4.98581	4.51152	21.4471	3.70176	3.64392
11	9.55517	6.50122	21.2273	5.02051	4.47682	21.3892	3.73646	3.66706
12	9.63614	6.79042	21.1463	4.97424	4.6272	21.3892	3.70176	3.77117
13	9.65928	6.60533	21.4818	4.99738	4.58093	21.1347	3.7249	3.90998
14	9.67085	6.70944	21.4471	4.9164	4.68504	21.1579	3.62078	3.78274
15	9.64771	6.72101	21.4355	5.03208	4.71974	21.1116	3.66706	4.03723
16	9.67085	6.77885	21.5628	5.03208	4.80072	20.7299	3.77117	3.93312
17	9.65928	6.9408	21.5628	4.81229	4.78915	20.8802	3.7596	4.10664
18	9.65928	6.83669	21.6553	5.04365	4.89326	20.9265	3.48197	4.10664
19	9.64771	6.84826	21.771	4.82386	4.89326	20.7993	3.67862	4.16448
20	9.67085	6.83669	21.8288	4.77758	4.92797	20.6836	3.7596	4.21075
21	9.65928	6.92923	21.9098	4.99738	5.00894	20.6836	3.45883	4.23389
22	9.67085	6.96394	21.8172	4.75445	5.00894	20.6142	3.67862	4.32643
23	9.64771	6.99864	21.852	4.84699	5.03208	20.4985	3.73646	4.38427
24	9.64771	7.02178	21.9908	4.85856	5.08992	20.5795	3.55138	4.3727
25	9.63614	6.96394	21.9561	4.81229	5.10149	20.4754	3.7249	4.36114
26	9.65928	6.98707	21.9561	4.75445	5.11306	20.6026	3.55138	4.38427
27	9.63614	6.95237	22.037	4.93954	5.11306	20.3365	3.66706	4.47682
28	9.64771	6.9755	22.0255	4.80072	5.08992	20.4638	3.67862	4.45368
29	9.63614	7.03334	21.9214	4.76602	5.14776	20.5101	3.70176	4.47682
30	9.65928	7.03334	21.9676	4.90483	5.10149	20.4407	3.52824	4.47682
31	9.63614	7.10275	21.8635	4.61563	5.11306	20.5563	3.7943	4.48838
32	9.63614	6.9755	21.9792	5.00894	5.11306	20.4985	3.35472	4.46525
33	9.65928	7.11432	21.852	4.71974	5.12462	20.3018	3.90998	4.51152
34	9.63614	7.07962	21.8635	4.81229	5.13619	20.5448	3.56294	4.49995
35	9.64771	7.07962	21.8867	4.90483	5.11306	20.406	3.56294	4.47682
36	9.63614	7.16059	21.7941	4.81229	5.11306	20.2903	3.82901	4.48838
37	9.65928	7.24157	21.7363	4.65034	5.11306	20.7414	3.51667	4.52309
38	9.63614	6.99864	21.9098	4.93954	5.08992	20.325	3.60922	4.51152
39	9.64771	7.33411	21.6784	4.9511	5.08992	20.1862	3.7943	4.55779
40	9.63614	7.2647	21.6322	4.36114	4.38427	20.1168	3.70176	4.51152
